SRW08,X0sol,X1Per,CIC1,SpPosLog_D,SpDiam_X,AVS_D/Dt,VE1_D/Dt,VR1_D/Dt,SM4_Dz(m),SpMaxA_Dz(p),SM3_Dz(p),Ho_Dz(i),EE_Dz(i),HyWi_B(m),SpMaxA_B(m),SM5_B(m),SpAbs_B(e),VR1_B(i),ATS8i,MATS3m,GATS4v,GATS4p,SpMax1_Bh(m),SpMax3_Bh(i),P_VSA_ppp_hal,Chi1_AEA(bo),SM05_EA(dm),SM09_EA(dm),SM06_EA(ri),SM05_AEA(ed),SM11_AEA(ed),SM10_AEA(bo),SM13_AEA(bo),Eig05_EA,Eig12_EA,Eig07_EA(bo),Eig10_EA(bo),Eig11_AEA(dm),VE2_G/D,TDB07i,TDB01r,RDF110m,RDF090v,RDF035e,RDF110e,RDF060s,RDF100s,Mor01m,Mor25m,Mor31v,Mor32i,Mor20s,P2m,G2e,L2s,E2s,Gu,Vv,ITH,HATS1u,HATS4p,HATS1s,R3v,R6p+,R3i+,DP06,DP15,nRCONR2,H-052,O-058,SdssC,CATS2D_05_NL,B01[C-Cl],B04[O-O],B09[O-F],B10[O-Cl],F03[C-Cl],F08[S-Cl],F10[O-F],Uc,AMR,Hypertens-80,CATS3D_04_DD,CATS3D_02_DA,CATS3D_11_AA,CATS3D_04_LL,CATS3D_10_LL,CATS3D_11_LL,alvo
8.56959587020929,19.6563075310981,6.89120752804838,1.8273447045863,5.77992951139437,1.98887343974441,13.1765627096448,4.17290369858721,29.565200535537,18.8062356320682,5.68549759833951,14.997917730647,28.4776265046194,110.158692337889,4.32522433813357,0.157234753282406,8.31288314386796,44.5169476986954,29.4675120435052,5.03061110587226,-0.0667253324509902,1.04614751111875,1.17263555899691,4.28512952071282,3.80416851923784,39.148644061782,14.8269879331642,0.653158172343583,1.37030142516538,7.68932721366019,10.796407298087,21.8032053891312,2.83382850439832,2.08934436381877,2.08934436381877,0.941684733352687,1.88764848737693,1.39963039377355,1.25551514887228,0.129098371233028,7.7031076211707,1.06687024373225,2.59071925294964,4.63616591964538,19.7437600365462,4.44268205237516,94.3216411078526,11.267883385219,551.585852329992,0.19765569050629,0.121900117391145,-0.10062908377477,4.80176153213136,0.296127849417502,0.153290488652678,5.50166917102365,0.461909582365513,0.184270795632721,123.753172148854,86.1173000519233,0.180376441360444,0.140508941740831,0.523722004579507,0.745116973090202,0.0169794599927364,0.0685889267120481,8.39138483297649,7.70528830276787,0,2,2,-0.340613994569021,0,1,0,0,1,2,0,0,3.8073549220576,104.53,1,0,1,0,5,1,0,5.8474059220725305
8.32772616646141,17.2945002115323,6.72330950560114,2.37723949187543,4.9768692808984,1.97847860329311,12.8985622797252,4.1087089667411,25.5456729587322,18.3985465884805,5.98606179168141,14.8130779568454,27.0505869704285,99.2577624866438,4.11969680157394,0.176766365175451,8.00552840754104,38.8186646550085,25.4694176822969,4.97577296985397,0.0309921598188171,0.911599357718768,1.08262234362366,4.28277497055359,3.68144883394668,0.0,12.8253696082349,3.03209660343366,5.74957072733575,7.54553857891674,10.5840812670245,21.6136386977575,2.79025947963433,1.69814739011432,1.69814739011432,0.38946313813854,1.55962362361245,0.747666066224665,0.941991424314814,0.123991675005504,8.18545927848849,0.9699287581224,0.186100204919282,4.49652413299589,17.1367049690472,5.59918145604505,84.0027251904507,28.4249548687787,413.665564429994,-0.0053287150119813,0.310621702180439,-0.340128692804924,3.87425765900009,0.325441680682044,0.162305632647406,5.66090052515014,0.484340876185237,0.181175205367329,105.89711321556,70.2646625064904,0.158016261794751,0.0913434449381937,0.346599439717219,0.581824715140295,0.0113559290554829,0.078184832773952,8.01710065123152,6.65957296653213,0,2,2,-0.105436324221046,0,0,0,0,0,0,0,0,3.0,93.226,1,0,3,0,2,0,0,6.504455662453552
8.50895938648913,18.5434233559758,7.20139810587884,2.73843113321844,5.20179292640852,1.98560418190626,13.8660524298543,4.14561419948769,26.5550528163828,18.5337025927908,5.52764889542876,14.6896307641643,28.4787304616367,101.666354014426,4.15046672604556,0.1702924594013,8.06315988622037,40.7491658872517,26.4552709659713,5.23102858798391,-0.0981429521357522,0.741899538690064,0.864197392654254,4.2943044775936,3.84410989492062,0.0,13.3438246855698,3.07557212988535,5.75887765010515,7.94665228521774,10.909271578893,22.0737397906156,3.12877544553344,2.02573197270327,2.02573197270327,-0.113603833178377,1.76545307477084,1.0,0.963831420419013,0.118963355476837,7.54091990950263,0.952305703692,0.190332161473613,3.84562207233676,36.0699966810931,3.86910261651107,102.483792584811,19.0752874523076,443.516778149993,-0.391052074747443,0.370500389320609,0.0019683943234202,2.19717523182635,0.346162775793717,0.157894061547739,5.02517641289724,0.344631761149609,0.17239622379388,150.317288535483,72.9769892656044,0.156763172032519,0.11690906232471,0.349286553445523,0.669236961738058,0.0152608665023956,0.0589575279152028,7.77975901296162,5.95742178237613,0,7,2,0.0086090115058377,0,0,0,0,0,0,0,0,3.0,100.5344,1,0,1,0,5,1,0,7.397940008672037
8.49146504284351,19.18161603641,6.89909434023754,2.76755596894636,5.24650193045811,1.98463573072053,15.4523084627791,4.33686248823859,25.536927836408,18.6856485161893,5.94254578831534,14.9151621346345,29.4205968189076,106.266050464584,4.13954279117785,0.170466487663381,8.05655612813177,40.7953654942929,25.4543322458859,5.17743321996381,-0.191035073686095,0.758856169387352,0.905004631052628,4.30218440083193,3.70427436776347,0.0,12.8180996679796,3.03209660343366,5.74957072733575,8.23105860312631,11.0527771125552,22.6285439072261,3.13317712272611,2.15512976150056,2.15512976150056,-0.390837087807715,1.68474394789639,0.544415302334995,0.683500844965505,0.114653249829924,7.89055500753827,0.926359852606072,0.192188276574991,5.4938147974971,35.8182533830067,5.74468319963257,75.0879357959538,30.9001813966726,448.629511499993,-0.356664274774478,0.384496528381252,-0.44853202859177,2.81961417018869,0.313484264047213,0.164314525870714,5.00196740923275,0.458843992009096,0.186372304682226,121.625993746549,70.0803923133646,0.137038116659336,0.129022873589019,0.317119657695068,0.660110619969663,0.014631580878012,0.055892084847565,7.91645673084176,6.35088989083764,0,0,2,-0.174301120139413,0,0,0,0,0,0,0,0,3.0,101.8532,1,0,3,0,4,2,0,8.229147988357855
8.40626163070896,18.6647436995354,6.41833928674045,1.68422082581441,5.26852464618303,1.98867373563441,13.8490325209706,4.03274011505257,26.5465414511936,18.4935767638988,5.84935413634096,14.8365708528987,27.480575474323,102.256817039727,4.25077784303959,0.169934635977384,8.25897741832887,42.0040868080097,26.4713075966185,4.73704718145201,0.0247949782748612,1.04397185316971,1.34409028283151,4.29526155916745,3.691202969676,39.148644061782,13.2925130905535,0.0,0.0,7.61448655551418,10.6963669394951,21.7597600232986,2.9435005974855,1.79695808728655,1.79695808728655,0.158939704070938,1.82842738727502,1.11946877901079,1.13271997835701,0.130456337167944,8.04217581227479,1.05049686708174,3.04386068551761,5.21743530359232,10.3687269734533,7.44375262482661,68.996513895115,39.4193119023831,476.673908429994,0.272937678846056,0.10798789161201,-0.119581576390934,6.61829482813093,0.21682510227703,0.166428834349117,4.55199829371835,0.299404431304216,0.177468039453101,145.705723398376,83.0768547357142,0.188000053137083,0.11486631051439,0.485861517500124,0.589645058438363,0.0282263772452369,0.0776553159354862,8.76413085564809,8.63238061567306,0,0,2,-0.483913323045267,0,1,0,0,0,3,0,0,3.8073549220576,99.5554,1,1,4,0,4,5,0,6.863279432843593
8.74464743831753,19.5789572619085,7.38984177229534,1.68069327078963,7.30527059491045,1.99226687800392,17.9971294934561,4.34646011041159,33.5546985510068,20.0782004563902,8.01269670294104,16.5700284768938,34.3773124133563,153.418045187729,4.45210910782513,0.132748873327664,8.35724812936122,54.0604990828266,33.461378865154,4.97916800905006,-0.0961237134289163,1.06758349276094,1.29174549036368,4.29071689079168,3.70684106670934,74.8005663550623,16.7794345222406,6.95245599409102,12.5484778104979,7.91828281552685,11.1628146442441,22.3358766294686,3.18388267540647,2.27997635326704,2.27997635326704,0.781526087242219,2.30067718624595,1.57089329293166,1.38349803618668,0.12335507134974,8.51139406946443,1.03865100011547,1.56156064192012,4.44024090719739,21.5671935907663,8.75715096023719,137.900254401598,40.8159876795637,768.813311330007,0.351672134448881,0.0933438764450941,-0.24423074729755,0.134551175447187,0.200494190724991,0.149870541631947,4.1531821411718,0.460439018749465,0.180212539622614,167.017199875164,107.761169042472,0.174092421590459,0.0956821897563554,0.911090396011042,0.647848605800924,0.0121948722446221,0.0762073288203198,8.99643081133288,8.84646718975491,0,0,2,-1.56847993827161,0,0,1,0,0,0,0,7,3.8073549220576,107.2572,0,0,3,0,4,4,1,7.200659450546419
8.58316818033977,19.6563075310981,6.89952243668801,1.8273447045863,5.76563130298664,1.98878819467198,13.0127486720089,4.13481075724829,29.5660688460904,18.7669555057145,5.64572685123758,14.9777058186629,28.4682034716409,109.02665209056,4.32522433813357,0.157260701520493,8.3129139997637,44.5298646108335,29.4676957182441,5.03006199400856,-0.0108639249505229,1.08333845302542,1.25332679058419,4.28574477561306,3.80417216353481,39.148644061782,14.8109681678884,0.653158172343583,1.37030142516538,7.70448022935242,10.8359468655719,21.9026727957242,2.94608234951556,1.96619429540361,1.96619429540361,0.943446755241491,2.01337082090049,1.4016516237047,1.31489215142737,0.131639687667008,7.73707643242649,1.06705013598449,0.533685427777306,4.02752185218752,18.6932465200868,4.95692028220513,112.03762810218,12.5243642365874,551.585852329992,0.264119167083976,0.128830712708053,0.221655103699054,6.44958204413266,0.30784205596309,0.153290488652678,5.23738884930578,0.393961260993001,0.1879921012543,137.327930633682,76.5076595774864,0.178672121081556,0.132873284378577,0.506181030548362,0.734219206265967,0.022080968427523,0.0691023337129822,8.35767178817944,7.42853015877729,0,2,2,-0.385832021080036,0,1,0,0,0,3,0,0,3.8073549220576,104.53,1,0,1,0,5,1,0,6.6439741428068775
8.79558221695643,19.1563075310981,7.41849199843956,1.72086773300939,6.90570992574879,1.99207748143194,15.447118501868,4.16316921285676,33.5657894533979,19.6617956262727,6.64335940700919,15.8986842749676,32.323802461292,134.892691008075,4.42412605544771,0.136968797950162,8.34043912763024,51.8209472184377,33.4459660697312,5.12226409929443,0.0069927836468894,1.08651727205009,1.2658237989577,4.28528171024609,3.80444025079304,59.8404530840499,16.7786953900322,6.69076559930496,12.0742301938257,7.98811652194855,11.2016471786633,22.5903867314156,3.28862002563216,2.23866543999656,2.23866543999656,1.0,2.11941580533625,1.57980977731634,1.84898790984299,0.128843747639387,7.77365999902417,1.05949417044692,0.824518029670978,6.07860060360654,22.3205026886715,4.65530688238865,199.890999462459,31.3950523166029,705.078730340003,0.65753286171453,0.242157894730542,-0.224287401714593,5.16945992877467,0.315009480624259,0.161363651692075,5.36490481169724,0.317176502063903,0.176413456010693,147.595006966844,101.705782641066,0.164856441814513,0.123113093469757,0.617272272849608,0.762668772319948,0.0150189422243644,0.0668607250117523,8.55281865449355,7.52084555848565,0,2,2,-1.60782752530024,0,0,0,1,0,0,0,3,3.8073549220576,105.9153,1,0,1,0,2,1,0,7.022276394711152
8.6079475546847,19.8634143122847,7.22568105434671,2.00483511606838,6.05785463005055,1.98980404022609,13.6186378985833,4.13876862000537,30.5659342507694,19.0520333355374,6.10070168453466,15.3295358378962,29.658201381964,116.360606415331,4.29479035006491,0.151614818186414,8.21107879111864,45.7641351918478,30.4634162379812,5.09472135914116,-0.0079633117573476,1.10136017271554,1.24020305762735,4.28467924699134,3.80429712019075,0.0,15.248525223949,0.653158172343583,1.37030142516538,7.76313989977547,10.8593258672128,21.9305222647751,2.97284947635121,1.99293822089512,1.99293822089512,0.943830196872299,2.08472906835286,1.40194261047608,1.31835599082476,0.126104509117765,7.62719033423344,1.01374236534415,0.533479916939358,3.63151849988574,21.9966941599147,2.34735452182267,107.466096823113,10.6815123907038,542.170188819988,0.2435507813697,0.159981100317574,0.013052782300712,7.24323518908456,0.315094661347615,0.192951316239015,4.98002295967616,0.422789601582712,0.188779255033345,144.325636204294,83.9767473345222,0.170910682961675,0.117097251605592,0.464535764094621,0.695589804444191,0.0132054391556895,0.0653517357629426,8.23347659020002,7.28686879580934,0,2,2,-0.355537525195263,0,0,1,0,0,0,0,0,3.8073549220576,106.1884,1,0,1,0,2,1,0,5.0
8.91449171019134,17.742093968725,6.93493924627341,1.57397603162912,6.64460885147984,1.99151170001794,15.687606674969,4.19307429415609,32.5557071737132,19.5373600218289,6.79367158859049,15.8652644127736,31.3980006453369,130.577975140372,4.40756306946933,0.141547740450661,8.35246031447658,51.0312519995791,32.4522314345343,4.93037423291866,-0.139583025714716,1.07596009123046,1.23859343906754,4.28611788970733,3.86582006984345,74.8005663550623,16.3044564035444,6.69076559930496,12.0742301938257,8.10096125386464,11.314145203733,22.7347013367146,3.38884095397754,2.45995607033478,2.45995607033478,0.937395541611301,2.33267475214561,1.53145483293419,1.35888073631332,0.132080204397082,8.11958255418186,1.08879202298042,0.848608026668416,4.41144871174386,18.571693079274,4.74626263112549,111.131329409164,13.1826299743471,667.458524350003,0.622036028013843,0.181781026066658,-0.481443537987631,6.66894310082634,0.285973740110015,0.170495129586256,5.37956825802668,0.503542508040685,0.175645012205851,146.972296538519,104.842189891655,0.190307411382903,0.107651406102504,0.898276042197446,0.707072257891544,0.0158496998984297,0.0891517633135984,8.431813075814,7.43356850208757,0,2,2,-1.71744338939279,0,0,0,1,0,0,0,3,3.8073549220576,99.3234,1,0,1,0,2,1,0,8.602059991327963
