F06[C-C],F03[C-N],L1p,L1v,H6v,SpMin1_Bh(p),RNCG,HOMA,P_VSA_p_2,H4s,H6p,Eig07_EA,SpMax_B(p),L1e,TPSA(NO),Tp,MATS1p,SpMax1_Bh(i),F05[C-N],Eig06_AEA(bo),DP15,SM02_AEA(ri),H7u,Eig12_EA(ri),DP18,Eig12_AEA(ri),DP17,SP17,SP16,RDF040p,SAacc,Mor29e,HATS5p,CIC0,Mor05e,ATS3s,H8i,J_G,VR1_Dz(e),VE2_D/Dt,SpDiam_Dz(i),F10[C-N],GATS1e,SP08,Mor15s,alvo
15,11,27.2039603044723,26.9560740939179,0.154518345782135,2.08524944045023,0.184532238023741,0.850856193043478,139.921045046056,4.80821127789211,0.187413566126299,1.6762099698216,3.87179440033667,29.3379133182671,106.57,30.3740061385809,-0.0313925562918879,4.18449774308736,10,3.31248463773922,13.5118053392952,4.72564647679473,0.331958614819387,0.679787169324939,13.2962626481535,1.66296015011238,13.4185115066302,13.5029695308994,13.5542947374263,6.43470393766868,138.634562854411,0.332922422934663,0.14992508474987,3.891456237566,-6.77640468192555,5.77748854993638,0.431979341339572,1.57068222181848,30.488325049642,0.165340446823153,188.295627200498,4,0.943162442516569,11.7418377260347,7.49802353732114,5.522878745280337
24,14,38.3980099757011,38.4284212377476,0.430737136133314,2.09228447187331,0.0977605520379153,0.811127832258064,139.179647401832,14.4629404136583,0.432441560499558,1.9886459186502,3.87600046494289,39.803400471549,100.42,42.2098159250438,-0.0119780305598032,4.19071334757232,15,3.5610864434089,16.8771841523302,5.74560199741264,0.80268034552781,1.21578267960654,17.2883723027542,2.2213486404445,17.2029228923542,17.3223247133072,17.1692066969104,4.83457718172885,167.813391752212,0.258260676356978,0.0918712704445639,4.0144418092955,-8.53858302357408,6.17576034594883,0.902621477425519,1.36838769721962,39.4901539741327,0.138518856028446,290.571036506149,5,0.657648526247231,13.6663037467992,12.2631215345893,5.701146923590294
24,14,38.2474011432428,39.6455801566194,0.446240783121247,2.09242824118356,0.0929478100131784,0.810955876129032,139.179647401832,15.4812502021436,0.4265662776581,2.16043821835585,3.87757817682958,40.9471585578895,100.42,42.0689129924345,-0.0123890771746096,4.19097079948892,15,3.6681619489225,17.4412400862235,6.08413503579686,0.79766481178366,1.32656890354593,17.9430356867673,2.35891800252362,17.8271166579929,17.7534436892716,17.5660597158007,4.78943119192589,197.733618294237,0.30594170786049,0.08935646850082,3.92076310511102,-9.01811504986783,6.31446311662104,0.94483379912673,1.36700589542185,41.4935529643893,0.134841672869415,319.916333123789,5,0.629471782687592,13.8210556339046,16.505512824929,5.235077015350112
24,14,40.3195355953637,40.264373049084,0.407563643837066,2.09103003531457,0.0967985314564983,0.811248503225806,139.179647401832,15.6477569224147,0.409254863250131,2.15461556103823,3.88051565605327,40.3888303983442,100.42,44.5218585223447,-0.0020538505047235,4.19067210101692,15,3.64725130512939,17.2216105417725,6.09102740156653,0.633928794340605,1.29152335610816,17.6677899104503,2.35782164547267,17.5707724348348,17.5456832717568,17.3763714093368,10.2842351347574,167.813391752212,0.279893297576246,0.121581632327065,3.84668903103695,-8.31596846368505,6.25947246208236,0.624282442800595,1.36475480794932,41.4933596995122,0.133380033321285,319.343712377968,5,0.65925858955436,13.7529474987418,10.5971167522475,6.769551078621726
24,14,42.4576033034627,42.2975397298917,0.469742051578318,2.0913009199319,0.0977475994138074,0.810955876129032,139.179647401832,15.1259133151332,0.473079393254625,2.17305375675117,3.87876893832918,41.1924226014376,100.42,46.2885782584191,-0.0020538505047235,4.19068108532467,15,3.73896546140249,17.8714185241595,6.13142869807592,0.802793025681708,1.2629734919958,18.4796435917384,2.31352930722683,18.3282552404972,18.2912784354794,18.0657455910021,9.42784674162644,167.813391752212,0.249439991283117,0.098818861674892,3.84668903103695,-8.76160994807199,6.26177077436034,0.898645204598355,1.36395962418276,41.4941228499173,0.138722864931487,322.831115592153,5,0.65925858955436,14.0213867223505,12.3331178176338,5.723538195826756
24,14,41.2611174771627,41.1626371647203,0.465039525396607,2.09122472469306,0.0986923525887486,0.811127832258064,139.179647401832,14.6037717937191,0.475790271715102,2.16043821835584,3.878698246441,40.7223400420166,100.42,45.2847954020302,-0.0020538505047235,4.19067913393615,15,3.6681619489225,17.5408234148185,6.08413503579688,0.789138567705945,1.32624678457606,18.0773659231443,2.35882387544311,17.9493882808285,17.9104114868401,17.7097238269998,9.63448487899756,167.813391752212,0.222073893747256,0.109756088374612,3.84668903103695,-9.04201125659935,6.23641505196874,0.887934256220121,1.36497325089078,41.4936800202192,0.134841672869415,321.026132953519,5,0.65925858955436,13.8735121796253,12.2601000436414,7.221848749616356
24,14,40.3636843652899,41.2147647518387,0.463183802023814,2.0917472751288,0.0945863660265337,0.810955876129032,139.179647401832,15.7044217151827,0.461653636519779,2.17305375675117,3.87811711494723,41.3239211588274,100.42,44.1733665071777,-0.0073093252653795,4.1908070267165,15,3.7389654614025,17.7994297230381,6.13142869807592,0.802694430483448,1.27904688218053,18.3857292188246,2.31925214376892,18.2417973440777,18.1810380081563,17.9635726164035,7.20584746620317,182.773505023224,0.278894502024053,0.0957654750573554,3.86066842922516,-8.89798796724636,6.32718367946736,0.906525896533372,1.36521387377267,41.4940499963116,0.138722864931487,322.242864586119,5,0.64218219154116,13.98103200544,13.6002580071305,5.809668301829708
24,14,41.1682934382813,41.9689338877951,0.470917279613493,2.09126142626994,0.0935073998428528,0.811127832258064,139.179647401832,15.6476033496091,0.474877116572629,2.1736480721593,3.88124759512283,41.541616500601,100.42,45.197161070041,-0.002392001402185,4.19078900574654,15,3.74776660314302,17.8399100666166,6.1358555439154,0.788625348025021,1.32940421236564,18.4156979747076,2.36141813372449,18.2751911883275,18.2028738439674,17.9857729239583,9.60399281819169,182.773505023224,0.331509624995911,0.109125838069364,3.79776766874605,-9.1777608286874,6.3891604200166,0.888801460227303,1.36405736814297,42.4952287832592,0.137522765049438,336.66147426535,5,0.648479302241305,14.0004323938556,13.3409231452813,6.4089353929735005
24,14,43.7709353534862,43.4347554006367,0.467290016522719,2.09224919650276,0.0975118141344335,0.810955876129032,139.179647401832,15.6802102880364,0.471078155029717,2.17305375675118,3.87853571235511,44.9410678970437,100.42,47.6212894572185,-0.008595569509907,4.19128251687362,15,3.7389654614025,17.8250847358462,6.13142869807592,0.814721811424632,1.29630390628339,18.4189349880674,2.33489350273612,18.2724453232827,18.2205590857901,18.0002873125849,7.57692771403386,167.813391752212,0.159522027925791,0.0927431218444222,4.01056772488015,-9.15742977421757,6.2459360539732,0.957458434765753,1.36524816475552,41.4942755662729,0.138722864931487,323.186274840653,5,0.650641909301452,13.9958314681008,12.2200490451674,5.703334809738469
19,9,19.642297293838,21.4691123016691,0.140318308182666,2.08706497115682,0.128479174521818,0.7542146664,110.910406475419,20.9125959745017,0.132047501733043,1.78086163894543,3.87460905050958,23.3312678624258,85.31,23.46333129371,0.0144164403809051,4.18522338056744,8,3.50316669852293,12.4053023379064,5.32265932206994,0.2801483419521,0.952000077771527,11.8862265686598,1.95464294618545,12.1105487711691,12.165382918368,12.3148864542591,4.29647597932236,169.464377367824,0.110558071236863,0.149068237623893,3.58497485367484,-6.82041854942769,6.0434321776373,0.19761464388138,1.63843118926007,32.4906843643526,0.159647080941659,203.472106211509,6,0.627402102911516,11.2330376959749,3.17797048523116,5.671620396561262
20,9,20.714432764522,20.557646303325,0.136224999016972,2.08728002724137,0.198324582013161,0.7521839904,121.910294363026,5.46813310124073,0.185436232276557,1.54768564020672,3.87452537658404,22.5826897122282,94.54,24.9920515340244,-0.0284070575609643,4.18533252963541,7,3.17342839378335,11.3453748214607,3.69909248904206,0.247295263316661,0.679685617876261,10.6877650182211,1.66286783861832,10.9565197211179,11.10113985437,11.2983257502123,7.87839726794191,120.62381217138,0.0649285768862467,0.149463512934861,3.96933891719615,-7.36432151506772,5.80078484144964,0.33398882488335,1.7175633800992,30.4901632436204,0.163821653818245,177.377644899648,6,0.881705983881927,10.6662810806169,4.9789602594885,4.997402019280091
18,9,16.674787399038,16.39949194522,0.104736369139776,2.08647931227245,0.146119214896193,0.7542146664,121.910294363026,8.61831628072708,0.123488085176727,1.77288780812167,3.87325221345661,17.2588283675438,94.54,21.5528596201137,-0.028439632499086,4.18487122683784,7,3.50661225500892,9.65300360083753,5.30460686295962,0.197108524690095,0.951811797206237,8.60987025808542,1.95448123067908,9.0064019483256,9.14403216599742,9.46707425517533,5.18824143613168,165.504151984418,0.223961039127362,0.142941995146468,3.59331951779895,-6.93061171752082,5.85380706659254,0.178145288806596,1.72965667776785,32.4931314244859,0.156529494088381,209.282549680485,5,0.686130332038251,9.87843581760115,1.49112730771394,4.861697301833718
19,9,20.5308243998018,21.9029676902711,0.140738110386806,2.08651415006922,0.133642365596854,0.7521839904,110.910406475419,14.5636596524258,0.132084127028889,1.78086163894543,3.87517901563894,23.3053427439751,85.31,24.528878874683,0.0201335545884806,4.18512098188656,8,3.50316669852293,12.4209327890356,5.32265932206994,0.280569915423611,0.951983462633487,11.8996008937655,1.9546382774353,12.1247429520477,12.1828213256728,12.3333516928127,6.75623810850588,154.504264096811,-0.0805261996868818,0.14989151706073,3.50950712116702,-6.17790421338966,5.98401444725427,0.199043940940999,1.63633381126218,32.4907868767792,0.159647080941659,204.022602579964,6,0.640756416733515,11.2542422921137,-2.38283062473649,5.85078088734462
20,9,19.729264756532,19.4090400535139,0.146739148570582,2.08769753705472,0.157063715313508,0.7521839904,110.910406475419,5.02867712117005,0.186150589806214,1.76974365320093,3.87402664694167,21.1870431176626,85.31,24.1757429306927,0.0136354739696728,4.18545819255353,9,3.23205080756888,10.8858659362399,4.9625748668574,0.324300205463735,0.679406836357181,10.1863299870905,1.66261902242316,10.4681266746113,10.5730774578977,10.7790193151119,5.64154039727754,109.623924283774,-0.0869183411236935,0.152066324689025,4.01215063278737,-7.26117998202172,5.77611145663532,0.250108663317501,1.70854747865524,29.4906679522092,0.167943138472886,166.994055373941,7,0.858889224000038,10.2808337020063,4.62890309867803,6.086186147616283
19,9,19.381628282488,20.6015976710826,0.137575057854303,2.08647003622582,0.146324749508522,0.7521839904,121.910294363026,8.6756073813197,0.150413589087756,1.78124790400174,3.87317520216834,22.2231713635037,94.54,24.0562137706274,-0.028439632499086,4.1848626847420896,7,3.55153867566366,11.7778503871634,5.32515917813156,0.232599110799634,0.952006101032661,11.1049486738757,1.95464755169249,11.3791818319838,11.3780963236871,11.5812440167402,4.34334221785316,165.504151984418,0.161809511277879,0.147661441674642,3.59331951779895,-6.6609171831928,5.85714825924805,0.2277484268509,1.64410577909685,32.4953452685241,0.158361252787583,218.522515815755,5,0.686130332038251,10.9877329514041,3.40983679452642,6.366531544420414
19,9,22.5033102455493,22.437244181478,0.0955981946066523,2.08656870304183,0.17025182472354,0.7521839904,132.910182250632,5.16891597645828,0.133645453778092,1.61089146183021,3.87369915653854,24.4240856370418,103.77,26.8865457327059,-0.0705886139165121,4.1850609510426,7,3.1816512393773,12.1147062479653,4.16905551075453,0.222028351730136,0.679657314340932,11.5832192714441,1.66284270255545,11.8109355988829,11.9445471986307,12.1027895746598,7.81889014503916,131.623700058987,0.0633239614970719,0.130976350149684,3.94403784604963,-7.32993519667837,5.8529290357113,0.133106438160629,1.68731693960655,31.4908007129732,0.162226380863775,194.219575829321,5,0.903506333243865,11.1157277212025,8.76171686467027,5.4156687756324695
28,12,38.0816060386029,39.3077628732416,0.413293322336224,2.09305075387095,0.0945166876968622,0.738622408484848,121.168896718802,19.0417327317278,0.392123364876943,2.28373098819587,3.88187794147431,39.2947994580929,88.39,42.7820803241985,-0.0086976315663807,4.19175363626998,13,3.85226519539599,17.1892867560682,6.90142878594206,0.66976602625551,1.2167131018575,17.5768240816539,2.31835415462954,17.4991538249576,17.4730680763769,17.318448025987,9.75878726202928,179.722867611206,-0.0274703668245607,0.101880649547592,3.82899930849051,-8.53591242338871,6.35271764899313,0.630175602690061,1.40267406256655,43.4993410207931,0.136491687511839,351.894888964945,6,0.60895786298779,13.8182870018061,1.99442651926256,5.966576244513051
27,12,35.5458977497044,36.1242721533077,0.365822024054871,2.09301384624112,0.120992514189746,0.738783943030303,132.168784606408,12.9727670712881,0.385573961463626,2.28778436108732,3.87884960756297,36.4454603064936,97.62,40.2717490520136,-0.0400205241748473,4.1913238250467,12,3.85778069144442,16.3557389728795,6.90862034714165,0.597745980582867,1.27909362662141,16.5489179547563,2.31885718141075,16.5372170559735,16.5152684859915,16.430609259708,7.46751004191252,190.722755498813,0.115702698134167,0.101435325677976,3.87047304526811,-8.81642929129043,6.26449950434513,0.514222363586867,1.44294254156513,43.5005284119241,0.131527415459812,356.901581071317,6,0.64323820009533,13.4399300544476,4.63031700986904,5.823908740944319
24,14,41.9977629994332,41.2011929823448,0.415021007931652,2.09161171450811,0.0991199796852808,0.811127832258064,139.179647401832,14.5945777716149,0.417041531449423,2.16415475484113,3.87716169143959,40.5816875625724,100.42,45.7696469844984,-0.0036709537383116,4.19067210392934,15,3.64829998416218,17.638999318522,5.99006889872868,0.714135501585056,1.23911367360882,18.2454847656791,2.28226353042467,18.0934044688892,18.0958800791641,17.8745782892675,5.01190180408538,167.813391752212,0.256307742897576,0.108629474068256,3.91126066624539,-8.49124253090841,6.19486744989009,0.709559930225105,1.36442072225662,40.4926390438075,0.139793247774132,308.153563579608,5,0.662184934520336,13.913205404059,13.1291832154836,5.425968732272281
25,14,41.7605971295617,44.0666212569452,0.493363805386412,2.09324728909685,0.085994871586899,0.811127832258064,139.179647401832,17.3989488516872,0.420994183599245,2.18293741991066,3.87768092659315,46.3139009072265,100.42,45.5841820463237,-0.0134200586594899,4.19157943667402,16,3.77034746198362,18.4071310922945,6.15499240648988,0.800787626285805,1.32551499282953,19.0822755254156,2.35792165641575,18.9090385804623,18.8538464789763,18.6123328964169,4.98156592632593,212.693731565249,0.152987210519521,0.0860408479757132,3.98224993576199,-8.9277693610537,6.35751263873796,1.05780277661239,1.36798842863911,43.4979980264747,0.130785884249961,355.697082842575,5,0.619791411142562,14.4168949746754,9.64687592900539,6.356547323513813
20,9,21.7636131766772,21.7044870678005,0.229402076504107,2.08668915621692,0.148111299004496,0.7521839904,143.910070138238,6.17592571523089,0.275898773640214,1.78567789193783,3.87473798758201,23.4215699015806,113.0,26.7330716088193,-0.109050269000855,4.18532416580035,7,3.35474068569337,11.9174746174614,5.33661567240373,0.69820792097245,0.862079053648769,11.3430897217803,1.87625770267989,11.5840650557958,11.7358047688198,11.9041247694457,8.14880145572875,142.623587946593,0.515273276345059,0.129925145669611,4.03761157620791,-7.96967747464542,5.93254931156893,0.364405415453249,1.80663799137707,33.4890891673317,0.155455615855548,213.965382207925,5,0.915672425770692,11.0307019017023,10.4736848724891,5.812479279163537
27,12,37.2370994123515,39.0326233763346,0.383485639153487,2.093654664768,0.094899665986564,0.740322333939394,121.168896718802,15.207362440979,0.392840174186686,2.25175593983279,3.87931500342817,40.16069223776,88.39,41.6577121851705,-0.0113158505944252,4.19170726429791,12,3.85312616188343,17.4894389995458,6.87409478353283,0.721745566322016,1.21659649360179,17.9738332408236,2.31727760282551,17.8642940459878,17.8227240178197,17.6402062241784,7.38915614060925,179.722867611206,0.0492784507580854,0.0937676505466379,3.8907564187791,-8.44683200852268,6.33548717263233,0.777855320920402,1.39897212709834,42.500392601693,0.143628172236706,344.500581348378,6,0.600671988568656,13.9178840819349,6.89971956982153,6.251811972993799
29,12,38.0846616003862,39.8689256624852,0.444376720161993,2.09502005934863,0.0837234375374113,0.738622408484848,121.168896718802,16.1727450722192,0.385712166580681,2.5072547728156,3.88282542754443,40.8214460564571,88.39,42.8510540200458,-0.0116920376289829,4.19277858575753,14,4.0045074817713,17.3736372182415,7.68185337438849,0.698527554034326,1.30820730282637,17.7784170222351,2.32697989289998,17.6951840363821,17.6529492214331,17.4953615298477,7.62647332339415,224.603207424244,0.388380635093758,0.0943343070659573,3.90466244276863,-8.85387225843074,6.4915156475115,0.719154401789025,1.43459599695118,46.4990573275417,0.125855236785402,392.345766507873,6,0.606875323440897,13.959404209922,-3.64204989377172,5.935542010773082
28,12,36.5063280031428,38.5302534607248,0.410584826694162,2.09385106569626,0.0915180656179078,0.738622408484848,121.168896718802,24.8689115929878,0.387706258944733,2.28373098819587,3.88101492373067,39.4098440978664,88.39,41.2189994272011,-0.0113710091732013,4.19192157487168,13,3.852265195396,17.1486296167924,6.90142878594206,0.669308669312887,1.23241455086139,17.5238915437832,2.31843330351912,17.450366496317,17.4095151725931,17.2594673111978,7.29254089007695,194.682980882219,0.105321067376651,0.0999833098365261,3.85826549893482,-9.01343094891961,6.39418636963004,0.63210938303839,1.40368331189887,43.4992897440346,0.136491687511838,351.358542541782,6,0.602945969162507,13.794528583561,7.81836204474743,5.943095148663527
24,14,39.6962107505172,40.6779929434789,0.428898886838347,2.09246748562478,0.110427610526827,0.811127832258064,150.179535289438,18.2430346214074,0.428831528071339,2.22771453992356,3.87693161657985,42.2516449999242,109.65,43.999272132622,-0.045013038079507,4.19112686793798,15,3.78425212340679,17.3264902604398,6.47124177322363,0.758293017279252,1.33577701160591,17.7321193647717,2.36413867625756,17.6492713716902,17.638175479809,17.485508676962,5.03329244413817,223.693619452856,0.216889204650756,0.0909039605597399,3.96108851449304,-9.42398453039603,6.28890023141155,0.815257658057682,1.40866867794372,44.4998238066301,0.12942582649383,375.726363930742,5,0.658101508458227,13.9618400893322,8.07163586426301,6.022276394711152
28,12,38.2271668225269,40.2865046623878,0.426334281845449,2.09299346952684,0.121133404872878,0.738783943030303,132.168784606408,13.5827351784014,0.422393266612,2.29959604240033,3.87870650831822,41.5484505154745,97.62,42.6757900149301,-0.0400205241748473,4.19130682399476,12,3.85733109065798,17.8142801652987,6.89129647826457,0.678175015091048,1.24022731540046,18.3741934959418,2.31849173649228,18.2388163135135,18.1995356506284,17.99293174892,7.32377217020274,190.722755498813,0.19703989847945,0.0993924153156535,3.87047304526811,-8.50665538489982,6.26671659916073,0.654948546221246,1.40092589002085,43.5018249234766,0.143014072687,365.999890423649,8,0.64323820009533,14.1027586180875,7.03064585104402,6.356547323513813
25,14,42.8481877743363,45.5517381599523,0.486765743671846,2.09244823997926,0.110544958735799,0.810955876129032,150.179535289438,18.6522351342294,0.463984358131314,2.25837349510437,3.87678744836089,48.0481438031848,109.65,46.7478944649746,-0.0450130380795069,4.19110977982313,15,3.78371594485799,18.7879474600241,6.56294028375128,0.780256424981081,1.3303530438918,19.5464869060947,2.36198379000514,19.3449549676565,19.2903747874833,19.0220986161793,4.89607366746849,223.693619452856,0.300516665120317,0.0930301328520644,3.96108851449304,-9.19578638859486,6.29106393996649,0.863421407352318,1.36786821319501,44.5011144908275,0.140892033392528,384.774907026467,7,0.658101508458227,14.6313078386261,10.94562485977,5.421360790031928
26,14,43.0308388101597,42.8574116620636,0.435585765572499,2.09422151040059,0.0963308750250069,0.810955876129032,139.179647401832,14.4445220824076,0.440956715406251,2.16043821835584,3.878279801459,45.3449666017914,100.42,47.2297401792617,-0.013606867032665,4.19206165269903,17,3.66816194892249,17.4791898575805,6.08413503579686,0.81484168296627,1.32678336316899,17.9940987967939,2.3590286260838,17.8736287627094,17.8137852825485,17.6213018752905,6.18904538913459,167.813391752212,0.204702420240049,0.0936606302189552,4.20372014053267,-9.72013575898534,6.23930958904144,0.874374384388149,1.40284718831692,41.4939495437053,0.134841672869415,321.696669689047,5,0.648495922930545,13.8413454342516,12.9933058673417,6.920818753952375
24,14,42.5041751958487,42.7229468322251,0.465112827683648,2.09229262573043,0.0910605739631306,0.811127832258064,139.179647401832,18.3060769195472,0.473450499800571,2.16993348096179,3.87676548273325,43.3355177029008,100.42,46.8900194633785,-0.0088119108847452,4.19110436959088,15,3.72377377756034,17.4535412292363,6.38210842523172,0.813927541890468,1.21774749647802,17.8978293702435,2.22364435512553,17.8022161265187,17.9231255874072,17.7571474640332,7.64016536086393,182.773505023224,0.0667628244415762,0.0886776505011527,3.9597416682608,-8.03445303422333,6.21533879807616,1.02631910324683,1.37390492911636,42.4914635900424,0.132236554837892,341.976166173274,5,0.634949978827097,14.10315107553,2.43147974258803,5.85078088734462
24,14,42.3500941547334,43.9444233387991,0.48109286878741,2.09243623032813,0.0868707688287794,0.812748848387097,139.179647401832,19.5212069125486,0.467596781392926,2.29100209827345,3.87837353293095,44.4978201681507,100.42,46.7449535751929,-0.0092288235237721,4.19136461809068,15,3.76724292526126,18.0084775518614,6.58016901544188,0.809103853904153,1.4442592561849,18.5429871180933,2.48204613111632,18.4170956940243,18.3379458499938,18.1381967189777,7.59124613629865,212.693731565249,0.112604446740541,0.0863389028537221,3.88598908837153,-8.57661823502453,6.34900307501072,1.06959126407315,1.37266056779768,44.4952466772388,0.12828865649898,373.828845704805,5,0.627793398224529,14.2467363632311,6.80809825150761,5.7121982700697735
24,14,45.5495771074928,45.61300091698,0.464470171619617,2.09123414170093,0.0918685022905276,0.812748848387097,139.179647401832,19.0923255029003,0.480202827726569,2.29100209827344,3.87951168065576,44.4007238463396,100.42,50.141255282009,-0.000132450001479,4.19106977957658,15,3.76724292526127,18.0398116051629,6.58016901544185,0.707606963585552,1.44135903423859,18.5615425544948,2.48204575974984,18.4406504344344,18.3730114575158,18.1777765897879,12.4338365686546,182.773505023224,0.0177609001351134,0.111165259989875,3.84914934328189,-8.73280426848314,6.27370711964278,0.830610012582921,1.36970920712056,44.4953566280947,0.12828865649898,374.943178714907,5,0.646405275527426,14.2901274725617,1.7304648479038,7.522878745280337
29,12,36.698295010325,36.1851196633212,0.368063734938441,2.09470000639501,0.107598630252621,0.739058835151515,121.168896718802,9.30152861513068,0.395352134680869,2.19622708522731,3.88018376033502,38.2226749484889,88.39,41.7959034529809,-0.0114816370089501,4.19225339014175,14,3.72681789274096,15.806962973598,6.48232737555914,0.710678589907494,1.21662305114615,15.9365480895041,2.31786006699792,15.9452268718375,15.906595625135,15.8406958393224,8.55619432186458,134.842527798169,0.117889315346459,0.101268954682332,4.1457628305242,-9.07143792651678,6.21365226029444,0.647504083966909,1.43985122516289,40.4954165230062,0.137315149123883,304.044055980034,6,0.635214190441376,13.0309993774061,8.69827411566949,5.785156151952302
31,13,30.2152133352745,29.3572789641375,0.295984577645764,2.09920015290761,0.119672194146179,0.697954366060606,104.383367170671,7.82645971348002,0.341704069364249,1.87512577946438,3.8918086404652,30.3221486413851,75.5,35.4648630738746,0.0111213886420835,4.19643830761435,9,3.57035560999834,14.5410300018719,5.63359952238012,0.61704266327411,1.10891801865859,14.4443760498602,2.15363753490575,14.5296244163024,14.725701002894,14.7426145006719,10.6471222280683,103.096884979026,0.0460010099398074,0.102717277513944,4.06491721857312,-8.10138832730059,6.06339188990605,0.528978270611469,1.46205281138271,38.4908994563642,0.141428193958988,270.908468186515,5,0.661077063519526,12.5271249318799,6.02589895822739,4.522878745280337
31,13,32.8241555194821,32.6397561841263,0.266455594139473,2.0994241493746,0.116330831337114,0.699155518181818,104.383367170671,8.70041844355229,0.294409766165789,1.88574475353457,3.89071711717671,32.8752357433463,75.5,37.4703249323873,0.0094131433405839,4.19651669413731,9,3.64565104118237,15.591591612308,5.68226078175749,0.481907428912043,1.15209988585414,15.7330923736923,2.16037291928926,15.7374954407643,15.8855238196685,15.8181904485119,7.44078589364726,118.056998250039,0.0530380930109006,0.108115586622437,4.02718136951651,-8.20240560174358,6.14518584509977,0.384850654142715,1.43637925023131,38.4915657503291,0.140675772317583,274.024762327296,5,0.623757355703373,13.0008669395237,8.34156329971757,5.094743951251549
31,13,32.8814519510434,32.7210169476813,0.271935043105901,2.09927559450978,0.114718111759137,0.697617127272727,104.383367170671,9.71140179021218,0.302051064298154,1.88575434173077,3.89228966914665,32.8452803444744,75.5,37.9138925208317,0.0108699083137828,4.19650636815148,9,3.65090334363185,15.5814123415224,5.68900085954173,0.483029490368246,1.15216452630353,15.716757822231,2.16094552354078,15.7229548180793,15.8791551029993,15.8108855292425,9.79557384950069,118.056998250039,0.104536507640027,0.111594126953364,3.9597892615032,-8.45668564829655,6.21908691650566,0.383173598848646,1.43542588092172,39.4919591264614,0.138355124835303,287.812715101971,5,0.61992364653272,12.9884438335304,8.16250608770864,5.13430394008393
21,9,17.8812448771448,17.7404317694851,0.109184855775123,2.08794145987161,0.156933298971348,0.7521839904,110.910406475419,5.0237817632671,0.129682858140905,1.70402406199931,3.87449969978489,18.989221168941,85.31,22.7575624492362,0.0136354739696728,4.18553280533522,8,3.27634250895692,9.84962039444708,4.81201756306983,0.257058565316147,0.679454968889832,8.80012565728102,1.66266534433921,9.20119510273886,9.29502355514037,9.6200853913148,6.51448335161712,109.623924283774,-0.0490405290654276,0.127292463848614,4.01215063278737,-6.98661810473289,5.76937148552368,0.291340245319417,1.75196933396247,29.4897696272365,0.165564123382324,165.157983608488,7,0.858889224000038,9.93399527310225,3.29784917392256,5.563837352959244
27,12,33.9487781943495,33.6370116674555,0.332527905725915,2.09283659612082,0.1093854263302,0.738783943030303,121.168896718802,9.29438252846417,0.356506777082835,1.88574475353456,3.8779054662552,33.8643696490085,88.39,38.2890974272912,-0.0105370083984099,4.19091220355116,12,3.64565104118237,15.7445400243858,5.68226078175749,0.598592927027519,1.1514796748766,15.9116068752049,2.15980303132572,15.9076103329085,16.0505811592949,15.9746249449191,7.26813700505318,134.842527798169,0.129128797365977,0.106521688403215,3.94822964321848,-7.99823795282939,6.14839635206907,0.527392479029534,1.4040481133112,38.4915536403345,0.140675772317583,273.722132164688,6,0.643882585730115,13.081603969538,7.6054817911458,5.935542010773082
27,12,31.9749349561008,32.9845392716072,0.369229468969993,2.09297577905092,0.103395116743929,0.738783943030303,121.168896718802,10.8072362968245,0.371050017898675,2.1962270852273,3.87948531242586,34.1364033148621,88.39,36.7691272755915,-0.0107251627543786,4.19116822142975,12,3.72681789274096,15.7589818953623,6.48232737555915,0.685061010445901,1.21661503546547,15.871676918436,2.31780160659455,15.8862117850228,15.8318061854471,15.7722920809672,7.15719361303644,164.762754340194,0.224771084255455,0.0953576136537565,3.8303715304307,-8.53691140595472,6.29068561838693,0.705915549874915,1.40569800925702,40.4949479341518,0.137315149123884,302.262925720216,6,0.610025473644239,13.0063636150587,12.6735087351798,6.346787486224656
27,12,36.0242375729153,35.6628701763532,0.441640338817757,2.09162207236245,0.108182419471468,0.738783943030303,121.168896718802,11.9498419572893,0.459555118660199,2.18194909348909,3.88238395949183,34.3914355421474,88.39,40.4522246008984,-0.0037913081684956,4.19087118230545,12,3.71407156626616,16.398508727633,6.62371581496481,0.664170768738301,1.21661529924291,16.7079227947449,2.31814566657508,16.6553763333136,16.6516951012771,16.5219570052503,12.7124700249157,134.842527798169,0.121530744777446,0.112692771530675,3.8303715304307,-7.87682302070077,6.23433377046327,0.631754018568297,1.40217288511281,40.4947427318989,0.13549555200782,301.685154477121,6,0.642396287703643,13.2627699459425,6.81477384339026,4.633017024022149
28,12,36.1206706785211,37.2228971987984,0.351978631824715,2.09315556474637,0.0976861204636099,0.741845106666666,121.168896718802,18.94296908312,0.345879194119819,2.17916057887055,3.87919802694728,38.7779376970143,88.39,40.7944170659567,-0.0112580705409692,4.19146185823261,13,3.68768715284063,16.7075937187141,6.52081793661175,0.638063824948585,1.12921457818544,17.0130495775814,2.15372380658005,16.9643809044262,17.1049054310219,16.9875055533377,7.38617742819383,164.762754340194,0.0076732699848159,0.0997153395798822,3.9315156152049,-8.05367730256786,6.20540752489314,0.528301790071506,1.40658548588743,41.4930408307151,0.135460671841211,320.449207343509,7,0.603385214671379,13.6925855443606,-0.436289386277444,5.739928612014925
