F03[C-N],SpMin1_Bh(p),RNCG,H6v,TPSA(NO),P_VSA_p_2,Tv,Eig07_EA,TPSA(Tot),H6p,SpMax_B(v),SpMax_B(p),H4s,SpDiam_B(p),RDF060p,H6i,HOMT,F01[C-N],VE3sign_RG,SpMax1_Bh(i),SpMax5_Bh(i),DP15,MATS1p,Eig06_AEA(bo),Eig07_EA(ed),F06[C-N],SM02_AEA(ri),H7v,CATS2D_08_AL,F05[C-N],H7u,RDF025v,SM6_H2,VE3_Dz(v),SM07_EA(ri),VE2_Dz(Z),VE2_G,F09[N-O],P_VSA_ppp_con,HATS7u,P_VSA_m_5,JGI8,AVS_Dz(v),GATS3i,Mor19p,SpDiam_AEA(dm),HyWi_Dz(p),R6p,VE1sign_Dz(v),RDF075e,P_VSA_p_1,CATS3D_16_AL,alvo
14,2.09422151040059,0.0963308750250069,0.435585765572499,100.42,139.179647401832,46.8928054420107,2.16043821835584,100.42,0.440956715406251,3.91255475639987,3.878279801459,14.4445220824076,5.82841288369521,11.5030461336304,1.83375916630915,25.13963216,13,-9.77761612277427,4.19206165269903,3.49658191824975,17.4791898575805,-0.013606867032665,3.66816194892249,6.08413503579686,17,6.08413503579686,0.257211891264726,9,17,0.81484168296627,29.0045047323365,9.10550413920039,2.78369586717633,8.77848969507617,0.144388237177747,0.114540430020964,0,226.907869776989,0.175085802251663,0.0,0.0101288107835727,270.394684210526,1.05871759146951,0.0569601253465513,5.58626604688022,10.5476991406639,0.330643166374374,0.205247507805903,20.702738573929,253.571164477241,0,6.920818753952375
14,2.09229262573043,0.0910605739631306,0.465112827683648,100.42,139.179647401832,47.2320874151292,2.16993348096179,100.42,0.473450499800571,3.91127701394025,3.87676548273325,18.3060769195472,5.82549538266317,10.7082796117392,1.74730997399231,25.1449628,13,-12.8361442843363,4.19110436959088,3.51333643530271,17.4535412292363,-0.0088119108847452,3.72377377756034,6.38210842523172,18,6.38210842523172,0.315130201489649,5,15,0.813927541890468,26.7754464599663,9.14120830813459,2.90847614852317,8.82575577894615,0.14344434420535,0.11725738053078,0,227.933360174317,0.233199220901968,0.0,0.0112956530129782,287.385877777778,0.904883614896437,-0.0565743946360543,6.47477063541613,10.6751923714073,0.331213048873628,0.154576234301207,22.6845563930744,221.446869761892,0,5.85078088734462
14,2.09243623032813,0.0868707688287794,0.48109286878741,100.42,139.179647401832,48.5254490066936,2.29100209827345,100.42,0.467596781392926,3.91280052876981,3.87837353293095,19.5212069125486,5.82933762965224,10.9945944257752,1.77639428636089,25.1952143,13,-5.69678701192433,4.19136461809068,3.51396060356715,18.0084775518614,-0.0092288235237721,3.76724292526126,6.58016901544188,18,6.58016901544188,0.333905370562394,5,15,0.809103853904153,27.2373287874273,9.21153884053368,3.08896159988462,8.88895942918334,0.139727783579759,0.117258776743002,0,227.222901357908,0.229752996097497,0.0,0.011490287939075,315.338813821138,0.931770638948877,-0.165886405906058,6.47477063541614,10.879344450186,0.327088581358512,0.150408378033842,24.025357269906,227.824892310736,0,5.7121982700697735
14,2.09123414170093,0.0918685022905276,0.464470171619617,100.42,139.179647401832,50.3236556593389,2.29100209827344,100.42,0.480202827726569,3.91322867771844,3.87951168065576,19.0923255029003,5.82946989391334,10.6664938984841,1.70126929559453,25.1952143,13,-5.7017650654902,4.19106977957658,3.51325381731543,18.0398116051629,-0.000132450001479,3.76724292526127,6.58016901544185,18,6.58016901544185,0.290639180355172,9,15,0.707606963585552,26.6496530248004,9.21153884053368,3.08966193799408,8.85500475767782,0.139772995531021,0.117265001703658,0,215.982078290775,0.248728873904258,0.0,0.011490287939075,312.912935772358,0.900084258840053,-0.220580460571733,6.47477063541614,10.8326872158466,0.355993888038525,0.173396453692379,23.3526942079634,197.904665768712,0,7.522878745280337
12,2.09470000639501,0.107598630252621,0.368063734938441,88.39,121.168896718802,41.1299890963119,2.19622708522731,88.39,0.395352134680869,3.91386609282828,3.88018376033502,9.30152861513068,5.8305123076314,9.49322232097807,1.61051048344695,24.38894156,11,-5.42935716935368,4.19225339014175,3.47229179166846,15.806962973598,-0.0114816370089501,3.72681789274096,6.48232737555914,14,6.48232737555914,0.194075572529255,12,14,0.710678589907494,29.8968555146413,9.10711982308902,2.69383867605619,8.82359650720868,0.146141217805977,0.116739762520909,0,251.565862608122,0.195342970761816,0.0,0.0099497187385914,242.243168468469,1.1052375626771,0.0621303778254852,5.58684846192576,10.2744951346718,0.361854427561845,0.0406927621238639,21.1283860573944,238.611051206228,0,5.785156151952302
13,2.09920015290761,0.119672194146179,0.295984577645764,75.5,104.383367170671,34.3233388356228,1.87512577946438,75.5,0.341704069364249,3.92135271197067,3.8918086404652,7.82645971348002,5.81665556337621,9.16531861141798,1.2427427315711,23.03249408,9,-8.3115560354248,4.19643830761435,3.46307612556753,14.5410300018719,0.0111213886420835,3.57035560999834,5.63359952238012,10,5.63359952238012,0.166598470757169,6,9,0.61704266327411,26.538973384194,9.04713240631591,2.51631656987409,8.72085195358269,0.151115396393198,0.120898992913496,0,252.075168839666,0.291598648639254,0.0,0.0096216242741713,215.115476190476,1.12987557805754,0.0441110531009567,5.65613270569319,10.0215675693039,0.400930887036635,0.0075963338723594,23.8676645454011,188.337631945445,0,4.522878745280337
13,2.0994241493746,0.116330831337114,0.266455594139473,75.5,104.383367170671,37.1777696298412,1.88574475353457,75.5,0.294409766165789,3.92075775410443,3.89071711717671,8.70041844355229,5.81544467303677,7.56227494299381,1.13376108995536,23.0721321,9,-8.28044557341206,4.19651669413731,3.46408334067828,15.591591612308,0.0094131433405839,3.64565104118237,5.68226078175749,10,5.68226078175749,0.135565896942126,7,9,0.481907428912043,27.2320454736287,9.02880110036511,2.51397104864245,8.72127213489521,0.150744641184023,0.121562655934853,0,257.695580373232,0.315867187524955,0.0,0.0095220150937205,218.377661904762,1.09464288136567,-0.052420749889446,5.58567646174087,10.0779359556427,0.398578169460967,0.0391010170345189,19.8447343556769,203.297745216458,0,5.094743951251549
13,2.09927559450978,0.114718111759137,0.271935043105901,75.5,104.383367170671,37.6201507248387,1.88575434173077,75.5,0.302051064298154,3.92175270782508,3.89228966914665,9.71140179021218,5.81726102049671,7.54524652898872,1.12957750130093,23.0213652,9,-8.30925009502607,4.19650636815148,3.46400035895445,15.5814123415224,0.0108699083137828,3.65090334363185,5.68900085954173,10,5.68900085954173,0.136068983041936,7,9,0.483029490368246,27.1925370507308,9.08034797715808,2.61193840833722,8.74916277091692,0.148864640319208,0.121549044332871,0,251.719939431461,0.312752113599707,0.0,0.0095635270569133,228.44712962963,1.10551149960372,-0.175790392398957,5.61540173512687,10.1596894980416,0.404803926048912,0.0095762441210395,20.7167454180403,191.526643219867,0,5.13430394008393
9,2.08794145987161,0.156933298971348,0.109184855775123,85.31,110.910406475419,22.3037461889578,1.70402406199931,85.31,0.129682858140905,3.90828691256117,3.87449969978489,5.0237817632671,5.81425414211818,5.3836326114122,0.698202149223211,18.80459976,10,-3.17642718770733,4.18553280533522,3.37551908763051,9.84962039444708,0.0136354739696728,3.27634250895692,4.81201756306983,8,4.81201756306983,0.0446979706180619,4,8,0.257058565316147,22.4668313287889,8.77301721342371,1.82948401774888,8.60271967228644,0.174550455729089,0.134926783148656,0,177.480343672722,0.346902871081221,0.0,0.010679218268504,127.934827160494,1.04949755594211,0.0647018395947911,5.6053398066939,8.98697054506358,0.328404117723125,0.119665004968166,18.0841074390446,188.337631945445,0,5.563837352959244
12,2.09283659612082,0.1093854263302,0.332527905725915,88.39,121.168896718802,37.8775437517485,1.88574475353456,88.39,0.356506777082835,3.91204493252467,3.8779054662552,9.29438252846417,5.8268535756994,7.75922047108329,1.35167489659634,24.37987012,11,-11.5041675406517,4.19091220355116,3.44460604687729,15.7445400243858,-0.0105370083984099,3.64565104118237,5.68226078175749,14,5.68226078175749,0.177388669048434,8,12,0.598592927027519,25.7611214674765,9.02880110036511,2.51116241705079,8.70095547047129,0.150797417158299,0.122543775752355,0,264.147207653503,0.300284794487697,0.0,0.0095220150937205,219.317021904762,1.0340557980255,0.0396797369625971,5.58567646174087,10.0865618654579,0.375965589208462,0.0267470106497467,19.8142668706103,191.526643219867,0,5.935542010773082
12,2.09297577905092,0.103395116743929,0.369229468969993,88.39,121.168896718802,37.7070156066932,2.1962270852273,88.39,0.371050017898675,3.91354875999419,3.87948531242586,10.8072362968245,5.83065055133837,8.22905025425034,1.42879386345602,24.37987012,11,-6.88939122309786,4.19116822142975,3.44907928827105,15.7589818953623,-0.0107251627543786,3.72681789274096,6.48232737555915,14,6.48232737555915,0.226858329498839,8,12,0.685061010445901,26.2274286319337,9.10711982308902,2.69260369140738,8.77226734185808,0.146230699069704,0.122519840665116,0,263.436748837093,0.272828337944278,0.0,0.0099497187385914,244.339395495495,1.01184451683071,-0.101386966659311,5.59184350864896,10.3337863803309,0.361380663801235,0.0149319533813566,20.9573604705752,197.904665768712,0,6.346787486224656
12,2.09162207236245,0.108182419471468,0.441640338817757,88.39,121.168896718802,39.9860118301509,2.18194909348909,88.39,0.459555118660199,3.91516787010194,3.88238395949183,11.9498419572893,5.83369244955341,8.30226233797649,1.4017727464357,24.37987012,11,-6.84416623591097,4.19087118230545,3.4442808499702,16.398508727633,-0.0037913081684956,3.71407156626616,6.62371581496481,14,6.62371581496481,0.322054080814322,10,12,0.664170768738301,25.1438551824739,9.12413908684581,2.69595647864869,8.75920820150218,0.146502108077866,0.122603559175602,0,252.195925769961,0.277822505185761,0.0,0.0102071346301181,240.842395495495,1.0257619242897,-0.0574218250604835,5.66016981203301,10.2616456486758,0.381827428072448,0.0582058052990124,17.3429641503239,167.984439226687,0,4.633017024022149
12,2.09315556474637,0.0976861204636099,0.351978631824715,88.39,121.168896718802,41.6413741922425,2.17916057887055,88.39,0.345879194119819,3.91296523139972,3.87919802694728,18.94296908312,5.8282348162782,9.62677812527989,1.481870370329,24.48088852,11,-12.1364475451162,4.19146185823261,3.46581965967087,16.7075937187141,-0.0112580705409692,3.68768715284063,6.52081793661175,14,6.52081793661175,0.193955822461088,8,13,0.638063824948585,27.9723247996278,9.15225416432639,2.80630721617299,8.9014146824033,0.145588995073407,0.119279856766133,0,258.211764539017,0.263578800455512,0.0,0.0098677698592664,255.763062280702,0.90385883357163,0.111968246180115,6.47488160440709,10.4089236097104,0.360688238812896,0.0093770356867967,20.7148398242597,221.446869761892,0,5.739928612014925
12,2.09329160306068,0.0928805240434246,0.424994008002152,88.39,121.168896718802,42.5554036839709,2.26834921038088,88.39,0.400467318760068,3.91449095842524,3.88079840868612,18.8194003126156,5.83204439775843,9.93146662958557,1.62589063819757,24.43063702,11,-7.22060640406858,4.19172102558298,3.46787847539163,17.2127470677129,-0.0113710091732013,3.75457580545017,6.6011669914636,14,6.6011669914636,0.255101935178707,8,13,0.738980306603899,28.4413158270611,9.22189153390767,2.99860539279001,8.96014536891357,0.141518795491037,0.119232319836663,0,257.501305722608,0.244851692572491,0.0,0.010211096223001,282.670275833333,0.927451243826306,-0.0081978345871608,6.47488160440707,10.6338968448278,0.354381032610445,0.0008411064568809,21.2195922565454,227.824892310736,0,5.790484985457369
12,2.0922263947321,0.097673187554068,0.382595838982683,88.39,121.168896718802,45.0551665203238,2.31448959758297,88.39,0.377812774751137,3.91491373331365,3.88199629141592,19.9204187995797,5.83212639571965,10.819131677496,1.4751120479964,24.37987012,11,-7.11051292422547,4.19142935550058,3.46547689360805,17.5654678662009,-0.0057570408401748,3.84511188806621,7.03360702634615,14,7.03360702634615,0.209095807646459,9,13,0.637473160823497,27.9008056999348,9.22115448267731,2.99766069038347,8.93122963292157,0.141413547855928,0.119303633955487,0,246.260482655475,0.255472804684113,0.0,0.0108902443007381,281.280034166667,0.898519476871945,0.0452585744358753,6.47488160440709,10.5859655260525,0.372645255224775,0.0146796151143876,19.7453476445555,197.904665768712,0,6.180456064458132
12,2.09218740119937,0.0934393015442376,0.451955333028758,88.39,121.168896718802,44.9072103168615,2.31801206726999,88.39,0.447691598129563,3.91671506267755,3.8844503040716,18.7035894538364,5.83635419783927,9.49799570083696,1.58716916506894,24.43063702,11,-7.21662064114622,4.19153814851388,3.46724928554791,17.6356705323899,-0.0059057615284017,3.88731381061259,7.04820780733504,14,7.04820780733504,0.283963722172979,10,13,0.733105614119885,28.0905887239984,9.26464052004639,3.096016129735,8.97192800500028,0.139849227697677,0.119226560225582,0,245.905253247271,0.239608042481419,0.0,0.0110020697687782,294.013038211382,0.923471071481525,-0.0718667478256783,6.47488160440708,10.6878259035681,0.367017591907528,0.0241163162328462,19.9343811237604,201.093677043134,0,4.522878745280337
12,2.09312502937637,0.0974377606960562,0.38486614893626,88.39,121.168896718802,46.5939368698639,2.31448959758298,88.39,0.377312213830396,3.9148592255114,3.88176306123975,20.594449242698,5.83195946688001,9.46136414159713,1.47356775510877,24.37987012,11,-3.22588163466761,4.19203983818896,3.48345123192884,17.5734328363526,-0.0092750381886628,3.84511188806622,7.03360702634615,15,7.03360702634615,0.202738721447211,11,13,0.664530663220475,29.901789867347,9.22115448267731,2.99762600383108,8.97430625484299,0.141393639972979,0.116059731252454,0,245.945451074556,0.248318927957458,0.0,0.0108902443007381,281.440386666667,0.928170458242947,0.0656348948916494,6.47488160440708,10.5881658657802,0.35392611558403,0.012847112296052,20.7259636198936,233.217971758482,0,5.554395796726403
12,2.09252115135988,0.0990434644840064,0.369391628317167,88.39,121.168896718802,44.1645746646808,2.2545374629668,88.39,0.364482381420624,3.91367676379197,3.88038239900526,19.2270833173142,5.82971130676389,9.51247764722932,1.47450501778894,24.42625612,11,-7.10458454723582,4.19142028263579,3.46525758560917,17.4670127947043,-0.0061899006529678,3.72528709383865,6.52537028544149,14,6.52537028544149,0.204623658710948,7,13,0.639204210587889,27.8237704689174,9.18113231245236,2.8982588694667,8.90959538912868,0.143113734941854,0.119259436184585,0,251.790621513952,0.259795753040428,45.9540935969929,0.0107652628952816,269.061016239316,0.897944870381816,0.0725842912441968,6.47488160440709,10.5023785432343,0.37268562880372,0.0026020300662697,19.983640410248,209.675767765302,0,5.7447274948966935
12,2.09405637219457,0.0859372726038141,0.418147589372427,88.39,121.168896718802,46.83079290101,2.33602634055712,88.39,0.369771245503556,3.91453154807276,3.88092434725579,24.0247010497654,5.83146279325384,10.1016528204686,1.74063486237044,24.43063702,11,-7.62412846385806,4.1923395024664,3.49229983151038,17.966274798009,-0.0116616960611935,3.98889312195535,7.06477861230655,14,7.06477861230655,0.22161903038107,8,14,0.703913104199893,30.4406010437841,9.28046967286796,3.18887426390195,9.08401858735207,0.137820010683848,0.11641300771196,0,251.921092016327,0.226668002788563,0.0,0.0111383154794485,311.709270634921,0.872775319964308,0.1071762892051,6.47488160440707,10.8295118471357,0.347950014959457,0.0159099573347277,21.6055653906132,254.556107578339,0,4.897223385116559
13,2.09956922025163,0.120744160442093,0.293456904274532,75.5,104.383367170671,38.782643772461,1.88574475353456,75.5,0.324370662471336,3.92084302434645,3.89093226833589,8.46094126804307,5.81560889687341,7.57702646435446,1.14931246495569,23.10671168,9,-3.12279530282764,4.19687553463737,3.4727867298699,15.6051262570532,0.0083834699425029,3.64565104118236,5.6822607817575,11,5.6822607817575,0.154139264137999,7,9,0.517268018366246,29.0106176639834,9.02880110036511,2.51412958465473,8.75213357805732,0.150720706414391,0.118402856311875,0,251.760137258747,0.291898027024939,0.0,0.0095220150937205,217.332079047619,1.16750057710549,0.0748402467313923,5.58204702859177,10.0425552588314,0.38643349727344,0.0240980534707138,19.6024596832921,223.650937935216,0,5.150580586203101
12,2.09188505279968,0.10936921037421,0.361124329809855,88.39,121.168896718802,41.3263735236923,2.2302890549203,88.39,0.386682887411976,3.91396472207363,3.88067115467724,10.2294079141267,5.8307172211483,8.78425196391431,1.33832131763677,24.37453948,11,-6.79517005596653,4.19088011852427,3.44380850494184,16.7143296725823,-0.0037913081684956,3.81196808664356,6.84892460811135,14,6.84892460811135,0.196136971611671,9,12,0.601294770478062,25.6853610977367,9.10630414933757,2.69158552746868,8.73726941345817,0.146033725476115,0.122513450141732,0,252.195925769961,0.293978422506435,0.0,0.0107083149617872,242.932485585586,1.03193237279817,-0.0388337730447192,5.59289691452427,10.277752685927,0.388150283231427,0.0304519716118807,19.8976969549843,167.984439226687,0,6.045757490560675
12,2.0918104571356,0.110553330231632,0.387761505861826,88.39,121.168896718802,39.2301209786209,2.1962270852273,88.39,0.419082246342798,3.91397053369995,3.88059914591982,9.40690458533367,5.83076636967653,7.90998580600271,1.37497801024933,24.43063702,11,-6.90109361754188,4.19087817770291,3.44399923247201,15.8843768240674,-0.0037913081684956,3.72681789274096,6.48232737555915,14,6.48232737555915,0.246890931869422,12,12,0.677086880074272,25.6352364263549,9.10711982308902,2.69405065778815,8.7340286587137,0.146308903999066,0.122517392913132,0,252.195925769961,0.26671306564136,0.0,0.0099497187385914,241.923476576577,1.03359684831104,-0.0824785516839794,5.59245687328091,10.2695801594721,0.375412158357336,0.0445821066737336,20.3325552506114,167.984439226687,0,5.939302159646388
14,2.093128232789,0.0860249536033771,0.44923593325268,100.42,139.179647401832,48.0812415215967,2.18308120703909,100.42,0.440039201649475,3.91199199999023,3.87739387815855,20.3904077266311,5.82717703850442,9.76226468259121,1.63701859894022,25.1449628,13,-5.93803299135467,4.19151260631584,3.51455642875028,18.5237094866832,-0.0134200586594898,3.77217511998831,6.14960334659494,18,6.14960334659494,0.288091912320535,5,15,0.829085008622712,27.3128513867998,9.15826327051613,2.96519091861412,8.8751503913173,0.138871188200035,0.116821512131248,0,233.198542299679,0.249949901307993,0.0,0.0115904638499391,304.494288333333,0.929747460152382,-0.0420828284679355,6.45992401827759,10.8152978914582,0.325257009620439,0.112318789873078,18.5196102071301,239.595994307327,0,5.563837352959244
14,2.0945533137629,0.0767390456172651,0.506285162784484,100.42,139.179647401832,49.5926289744305,2.43518978295704,100.42,0.425985267669067,3.91500134669615,3.88091326058825,21.2449531595527,5.83459495870091,12.1306861638914,1.93477035712341,25.1449628,13,-6.35479010655712,4.19259000614831,3.50591594345058,18.4660005530715,-0.0143421099848814,4.00457477901422,7.34479000091718,17,7.34479000091718,0.289902185317223,5,17,0.804819076565632,29.8530090210316,9.32571001585517,3.370527441513,9.06865937200334,0.133179275070112,0.114538439637458,0,226.907869776989,0.170175289012532,0.0,0.0121508728939605,348.712818181818,0.91309767667721,-0.0634436076358918,6.48249273284092,11.0907515285502,0.314364712880538,0.237963621396497,24.3353750664651,272.705232123774,0,6.958607314841775
14,2.09333860058524,0.0832369621693857,0.497611032898519,100.42,139.179647401832,48.4107844963299,2.23996457259893,100.42,0.420020915744639,3.91353768764968,3.87909988298095,22.5205691395414,5.8314054280578,10.5996750661261,1.967689171504,25.1449628,13,-5.9903777765579,4.1917281638574,3.50428194385138,18.5230814268198,-0.0135715975007262,3.77227986406826,6.61224028779264,17,6.61224028779264,0.306355000010344,3,16,0.803667233059084,27.5811823636169,9.2209615357247,3.06819427180284,8.94011779017167,0.137836967294187,0.116952262423494,0,232.843312891474,0.217112123193127,0.0,0.011933822350489,312.906484552846,0.961513914120404,-0.087268033649175,6.47457814808962,10.8761399892108,0.316285830051236,0.173606166835693,19.2871222495111,242.785005581749,0,6.3872161432802645
14,2.09250978605232,0.0857101370105555,0.501900473694233,100.42,139.179647401832,49.2717023343169,2.23996457259893,100.42,0.427495509579697,3.91385877278388,3.8799703473018,19.5788011002938,5.83139452674303,11.7208125412605,1.9524763712636,25.1449628,13,-5.98202515215981,4.1915592281595,3.50267011857931,18.5488125617282,-0.0092288235237721,3.77227986406826,6.61224028779264,17,6.61224028779264,0.309742238104294,4,16,0.801336892072256,27.2449611976628,9.2209615357247,3.06843522244535,8.91001308319185,0.137873847654163,0.11695101442806,0,227.222901357908,0.214658634480034,0.0,0.011933822350489,311.693545528455,0.92374158398256,-0.111074033687191,6.47488184210444,10.8544097081648,0.322477070292918,0.185035655451592,18.5779465579971,227.824892310736,0,6.096910013008056
12,2.09215283495727,0.098616495920139,0.444486409450311,88.39,121.168896718802,44.138609574966,2.26834921038088,88.39,0.449079559443191,3.91491781785016,3.88192129242423,17.645550540995,5.83217286640536,9.60369789806523,1.57850432215335,24.37248204,11,-7.21379390726828,4.19142740703041,3.46555426729412,17.3136516755411,-0.0057570408401748,3.75457580545016,6.60116699146362,14,6.60116699146362,0.278666881199723,12,13,0.733186345920385,27.8545099548423,9.22189153390767,2.99901404951194,8.92856101661543,0.141528173364584,0.119235644179411,0,246.260482655475,0.240127867407738,0.0,0.010211096223001,280.246700833333,0.899674121450092,0.0088933034765424,6.47488160440708,10.5788852854598,0.36812671473105,0.027514235457717,20.5680185670954,197.904665768712,0,7.397940008672037
12,2.0926470541677,0.0945166876968622,0.375560677556301,88.39,121.168896718802,44.1611551074529,2.31448959758297,88.39,0.366155099386156,3.91468856193558,3.88134305807518,20.5175703492164,5.83185604724767,9.50368307660645,1.48291515122778,24.44212576,11,-7.15720155604234,4.19155629191363,3.46739375364005,17.5407937232435,-0.0086976315663807,3.84511188806622,7.03360702634616,14,7.03360702634616,0.209039317389289,8,13,0.63911283575372,28.1344344466858,9.22115448267731,2.99737928480499,8.94966956094867,0.141404544665521,0.11927927788717,0,251.880894189041,0.260269431954193,0.0,0.0108902443007381,282.491821666667,0.919513518751047,-0.0217997811915286,6.4748816044071,10.6147742103948,0.364230397107866,0.0006980204987458,20.6254068910513,212.864779039724,0,5.543633966870957
14,2.09175610488989,0.0883004198000314,0.498648529562438,100.42,139.179647401832,50.02453547785,2.36204119099647,100.42,0.503456693911264,3.91299717239819,3.87892296756504,19.5757077220877,5.82914722918461,10.5803624840749,1.73980986148383,25.1952143,13,-5.67322920692776,4.19119916636544,3.51378187124374,18.355783777735,-0.0047713117850792,3.83740316266452,7.16310147405655,18,7.16310147405655,0.361490413292376,5,15,0.814114237592621,26.9435506007274,9.21080043868335,3.08793561489886,8.87770634240926,0.139580762667408,0.117241299160536,0,221.602489824341,0.229444736840342,0.0,0.0122201569374188,315.166525203252,0.922041348518783,-0.141926464575534,6.47477063541616,10.8630880525879,0.333788545692249,0.150146042678858,22.5881083606428,212.864779039724,0,5.892790030352131
12,2.09395705442434,0.0859673143291468,0.426333875927992,88.39,121.168896718802,47.2722220138232,2.33655592058377,88.39,0.409880780254402,3.91426269816396,3.88063973763286,23.3647989863397,5.83070504824928,9.45817480267212,1.59806448339732,24.37453948,11,-7.54141895859371,4.19227260432267,3.50786906594379,18.3730692280627,-0.0116616960611935,3.99815969722597,7.06213515575058,15,7.06213515575058,0.256484833427933,8,13,0.781467555812344,30.4157998578631,9.26902347360871,3.18065187260923,9.08083651771386,0.137074713041233,0.116034375949817,0,251.921092016327,0.242385460216096,0.0,0.0115389348469154,315.772762698413,0.872775319964308,0.0834364571516377,6.47488160440708,10.8557592766194,0.350233838498001,0.0620143909125403,19.1725087292323,254.556107578339,0,5.795880017344075
13,2.09938233441598,0.123195894785218,0.258285546077373,75.5,104.383367170671,36.7857317164936,1.88344639549161,75.5,0.288830457128083,3.92026688496228,3.89023526767361,7.17666211298367,5.81478518164102,7.59246932750267,1.12241795505299,23.00987646,9,-8.24798282619409,4.19643594235561,3.46282542312995,15.0946137694291,0.0091643295322671,3.59255611901318,5.64124652285205,10,5.64124652285205,0.134164964836604,7,9,0.485365920610765,26.9171690956437,8.98105695888791,2.41519625212125,8.67065131621403,0.15261532261012,0.121563613318352,0,257.605307698143,0.31552351643514,45.9540935969929,0.0094764531828991,206.429709803922,1.13579146516155,0.147641141699243,5.57945892166336,9.94399630086392,0.404646475159527,0.0379656099752016,19.4597530913316,200.108733942035,0,5.197226274708024
13,2.09988921613502,0.103707568408682,0.289146623585039,75.5,104.383367170671,39.8287742061315,1.92027920966464,75.5,0.285290152754146,3.92073637786704,3.89055239760866,12.3186716812072,5.81529091974169,8.14670007950943,1.30718783430168,23.07177224,9,-8.77171161845964,4.19706108428404,3.47865764905633,16.5138286290751,0.0071873899667333,3.67998347806852,5.73219650379775,10,5.73219650379775,0.147623816399402,7,10,0.525969205327421,29.5500620498601,9.09924370309535,2.70430753914293,8.88736841316485,0.146874597417004,0.118419691592351,0,257.735778200518,0.282715975369788,0.0,0.009419242480286,244.611133333333,0.944484560841541,0.117008914384594,6.46052922216579,10.3303284954643,0.378479048291401,0.0554639442226879,21.066445913482,244.989073755073,0,4.522878745280337
13,2.0998383859168,0.103750910617322,0.303408458190659,75.5,104.383367170671,39.2740982303122,1.92056116758134,75.5,0.32183091992961,3.92062390468963,3.89042270922336,13.6650075780083,5.81509181625419,7.47265967809776,1.21505119738915,23.08326098,9,-8.64656229879538,4.19703209272029,3.49028578427563,15.9390385221752,0.0071873899667333,3.68230590880771,5.72034328044433,11,5.72034328044433,0.146877828400868,7,9,0.521640664137167,29.4595413611167,9.08630432302597,2.70224267616838,8.88349348076847,0.146444971391883,0.118400148110155,0,257.735778200518,0.288606188954506,0.0,0.0110750002863098,248.503025225225,0.944484560841541,0.0528896402157988,6.45992397331173,10.3633575502872,0.381167847093087,0.106840334542679,20.0184329709472,244.989073755073,0,5.769551078621726
13,2.09991777308681,0.0997588878773194,0.423817243208198,75.5,104.383367170671,40.7186399055544,2.17916057887055,75.5,0.433023687022547,3.92140173700617,3.89130352988507,22.8625091494985,5.81644960402097,8.26701229429542,1.61954965032175,23.08326098,9,-8.7035591020631,4.19715180758358,3.47974197199114,16.7156737216223,0.0070673736139744,3.68768715284063,6.52081793661177,10,6.52081793661177,0.238141230042738,7,10,0.82414825615734,29.7144385696354,9.15225416432639,2.8084760950942,8.94793812924951,0.145566694354613,0.118134228557233,0,257.380548792313,0.261029186666499,0.0,0.0098677698592664,256.073564912281,0.970694993967654,0.0901267006399873,6.47457791065156,10.4304361766505,0.368286867977463,0.0336476583833851,21.3961881943879,248.178085029495,0,4.522878745280337
13,2.09965997635001,0.103297614591051,0.425648899596966,75.5,104.383367170671,41.3580711015275,2.17916057887055,75.5,0.436049600911845,3.92156806120043,3.89175519794987,16.8115851750809,5.81670529961344,9.3875369829084,1.61010200638166,23.03249408,9,-8.70428532962241,4.19704875341066,3.47851724204426,16.7267763734021,0.0079057526624648,3.68768715284063,6.52081793661177,10,6.52081793661177,0.241603606196169,7,10,0.82394786438034,29.392862154041,9.15225416432639,2.80823932610185,8.91807147040904,0.145559119968754,0.118138076116766,0,251.760137258747,0.259270882064247,0.0,0.0098677698592664,254.864262280702,0.938685074587345,0.029311183689436,6.47488160440706,10.4021188255746,0.374384708028695,0.0202270737109167,21.4100409457062,233.217971758482,0,4.522878745280337
14,2.0922558099583,0.0908447243955066,0.503238936714493,100.42,139.179647401832,52.5135729373047,2.36204119099647,100.42,0.513184579997442,3.91316817382684,3.87934865667996,19.5969874135825,5.82925215501419,10.544611127264,1.72788137006957,25.1952143,13,-3.33882392074801,4.19168337736476,3.51750504808688,18.3804798756879,-0.006118764291786,3.83740316266452,7.16310147405656,19,7.16310147405656,0.352572636649139,8,15,0.821760198474068,28.7113763106431,9.21080043868334,3.08828845112572,8.90415721690093,0.139550756165979,0.114127537548978,0,215.667046709856,0.222487757594574,0.0,0.0122201569374189,314.114091056911,0.92829190575546,-0.0540768131593726,6.47477063541615,10.8405921913298,0.327930141709733,0.160517204015174,22.6935804325051,233.217971758482,0,5.935542010773082
