F03[C-N],L1p,F06[C-C],L1v,P_VSA_p_2,TPSA(Tot),RNCG,SpMin1_Bh(p),H6v,Tv,H4s,RDF115v,SpMax_B(p),Tp,HOMT,SpDiam_B(p),L1e,RDF060p,TPSA(NO),F05[C-C],SpMax1_Bh(i),SpMax5_Bh(i),RDF145s,Eig07_EA(ed),SpMax1_Bh(e),DP15,H7u,Eig12_EA(ri),DP18,DP20,DP19,SpMax4_Bh(p),DP16,CATS3D_11_LL,SpMaxA_EA(bo),J_Dz(Z),SM5_B(e),H3p,Xindex,nArCONHR,MATS1s,RTm,CATS3D_08_DP,MWC02,SMTIV,P_VSA_m_1,Ho_D/Dt,VE1sign_B(m),X3v,PCR,Mor29s,Mor19e,VR2_G,RDF070i,TDB05s,TDB01i,SpMaxA_AEA(ed),alvo
12,38.0816060386029,28,39.3077628732416,121.168896718802,88.39,0.0945166876968622,2.09305075387095,0.413293322336224,44.0603236070891,19.0417327317278,8.01981984482482,3.88187794147431,42.7820803241985,24.37453948,5.83348653180416,39.2947994580929,9.73251571595473,88.39,27,4.19175363626998,3.48697247257374,133.891858101153,6.90142878594206,4.14436380600908,17.1892867560682,0.66976602625551,1.2167131018575,17.5768240816539,17.5904606354407,17.6064935757016,3.72836430133152,17.3709269857038,6,0.104907857826303,1.51804578582819,8.54284076691618,1.73397045923403,0.225412457659926,2,-0.080075374714016,20.3752009860533,0,5.3890717298165,54786,153.024325955674,20.63071491152,0.168860612901791,6.41113144310142,1.61635644159105,-3.1876300834536,0.302584873308448,1.06351203941707,20.601837522233,24.1351618967366,1.52839334015119,0.16458154784794,5.966576244513051
12,35.5458977497044,27,36.1242721533077,132.168784606408,97.62,0.120992514189746,2.09301384624112,0.365822024054871,40.9149756539452,12.9727670712881,8.85511757382679,3.87884960756297,40.2717490520136,24.37987012,5.82884265196669,36.4454603064936,8.83442083808097,97.62,29,4.1913238250467,3.48361542756223,97.0472813055198,6.90862034714165,4.14373203889904,16.3557389728795,0.597745980582867,1.27909362662141,16.5489179547563,16.4272631564693,16.5114857759859,3.72662929807717,16.4737875012277,7,0.104907306713507,1.50108438501006,8.53544633157124,1.6469623608983,0.222124919824156,2,-0.0904807761846185,19.0923296201018,0,5.37989735354046,55077,164.795427952264,20.5464924694881,0.120375207510727,5.87739672298012,1.61718275274656,-2.22063122127794,0.322261899439776,1.06231930732567,26.3864016376687,24.3961410699575,1.52177360363733,0.15499186239927,5.823908740944319
14,41.9977629994332,24,41.2011929823448,139.179647401832,100.42,0.0991199796852808,2.09161171450811,0.415021007931652,44.870736420969,14.5945777716149,7.35198827037743,3.87716169143959,45.7696469844984,25.1449628,5.8262001950927,40.5816875625724,9.83206237042497,100.42,24,4.19067210392934,3.48629661293089,42.8065291664974,5.99006889872868,4.14250881671505,17.638999318522,0.714135501585056,1.23911367360882,18.2454847656791,18.4113456557355,18.350749378,3.73332684162869,17.8921270965418,6,0.11258299402575,1.48607994511419,8.45901842627962,1.60099835558792,0.224312938742002,1,-0.0648851639282664,17.4481231124893,0,5.29330482472449,42133,164.795427952264,18.2425085578889,0.147891970206823,5.89056528806937,1.62055488743844,0.694556735718788,0.0767077959942184,1.06463307344259,21.2337499426753,22.6781997495326,1.50850115734483,0.166331865989434,5.425968732272281
14,41.7605971295617,25,44.0666212569452,139.179647401832,100.42,0.085994871586899,2.09324728909685,0.493363805386412,47.7750039383234,17.3989488516872,8.15177738351886,3.87768092659315,45.5841820463237,25.1449628,5.82794450457889,46.3139009072265,10.4343818635902,100.42,24,4.19157943667402,3.50285531649083,50.1991186922588,6.15499240648988,4.14359083042212,18.4071310922945,0.800787626285805,1.32551499282953,19.0822755254156,19.2858877078864,19.2071358479043,3.73320280345296,18.6849183686801,8,0.104907262638188,1.48010933396968,8.53425246556993,1.33773164047392,0.220780255882395,1,-0.0795602955492222,15.1577158749272,0,5.37989735354046,54333,164.795427952264,20.5485835185561,0.147820337686144,5.70757602001279,1.61692827351056,-2.17061786343238,0.0077067925197459,1.0612891909903,20.2354047919719,25.8622012428335,1.53015015780328,0.161767115421371,6.356547323513813
9,21.7636131766772,20,21.7044870678005,143.910070138238,113.0,0.148111299004496,2.08668915621692,0.229402076504107,26.4055271515048,6.17592571523089,4.34907803619546,3.87473798758201,26.7330716088193,18.80459976,5.81474632169287,23.4215699015806,9.71557307154095,113.0,26,4.18532416580035,3.36035297992921,13.0827360883488,5.33661567240373,4.13660229475459,11.9174746174614,0.69820792097245,0.862079053648769,11.3430897217803,10.7244635701043,11.0558488889745,3.17462315728447,11.7764103195757,0,0.135570202708835,1.77728421280798,8.25117972491003,1.03081484375347,0.284231376514129,1,-0.125366247525184,10.0854213711377,1,5.10594547390058,21659,211.879835938626,15.336867460131,0.105476373405271,4.79842272297398,1.54379931282709,2.63844176956105,-0.106962736978951,1.04781230092103,39.5196305292111,16.9594740046209,1.48248409053455,0.200026899208403,5.812479279163537
12,37.2370994123515,27,39.0326233763346,121.168896718802,88.39,0.094899665986564,2.093654664768,0.383485639153487,43.3751887855263,15.207362440979,7.66023342504342,3.87931500342817,41.6577121851705,24.43063702,5.82929552795401,40.16069223776,7.59658665882848,88.39,28,4.19170726429791,3.50499757930313,84.5109004437128,6.87409478353283,4.14411439904366,17.4894389995458,0.721745566322016,1.21659649360179,17.9738332408236,18.0497175892281,18.0348853914109,3.72795810124309,17.703759185165,8,0.107346846350734,1.48338968370664,8.51643765064147,1.58427837621862,0.222158592301138,2,-0.0812124898526591,17.0559320837443,0,5.36129216570943,51249,164.795427952264,19.6338533724039,0.132067853461101,6.02200918517322,1.61597820298629,-2.58281046122985,0.478765778888917,1.06352889133055,23.0566339100492,22.6403674665983,1.51697441217356,0.165377267911783,6.251811972993799
12,38.0846616003862,29,39.8689256624852,121.168896718802,88.39,0.0837234375374113,2.09502005934863,0.444376720161993,44.7910393792183,16.1727450722192,8.34195954707473,3.88282542754443,42.8510540200458,24.37453948,5.83667318883624,40.8214460564571,9.96756085512474,88.39,27,4.19277858575753,3.49023633024492,90.4052427610768,7.68185337438849,4.14562575010977,17.3736372182415,0.698527554034326,1.30820730282637,17.7784170222351,17.8026676668339,17.8134749239377,3.72862020655073,17.5612114220406,8,0.0982119309510712,1.54209824682204,8.61075791076983,1.60716108217612,0.226055271620676,2,-0.0831809726613436,21.4453717789662,0,5.46806014113513,67241,153.024325955674,22.804212807179,0.148196331054664,6.39744854295968,1.61053542785348,-1.67820287236041,0.390715465521252,1.06022192302289,24.9184407222571,27.6519785495416,1.54869075029419,0.15288680859767,5.935542010773082
12,36.5063280031428,28,38.5302534607248,121.168896718802,88.39,0.0915180656179078,2.09385106569626,0.410584826694162,43.2750911077649,24.8689115929878,8.12644366813141,3.88101492373067,41.2189994272011,24.37453948,5.83349753397915,39.4098440978664,8.59658297455426,88.39,27,4.19192157487168,3.48933876544057,142.531217701161,6.90142878594206,4.1444796923087,17.1486296167924,0.669308669312887,1.23241455086139,17.5238915437832,17.5291633879772,17.5493855947266,3.7278187384316,17.3262374252189,6,0.104907857826304,1.51517445275591,8.54648359282421,1.57819703191576,0.225412457659926,2,-0.0729299042118063,19.0676364172104,0,5.3890717298165,54786,153.024325955674,20.63071491152,0.183534009181896,6.08154322206138,1.61635644159105,-1.70511348734839,0.381489770885359,1.06351044241827,20.4889119213218,24.4214714760761,1.52983312150712,0.164581547847941,5.943095148663527
14,39.6962107505172,24,40.6779929434789,150.179535289438,109.65,0.110427610526827,2.09246748562478,0.428898886838347,45.0998614673506,18.2430346214074,10.0833741306593,3.87693161657985,43.999272132622,25.1449628,5.82672702856492,42.2516449999242,11.0189319519448,109.65,26,4.19112686793798,3.49781810514778,92.3672635366096,6.47124177322363,4.14311114104298,17.3264902604398,0.758293017279252,1.33577701160591,17.7321193647717,17.7535833275923,17.7661186561514,3.73193712798262,17.5150122384732,7,0.102575847060284,1.47536838395445,8.55292587763639,1.46968374660216,0.217289873320378,1,-0.088103412728458,17.8569146314274,0,5.39816270151775,59655,164.795427952264,21.3470104399269,0.117274616057548,5.58529265718894,1.6149665261002,-2.11092552687022,-0.153642471579372,1.06017738374834,27.8017238688764,26.1565237518563,1.53460485041935,0.151547268794889,6.022276394711152
12,38.2271668225269,28,40.2865046623878,132.168784606408,97.62,0.121133404872878,2.09299346952684,0.426334281845449,44.6513502838516,13.5827351784014,8.72216792695505,3.87870650831822,42.6757900149301,24.37987012,5.82834984313131,41.5484505154745,8.07790102981183,97.62,28,4.19130682399476,3.49505123649654,96.4798594722199,6.89129647826457,4.14369101342155,17.8142801652987,0.678175015091048,1.24022731540046,18.3741934959418,18.5037956423638,18.4617617580937,3.72663548464297,18.0531121884804,6,0.104907084729906,1.47304910744604,8.53544339651694,1.56149743109844,0.217795310582032,2,-0.0904807761846185,17.7184796893244,0,5.37989735354046,56605,164.795427952264,20.381199046915,0.162039326355846,5.89767708930984,1.61349812325438,-0.701236808554556,0.254835913486217,1.06239291302653,21.4782895700219,23.5504242690707,1.52181385697067,0.154991414582969,6.356547323513813
14,42.8481877743363,25,45.5517381599523,150.179535289438,109.65,0.110544958735799,2.09244823997926,0.486765743671846,49.3759768328215,18.6522351342294,9.20553251368195,3.87678744836089,46.7478944649746,25.13963216,5.82623081857974,48.0481438031848,10.2470663765994,109.65,25,4.19110977982313,3.50483773457049,62.8338558633219,6.56294028375128,4.14306984078016,18.7879474600241,0.780256424981081,1.3303530438918,19.5464869060947,19.8082616152994,19.7001624388189,3.73194371703453,19.0930434966855,6,0.102575629986065,1.44922252060176,8.5529229934398,1.39686906545337,0.213240401858565,1,-0.088103412728458,16.6389482860595,0,5.39816270151775,61235,164.795427952264,21.1509659843065,0.161604277311487,5.60557302351867,1.61129778114862,-0.375879819516869,-0.177906183688764,1.0602421317328,23.3527270971968,25.3369422577489,1.53460351009677,0.151546830832972,5.421360790031928
14,43.0308388101597,26,42.8574116620636,139.179647401832,100.42,0.0963308750250069,2.09422151040059,0.435585765572499,46.8928054420107,14.4445220824076,8.36434590591849,3.878279801459,47.2297401792617,25.13963216,5.82841288369521,45.3449666017914,11.5030461336304,100.42,24,4.19206165269903,3.49658191824975,44.0770056500688,6.08413503579686,4.14408832899401,17.4791898575805,0.81484168296627,1.32678336316899,17.9940987967939,18.0940323744663,18.0668161307043,3.73404686821054,17.7029151972728,8,0.109903118695912,1.48662532736501,8.48010880402277,1.47383840468818,0.22437761777853,1,-0.0639299597182098,11.743639396834,0,5.32300997913841,41773,223.650937935216,18.7324098560989,0.0503130842877241,5.73936594105534,1.62036606116097,0.847264568469812,0.168163596991664,1.05822580281228,22.0212899123907,21.777276321101,1.48608818790625,0.162372436708549,6.920818753952375
14,42.5041751958487,24,42.7229468322251,139.179647401832,100.42,0.0910605739631306,2.09229262573043,0.465112827683648,47.2320874151292,18.3060769195472,9.49115309123321,3.87676548273325,46.8900194633785,25.1449628,5.82549538266317,43.3355177029008,10.7082796117392,100.42,25,4.19110436959088,3.51333643530271,88.1005716564704,6.38210842523172,4.14295901613733,17.4535412292363,0.813927541890468,1.21774749647802,17.8978293702435,17.9445780762413,17.9445015048585,3.73311750962717,17.6550748774698,9,0.107346423911295,1.46907580034924,8.50006151729547,1.51608470427984,0.220628707546781,1,-0.0968943558030248,15.8596474319996,0,5.35185813347607,49151,176.566529948855,20.0970528437596,0.148722517814768,5.97135289484056,1.61450570607769,-3.1441152819948,0.161419908089232,1.06122917871652,24.8606630000018,23.197803754037,1.51626491190164,0.168372705910676,5.85078088734462
14,42.3500941547334,24,43.9444233387991,139.179647401832,100.42,0.0868707688287794,2.09243623032813,0.48109286878741,48.5254490066936,19.5212069125486,9.48510529163662,3.87837353293095,46.7449535751929,25.1952143,5.82933762965224,44.4978201681507,10.9945944257752,100.42,25,4.19136461809068,3.51396060356715,92.1445706079774,6.58016901544188,4.14340938313407,18.0084775518614,0.809103853904153,1.4442592561849,18.5429871180933,18.6511803035347,18.6202188797967,3.73302940892354,18.2399031524395,6,0.102576242312808,1.47545486430028,8.56017904373515,1.49677761799873,0.218344364514403,1,-0.079143791171639,18.6156223665391,0,5.40717177146012,59857,153.024325955674,21.1873885844227,0.0897354183418684,6.06011928402532,1.61310101248004,-3.33272793527868,-0.254384259444116,1.06122829795873,23.1819796653527,29.6367528977795,1.54117768403279,0.160889474536867,5.7121982700697735
14,45.5495771074928,24,45.61300091698,139.179647401832,100.42,0.0918685022905276,2.09123414170093,0.464470171619617,50.3236556593389,19.0923255029003,8.90895864983687,3.87951168065576,50.141255282009,25.1952143,5.82946989391334,44.4007238463396,10.6664938984841,100.42,25,4.19106977957658,3.51325381731543,101.138666360902,6.58016901544185,4.14321369579669,18.0398116051629,0.707606963585552,1.44135903423859,18.5615425544948,18.6576460812103,18.6330689944257,3.73443258082207,18.2677254830415,7,0.102576242312808,1.48057463101736,8.55298067516783,1.7696158535648,0.218344364514403,1,-0.0964960135274957,20.7086895947419,0,5.40717177146012,59857,153.024325955674,21.1873885844227,0.117732603277832,6.49655506449731,1.61310101248004,-3.54277682158436,-0.071744128087129,1.06122596955548,24.2509184194767,26.2592366314713,1.53829327911475,0.160889474536867,7.522878745280337
12,36.698295010325,29,36.1851196633212,121.168896718802,88.39,0.107598630252621,2.09470000639501,0.368063734938441,41.1299890963119,9.30152861513068,8.75144024113833,3.88018376033502,41.7959034529809,24.38894156,5.8305123076314,38.2226749484889,9.49322232097807,88.39,27,4.19225339014175,3.47229179166846,77.2577024266329,6.48232737555914,4.14470506234312,15.806962973598,0.710678589907494,1.21662305114615,15.9365480895041,15.7763952675379,15.8795026038359,3.72866277951592,15.902981950105,8,0.112583886850993,1.51717011779517,8.46129700807749,1.67860808249054,0.230162584062582,2,-0.066102106096615,13.4869154947436,0,5.30330490805908,38147,223.650937935216,17.9765267504724,0.0573883312187927,6.03147000684651,1.6228060242729,0.408343682863525,0.47118935201678,1.06021559104586,23.3562564564868,20.0209212068149,1.47216423093935,0.166333102156228,5.785156151952302
13,30.2152133352745,31,29.3572789641375,104.383367170671,75.5,0.119672194146179,2.09920015290761,0.295984577645764,34.3233388356228,7.82645971348002,8.86726972478489,3.8918086404652,35.4648630738746,23.03249408,5.81665556337621,30.3221486413851,9.16531861141798,75.5,30,4.19643830761435,3.46307612556753,16.4622906497007,5.63359952238012,4.15260108681175,14.5410300018719,0.61704266327411,1.10891801865859,14.4443760498602,14.1272075754341,14.3094854209829,3.75624348027817,14.5627535780792,9,0.118356608612008,1.53760959452351,8.40163461298846,1.78505911496132,0.235940876719908,2,-0.0761539949931585,14.702670187247,0,5.24174701505964,32840,188.337631945445,16.6520814366989,0.148027698779368,6.25128188502871,1.62921288036674,0.207797277466192,0.519248346661476,1.06587019864282,28.284150624801,19.9636601987797,1.46618703449474,0.174862467739679,4.522878745280337
13,32.8241555194821,31,32.6397561841263,104.383367170671,75.5,0.116330831337114,2.0994241493746,0.266455594139473,37.1777696298412,8.70041844355229,5.36382140110664,3.89071711717671,37.4703249323873,23.0721321,5.81544467303677,32.8752357433463,7.56227494299381,75.5,30,4.19651669413731,3.46408334067828,11.3987400022748,5.68226078175749,4.1526245719876,15.591591612308,0.481907428912043,1.15209988585414,15.7330923736923,15.5819146827066,15.6804895245733,3.7548093740476,15.6912384344483,8,0.118356530485328,1.51794567269458,8.40580200546939,1.6630668737163,0.233333916572121,2,-0.0636256955626444,13.5700105089885,0,5.24174701505964,33475,188.337631945445,16.7874824759786,0.148702815807949,5.70759406511666,1.62504594990639,0.578580177057987,0.336694478842934,1.06586949338105,22.3071884631932,19.8758958371023,1.46732598013263,0.174862020410682,5.094743951251549
13,32.8814519510434,31,32.7210169476813,104.383367170671,75.5,0.114718111759137,2.09927559450978,0.271935043105901,37.6201507248387,9.71140179021218,5.56808774783469,3.89228966914665,37.9138925208317,23.0213652,5.81726102049671,32.8452803444744,7.54524652898872,75.5,30,4.19650636815148,3.46400035895445,12.1366832535117,5.68900085954173,4.15270421300818,15.5814123415224,0.483029490368246,1.15216452630353,15.716757822231,15.5626516185893,15.6625886627791,3.75636266339392,15.6787424201651,8,0.115397638141422,1.52642979241488,8.43524622360636,1.79226706490661,0.232348086295905,2,-0.0644854297232502,16.3151111791104,0,5.27299955856375,37242,176.566529948855,17.3995500434222,0.136360467962552,6.03222076047044,1.62330182155906,0.805733720715374,0.198808424734642,1.06585888911352,23.2491328411894,21.5775292855621,1.47915315381684,0.170490490788558,5.13430394008393
9,17.8812448771448,21,17.7404317694851,110.910406475419,85.31,0.156933298971348,2.08794145987161,0.109184855775123,22.3037461889578,5.0237817632671,3.45141190111741,3.87449969978489,22.7575624492362,18.80459976,5.81425414211818,18.989221168941,5.3836326114122,85.31,21,4.18553280533522,3.37551908763051,0.597750433746964,4.81201756306983,4.13662176535031,9.84962039444708,0.257058565316147,0.679454968889832,8.80012565728102,7.85673323747511,8.35122431929337,3.20839546603575,9.55195145802688,0,0.153646278604203,1.77349241465678,8.14951166997588,1.13226278781549,0.296878682094688,1,-0.135269378099519,8.78394252951058,1,4.99043258677874,13938,188.337631945445,12.4093663669249,0.155736517677355,4.50920502184384,1.56046462211196,0.831053724762185,0.177248021755521,1.05402986877669,21.4897021656526,15.3720286580633,1.46460984649061,0.226697527386225,5.563837352959244
12,33.9487781943495,27,33.6370116674555,121.168896718802,88.39,0.1093854263302,2.09283659612082,0.332527905725915,37.8775437517485,9.29438252846417,7.9399100485317,3.8779054662552,38.2890974272912,24.37987012,5.8268535756994,33.8643696490085,7.75922047108329,88.39,27,4.19091220355116,3.44460604687729,79.9513373554706,5.68226078175749,4.14305535019494,15.7445400243858,0.598592927027519,1.1514796748766,15.9116068752049,15.7769741701465,15.8673127529495,3.7265373702875,15.8528403726717,8,0.118356530485329,1.52053202645116,8.41229942807009,1.56837108340246,0.233333916572121,2,-0.0650262415838602,14.0861265092534,0,5.24174701505964,33937,176.566529948855,16.7874824759786,0.145161031600944,5.58357123870812,1.62504594990639,0.529520411159051,0.570994341446512,1.06712622428815,19.2343759824749,20.5247101545558,1.48178630389714,0.174862020410682,5.935542010773082
12,31.9749349561008,27,32.9845392716072,121.168896718802,88.39,0.103395116743929,2.09297577905092,0.369229468969993,37.7070156066932,10.8072362968245,8.28505367579446,3.87948531242586,36.7691272755915,24.37987012,5.83065055133837,34.1364033148621,8.22905025425034,88.39,27,4.19116822142975,3.44907928827105,77.8243311938842,6.48232737555915,4.14349786425147,15.7589818953623,0.685061010445901,1.21661503546547,15.871676918436,15.6991872557673,15.8085633344036,3.72645321313434,15.8496002099629,5,0.112583886850994,1.52403617338083,8.47775292032046,1.52337774940119,0.230162584062582,2,-0.05379014059948,16.9506134073759,0,5.30330490805908,42407,153.024325955674,17.9765267504724,0.0900334653435418,5.67233762789288,1.6228060242729,1.06012349826626,0.0701831113501115,1.06711231559583,20.291864862871,27.8321489195316,1.50896433604,0.166333102156229,6.346787486224656
12,36.0242375729153,27,35.6628701763532,121.168896718802,88.39,0.108182419471468,2.09162207236245,0.441640338817757,39.9860118301509,11.9498419572893,9.0078458424712,3.88238395949183,40.4522246008984,24.37987012,5.83369244955341,34.3914355421474,8.30226233797649,88.39,27,4.19087118230545,3.4442808499702,109.81123975573,6.62371581496481,4.14335847668298,16.398508727633,0.664170768738301,1.21661529924291,16.7079227947449,16.6735180093083,16.7132350855655,3.72769526427706,16.55314831916,6,0.112586603953908,1.53840651577523,8.46997255133403,1.76102931119494,0.231437345316682,2,-0.066374192481311,18.4702837582669,0,5.30330490805908,42041,153.024325955674,17.967944102491,0.143795668833847,6.56271751299126,1.62590410945268,0.51303854729338,0.332754468102413,1.06711973067281,20.9084188330983,22.689366751922,1.50629545120643,0.166356046767875,4.633017024022149
12,36.1206706785211,28,37.2228971987984,121.168896718802,88.39,0.0976861204636099,2.09315556474637,0.351978631824715,41.6413741922425,18.94296908312,10.3164944581101,3.87919802694728,40.7944170659567,24.48088852,5.8282348162782,38.7779376970143,9.62677812527989,88.39,27,4.19146185823261,3.46581965967087,40.3392530866169,6.52081793661175,4.14379451397928,16.7075937187141,0.638063824948585,1.12921457818544,17.0130495775814,16.9636651605935,17.0120414156138,3.72866582064463,16.8634968119726,8,0.109902500301197,1.50948294429278,8.48549703426894,1.6110439369024,0.228523619245328,2,-0.0910142923248643,16.4420765471198,0,5.33271879326537,44521,176.566529948855,19.2760860578946,0.167354435648446,5.97567298873033,1.61934858337162,-2.61546818805921,0.575741239403746,1.06349887010332,21.6659863535258,22.1918036052295,1.50401723081763,0.172418606458529,5.739928612014925
12,35.6496120065024,28,37.9649998953564,121.168896718802,88.39,0.0928805240434246,2.09329160306068,0.424994008002152,42.5554036839709,18.8194003126156,9.16025897388818,3.88079840868612,40.4207584989364,24.43063702,5.83204439775843,39.4424702822159,9.93146662958557,88.39,27,4.19172102558298,3.46787847539163,40.0732185166801,6.6011669914636,4.14424243454904,17.2127470677129,0.738980306603899,1.2951960517001,17.6037405014834,17.6135631001221,17.632090537566,3.72857942545292,17.3967891899119,5,0.104907720100404,1.51318159019893,8.54646984279565,1.60242687785388,0.225616916348232,2,-0.0733568147306168,18.9714404088871,0,5.3890717298165,54587,153.024325955674,20.4712413300308,0.113589505907585,6.0644393779151,1.61772776306783,-2.7694316573975,0.102612688342643,1.06349705910393,19.5382584652506,28.845052903856,1.52980981047864,0.164581397074054,5.790484985457369
12,39.4489714337537,28,40.3184307846224,121.168896718802,88.39,0.097673187554068,2.0922263947321,0.382595838982683,45.0551665203238,19.9204187995797,10.1013595350438,3.88199629141592,44.4236945596069,24.37987012,5.83212639571965,39.720312477062,10.819131677496,88.39,27,4.19142935550058,3.46547689360805,53.5112757223028,7.03360702634615,4.14403559826777,17.5654678662009,0.637473160823497,1.22036524669698,18.0464437918147,18.1181631609874,18.1055901005388,3.73005355066037,17.7790444019831,4,0.104907581286402,1.51271006728373,8.5391845729101,1.98351176014583,0.224673900697571,2,-0.089457444799043,21.5350891496328,0,5.3890717298165,54966,153.024325955674,20.5820466072303,0.16250013850815,6.86051426017488,1.61675539201128,-3.91466537482146,0.435983395558917,1.06350085369418,20.9336340999012,23.8461800559156,1.52707883845627,0.164581397074053,6.180456064458132
12,38.4895032025102,28,40.1959085516694,121.168896718802,88.39,0.0934393015442376,2.09218740119937,0.451955333028758,44.9072103168615,18.7035894538364,9.34312253335633,3.8844503040716,43.4517525889053,24.43063702,5.83635419783927,40.0263144359833,9.49799570083696,88.39,27,4.19153814851388,3.46724928554791,33.9452581572305,7.04820780733504,4.14426318555106,17.6356705323899,0.733105614119885,1.31990256825932,18.1095235396749,18.1746624526283,18.1655442404108,3.72993801325511,17.8472792633172,3,0.102577019097495,1.51950471589958,8.56856336724094,1.82274828771063,0.224054093361946,2,-0.0786781995628509,23.1086183255841,0,5.41610040220442,60077,141.253223959084,21.2299656215636,0.143850022187196,6.7357581384552,1.6153715884685,-1.65334809539218,0.152879476053449,1.06349714498814,20.5129664343637,25.7706186205227,1.53983398844475,0.160924032694633,4.522878745280337
12,41.2184038394519,28,41.9835892492916,121.168896718802,88.39,0.0974377606960562,2.09312502937637,0.38486614893626,46.5939368698639,20.594449242698,10.4513173778156,3.88176306123975,46.0599678746349,24.37987012,5.83195946688001,43.8141727739791,9.46136414159713,88.39,28,4.19203983818896,3.48345123192884,42.2204569491555,7.03360702634615,4.14467247905592,17.5734328363526,0.664530663220475,1.23822480052458,18.0479471810881,18.1137955671679,18.104306902295,3.73062140556667,17.7851826265269,6,0.104907581286402,1.50711207353754,8.53516360880552,1.81842986332785,0.224673900697571,2,-0.090276195943242,18.0741714590013,0,5.3890717298165,52308,188.337631945445,20.5820466072303,0.170993294931348,6.78091762328569,1.61675539201128,-3.44219611947167,0.492825993803807,1.06027611445352,24.6620895139559,22.4409193008259,1.50915826642323,0.164581397074053,5.554395796726403
12,39.4492124638422,28,39.712661754228,121.168896718802,88.39,0.0990434644840064,2.09252115135988,0.369391628317167,44.1645746646808,19.2270833173142,10.3225161944324,3.88038239900526,44.1316481578558,24.42625612,5.82971130676389,39.4086532500371,9.51247764722932,88.39,27,4.19142028263579,3.46525758560917,40.0676837065057,6.52537028544149,4.14386940801866,17.4670127947043,0.639204210587889,1.17416811007163,17.9775181530669,18.0737771526776,18.0485003025571,3.73014266233638,17.6893587070839,6,0.107346778082718,1.50772829057911,8.51108360341241,1.86304955391819,0.225780312346812,2,-0.0909886920473362,21.6371764900121,0,5.36129216570943,49917,164.795427952264,20.022616305944,0.170972007287587,6.57477110388276,1.61773351324494,-2.74882475222973,0.401922793057154,1.06350362577502,22.1956509465403,22.2195498812712,1.51544586302102,0.16840887142461,5.7447274948966935
12,38.9510677531535,29,41.9355167181047,121.168896718802,88.39,0.0859372726038141,2.09405637219457,0.418147589372427,46.83079290101,24.0247010497654,10.5806005578359,3.88092434725579,43.9265681734014,24.43063702,5.83146279325384,44.1954141785319,10.1016528204686,88.39,27,4.1923395024664,3.49229983151038,79.2094291863715,7.06477861230655,4.14496971191277,17.966274798009,0.703913104199893,1.28428273782678,18.482860040683,18.5762070957443,18.5530035608688,3.73001155304641,18.1922058468535,8,0.100346266447071,1.49948638530463,8.58263530621474,1.62043162423194,0.221863267281779,2,-0.091188232052824,19.8624110018157,0,5.44241771052179,63575,164.795427952264,22.4059227256011,0.169532593023605,6.39178183582617,1.61463891438626,-4.72832665264162,0.461645086331767,1.06025828725948,21.295159210217,25.3125346439353,1.53637586803613,0.157425684157799,4.897223385116559
13,34.7082552489704,31,33.8163805082052,104.383367170671,75.5,0.120744160442093,2.09956922025163,0.293456904274532,38.782643772461,8.46094126804307,5.36701359421923,3.89093226833589,39.9630449452776,23.10671168,5.81560889687341,34.8091119488618,7.57702646435446,75.5,31,4.19687553463737,3.4727867298699,17.9358889286687,5.6822607817575,4.15301729280742,15.6051262570532,0.517268018366246,1.16148260047879,15.7487321724896,15.5986075924611,15.6966921346819,3.75790984474655,15.7055409198366,10,0.118356530485329,1.51426429728331,8.3969924375022,1.72496975481316,0.233333916572121,2,-0.0754074805222049,11.6082865852276,0,5.24174701505964,31387,223.650937935216,16.7874824759786,0.15232583031345,6.07738024530092,1.62504594990639,-0.0667881532331026,0.632045424111307,1.06235771058297,26.0989922710415,18.4182482041674,1.45052247445933,0.174862020410682,5.150580586203101
12,37.3451266898908,27,36.9201882387052,121.168896718802,88.39,0.10936921037421,2.09188505279968,0.361124329809855,41.3263735236923,10.2294079141267,7.96886882703109,3.88067115467724,41.8433125600673,24.37453948,5.8307172211483,35.0791643472844,8.78425196391431,88.39,27,4.19088011852427,3.44380850494184,92.2245319141488,6.84892460811135,4.14329334805946,16.7143296725823,0.601294770478062,1.2164917621579,17.0749184422176,17.0727721637183,17.0965237095252,3.72789542943693,16.8864458343711,4,0.112583737879095,1.52358059288129,8.46994745489117,1.92572098665007,0.229073540499266,2,-0.0672511881306619,18.9744156413487,0,5.30330490805908,42744,153.024325955674,18.1153975172455,0.140909210142779,6.46841251015266,1.62181034177275,-0.108740072705575,0.427455929072091,1.06713200801568,18.1395666200544,22.3153418416839,1.50608005568286,0.166332872249118,6.045757490560675
