F06[C-C],L1p,L1v,HOMA,H6v,SpMin1_Bh(p),RNCG,F05[C-N],RDF115v,Tp,SpDiam_B(v),SpMax_B(p),SM15_AEA(bo),Eig07_EA,H4s,HOMT,SpMin1_Bh(e),SpMax1_Bh(e),SpMax5_Bh(i),MATS1p,TPSA(Tot),RDF145s,H7v,L1u,F05[C-C],H7u,SpMin4_Bh(s),Eig12_EA(ri),SP16,DP18,SpMax5_Bh(e),ATSC5v,B10[C-S],SM07_AEA(ri),RTp,CATS3D_19_LL,RDF155e,SM5_G/D,R1i+,BID,VE1_Dt,RDF040s,alvo
27,37.3451266898908,36.9201882387052,0.738622408484848,0.361124329809855,2.09188505279968,0.10936921037421,12,7.96886882703109,41.8433125600673,5.81579013127142,3.88067115467724,2.2302890549203,2.2302890549203,10.2294079141267,24.37453948,1.95497690345384,4.14329334805946,3.44380850494184,-0.0037913081684956,88.39,92.2245319141488,0.196136971611671,33.8118619667629,27,0.601294770478062,0.920764109826483,1.2164917621579,16.839157778389,17.0749184422176,3.40165538830417,8.80155888585799,0,3.48127584960064,13.9767302861453,0,8.57710425091363,19.8419768838908,0.151288845521112,3.64194782196652,5.59085830352046,90.9841036996251,6.045757490560675
27,34.6919405383587,34.3804002426809,0.740322333939394,0.387761505861826,2.0918104571356,0.110553330231632,12,8.29301685809196,39.659290691162,5.81592037013696,3.88059914591982,2.1962270852273,2.1962270852273,9.40690458533367,24.43063702,1.95496589898074,4.14330559463144,3.44399923247201,-0.0037913081684956,88.39,78.0361822474884,0.246890931869422,33.2613513617358,27,0.677086880074272,0.9207953454798,1.21660536840802,15.9489112961127,16.0414003070947,3.40017237773808,8.75930715899409,0,3.48064026060856,14.1751409211436,1,4.2928933362893,19.828936124942,0.12811212685144,3.6419700253443,5.58536393160497,86.3309511391627,5.939302159646388
24,41.9153658705801,44.3121679470925,0.811127832258064,0.44923593325268,2.093128232789,0.0860249536033771,15,8.1505426181553,45.7641823556835,5.81295945627786,3.87739387815855,2.18308120703909,2.18308120703909,20.3904077266311,25.1449628,1.95076114695361,4.14349598235174,3.51455642875028,-0.0134200586594898,100.42,53.0699627808432,0.288091912320535,44.5004890721545,25,0.829085008622712,0.92398812632003,1.32560103849683,18.736565798618,19.2263279036844,3.47637538124805,9.40998475946138,0,3.60032348901244,11.8834090421318,2,12.3362166312695,20.3090141598485,0.118197621116056,3.71721805548771,5.79971467141037,58.6491587689341,5.563837352959244
26,42.7188205560387,45.2283898086118,0.811127832258065,0.506285162784484,2.0945533137629,0.0767390456172651,17,8.80588815744381,46.9263455622583,5.82040785974195,3.88091326058825,2.43518978295704,2.43518978295704,21.2449531595527,25.1449628,1.95299938916545,4.14501359713761,3.50591594345058,-0.0143421099848814,100.42,48.6577186637579,0.289902185317223,45.3149822508885,24,0.804819076565632,0.924481289050644,1.44479878611209,18.6589823356084,19.11108238109,3.4645745805733,9.29086808080001,0,3.9196257244348,11.6144911133785,2,9.52036851269468,20.5626401988551,0.145388716532811,3.80985377569811,6.03354981304025,74.0613201890771,6.958607314841775
25,41.6943924329726,44.6942801306409,0.811127832258064,0.497611032898519,2.09333860058524,0.0832369621693857,16,8.21835142630258,45.5202972950144,5.81722597240178,3.87909988298095,2.23996457259893,2.23996457259893,22.5205691395414,25.1449628,1.9502296458392,4.1438636807071,3.50428194385138,-0.0135715975007262,100.42,48.1482543531461,0.306355000010344,44.3432211377636,24,0.803667233059084,0.923290798073472,1.32931799471829,18.7217296583165,19.1962786273905,3.46339507252472,9.15184913894737,0,3.6055761123918,11.7074700482584,1,9.08880443152896,20.338113224223,0.134915665273108,3.74122785945148,5.85443502565516,56.8754274574691,6.3872161432802645
25,43.4152730506744,45.5212473603952,0.811127832258064,0.501900473694233,2.09250978605232,0.0857101370105555,16,8.0856034510842,47.2687489891768,5.81700852102759,3.8799703473018,2.23996457259893,2.23996457259893,19.5788011002938,25.1449628,1.95040525628255,4.14374707833975,3.50267011857931,-0.0092288235237721,100.42,57.9513643605223,0.309742238104294,44.4171168522199,24,0.801336892072256,0.923652167487331,1.32725162101739,18.7593259263291,19.2272354936441,3.4623226375013,9.14313391301939,0,3.6055761123918,12.3724599701744,2,8.89629953706212,20.3456895473909,0.132742819115004,3.74122785945148,5.85443502565516,71.0637960824674,6.096910013008056
28,38.5789003814412,39.4183903756435,0.738560061818182,0.444486409450311,2.09215283495727,0.098616495920139,13,9.17972586048074,43.5357736152754,5.8170264558646,3.88192129242423,2.26834921038088,2.26834921038088,17.645550540995,24.37248204,1.95766820803159,4.14404785822428,3.46555426729412,-0.0057570408401748,88.39,31.1139684612,0.278666881199723,37.2748133903784,27,0.733186345920385,0.921573512088237,1.29173118200071,17.467452392664,17.7394886793092,3.43066753531044,9.07002928093225,0,3.57918477473551,14.2185316913461,2,7.74432374445686,20.1284076606714,0.108139604657602,3.71736518596821,5.82555852414865,94.2987680298635,7.397940008672037
28,37.6682475381126,39.5529433768222,0.740670477575758,0.375560677556301,2.0926470541677,0.0945166876968622,13,10.4863711917841,42.5386717581582,5.81692692596116,3.88134305807518,2.31448959758297,2.31448959758297,20.5175703492164,24.44212576,1.95763780967008,4.14412241221664,3.46739375364005,-0.0086976315663807,88.39,43.3250802328657,0.209039317389289,37.6542116011889,27,0.63911283575372,0.920999613346676,1.22110750915915,17.6714875499947,18.0036357449441,3.43184798020053,9.15206994636695,0,3.5255321571676,13.1727103885454,1,8.84208347265736,20.1287667082358,0.140516747132829,3.71734830201675,5.8287848478019,84.8816376912976,5.543633966870957
24,44.4702134613894,45.4876161273347,0.812748848387097,0.498648529562438,2.09175610488989,0.0883004198000314,15,9.65524909014015,48.8677574246784,5.81467998785884,3.87892296756504,2.36204119099647,2.36204119099647,19.5757077220877,25.1952143,1.94988371262657,4.14328854392131,3.51378187124374,-0.0047713117850792,100.42,91.35622799521,0.361490413292376,42.7063179723266,25,0.814114237592621,0.921977353846175,1.28360822349813,18.523597770896,18.9753702141084,3.47047910631435,8.91470231368422,0,3.56907021032336,12.6743913471679,3,5.99754370632522,20.3362465577779,0.135507141623786,3.74117913249726,5.88032441097481,83.4359001847128,5.892790030352131
28,39.3651574327061,42.7174076391537,0.738622408484848,0.426333875927992,2.09395705442434,0.0859673143291468,13,9.42229972972339,44.1348463067619,5.81579849140336,3.88063973763286,2.33655592058377,2.33655592058377,23.3647989863397,24.37453948,1.95834682918701,4.14487514676953,3.50786906594379,-0.0116616960611935,88.39,34.7763626413111,0.256484833427933,41.9776012473408,28,0.781467555812344,0.923201923272279,1.28574007931277,18.5806747968931,18.9914392758559,3.47263052400476,9.72150396362961,0,3.58215227640633,12.9226304256788,0,11.9198482401982,20.3734428797716,0.106581634049196,3.76459254121978,5.97426671415639,79.0505460551061,5.795880017344075
31,32.9882979152906,31.9085689117876,0.697268983636363,0.258285546077373,2.09938233441598,0.123195894785218,9,7.4709162209088,38.2221431134244,5.80504573164109,3.89023526767361,1.88344639549161,1.88344639549161,7.17666211298367,23.00987646,1.96939112106993,4.15247942114111,3.46282542312995,0.0091643295322671,75.5,9.56214932550352,0.134164964836604,32.2711372707807,30,0.485365920610765,1.01564461007325,1.05888098407536,15.3111670613866,15.1159958192734,3.41653099087126,10.3467774780776,0,2.52619311271333,13.7646182522448,0,7.48461868437595,19.875708876273,0.156850684081331,3.56046444123789,5.36430867131105,36.8266861877035,5.197226274708024
32,34.100136112545,35.3766297856776,0.699144613333333,0.289146623585039,2.09988921613502,0.103707568408682,10,7.28840106426659,38.7815182929679,5.80573480263342,3.89055239760866,1.92027920966464,1.92027920966464,12.3186716812072,23.07177224,1.97061514878725,4.1532061972434,3.47865764905633,0.0071873899667333,75.5,22.334098635777,0.147623816399402,36.2189866424202,30,0.525969205327421,1.01693837991537,1.09897087529096,16.7813231255492,16.8054094805991,3.43958625976474,10.6112415820855,0,2.90364549676433,12.5530729295951,0,13.5673004138263,20.1603228838164,0.144331207698057,3.64195429661022,5.5800343661553,48.058704303807,4.522878745280337
31,33.2271579679094,33.9168364610293,0.699492756969697,0.303408458190659,2.0998383859168,0.103750910617322,9,7.7860111077165,38.47699776103,5.80553600589271,3.89042270922336,1.92056116758134,1.92056116758134,13.6650075780083,23.08326098,1.97051932601402,4.15316276486308,3.49028578427563,0.0071873899667333,75.5,89.2307025652141,0.146877828400868,34.9644818598264,31,0.521640664137167,1.01701642839429,1.07469718219392,16.1699648457621,16.0983922545483,3.4560184830745,10.6660000136352,0,2.9110049995471,12.6208008240046,0,12.2923930411303,20.1250213049324,0.144405687570725,3.64186866135053,5.60111414902351,47.8624046214353,5.769551078621726
32,34.8531738426354,36.4897225796293,0.699492756969697,0.423817243208198,2.09991777308681,0.0997588878773194,10,9.08279209065799,39.1874360350847,5.80689324653704,3.89130352988507,2.17916057887055,2.17916057887055,22.8625091494985,23.08326098,1.97003991987355,4.15336925527127,3.47974197199114,0.0070673736139744,75.5,29.1032515463838,0.238141230042738,37.0236424276183,30,0.82414825615734,1.01633447842948,1.1521456772896,16.9977558850716,17.0338109624144,3.44171371438258,10.3585029734694,0,3.13471142988684,12.4461749064383,0,9.31768886239966,20.1753066125385,0.118200936858678,3.66773210596033,5.66414659074144,45.3415649197254,4.522878745280337
32,35.8008961172635,36.9721530278381,0.697954366060606,0.425648899596966,2.09965997635001,0.103297614591051,10,9.50160854512928,40.4237168749171,5.80692630118365,3.89175519794987,2.17916057887055,2.17916057887055,16.8115851750809,23.03249408,1.9702131107813,4.15329963387691,3.47851724204426,0.0079057526624648,75.5,30.7399378621402,0.241603606196169,37.0643643704873,30,0.82394786438034,1.01681282225111,1.12948571534199,17.0126879711472,17.044601057299,3.44077959579568,10.3155248526021,0,3.13471142988684,13.1546408981605,0,10.0550663659336,20.1827599676975,0.117724506347473,3.66773210596033,5.66414659074144,59.6540208356049,4.522878745280337
24,48.0951022326159,47.9329797315713,0.812748848387097,0.503238936714493,2.0922558099583,0.0908447243955066,15,9.59591327636405,52.5378044912513,5.81463312665079,3.87934865667996,2.36204119099647,2.36204119099647,19.5969874135825,25.1952143,1.95150960755201,4.14383743422529,3.51750504808688,-0.006118764291786,100.42,87.1524700378837,0.352572636649139,47.4668950786421,26,0.821760198474068,0.925560738836049,1.30343101459839,18.5590728184168,19.007558919901,3.47362351154293,10.8505723685139,0,3.56907021032337,12.9493505409918,5,6.34784395456431,20.5780142070834,0.121016126991895,3.74117913249726,5.8803244109748,83.2603715725661,5.935542010773082
25,46.0410913085252,48.5412445033166,0.810889507096774,0.532413493135552,2.09325706699376,0.0807674415250543,16,9.73232576749488,50.4628575537567,5.81428621059178,3.87848631928311,2.38984813376807,2.38984813376807,21.3766178650958,25.13757472,1.95134584516714,4.14413542195766,3.51961829839408,-0.010421966639918,100.42,96.2731996754206,0.345509490492421,47.2320884716572,25,0.817090533059516,0.924053370555868,1.4442499756232,19.1669062759105,19.6626855597035,3.47694380938513,9.38346501562502,0,3.7377155169715,12.122566451361,4,7.6930988438209,20.5997948357537,0.132370295774546,3.78740657032609,6.0251061201121,78.4262997738873,6.251811972993799
24,46.2114260957805,48.8134695676217,0.810889507096774,0.484784002320561,2.09313356134136,0.080793976901747,15,9.73950196014065,50.6474587763681,5.81352178551301,3.87819616767853,2.39049541269859,2.39049541269859,24.3662144409695,25.13757472,1.95126266979161,4.14403996917039,3.52533519877887,-0.010421966639918,100.42,99.1406047518069,0.327851070432783,47.4799276636879,26,0.836515805165363,0.924201720847501,1.44424942945264,19.2947328183723,19.811073575975,3.48495164911406,9.46791160187502,0,3.76059594527666,12.1969439739523,4,11.4451689861426,20.5773243738584,0.120875406091811,3.78735790197973,6.03694802610568,77.6270409583704,5.756961951313706
26,47.1967577529583,49.9780655380244,0.811127832258065,0.548875054732638,2.09456508418728,0.0725489231451442,17,10.397320129293,51.9671552475998,5.82102116841274,3.88178194536237,2.58204942329366,2.58204942329366,25.393223606862,25.1449628,1.95338525682395,4.14558186760042,3.52155139627661,-0.011529478992992,100.42,94.6743137568366,0.331812416821401,48.4727230812592,25,0.819439802382917,0.92469589126923,1.54786376704531,19.2253330377739,19.7049245416639,3.47925444155515,9.34078198043337,0,4.76382223215855,11.9715425350154,4,8.50544007340755,20.8163710598614,0.141641374652232,3.87399310371381,6.30537654549975,93.0347975164646,8.0
30,40.5242923978605,44.0413960312754,0.738783943030303,0.496398828577635,2.09528030953292,0.076693175081904,15,12.0904853057966,45.634340428624,5.82318034824301,3.8841903019564,2.61360437272611,2.61360437272611,26.5390161690513,24.37987012,1.95933831071182,4.14641243573559,3.49542136766065,-0.0118003227985852,88.39,124.753448634681,0.222436884432345,43.0748470729038,27,0.758403666162276,0.923690168799914,1.44606703279168,18.3743087628766,18.7137372316097,3.45834928297183,9.59115491022308,0,3.9196257244348,12.440915905822,0,12.6551101156472,20.627632395082,0.119076072895794,3.85312291607726,6.22508527969341,94.4853146172214,6.259637310505756
27,35.4584273360512,35.9218481191427,0.738783943030303,0.395919079162074,2.09231636091756,0.105426745819386,12,7.57565631578402,39.8741860797506,5.81582487278928,3.88002334773084,2.23028905492029,2.23028905492029,10.7001566513614,24.37987012,1.95492610280686,4.14337902601865,3.44815610217833,-0.0074356202265338,88.39,78.3708403009622,0.257965580568053,33.565715096599,27,0.690222595363597,0.920227882757108,1.21657809627185,16.7897137645549,17.0350084162904,3.40436831691024,8.86148936066569,0,3.48127584960064,13.1776433982438,0,3.31382256127574,19.8302161843201,0.128201570332207,3.64194782196652,5.59085830352046,78.3352711478521,6.050609993355088
27,36.1541115788068,36.5868821123514,0.738783943030303,0.403842686961727,2.09184591237346,0.104088040628961,12,7.57945461618953,40.7648676239128,5.82002040995573,3.8831182452088,2.23228595465639,2.23228595465639,10.6550549988274,24.37987012,1.95482378143594,4.14351812782558,3.44785021037771,-0.0040066111321389,88.39,83.5257838191665,0.258103520138169,33.5762413965257,27,0.679740264111965,0.919920723109514,1.23248947349683,16.8192318080605,17.0670405355383,3.40632984887664,8.5724059674815,0,3.52449359898287,13.9271386901182,0,4.25581548669648,19.8422480208733,0.12815246652081,3.66773116593998,5.65606589953806,89.6299445460917,5.889410289700751
27,37.2576679855321,36.658537054443,0.738783943030303,0.393321202614878,2.09280371723642,0.109074109765944,12,8.40899813385708,42.0331160735913,5.81577914561276,3.8804396560809,2.2302890549203,2.2302890549203,10.3809126946714,24.37987012,1.95600280141658,4.14391630280689,3.4755553823569,-0.0083800351286507,88.39,73.5807394253329,0.247219893620404,37.7075011444639,28,0.706248679533973,0.923750596827762,1.22303233595287,16.2757309604237,16.4224440048559,3.4304280953133,10.8439696383967,0,3.48127584960064,13.5347469837903,2,3.26079736841603,20.0885531463181,0.128607118669345,3.64194782196652,5.59085830352046,76.6962226518857,6.008773924307505
27,36.8114870638063,35.7869154784257,0.738783943030303,0.37973656560625,2.09218640060216,0.111090198931021,12,7.4178591608385,41.2139019085553,5.81341936036721,3.87907139255251,2.19961421583092,2.19961421583092,9.68633838875031,24.37987012,1.95514177202837,4.14312922711044,3.44327892670075,-0.0046512500892248,88.39,72.9632476291203,0.223954706812187,33.5570839704324,27,0.689223538387282,0.921408311136148,1.18498164752822,16.6976896354584,16.8948002956721,3.39845973236002,9.09467952332841,0,3.26992635802668,13.6596918383291,1,5.37342781412645,19.8273187053988,0.1282879713171,3.61549646635936,5.52341261597015,62.1091510530037,6.309803919971486
28,36.8178491882623,38.2181507913524,0.738783943030303,0.396629962399414,2.09376289501069,0.0948630583449304,13,8.19921742064905,41.4250689482269,5.81543862364172,3.87959914525767,2.25133568857542,2.25133568857542,14.2501025690704,24.37987012,1.95590063698104,4.14420848206333,3.48724673184987,-0.0113158505944252,88.39,118.802957909691,0.202956384868319,37.2485287864212,27,0.6609596996729,0.922258790362865,1.21659200508758,17.168758272857,17.4191727332748,3.44889427965064,9.36204243620827,0,3.46890285401021,12.6300370624049,2,10.7853222951705,20.1171983592156,0.147047912373095,3.69283643400417,5.6906342114374,73.2745525887347,5.966576244513051
31,31.1291989008529,30.4545324954224,0.697617127272727,0.245308207964292,2.09958922659715,0.121122175946141,9,5.59032306629514,35.7652193305083,5.80460958587881,3.8896140463124,1.73580055272244,1.73580055272244,6.84705242411591,23.0213652,1.96958521943357,4.15243572546183,3.46316359575223,0.0085186152634163,75.5,9.43237654398328,0.124656930778083,32.1383574642247,30,0.484670397975313,1.01516018183196,1.01049971819763,14.8805524662518,14.5186210202997,3.41586920882646,10.7517734129726,0,2.47687033846114,12.7782417537157,0,9.24956008304806,19.8564869537378,0.156913496865548,3.5318142413227,5.27074100846875,36.3407228382668,4.522878745280337
31,31.1643558161568,31.3601550502592,0.699155518181818,0.262321556132402,2.09963352848223,0.113889203535103,9,5.13566054758505,35.7443326970914,5.80577715046298,3.89043179097026,1.87938524157182,1.87938524157182,12.4062291058117,23.0721321,1.96883979387563,4.15268892043435,3.46436041796065,0.0081859610425141,75.5,25.1978161245919,0.131172253962909,32.3279113647473,30,0.496725697199406,1.01083281835968,1.08439738783759,15.5036055507069,15.3961115449567,3.41800275635838,10.0362869387398,0,2.87545717742717,12.5816054469836,0,10.6082719592343,19.8690364055246,0.155592426878885,3.58839909176717,5.44476147102584,41.3117426684898,5.100179497572904
25,44.7694460748524,47.2539055358434,0.811127832258064,0.453002270908305,2.09334837401139,0.0783298831318575,16,10.6260563370401,49.1881283804236,5.81781208366008,3.87993221550288,2.39734908775191,2.39734908775191,33.8845119893651,25.1449628,1.95076677795165,4.14441176310075,3.52032611340463,-0.0105802019326311,100.42,131.451645678739,0.271403190342776,45.570268397167,25,0.767087605403872,0.923502318983274,1.44426498592015,18.74450212008,19.1842476944137,3.47815078346394,9.20475832196669,0,3.81108470931286,12.0766436890711,4,10.0260113258369,20.5569538739678,0.137473694522327,3.80975616891287,6.10418900218896,81.5527852757154,7.221848749616356
29,41.4624665997917,45.6389931202095,0.740322333939394,0.473857941702741,2.09414241529169,0.0831829972560538,14,8.79505548755622,45.9397435989583,5.82001189372739,3.88235657011273,2.34813212685717,2.34813212685717,29.7440755003457,24.43063702,1.95809491761792,4.14524446382485,3.49412779774418,-0.0116920376289829,88.39,87.6063068240509,0.256139961307974,44.1707359413371,27,0.781190701252633,0.922507109511098,1.31945551857486,18.9745549290377,19.4244015119862,3.45752791070619,9.4575282640666,0,3.6052367244877,12.5909725632741,1,10.9193572268302,20.4602434863114,0.134210674209923,3.7874997536127,6.0350368060202,76.6044561685064,6.337242168318426
29,40.7816356568753,43.7749105962388,0.738783943030303,0.482605765656345,2.09336158898645,0.0856529186970186,14,9.36591985547711,45.5828938297933,5.81981238878556,3.88322564882506,2.34813212685717,2.34813212685717,22.8631712621223,24.37987012,1.95817787934566,4.14512708326356,3.49206128804168,-0.0094844901122552,88.39,38.0450819816465,0.269389418374337,41.7955558340992,27,0.741594196596955,0.922866157116698,1.30328954365421,18.528344666958,18.9057159017325,3.45631997484393,9.44813771066588,0,3.60523672448771,13.3003689013587,1,7.47603093820054,20.4089505417525,0.110618579727778,3.7874997536127,6.03503680602021,91.4522663139277,5.609064892896621
28,35.8584050643893,37.6791443140774,0.740322333939394,0.416032133701943,2.09332913109663,0.110358521598692,13,9.9731360890185,41.6300622803722,5.81533276180563,3.88016515854926,2.35575376292218,2.35575376292218,22.5333058919341,24.43063702,1.95773744904426,4.14448801553758,3.48802850088124,-0.0391212572387991,97.62,84.8594832988865,0.171482032402869,37.400988181764,29,0.613007235464418,0.921900041638532,1.33949777923416,17.3703854574662,17.5860114348933,3.46041174666843,9.8851898824562,0,3.59504855231475,12.5436341111502,0,9.89609082627022,20.3401659809768,0.135353003450564,3.78745671275171,6.01359025235286,81.2482582309475,5.987162775294828
