nAT,X4Av,X1Per,TIC3,SpAD_A,SM6_L,J_Dt,SpAD_Dt,SM4_Dt,SM6_D/Dt,VE3_Dz(Z),SpMax_B(v),SpDiam_B(v),VE1_B(v),VE1sign_B(v),Chi_B(e),ChiA_B(e),VE3sign_B(e),VR2_B(e),SpMax_B(p),SpDiam_B(p),SM6_B(p),VE1sign_B(p),SpPos_B(i),SM5_B(i),SM3_B(s),VR2_B(s),MATS1p,GATS6m,GATS6e,SpMax1_Bh(e),SpMax1_Bh(i),SpMax5_Bh(i),SpMin1_Bh(e),SpMin1_Bh(p),SpMin2_Bh(s),P_VSA_LogP_3,P_VSA_LogP_4,P_VSA_MR_3,P_VSA_v_2,P_VSA_p_2,P_VSA_s_6,SpMAD_AEA(bo),SpMAD_AEA(ri),SM09_EA(dm),SM12_AEA(ed),SM15_AEA(bo),SM02_AEA(ri),SM11_AEA(ri),Eig07_EA,Eig08_EA,Eig03_EA(ed),Eig07_EA(ed),Eig15_EA(ri),Eig06_AEA(dm),Eig09_AEA(dm),Eig07_AEA(ri),HOMA,HOMT,H_G,Chi_G,SM3_RG,VE3sign_RG,VR3_RG,SM2_G/D,TDB10s,RDF115v,RDF060p,RDF020i,RDF025i,RDF080i,RDF135i,RDF145s,Mor05u,Mor31m,Mor31p,Mor20s,Mor31s,L1v,L1e,G2e,L1p,Tv,Tp,Ti,Am,Ap,H2u,H7u,HATSm,H6v,H7v,H0e,HATS5e,H6p,H2i,H6i,H4s,R3m,R2v,R7p+,R4s,DP15,DP17,DP18,DP19,SP18,Cl-089,T(O..O),B05[C-F],B06[O-Cl],F01[C-N],F03[C-N],F05[C-N],F05[O-Cl],F06[C-C],F06[C-N],F07[O-Cl],Q2,RNCG,TPSA(NO),TPSA(Tot),BLTA96,CATS3D_13_DL,CATS3D_02_AL,CATS3D_08_LL,alvo
55,0.0389689562143133,9.02532194583169,306.465009239529,50.7917691404904,11.6456978195983,0.622663063898491,1101.8946541146,25.3116799670941,18.780702784207,2.97988780559145,3.91517933185702,5.81869740763526,4.61118245075772,0.187021290072064,11.2584045263653,0.255872830144667,-2.88899962773706,1.08542947079235,3.88187794147431,5.83348653180416,9.6038134915366,0.192782254557911,57.2559952494728,8.56677751337989,8.29583929538356,1.08587430995926,-0.0086976315663807,0.725493607481163,0.586619133544954,4.14436380600908,4.19175363626998,3.48697247257374,1.9556316194094,2.09305075387095,1.11034375262521,103.809894810516,118.527726613271,0.0,181.009349802851,121.168896718802,221.99865436871,1.55025154332266,1.53347805561757,12.0742134417903,24.4567611278116,2.28373098819587,6.90142878594206,4.61594574435735,2.28373098819587,2.18577050472507,9.08963359319123,6.90142878594206,1.08837838304395,2.9655438318306,2.14538805272524,3.21957201853388,0.738622408484848,24.37453948,285.226797844728,0.142644819922023,4.41372060526919,-7.17863901415644,9.71852154104383,8.08086544897249,55.2623757006146,8.01981984482482,9.73251571595473,11.222309283,47.9526338465389,19.9916745391075,16.4820365335478,133.891858101153,-7.86173509128494,-0.347009292983617,-0.153678409255242,9.7383889703356,1.95676261445011,39.3077628732416,39.2947994580929,0.15218086321462,38.0816060386029,44.0603236070891,42.7820803241985,43.9476832430479,244.651962600111,182.370514264729,3.30952986328063,0.66976602625551,8.10995176369261,0.413293322336224,0.213246160808664,3.62628049566907,0.284244289880256,0.392123364876943,4.26814807457356,1.62150810088981,19.0417327317278,1.36805949069973,1.07501308607501,0.0104983553423608,9.68064287192942,17.1892867560682,17.4991538249576,17.5768240816539,17.6064935757016,17.5764870410065,2,12,1,1,11,12,13,1,28,14,0,1.16518305661238,0.0945166876968622,88.39,88.39,-5.94362185802175,1,6,5,5.966576244513051
56,0.037500934298611,9.09250019358028,311.702100630899,50.8500419267797,11.5994975788313,0.61483352953763,1117.54292261788,25.3686354198955,18.8166381059017,2.97433420171971,3.91298131770877,5.81422550446923,4.39171465631995,0.104962479403022,11.3153218487491,0.257166405653389,-3.79665822892713,1.08562294417324,3.87884960756297,5.82884265196669,9.56392513042066,0.0989378870890143,57.3514195630915,8.55798573256478,8.29078027848562,1.08602527703578,-0.0400205241748473,0.86293090870665,0.845246064166912,4.14373203889904,4.1913238250467,3.48361542756223,1.95505502251672,2.09301384624112,1.07601165541996,113.286142283947,118.527726613271,44.8803398130374,192.009237690458,132.168784606408,193.849898194534,1.53933911389137,1.51958068497924,12.5484778104979,23.987798867123,2.28778436108732,6.90862034714165,4.61592149539432,2.28778436108732,2.15034594604712,9.10666706469321,6.90862034714165,1.04462596605758,2.75003518605876,2.14536221145735,3.24150689093684,0.738783943030303,24.37987012,296.659386515218,0.144294254156513,4.45552476702815,-7.39607673438275,9.93647160968727,8.06576417129797,48.9693409046411,8.85511757382679,8.83442083808097,11.2258099779042,48.9816365048624,22.5138164693984,16.1870697791136,97.0472813055198,-8.11180178860688,-0.266569946181479,-0.0984803267309822,3.05283640776148,1.36558788915868,36.1242721533077,36.4454603064936,0.179318093512653,35.5458977497044,40.9149756539452,40.2717490520136,41.5725368075258,207.35380897779,172.057663985882,3.52275358271495,0.597745980582867,7.2306234454025,0.365822024054871,0.160441437304745,3.6838687158598,0.292984910003994,0.385573961463626,4.73485409780837,1.39910431997376,12.9727670712881,1.12335538528997,1.03311326943512,0.0110814984925602,6.47063893524881,16.3557389728795,16.5372170559735,16.5489179547563,16.5114857759859,16.5475863892658,1,32,1,0,11,12,12,1,27,15,0,1.4632035893289,0.120992514189746,97.62,97.62,-5.00506970995181,2,8,4,5.823908740944319
54,0.0389807285582299,8.71028037082635,296.009037614664,47.9094776306497,11.4213911476166,0.602996859180282,994.053037714593,24.8937466312462,18.2774957399082,2.71206014077542,3.91143260314946,5.81168987697103,4.21774034495258,0.14542656387832,10.6187501220693,0.258993905416325,-2.94837566220995,1.09266870694109,3.87716169143959,5.8262001950927,9.53474957927936,0.143357013467184,52.6722286196117,8.48631517163789,7.93725946024689,1.09304627215875,-0.0036709537383116,0.559417480812746,0.945651508285156,4.14250881671505,4.19067210392934,3.48629661293089,1.94962606390938,2.09161171450811,1.08381420249978,113.286142283947,113.823076678204,0.0,169.099873943857,139.179647401832,113.781139703121,1.52033291039436,1.50759860627174,4.46440051400797,23.6961755764215,2.16415475484113,5.99006889872868,4.61590275505575,2.16415475484113,1.96688934966947,8.8325104040548,5.99006889872868,0.951100560646013,2.73795519856073,1.973462809844,3.09835628027806,0.811127832258064,25.1449628,276.174957753007,0.141146971267926,4.42599144015603,-5.62586286518762,9.50040663503353,8.0504771078323,43.93313495721,7.35198827037743,9.83206237042497,13.175257843049,44.0167226787076,16.8821642427959,15.1533475208682,42.8065291664974,-7.71905723030031,-0.485557297888624,-0.158492102188581,10.1459482655575,0.995967640795985,41.2011929823448,40.5816875625724,0.148040955482933,41.9977629994332,44.870736420969,45.7696469844984,44.6147793934879,183.123045575166,160.728612324638,3.18400327459056,0.714135501585056,7.77892915360914,0.415021007931652,0.240635370393068,3.2611210062711,0.280589206724992,0.417041531449423,3.85486019221989,1.59998700224429,14.5945777716149,1.07050451263515,0.987842065997978,0.0105398075091687,6.68329656914853,17.638999318522,18.0934044688892,18.2454847656791,18.350749378,18.2674600333632,0,12,0,0,13,14,15,0,24,17,0,1.06551834588749,0.0991199796852808,100.42,100.42,-5.12090860417415,4,5,6,5.425968732272281
57,0.0361611037484507,9.1732247124532,319.719843305227,50.9419336257229,11.606515985189,0.612773410306666,1123.33359726046,25.3891640207816,18.8174600760382,2.99113402796627,3.91226062707898,5.81372127447898,4.37220279931014,0.155914926934682,11.3196492297656,0.257264755221945,-3.29970839139114,1.08564798035193,3.87768092659315,5.82794450457889,9.55495291913458,0.165011788827026,57.7653181465264,8.56765472829214,8.3917044911042,1.08604178425029,-0.0134200586594899,0.974613367188604,0.802724297758381,4.14359083042212,4.19157943667402,3.50285531649083,1.95084327760725,2.09324728909685,1.11098995501774,113.286142283947,113.823076678204,0.0,213.980213756894,139.179647401832,158.661479516158,1.5463735152954,1.52750652031509,12.074703181666,24.3146563438527,2.18293741991066,6.15499240648988,4.61591955608029,2.18293741991066,1.98883054371998,9.04319603816875,6.15499240648988,1.04053428801657,2.74070128954457,2.30418580700881,3.13094358335978,0.811127832258064,25.1449628,298.872136488935,0.134556238882535,4.48612092220174,-6.12744301647043,10.1541782687873,8.16066148628797,54.6646278276334,8.15177738351886,10.4343818635902,13.2242924314929,48.1392643272692,18.0605221103046,16.8122178012851,50.1991186922588,-8.26898282648659,-0.28133090466315,-0.147299576187224,9.71378432961562,2.37328018627277,44.0666212569452,46.3139009072265,0.174064002475462,41.7605971295617,47.7750039383234,45.5841820463237,50.4722112052252,178.294645313279,162.424201528873,3.20789608040539,0.800787626285805,4.63949898035938,0.493363805386412,0.302665969852909,3.44495907041352,0.29308949648102,0.420994183599245,4.14273343786671,1.96369805630671,17.3989488516872,0.922078689970063,0.974358560196351,0.0098301220373737,8.41106645421217,18.4071310922945,18.9090385804623,19.0822755254156,19.2071358479043,19.0441154802254,0,12,1,0,13,14,16,0,25,17,0,1.32337221592633,0.085994871586899,100.42,100.42,-5.31500813350017,5,5,6,6.356547323513813
52,0.037355113885719,7.41130404472138,253.138652828193,40.584931775574,11.2659885840894,0.734783176540997,686.125335226607,23.3961697881263,17.2715659366648,2.21267838245839,3.90873824334041,5.80142461922543,4.07817722780082,0.128815801573739,8.94969131098028,0.263226215028832,-3.00606957819914,1.07808148349916,3.87473798758201,5.81474632169287,9.28574135127203,0.122959540410888,43.0029452610608,8.26657967203382,7.22550947988535,1.07854278277241,-0.109050269000855,1.09248323243606,0.901232069707081,4.13660229475459,4.18532416580035,3.36035297992921,1.95263775856324,2.08668915621692,1.07413942790989,98.8020923888614,88.6781496457862,0.0,143.910070138238,143.910070138238,124.612837263563,1.49165428868017,1.48329248999577,0.0,23.801526659217,1.78567789193783,5.33661567240373,4.60938689210038,1.78567789193783,1.54765750905284,8.68478453882083,5.33661567240373,0.258266650352534,2.37605488294655,1.77242715553111,2.73175884552771,0.7521839904,18.80459976,279.265161618861,0.164239817397916,4.55328620601249,-3.61224470306558,9.0355042137434,7.85689396497003,31.1389560224941,4.34907803619546,9.71557307154095,15.5684146991424,34.8334588595946,20.6718035452985,8.87606097588782,13.0827360883488,-7.54042829659075,-0.224251299379801,-0.0730535122898558,10.5805117011566,0.366879427154654,21.7044870678005,23.4215699015806,0.163022121884134,21.7636131766772,26.4055271515048,26.7330716088193,29.6886256139944,95.682360269675,111.393077987445,3.23735163403282,0.69820792097245,2.37337315815103,0.229402076504107,0.108680681618639,3.03037869145016,0.378419661857753,0.275898773640214,4.25090935621206,1.1026466745237,6.17592571523089,0.68777032991237,0.762884392840202,0.0092697430373637,4.26886561729289,11.9174746174614,11.5840650557958,11.3430897217803,11.0558488889745,11.5173088644948,0,26,0,0,10,9,7,0,20,10,0,1.59397215911999,0.148111299004496,113.0,113.0,-2.51242663897393,0,6,0,5.812479279163537
55,0.038353159512725,8.96576945691553,297.219896741693,50.0160141219191,11.6031225953877,0.62018916075329,1056.19152571018,25.1411827700821,18.7765768117906,2.87350261937119,3.91331297735385,5.81468607146613,4.42285817373825,0.115405115486415,11.0291736663085,0.256492410844384,-3.55808447734119,1.08779328311304,3.87931500342817,5.82929552795401,9.56914238237586,0.111387256424494,55.8846814167705,8.54286399446127,8.27462766294281,1.08822103222543,-0.0113158505944252,0.757012678344212,0.560570816952123,4.14411439904366,4.19170726429791,3.50499757930313,1.95584867207872,2.093654664768,1.11016912617478,113.286142283947,118.527726613271,0.0,181.009349802851,121.168896718802,182.850010306928,1.54991056305989,1.53030546811751,12.0742134417903,24.3398659193089,2.25175593983279,6.87409478353283,4.61591439308154,2.25175593983279,1.89414642195182,9.0876952384302,6.87409478353283,1.0,2.73976505487732,2.14532503037386,3.21232144183349,0.740322333939394,24.43063702,285.710310956728,0.142268351908306,4.43469779459563,-7.21030985081358,9.71855112291421,8.06768577230581,54.5835457977265,7.66023342504342,7.59658665882848,11.4232514296622,49.0095708243688,18.6059913179214,17.1013586092228,84.5109004437128,-7.84978468580178,-0.215156695666408,-0.0815927912789209,7.42564025614396,2.53086566005174,39.0326233763346,40.16069223776,0.172355309712695,37.2370994123515,43.3751887855263,41.6577121851705,44.6263390359455,203.379567881091,168.44734649445,3.33345523028327,0.721745566322016,5.94398449982786,0.383485639153487,0.230988315883932,3.52121377452084,0.281193168584647,0.392840174186686,4.30742907606174,1.40477319933804,15.207362440979,1.18163623450779,1.04236306745503,0.0104176974282507,7.58829795309292,17.4894389995458,17.8642940459878,17.9738332408236,18.0348853914109,17.9537625423704,1,12,1,0,11,12,12,1,27,15,0,1.15993893464316,0.094899665986564,88.39,88.39,-5.75339904952966,2,6,4,6.251811972993799
58,0.0370796147574422,9.47971616405557,312.253122713072,53.8000175245573,11.7919274744369,0.644417513770543,1214.01569748395,25.7028105450571,19.3092280241901,3.27982916878137,3.91632726163994,5.82206328013969,4.84245538022306,0.20230383860777,11.9600908131462,0.254470017300982,-3.48793819342244,1.0793728672382,3.88282542754443,5.83667318883624,9.63528403611562,0.228427232785106,62.3135047835631,8.64069623260094,8.62410678234253,1.07970044131795,-0.0116920376289829,0.812747707080139,0.564521998715556,4.14562575010977,4.19277858575753,3.49023633024492,1.95718958240481,2.09502005934863,1.14241206223247,103.809894810516,118.527726613271,0.0,225.889689615889,121.168896718802,227.730350119965,1.57421370297495,1.55333340440956,12.767357769977,24.7250146339404,2.5072547728156,7.68185337438849,4.61596075470034,2.5072547728156,2.24972427894735,11.2944696437684,7.68185337438849,1.15399618754465,3.2111262512951,2.37069252835976,3.4504286589782,0.738622408484848,24.37453948,310.516204262156,0.138831870672695,4.47668327604782,-7.70909725422475,10.3746755401316,8.17225110436233,60.4942728752123,8.34195954707473,9.96756085512474,11.5332428678402,50.8791685753748,19.171792018586,18.7199921233254,90.4052427610768,-8.35422653434697,0.0337826766466045,-0.0929655285428407,7.33136069024047,7.81319553815659,39.8689256624852,40.8214460564571,0.145815510528605,38.0846616003862,44.7910393792183,42.8510540200458,45.9490348936032,260.008401308241,186.547886447585,3.57511634119378,0.698527554034326,8.19791047600219,0.444376720161993,0.22923199948992,3.90513139668998,0.277171457955229,0.385712166580681,5.03493546140129,1.7120780298866,16.1727450722192,1.26236159716308,1.09248121040036,0.0101577671601904,8.27112229224522,17.3736372182415,17.6951840363821,17.7784170222351,17.8134749239377,17.7591626769901,1,12,1,0,11,12,14,1,29,14,0,1.41125747144513,0.0837234375374113,88.39,88.39,-6.22441598542132,2,6,4,5.935542010773082
55,0.0369263070457976,9.02532194583169,302.465009239529,50.7917691404905,11.6456978195983,0.622663063898491,1101.8946541146,25.3116799670941,18.780702784207,2.97943527104304,3.91485888433282,5.8189058655347,4.65523147985783,0.196630277623935,11.2472168726431,0.255618565287344,-2.93356318433118,1.08544069798301,3.88101492373067,5.83349753397915,9.59169135230339,0.21272090775057,57.5871899830343,8.57417694399659,8.40375567580844,1.08593366285411,-0.0113710091732013,0.807955411913785,0.551151403872958,4.1444796923087,4.19192157487168,3.48933876544057,1.95552241205067,2.09385106569626,1.09897934856634,103.809894810516,118.527726613271,0.0,195.969463073864,121.168896718802,197.81012357794,1.55025154332266,1.53082345884784,12.0742134417903,24.4567611278116,2.28373098819587,6.90142878594206,4.61594574435737,2.28373098819587,2.18577050472507,9.08963359319125,6.90142878594206,1.09147583966346,2.94612709954776,2.14538634132082,3.22319690241629,0.738622408484848,24.37453948,285.772600168656,0.142747455447343,4.42322838385413,-7.18218516585425,9.71850347972705,8.07737364457138,58.054548054521,8.12644366813141,8.59658297455426,11.2340922887866,49.2972731604695,18.9311002354177,16.3578560152752,142.531217701161,-8.13518073794901,-0.212673979600261,-0.137528148425236,5.88777507818222,2.69993441630231,38.5302534607248,39.4098440978664,0.15218086321462,36.5063280031428,43.2750911077649,41.2189994272011,44.2292067642272,235.410084935439,175.212970488249,3.31407976342129,0.669308669312887,7.17646933818181,0.410584826694162,0.208722549309333,3.67119746143566,0.287776426796253,0.387706258944733,4.32491947136064,1.63066131923537,24.8689115929878,1.29048711685994,1.05646641819546,0.0105085167028065,12.6925438525898,17.1486296167924,17.450366496317,17.5238915437832,17.5493855947266,17.5083907024049,1,12,1,0,11,12,13,1,28,14,0,1.21845327378381,0.0915180656179078,88.39,88.39,-5.84882231009098,1,6,5,5.943095148663527
58,0.0354764492746324,9.29865845254145,327.008010215235,51.7795713128475,11.6028484324967,0.613992483399399,1173.17831113458,25.5640730536101,19.0468529408785,3.07914650044275,3.91166280178827,5.81249834963518,4.30665353620135,0.104448163520573,11.6056334444163,0.257902965431474,-3.84207021544098,1.08361574547727,3.87693161657985,5.82672702856492,9.54964760694111,0.0978459590454864,59.3037626640763,8.58240625781765,8.40608529104095,1.08396644896004,-0.045013038079507,1.00026018829025,0.97778388463736,4.14311114104298,4.19112686793798,3.49781810514778,1.9494956961486,2.09246748562478,1.07552695732596,113.286142283947,113.823076678204,44.8803398130374,224.980101644501,150.179535289438,169.661367403765,1.53523571854371,1.51595690086652,12.5487826247203,23.9439984488781,2.22771453992356,6.47124177322363,4.6159131177128,2.22771453992356,2.1408713966485,9.0747540137822,6.47124177322363,1.04469326189154,2.75025169984519,2.38596385612308,3.17779040085586,0.811127832258064,25.1449628,309.651424957821,0.136322775284876,4.50520270115142,-6.16923204061377,10.3736622929923,8.14788589343188,50.7382446180108,10.0833741306593,11.0189319519448,13.0395682473024,47.7047772567432,21.0267915899512,16.9589322681116,92.3672635366096,-8.57419934762382,-0.339959950406029,-0.12014400416266,4.76624480265508,1.10183412754161,40.6779929434789,42.2516449999242,0.161605331748219,39.6962107505172,45.0998614673506,43.999272132622,47.3129233302701,206.821123764924,174.967615160131,3.54748703805471,0.758293017279252,6.04808798315435,0.428898886838347,0.253879869772228,3.6787075508175,0.291468144713548,0.428831528071339,4.85228139492556,1.57113128348494,18.2430346214074,0.909233564182286,1.01624364296904,0.0089693228616226,7.76322455681408,17.3264902604398,17.6492713716902,17.7321193647717,17.7661186561514,17.7388823409214,0,32,1,0,13,14,15,0,24,18,0,1.62614789098218,0.110427610526827,109.65,109.65,-4.57600011546311,5,7,6,6.022276394711152
56,0.0376049660748078,9.09114339434756,304.456988133062,50.881485886232,11.5994425531526,0.622639966551743,1102.06659146015,25.3122393816391,19.0436324554156,2.96148805734062,3.91283321473811,5.81376255024189,4.36780393555229,0.158388095763012,11.3153218487491,0.257166405653389,-3.2456677815244,1.08563001504213,3.87870650831822,5.82834984313131,9.56391562101246,0.166127629928569,57.3296955508936,8.55798286292497,8.29078027848562,1.08602894642778,-0.0400205241748473,0.89419596994168,0.785552090236267,4.14369101342155,4.19130682399476,3.49505123649654,1.95506806906903,2.09299346952684,1.07606879584126,113.286142283947,118.527726613271,44.8803398130374,192.009237690458,132.168784606408,193.849898194534,1.5375617609893,1.51758329801957,12.5484778104979,23.9830425137055,2.29959604240033,6.89129647826457,4.61591172811587,2.29959604240033,2.19308616597515,9.090366004258,6.89129647826457,1.0,2.74528398012798,2.14537610252404,3.24881699738148,0.738783943030303,24.37987012,292.980577870221,0.140092589002085,4.44918452636779,-7.36952184433927,9.93648292150941,8.08716181620915,50.3802949445475,8.72216792695505,8.07790102981183,11.2261989525972,47.5364382289778,19.5796775269066,15.886040513001,96.4798594722199,-7.85863771199481,-0.346557104014488,-0.120657074238006,2.74261332749949,0.119028752238212,40.2865046623878,41.5484505154745,0.171236336847215,38.2271668225269,44.6513502838516,42.6757900149301,45.813905365624,207.204499672541,174.099109210633,3.3824349747346,0.678175015091048,6.13170550802888,0.426334281845449,0.206409339980276,3.56572980459481,0.309170172777709,0.422393266612,4.45578045886886,1.70798595767592,13.5827351784014,1.09571606624448,1.02601905478041,0.0105782281793654,6.74559986158913,17.8142801652987,18.2388163135135,18.3741934959418,18.4617617580937,18.3554566544148,1,34,1,0,11,12,12,1,28,14,0,1.46150139486888,0.121133404872878,97.62,97.62,-5.00506970995181,1,8,4,6.356547323513813
58,0.0355598093047516,9.29730165330873,320.253122713072,51.8110153184606,11.6027935908975,0.621469068631074,1157.51485928929,25.5098531652106,19.2608377227735,3.06614147212974,3.91151417376839,5.81203003505121,4.28218447441248,0.158310541358383,11.6056334444163,0.257902965431474,-3.24822072233758,1.08362506986384,3.87678744836089,5.82623081857974,9.54963795951015,0.165258718265283,59.2821204097325,8.58240345740729,8.40608529104095,1.08397039902837,-0.0450130380795069,1.03701753054802,0.927207653078351,4.14306984078016,4.19110977982313,3.50483773457049,1.94951421352252,2.09244823997926,1.07559375634306,113.286142283947,113.823076678204,44.8803398130374,224.980101644501,150.179535289438,169.661367403765,1.5334978489061,1.513990870639,12.5487826247203,23.9390286053185,2.25837349510437,6.56294028375128,4.61590334937293,2.25837349510437,2.16236875030019,9.04597121307852,6.56294028375128,0.999999999999999,2.74570818184468,2.38733552067536,3.20393843492794,0.810955876129032,25.13963216,305.8942553188,0.13237434321242,4.49938970324995,-6.09183542641907,10.3736534104885,8.17046526570661,52.1520536352111,9.20553251368195,10.2470663765994,13.0326007347154,46.2698469779701,18.4781674548325,16.5639607367534,62.8338558633219,-8.40427396137749,-0.442499618591089,-0.182068046719142,5.59328003138562,-0.254511100822612,45.5517381599523,48.0481438031848,0.176810292561781,42.8481877743363,49.3759768328215,46.7478944649746,52.055836633871,195.301128833516,170.244613138274,3.34814323351413,0.780256424981081,5.41153295676501,0.486765743671846,0.263942793197053,3.57948074579375,0.316213010615037,0.463984358131314,4.48597393807174,1.94427977742026,18.6522351342294,0.897235710801888,0.985868592390407,0.008961235869266,8.00488477595236,18.7879474600241,19.3449549676565,19.5464869060947,19.7001624388189,19.5080372047723,0,34,1,0,13,14,15,0,25,17,0,1.62444569652215,0.110544958735799,109.65,109.65,-4.57600011546311,4,7,6,5.421360790031928
60,0.0394119094145127,9.27844180286502,326.903660732184,48.5803983533731,11.4662844896391,0.605432114383969,1038.1032580048,25.0689645556288,18.3980069876475,2.80939856098749,3.91255475639987,5.81420472786427,4.32741172321248,0.0960700935303528,10.874088177125,0.258906861360118,-4.90649866905277,1.09011896296796,3.878279801459,5.82841288369521,9.54653438722198,0.104329873857644,53.9772688345583,8.50868951397238,7.9370587058154,1.09049118070085,-0.013606867032665,1.00615476248166,1.18028175020818,4.14408832899401,4.19206165269903,3.49658191824975,1.9587512821223,2.09422151040059,1.14973575931539,103.809894810516,113.823076678204,0.0,169.099873943857,139.179647401832,113.781139703121,1.5269077842353,1.50685098340609,4.46440051400797,23.7257237445834,2.16043821835584,6.08413503579686,4.61593098522831,2.16043821835584,1.96111963031769,8.83780885516457,6.08413503579686,0.95083291415533,2.72494127566905,2.14683606358966,3.11336461651101,0.810955876129032,25.13963216,326.550836957356,0.131516923904711,4.62979475041978,-9.77761612277427,10.8195260980563,8.24189084887735,37.2204642698461,8.36434590591849,11.5030461336304,13.6823904406729,51.4942197436262,19.8479709441171,15.0851970716611,44.0770056500688,-8.99213374418198,-0.346912057127712,-0.102905380819031,11.2818781013866,0.844758298980994,42.8574116620636,45.3449666017914,0.144782950613958,43.0308388101597,46.8928054420107,47.2297401792617,50.7202887499504,164.789990462807,184.664335234435,3.55732835282046,0.81484168296627,3.06392083904081,0.435585765572499,0.257211891264726,3.12940561782218,0.238751456858675,0.440956715406251,4.42172866624744,1.83375916630915,14.4445220824076,0.729923564358152,0.902769971197095,0.0088600329167402,6.04559813906908,17.4791898575805,17.8736287627094,17.9940987967939,18.0668161307043,17.9555055732682,0,12,0,0,13,14,17,0,26,17,0,1.06978323629288,0.0963308750250069,100.42,100.42,-5.21829304177036,5,5,6,6.920818753952375
57,0.0385367307937829,9.12373074323203,304.964955803063,50.1077230728545,11.5678396958476,0.618377415661552,1068.61104200277,25.1858057313245,18.7348575967597,2.91621734183579,3.91127701394025,5.81107269056886,4.18986789378558,0.134603189704523,11.1171822426668,0.258539121922483,-3.30827203269514,1.08792946658726,3.87676548273325,5.82549538266317,9.54527068728019,0.135115751973955,55.5904359115476,8.52847744333763,8.13533393354842,1.08827872142847,-0.0088119108847452,0.922988428859918,1.08061796533083,4.14295901613733,4.19110436959088,3.51333643530271,1.95035382828778,2.09229262573043,1.09649721942366,122.762389757377,113.823076678204,0.0,184.059987214869,139.179647401832,167.889897035915,1.53875407369585,1.52088650860728,12.074703181666,24.3739291684869,2.16993348096179,6.38210842523172,4.61589622818567,2.16993348096179,1.93573148559371,9.03862326460289,6.38210842523172,1.0,2.73958972935006,2.17782895812582,3.07860753050514,0.811127832258064,25.1449628,299.134651354361,0.13513818974915,4.48926819997561,-12.8361442843363,10.1546536513235,8.15420869865531,46.5523662937249,9.49115309123321,10.7082796117392,13.414999278634,47.5114399145933,20.0556273140416,13.2299441729418,88.1005716564704,-7.58528035841371,-0.391722503013856,-0.122865807923982,11.0243674533791,1.28374741495741,42.7229468322251,43.3355177029008,0.146350958075862,42.5041751958487,47.2320874151292,46.8900194633785,48.4354613761859,219.30535918464,189.614285331015,3.28860828081046,0.813927541890468,5.01403314792108,0.465112827683648,0.315130201489649,3.42013013095377,0.26557557756207,0.473450499800571,4.31415809168895,1.74730997399231,18.3060769195472,0.946051935145168,0.990248215530896,0.0109086617795044,8.4163654170651,17.4535412292363,17.8022161265187,17.8978293702435,17.9445015048585,18.0366089876225,1,12,1,0,13,14,15,0,24,18,1,1.22410291128794,0.0910605739631306,100.42,100.42,-5.31500813350017,5,5,9,5.85078088734462
57,0.0369937471556559,9.2246893360454,313.719843305227,51.5342554315756,11.6440151290003,0.623257914231189,1157.14463452639,25.5081381919841,19.0543429832092,3.10807317016186,3.91280052876981,5.81495574255268,4.38474128829392,0.0855459038067356,11.5443945233316,0.25654210051848,-4.50257284591101,1.08354982700903,3.87837353293095,5.82933762965224,9.58933636208354,0.0853642057840165,59.2144777015631,8.59097309996161,8.4105945927533,1.08395081714544,-0.0092288235237721,0.967978475485109,0.996766541058906,4.14340938313407,4.19136461809068,3.51396060356715,1.94979013967964,2.09243623032813,1.09645434185969,103.809894810516,113.823076678204,0.0,213.980213756894,139.179647401832,197.81012357794,1.54591930384005,1.52855174402197,12.074703181666,24.3961306020194,2.29100209827345,6.58016901544188,4.61593090407636,2.29100209827345,2.1472928712921,9.13781498556834,6.58016901544188,1.08880041678161,2.9946906508659,2.42627690324507,3.24357390166428,0.812748848387097,25.1952143,298.233882005848,0.13501579355387,4.46594755350901,-5.69678701192433,10.1542156460546,8.15818777151661,51.6780403773984,9.48510529163662,10.9945944257752,12.9881228095996,46.2502304490429,18.7558221530395,13.2260838104013,92.1445706079774,-7.92163515378816,-0.26331853928355,-0.144599485017068,12.6787456313847,2.60115908560334,43.9444233387991,44.4978201681507,0.162480369128111,42.3500941547334,48.5254490066936,46.7449535751929,49.2529198742817,252.565829375768,189.33433331679,3.28122873567375,0.809103853904153,6.87384218973093,0.48109286878741,0.333905370562394,3.74001101756347,0.293627201221724,0.467596781392926,4.40464906326184,1.77639428636089,19.5212069125486,1.08962159022371,1.03912015435967,0.0106935431002899,10.7427451525482,18.0084775518614,18.4170956940243,18.5429871180933,18.6202188797967,18.4859725728318,1,12,1,0,13,14,15,0,24,18,1,1.31931920932447,0.0868707688287794,100.42,100.42,-5.50649297051313,4,5,9,5.7121982700697735
