F06[C-C],L1p,HOMA,SpMin1_Bh(p),F03[C-N],H6v,RNCG,H6p,H4s,SpDiam_B(v),SpMax_B(p),Tp,P_VSA_p_2,Eig07_EA,TPSA(Tot),SpDiam_B(p),RDF115v,F05[C-N],RDF060p,H6i,SpMax1_Bh(i),Eig07_AEA(ri),SpMax5_Bh(i),DP15,MATS1p,H7v,SM02_AEA(ri),DP17,Eig07_EA(ed),Eig12_EA(ri),SP18,DP16,TPSA(NO),DP20,Mor30p,GATS4m,Mor25u,ATSC1m,L2e,AVS_Dz(e),GATS1p,Chi_B(m),R3v,Mor32v,CATS3D_17_AL,F02[C-S],VE2sign_G,VE3sign_B(i),RDF015e,CATS2D_00_LL,SpMin2_Bh(s),SM15_AEA(ri),Mor05v,SM05_EA(dm),alvo
15,23.4860250150737,0.850856193043478,2.08507729453642,11,0.153076732167894,0.139306338433438,0.156614694354008,6.02008043342512,5.79815781442036,3.87215331650521,27.0936616632676,128.921157158449,1.66975062184071,97.34,5.8114993688159,3.77245428425445,10,6.17074111181713,0.809361730602363,4.18432066557131,2.64052094587666,3.3575084780042,12.8440111741185,0.0272784563098038,0.0958129327664825,4.71661643116515,12.6307439002565,4.71661643116515,0.679751801826549,12.4821504821947,12.7634076586591,97.34,11.9467661819764,0.105444918145087,0.917025741250506,1.41061363607381,5.01338905852041,3.26054913415169,119.899032142857,0.820048142746696,7.95868443286455,0.714875658470962,-0.42594208723162,0,0,0.004056332663518,-2.04805819448831,9.52551066746118,9,1.0433329307965,2.93946840940318,-4.59918356642195,2.32395511873024,5.36251027048749
15,25.6118505152341,0.850856193043478,2.08504544582534,11,0.167489148496169,0.148003136128507,0.202191500051465,4.57001312572064,5.79788414442003,3.87193075363286,28.8447181667436,128.921157158449,1.66786657637627,97.34,5.81125322650018,2.7822145556469,10,6.59843221270595,0.789989791988373,4.18426002540256,2.63313922626519,3.35592306185825,13.049553206635,0.0287791005682758,0.100026099334348,4.67894940078546,12.9238945851021,4.67894940078546,0.679739285094788,12.8658330560813,13.012312784,97.34,12.3754944277522,0.157914015723062,0.809686743337686,1.49164556148462,4.38411796760205,3.14617530902908,112.74864691358,0.728747473807855,7.68179676400668,0.684280554589248,-0.393372225850777,0,0,0.0041028284998816,-2.05964986529516,9.40026681485316,10,1.06867187936895,2.86060706397167,-4.43916943047125,2.32395511873024,5.333482019445119
15,24.3516684366321,0.850856193043478,2.08546367246724,11,0.156005991815805,0.123533899455079,0.161579701926792,9.01646573589461,5.79818140805661,3.87211114507542,28.1257865316145,128.921157158449,1.72286732826895,97.34,5.81145934094929,3.63437953047078,10,6.51105518609581,0.935602127049759,4.18474817547341,2.67529287877353,3.37652497919771,13.0306962882697,0.0114933768154232,0.0938043117897388,4.98795979456423,12.7960846834934,4.98795979456423,0.952073082954551,12.6213758481468,12.9396317320046,97.34,12.0781457235289,0.0906725139653053,1.0406050702115,1.74459951712559,5.68316189746667,3.84550556197983,137.638043333333,0.932567735972368,8.50831004191696,0.684121788338108,-0.470191800079198,0,0,0.0028959857131448,-2.25271429876561,11.110252149876,10,1.09771225024867,3.08478836034465,-4.71981376442457,6.70101726354035,5.281498311132726
16,25.7228243602806,0.850856193043478,2.08545128357926,11,0.164825579168633,0.123628172649771,0.162365785581055,9.98682663570059,5.79812979987239,3.87206966876579,28.9870902000429,128.921157158449,1.72624014124508,97.34,5.81140586599502,3.80455503944183,11,6.17628959176484,0.843465226296638,4.1847310055167,2.67549888934611,3.37795497299685,14.1772388700515,0.0114933768154232,0.114102344599324,5.00263116471281,14.1117552928392,5.00263116471281,0.952075687917982,13.9896674342869,14.1714659570882,97.34,13.6358558267169,0.120882228177222,1.07755855314013,1.68842471197367,5.68316189746667,2.99702305315472,141.193598888889,0.932567735972368,8.50831004191696,0.687624804194367,-0.466752862507845,0,0,0.0036856391937794,-2.20101242879397,11.1119398688978,10,1.09708750268189,3.11039739072424,-4.69266592248348,6.70101726354035,5.958607314841775
15,25.8398229568104,0.850856193043478,2.08584475145002,11,0.179535955013454,0.107355865937632,0.157027746496187,11.3317725842374,5.79909871583178,3.873050844848,29.7644218876704,128.921157158449,2.0,97.34,5.81247834220892,4.89968226444568,10,7.67580123275432,0.976681431351131,4.18530770578131,2.96150972475825,3.47012131667029,13.6488291178219,0.0063455181795398,0.117034467466861,5.70175287829319,13.4711985946691,5.70175287829319,1.15686642025533,13.3437804120697,13.5863760953809,97.34,12.8368121316335,0.0967300173963951,1.09106700346393,1.89914811624208,4.24502439081598,4.20902007974873,167.671131372549,0.957494987352688,9.42475452460164,0.701464148936969,-0.488907606043788,0,0,0.0008730807921797,-2.83237672935721,12.8202377434968,10,1.13122478356561,3.17134275567864,-5.08575592975273,7.38786352975807,5.042871802323187
15,25.9147082477414,0.850856193043478,2.08526639805938,11,0.171670918449325,0.123020180351105,0.180034600932836,13.0196010141273,5.79866868432545,3.87274577813731,29.5992400472743,128.921157158449,1.88421308352703,97.34,5.81211967277179,4.57338784193194,10,6.95373342572201,0.936012541060902,4.18473870136315,2.81751766350705,3.37652497776764,13.4220369530997,0.0194292983732418,0.110033584332844,5.48143772846791,13.2403738755468,5.48143772846791,0.952077511462652,13.1248952299599,13.3574218566644,97.34,12.6017315853938,0.121268874743472,1.01217162829546,1.50236106557861,4.35934218422223,3.83579744756091,145.05645483871,0.850468179807445,8.66805573756256,0.727827489851714,-0.424291517969823,0,0,0.0031544206735686,-2.57840008154521,11.0982140689976,10,1.09636209764573,3.0848067149213,-4.84963029618361,6.70101726354035,4.9503943874050265
16,25.9642896638659,0.850856193043478,2.0854202267248,11,0.147521034934975,0.144024388622942,0.166978994395512,4.70038542153165,5.79785955265434,3.87181230063188,29.2007062475944,128.921157158449,1.66786657637626,97.34,5.81113688629105,3.19423734429536,11,6.21633363799412,0.823801995925968,4.18461570523445,2.64182490555262,3.36721535032978,12.7858861010585,0.0138551533179774,0.0958876372497963,4.67894940078547,12.6056004207912,4.67894940078547,0.679754665421681,12.4856839621699,12.7214737042995,97.34,11.9740988522415,0.112553347438122,0.975166052570708,1.61070760954304,8.08367203703704,3.03619125647634,113.024424691358,0.934341803038348,7.83491860808223,0.645107500949599,-0.382022427266774,0,0,0.0034082858170111,-2.06082229130135,10.3939139852823,11,1.12879733818231,2.86060706397167,-4.63836429908581,2.32395511873024,5.568636235841013
15,27.2039603044723,0.850856193043478,2.08524944045023,11,0.154518345782135,0.184532238023741,0.187413566126299,4.80821127789211,5.79786863424449,3.87179440033667,30.3740061385809,139.921045046056,1.6762099698216,106.57,5.81112158012367,3.07366880190235,10,6.91181186720396,1.03942882958673,4.18449774308736,2.64510929684034,3.36751996111355,13.5118053392952,-0.0313925562918879,0.0774674265065246,4.72564647679473,13.4185115066302,4.72564647679473,0.679787169324939,13.4010884276455,13.4912410531746,106.57,12.9124477734106,0.158198989206494,1.04175693093708,1.6718287643287,8.02263070442344,2.90014648623449,122.195426190476,0.994931190472832,8.14084313150597,0.635730552489902,-0.421572562708871,0,0,0.0033147848104534,-2.11317716497277,10.373601008195,9,1.06175077565888,2.89031710097957,-4.62238620212291,2.32395511873024,5.522878745280337
24,38.3980099757011,0.811127832258064,2.09228447187331,14,0.430737136133314,0.0977605520379153,0.432441560499558,14.4629404136583,5.81053820021251,3.87600046494289,42.2098159250438,139.179647401832,1.9886459186502,100.42,5.8247431661214,7.8988858684255,15,9.94836439968026,1.64801038585883,4.19071334757232,2.93584730754335,3.48668303786693,16.8771841523302,-0.0119780305598032,0.274005127498952,5.74560199741264,17.2029228923542,5.74560199741264,1.21578267960654,17.4237754190964,17.0667636899102,100.42,17.3166960031194,0.186083845017649,0.991061392269133,1.86205020854883,6.91868527688615,3.23072333494932,192.063816666667,0.918495137651966,10.3701685384077,0.719578507982068,-0.78011441801957,0,0,0.0,-2.96804071794975,12.8097711028881,14,1.07589996337403,3.16968161530946,-5.99047547871509,2.32395511873024,5.701146923590294
24,38.2474011432428,0.810955876129032,2.09242824118356,14,0.446240783121247,0.0929478100131784,0.4265662776581,15.4812502021436,5.814397461068,3.87757817682958,42.0689129924345,139.179647401832,2.16043821835585,100.42,5.82855423101921,7.89398774143099,15,10.24019936405,1.67592023695014,4.19097079948892,3.10995190444752,3.4881133789886,17.4412400862235,-0.0123890771746096,0.291578385591064,6.08413503579686,17.8271166579929,6.08413503579686,1.32656890354593,17.8899289745101,17.6607758001147,100.42,18.0333538300974,0.21321049640433,0.930739873487445,1.73655043982745,5.28463946344308,3.19694095768128,211.21492631579,0.916923214427858,10.7843055743832,0.763748416327826,-0.827816929036774,0,0,0.0,-4.45912429048469,13.0265197430187,12,1.04846838529183,3.20524275250449,-6.13763813932523,2.32395511873024,5.235077015350112
24,40.3195355953637,0.811248503225806,2.09103003531457,14,0.407563643837066,0.0967985314564983,0.409254863250131,15.6477569224147,5.81701976593981,3.88051565605327,44.5218585223447,139.179647401832,2.15461556103823,100.42,5.83163528352519,8.195206886172,15,10.4669986354368,1.57880136936584,4.19067210101692,3.09752440700694,3.48657729643432,17.2216105417725,-0.0020538505047235,0.214305243572816,6.09102740156653,17.5707724348348,6.09102740156653,1.29152335610816,17.6634231712836,17.4229610229974,100.42,17.7190936511957,0.224576126656963,0.988040138538811,1.82650598486872,4.25293557888889,3.73527137077142,210.52179122807,0.801857672303183,10.6887810687953,0.834381488397884,-0.823904327472058,0,0,0.0,-3.52711495605905,12.8227414156183,14,1.07180004110333,3.19980673945715,-6.08588436245239,2.32395511873024,6.769551078621726
24,42.4576033034627,0.810955876129032,2.0913009199319,14,0.469742051578318,0.0977475994138074,0.473079393254625,15.1259133151332,5.8140785599503,3.87876893832918,46.2885782584191,139.179647401832,2.17305375675117,100.42,5.8286176526699,7.9064308139731,15,10.968875561967,1.625110354853,4.19068108532467,3.11982549364105,3.48644506178551,17.8714185241595,-0.0020538505047235,0.32359867968602,6.13142869807592,18.3282552404972,6.13142869807592,1.2629734919958,18.4656894290668,18.1264170616564,100.42,18.6406038662183,0.172001359100231,0.955557690875914,1.78616815534319,4.25293557888889,3.21776654532951,212.627054385965,0.801857672303183,10.6844279142137,0.827285007690983,-0.768197823128726,2,0,0.0002849435317062,-3.42744866042239,12.8221043176814,14,1.07210809166269,3.25746637968068,-6.31933242115057,2.32395511873024,5.723538195826756
24,41.2611174771627,0.811127832258064,2.09122472469306,14,0.465039525396607,0.0986923525887486,0.475790271715102,14.6037717937191,5.8142116842936,3.878698246441,45.2847954020302,139.179647401832,2.16043821835584,100.42,5.82866881412825,7.89513125748119,15,9.91929115176267,1.61941666871732,4.19067913393615,3.10551565239557,3.48649533757078,17.5408234148185,-0.0020538505047235,0.313863007102775,6.08413503579688,17.9493882808285,6.08413503579688,1.32624678457606,18.0605443949639,17.771459878599,100.42,18.1931445516432,0.246609265168623,0.726741193514959,1.82737254544664,4.25293557888889,3.21590130491223,211.609510526316,0.801857672303183,10.6797192912094,0.808648393378565,-0.738562447522692,1,0,0.0001911207831235,-5.69609902888035,12.8385668679736,14,1.07192379823556,3.20524275250448,-6.39778948700091,2.32395511873024,7.221848749616356
24,40.3636843652899,0.810955876129032,2.0917472751288,14,0.463183802023814,0.0945863660265337,0.461653636519779,15.7044217151827,5.81411776109006,3.87811711494723,44.1733665071777,139.179647401832,2.17305375675117,100.42,5.82835359939541,8.07275293922776,15,9.83016073140164,1.63968205713001,4.1908070267165,3.12084322927971,3.48774070155185,17.7994297230381,-0.0073093252653795,0.318977940846182,6.13142869807592,18.2417973440777,6.13142869807592,1.27904688218053,18.3473693783153,18.0472728665722,100.42,18.5314043915389,0.216749258931544,0.974705167584527,1.79465044901496,4.78680198842251,3.20906384958536,212.429762280702,0.855343317379366,10.7367210558006,0.791738383768494,-0.792248932210425,1,0,0.0001803782351776,-3.44747767822127,12.9339884331995,13,1.06104576345375,3.2574663796807,-6.26732531502715,2.32395511873024,5.809668301829708
24,41.1682934382813,0.811127832258064,2.09126142626994,14,0.470917279613493,0.0935073998428528,0.474877116572629,15.6476033496091,5.81835664069892,3.88124759512283,45.197161070041,139.179647401832,2.1736480721593,100.42,5.8328910036398,8.06858664873459,15,9.80379359057374,1.62718631458033,4.19078900574654,3.12176127035949,3.48764088604248,17.8399100666166,-0.002392001402185,0.317463820777128,6.1358555439154,18.2751911883275,6.1358555439154,1.32940421236564,18.3687622126349,18.0841810683275,100.42,18.5548789519861,0.245491763275602,0.772553732128048,1.81383101803737,3.43820107697531,3.19079643665375,221.614498290598,0.801504360214182,10.8961251478855,0.857317035526633,-0.773308800983168,1,0,0.0002674104499865,-5.90180971390367,12.9479137934934,13,1.05864279352932,3.29325325997735,-6.48569902201169,2.32395511873024,6.4089353929735005
24,43.7709353534862,0.810955876129032,2.09224919650276,14,0.467290016522719,0.0975118141344335,0.471078155029717,15.6802102880364,5.8140682932687,3.87853571235511,47.6212894572185,139.179647401832,2.17305375675118,100.42,5.82845156735274,8.01550191781334,15,9.78717363035874,1.62217875741512,4.19128251687362,3.12187063469959,3.49734294220139,17.8250847358462,-0.008595569509907,0.313848489913212,6.13142869807592,18.2724453232827,6.13142869807592,1.29630390628339,18.3896879093757,18.0754020208706,100.42,18.5698219756543,0.197525141973545,1.19786892077253,1.8071072649159,6.64512968810404,3.1159070621565,213.03009122807,0.877073222596458,10.7729970481911,0.780198127761087,-0.741853701582185,2,0,0.0004058268370261,-3.41701746994992,13.8159788632243,15,1.13799297379543,3.25746637968068,-6.52212273223055,2.32395511873024,5.703334809738469
19,19.642297293838,0.7542146664,2.08706497115682,9,0.140318308182666,0.128479174521818,0.132047501733043,20.9125959745017,5.80107215981107,3.87460905050958,23.46333129371,110.910406475419,1.78086163894543,85.31,5.81451198472529,3.66215773785098,8,4.91726742772916,0.823063158041511,4.18522338056744,2.72630513610681,3.36977057681199,12.4053023379064,0.0144164403809051,0.05102315503106,5.32265932206994,12.1105487711691,5.32265932206994,0.952000077771527,11.9643323812635,12.2844916349876,85.31,11.2960509528955,0.204775477864941,1.05841725244157,1.49973853898696,4.30168983518119,3.57789618696242,131.755325555556,0.911602195451729,8.41755565915761,0.717046170411529,-0.55084357587899,0,0,0.0026408015582101,-1.99330761988019,11.0409711001193,10,1.09199692600943,3.08447697570015,-4.70378587820103,6.68962001086062,5.671620396561262
20,20.714432764522,0.7521839904,2.08728002724137,9,0.136224999016972,0.198324582013161,0.185436232276557,5.46813310124073,5.80084250186091,3.87452537658404,24.9920515340244,121.910294363026,1.54768564020672,94.54,5.81436220766032,4.01335752616421,7,6.46660617575614,1.19612653201849,4.18533252963541,2.48407343335595,3.34873964651159,11.3453748214607,-0.0284070575609643,0.0549838805103333,3.69909248904206,10.9565197211179,3.69909248904206,0.679685617876261,10.8538605510931,11.1765799224532,94.54,10.0131142671294,0.231661944922704,1.13555969760568,1.77419330866762,8.45242767469896,3.67150930114708,114.855613095238,0.998849911516921,8.09093188121918,0.656337825136384,-0.410144489932457,0,0,0.0002031788534691,-2.12794064110984,11.1955380602652,11,1.13176865693529,2.9335304177734,-5.02597407545919,0.0,4.997402019280091
18,16.674787399038,0.7542146664,2.08647931227245,9,0.104736369139776,0.146119214896193,0.123488085176727,8.61831628072708,5.79953773759906,3.87325221345661,21.5528596201137,121.910294363026,1.77288780812167,94.54,5.8128707774013,2.28901553111768,7,5.85097858823775,0.63281074226587,4.18487122683784,2.71921479376077,3.39185324324287,9.65300360083753,-0.028439632499086,0.0330482367582119,5.30460686295962,9.0064019483256,5.30460686295962,0.951811797206237,8.77124169206127,9.35493239125706,94.54,7.68133620591904,0.215111439859859,0.927503167519735,1.39799658704441,5.00074938908575,4.88505872904404,133.970313333333,0.97199380172752,8.49252251239164,0.692067293827159,-0.527880971758667,0,0,0.0001469210593592,-2.66894268980101,10.6137489681095,10,1.06956481343307,3.08754951500094,-4.6474504648168,6.95245599409102,4.861697301833718
19,20.5308243998018,0.7521839904,2.08651415006922,9,0.140738110386806,0.133642365596854,0.132084127028889,14.5636596524258,5.80115758692167,3.87517901563894,24.528878874683,110.910406475419,1.78086163894543,85.31,5.8149727873644,4.5528987366524,8,6.04583900616821,0.823206677848149,4.18512098188656,2.72383590156458,3.36976164694814,12.4209327890356,0.0201335545884806,0.0536430145588603,5.32265932206994,12.1247429520477,5.32265932206994,0.951983462633487,11.9806974282986,12.2994449159364,85.31,11.3076740807721,0.24439712998204,1.07378036400458,1.43711423469245,3.79591992457545,3.60495313624455,131.950455555556,0.832389399871569,8.36502518066889,0.742533129798263,-0.487720273053736,0,0,0.0027917247667394,-1.94128702919935,10.9190209853359,11,1.10272939696698,3.08447697570015,-4.71514079605071,6.68962001086062,5.85078088734462
20,19.729264756532,0.7521839904,2.08769753705472,9,0.146739148570582,0.157063715313508,0.186150589806214,5.02867712117005,5.80008460268884,3.87402664694167,24.1757429306927,110.910406475419,1.76974365320093,85.31,5.81367748267197,3.69023070190557,9,5.75348186275282,1.08302952224482,4.18545819255353,2.71847999077671,3.34960488393402,10.8858659362399,0.0136354739696728,0.0508823937776017,4.9625748668574,10.4681266746113,4.9625748668574,0.679406836357181,10.3177530337687,10.7021003258028,85.31,9.487565594605,0.129279475664414,0.951988471900333,1.69561596882935,8.49947263708886,4.39139161254383,108.446487654321,0.941245450621868,7.77621457329872,0.652774803751677,-0.43048697704667,0,0,0.0001975693874904,-4.26970583491954,11.2085059724504,13,1.14409598387703,2.94702602395167,-4.74052683698291,0.0,6.086186147616283
19,19.381628282488,0.7521839904,2.08647003622582,9,0.137575057854303,0.146324749508522,0.150413589087756,8.6756073813197,5.79941906545178,3.87317520216834,24.0562137706274,121.910294363026,1.78124790400174,94.54,5.81275485861368,4.25160393497714,7,4.46060504043739,0.76273693448908,4.1848626847420896,2.72709254975266,3.38692505249059,11.7778503871634,-0.028439632499086,0.0494984665595023,5.32515917813156,11.3791818319838,5.32515917813156,0.952006101032661,11.1254642706059,11.6044357313384,94.54,10.4194171865281,0.210832916080201,0.972960722197111,1.54641856898279,5.00074938908575,4.73619407387033,138.192535555556,0.97199380172752,8.49252251239165,0.678425587774079,-0.507251537633039,0,0,0.0027472587064347,-2.17902400201305,10.6164001495522,10,1.06964161400492,3.09202712483596,-4.75277378691245,6.95245599409102,6.366531544420414
19,22.5033102455493,0.7521839904,2.08656870304183,9,0.0955981946066523,0.17025182472354,0.133645453778092,5.16891597645828,5.80003477957619,3.87369915653854,26.8865457327059,132.910182250632,1.61089146183021,103.77,5.81340066185761,2.94985892090873,7,7.37501174052927,0.74635681932604,4.1850609510426,2.52182085523948,3.36014782207941,12.1147062479653,-0.0705886139165121,0.0368207823833479,4.16905551075453,11.8109355988829,4.16905551075453,0.679657314340932,11.735317439653,11.9889797378638,103.77,10.987984922539,0.247961254046325,1.09775895298352,1.72047116838883,8.38878445078126,4.11131387749427,124.582757471264,1.05564852211661,8.39196227051053,0.617674561035715,-0.447038809708852,0,0,0.0002773185292703,-2.41310962163607,11.1562584600454,9,1.07274006188437,3.05535443142743,-5.08535594312919,0.0,5.4156687756324695
28,38.0816060386029,0.738622408484848,2.09305075387095,12,0.413293322336224,0.0945166876968622,0.392123364876943,19.0417327317278,5.81869740763526,3.88187794147431,42.7820803241985,121.168896718802,2.28373098819587,88.39,5.83348653180416,8.01981984482482,13,9.73251571595473,1.62150810088981,4.19175363626998,3.21957201853388,3.48697247257374,17.1892867560682,-0.0086976315663807,0.213246160808664,6.90142878594206,17.4991538249576,6.90142878594206,1.2167131018575,17.5764870410065,17.3709269857038,88.39,17.5904606354407,0.3261114110307,1.03471812231735,1.90664647195568,3.06988498692893,4.58407867911887,229.6842775,0.811631313184686,11.0888746318813,0.865465559451021,-0.758162230215697,1,0,0.001924084273977,-2.77405921988604,14.2340558743218,16,1.11034375262521,3.38343081971648,-6.49143327602388,6.68962001086062,5.966576244513051
27,35.5458977497044,0.738783943030303,2.09301384624112,12,0.365822024054871,0.120992514189746,0.385573961463626,12.9727670712881,5.81422550446923,3.87884960756297,40.2717490520136,132.168784606408,2.28778436108732,97.62,5.82884265196669,8.85511757382679,12,8.83442083808097,1.39910431997376,4.1913238250467,3.24150689093684,3.48361542756223,16.3557389728795,-0.0400205241748473,0.160441437304745,6.90862034714165,16.5372170559735,6.90862034714165,1.27909362662141,16.5475863892658,16.4737875012277,97.62,16.4272631564693,0.299717070172452,0.923627388285728,1.98127455499712,4.27781362,4.16053466866972,231.8610375,0.906298348399043,11.2157339430564,0.772638138796415,-0.789130530439407,0,0,0.0003903077010801,-3.89200255076129,13.9261767382976,15,1.07601165541996,3.25777695986629,-6.25430085581803,6.95245599409102,5.823908740944319
24,41.9977629994332,0.811127832258064,2.09161171450811,14,0.415021007931652,0.0991199796852808,0.417041531449423,14.5945777716149,5.81168987697103,3.87716169143959,45.7696469844984,139.179647401832,2.16415475484113,100.42,5.8262001950927,7.35198827037743,15,9.83206237042497,1.59998700224429,4.19067210392934,3.09835628027806,3.48629661293089,17.638999318522,-0.0036709537383116,0.240635370393068,5.99006889872868,18.0934044688892,5.99006889872868,1.23911367360882,18.2674600333632,17.8921270965418,100.42,18.4113456557355,0.187341060078595,0.831179553915843,1.85741488904083,4.1164636176749,3.51531090227593,203.225553153153,0.779480639586115,10.4612728101642,0.767584401099026,-0.759792584356844,1,0,0.0001340173401214,-2.83254009550856,12.8097713651616,14,1.08381420249978,3.19335913927661,-6.16822257970879,2.32395511873024,5.425968732272281
25,41.7605971295617,0.811127832258064,2.09324728909685,14,0.493363805386412,0.085994871586899,0.420994183599245,17.3989488516872,5.81372127447898,3.87768092659315,45.5841820463237,139.179647401832,2.18293741991066,100.42,5.82794450457889,8.15177738351886,16,10.4343818635902,1.96369805630671,4.19157943667402,3.13094358335978,3.50285531649083,18.4071310922945,-0.0134200586594899,0.302665969852909,6.15499240648988,18.9090385804623,6.15499240648988,1.32551499282953,19.0441154802254,18.6849183686801,100.42,19.2858877078864,0.21024257528399,1.06945967850947,2.07791150518376,5.47724079899355,3.20998979561013,234.444154166667,0.936632479565974,11.2833078345044,0.753484891483888,-0.812474669551522,0,0,0.0002217291649851,-3.24115839376588,14.5197567001843,14,1.11098995501774,3.35012644101896,-6.36405287924848,6.70101726354035,6.356547323513813
20,21.7636131766772,0.7521839904,2.08668915621692,9,0.229402076504107,0.148111299004496,0.275898773640214,6.17592571523089,5.80142461922543,3.87473798758201,26.7330716088193,143.910070138238,1.78567789193783,113.0,5.81474632169287,4.34907803619546,7,9.71557307154095,1.1026466745237,4.18532416580035,2.73175884552771,3.36035297992921,11.9174746174614,-0.109050269000855,0.108680681618639,5.33661567240373,11.5840650557958,5.33661567240373,0.862079053648769,11.5173088644948,11.7764103195757,113.0,10.7244635701043,0.174200402072159,1.02170578693533,1.78393273016494,9.31979663019231,4.71851495847971,137.668697849462,1.12701942837819,8.94577521819826,0.616863611957023,-0.521290718454566,0,0,0.0011638266364864,-4.39856267509502,12.1267857408249,8,1.07413942790989,3.06133324933847,-5.1821337708671,0.0,5.812479279163537
27,37.2370994123515,0.740322333939394,2.093654664768,12,0.383485639153487,0.094899665986564,0.392840174186686,15.207362440979,5.81468607146613,3.87931500342817,41.6577121851705,121.168896718802,2.25175593983279,88.39,5.82929552795401,7.66023342504342,12,7.59658665882848,1.40477319933804,4.19170726429791,3.21232144183349,3.50499757930313,17.4894389995458,-0.0113158505944252,0.230988315883932,6.87409478353283,17.8642940459878,6.87409478353283,1.21659649360179,17.9537625423704,17.703759185165,88.39,18.0497175892281,0.264493269083172,1.05569938530361,1.92671307031773,4.41383306353059,3.54924098825613,224.41765042735,0.863517078031543,10.929883752132,0.826227592772295,-0.787984706478259,0,0,0.0021301393095913,-3.59951409958678,14.2383079966246,16,1.11016912617478,3.42143302850227,-6.24179364338916,6.68962001086062,6.251811972993799
29,38.0846616003862,0.738622408484848,2.09502005934863,12,0.444376720161993,0.0837234375374113,0.385712166580681,16.1727450722192,5.82206328013969,3.88282542754443,42.8510540200458,121.168896718802,2.5072547728156,88.39,5.83667318883624,8.34195954707473,14,9.96756085512474,1.7120780298866,4.19277858575753,3.4504286589782,3.49023633024492,17.3736372182415,-0.0116920376289829,0.22923199948992,7.68185337438849,17.6951840363821,7.68185337438849,1.30820730282637,17.7591626769901,17.5612114220406,88.39,17.8026676668339,0.292102733618429,1.09135436142482,2.21912753614541,3.02247494421522,3.47795491824561,257.257950387597,0.88210625001295,11.8419490172298,0.828578974984603,-0.832407182586477,0,0,0.0002922408473058,-3.74926383115705,15.949917980951,16,1.14241206223247,3.42544258195277,-6.54928453652195,7.38214512032612,5.935542010773082
28,36.5063280031428,0.738622408484848,2.09385106569626,12,0.410584826694162,0.0915180656179078,0.387706258944733,24.8689115929878,5.8189058655347,3.88101492373067,41.2189994272011,121.168896718802,2.28373098819587,88.39,5.83349753397915,8.12644366813141,13,8.59658297455426,1.63066131923537,4.19192157487168,3.22319690241629,3.48933876544057,17.1486296167924,-0.0113710091732013,0.208722549309333,6.90142878594206,17.450366496317,6.90142878594206,1.23241455086139,17.5083907024049,17.3262374252189,88.39,17.5291633879772,0.309375474995505,1.00573601616588,2.05455466615437,3.61311135760001,4.55557651611037,229.48658,0.862969896632889,11.1411086945015,0.839349414641418,-0.8029748907481,0,0,0.0018388075401228,-2.87477901971627,14.3540598147039,15,1.09897934856634,3.38343081971648,-6.45793188489664,6.68962001086062,5.943095148663527
24,39.6962107505172,0.811127832258064,2.09246748562478,14,0.428898886838347,0.110427610526827,0.428831528071339,18.2430346214074,5.81249834963518,3.87693161657985,43.999272132622,150.179535289438,2.22771453992356,109.65,5.82672702856492,10.0833741306593,15,11.0189319519448,1.57113128348494,4.19112686793798,3.17779040085586,3.49781810514778,17.3264902604398,-0.045013038079507,0.253879869772228,6.47124177322363,17.6492713716902,6.47124177322363,1.33577701160591,17.7388823409214,17.5150122384732,109.65,17.7535833275923,0.233451255537044,0.920562340764486,2.01249788151662,5.35269523614151,3.21099181142192,246.141030081301,0.980975244683176,11.5689570632845,0.741237635053041,-0.857008778794375,1,0,0.0018433406219336,-3.87915699151792,14.2049742752516,13,1.07552695732596,3.22716866123482,-6.41594855418936,6.96123049534187,6.022276394711152
28,38.2271668225269,0.738783943030303,2.09299346952684,12,0.426334281845449,0.121133404872878,0.422393266612,13.5827351784014,5.81376255024189,3.87870650831822,42.6757900149301,132.168784606408,2.29959604240033,97.62,5.82834984313131,8.72216792695505,12,8.07790102981183,1.70798595767592,4.19130682399476,3.24881699738148,3.49505123649654,17.8142801652987,-0.0400205241748473,0.206409339980276,6.89129647826457,18.2388163135135,6.89129647826457,1.24022731540046,18.3554566544148,18.0531121884804,97.62,18.5037956423638,0.326238015824356,0.951736794130095,1.96468493731017,4.27781362,3.42857069908406,236.694370833333,0.906298348399043,11.2157339430564,0.790342693142026,-0.805750544407843,2,0,0.0019016132282921,-3.24635586030633,13.9261767446505,15,1.07606879584126,3.27386439054668,-6.28955546133066,6.95245599409102,6.356547323513813
25,42.8481877743363,0.810955876129032,2.09244823997926,14,0.486765743671846,0.110544958735799,0.463984358131314,18.6522351342294,5.81203003505121,3.87678744836089,46.7478944649746,150.179535289438,2.25837349510437,109.65,5.82623081857974,9.20553251368195,15,10.2470663765994,1.94427977742026,4.19110977982313,3.20393843492794,3.50483773457049,18.7879474600241,-0.0450130380795069,0.263942793197053,6.56294028375128,19.3449549676565,6.56294028375128,1.3303530438918,19.5080372047723,19.0930434966855,109.65,19.8082616152994,0.236297107459443,0.955150990461902,2.02417738540417,5.35269523614151,3.00079670918722,251.019078861789,0.980975244683176,11.5689570632845,0.743220909970045,-0.842270807757041,0,0,0.0002390737805075,-3.11651451243891,14.2039474985699,13,1.07559375634306,3.26055849299838,-6.43699304464676,6.96123049534187,5.421360790031928
