F06[C-C],F03[C-N],RNCG,SpMin1_Bh(p),H6v,Tv,H6p,Eig07_EA,L1e,SpMax_B(v),RDF060p,H6i,Eig07_EA(ed),VE3sign_RG,F05[C-C],SpMax5_Bh(i),F05[C-N],DP15,SM02_AEA(ri),RDF145s,Eig06_AEA(bo),SpMax1_Bh(e),DP18,DP17,H7v,Eig12_EA(ri),SP18,DP16,RDF040s,H1p,Eig12_EA,Wi_B(e),CATS2D_00_DP,F10[C-Cl],SpMin2_Bh(e),Mor31v,B05[N-Br],CATS3D_00_DP,VR2_B(p),F10[C-N],CATS2D_07_AL,H8m,J_Dz(p),GATS7s,MATS8m,MATS6p,alvo
24,14,0.0977605520379153,2.09228447187331,0.430737136133314,42.1236387681967,0.432441560499558,1.9886459186502,39.803400471549,3.91073756724642,9.94836439968026,1.64801038585883,5.74560199741264,-12.0866796164672,24,3.48668303786693,15,16.8771841523302,5.74560199741264,42.0278303531995,3.5610864434089,4.14243457004813,17.2883723027542,17.2029228923542,0.274005127498952,1.21578267960654,17.4237754190964,17.0667636899102,47.8565048248091,1.59299614697641,1.23448378012184,86.6348835237104,0,0,1.9035107981299,-0.214659172904559,0,0,1.09580214054365,5,7,0.121410325065079,1.0104824477579,0.633043099468953,-0.102013914846875,0.0353814104178727,5.701146923590294
24,14,0.0929478100131784,2.09242824118356,0.446240783121247,43.4100364550994,0.4265662776581,2.16043821835585,40.9471585578895,3.91223726046562,10.24019936405,1.67592023695014,6.08413503579686,-5.68601379962789,24,3.4881133789886,15,17.4412400862235,6.08413503579686,46.157601867291,3.6681619489225,4.14287960214159,17.9430356867673,17.8271166579929,0.291578385591064,1.32656890354593,17.8899289745101,17.6607758001147,52.8778511853257,1.57310932824424,1.4013026416558,91.8148835237106,0,0,1.88925691627562,-0.18597813050723,0,0,1.09068542146324,5,3,0.301804861671046,1.00249439174726,0.58213585553119,0.0275505125170432,0.0352396364615501,5.235077015350112
24,14,0.0967985314564983,2.09103003531457,0.407563643837066,44.3462486567572,0.409254863250131,2.15461556103823,40.3888303983442,3.913867616122,10.4669986354368,1.57880136936584,6.09102740156653,-5.65959177464841,24,3.48657729643432,15,17.2216105417725,6.09102740156653,31.503514427418,3.64725130512939,4.14273956970928,17.6677899104503,17.5707724348348,0.214305243572816,1.29152335610816,17.6634231712836,17.4229610229974,82.5436854658127,1.71943685569277,1.40353723325147,91.4368835237104,0,3,1.89356265271228,-0.172277227322824,0,0,1.09068164911587,5,8,0.216979388641828,1.02629179126129,0.620958909695006,0.0061930615871066,0.0475243205992653,6.769551078621726
24,14,0.0977475994138074,2.0913009199319,0.469742051578318,46.0224468372848,0.473079393254625,2.17305375675117,41.1924226014376,3.91265217466304,10.968875561967,1.625110354853,6.13142869807592,-5.65768724877486,24,3.48644506178551,15,17.8714185241595,6.13142869807592,50.9681123728607,3.73896546140249,4.14267384168471,18.4796435917384,18.3282552404972,0.32359867968602,1.2629734919958,18.4656894290668,18.1264170616564,77.146461242986,1.71176588677567,1.40345547262716,91.4368835237104,0,4,1.89408903409611,-0.207365439092262,0,0,1.09072087771337,5,5,0.345416362008238,1.0198509764427,0.641127450727022,0.0607122345936975,0.0003857034701365,5.723538195826756
24,14,0.0986923525887486,2.09122472469306,0.465039525396607,45.0678398587042,0.475790271715102,2.16043821835584,40.7223400420166,3.91265932900002,9.91929115176267,1.61941666871732,6.08413503579688,-5.69490043451993,24,3.48649533757078,15,17.5408234148185,6.08413503579688,49.3155647248217,3.6681619489225,4.14268620301659,18.0773659231443,17.9493882808285,0.313863007102775,1.32624678457606,18.0605443949639,17.771459878599,73.9005786153484,1.74146306510472,1.4013026416558,91.4368835237104,0,2,1.89387298340645,-0.248282748108483,0,0,1.09071812203819,5,5,0.497234767453101,1.02293510747043,0.621060650845823,0.0823581982891062,0.0264134788675583,7.221848749616356
24,14,0.0945863660265337,2.0917472751288,0.463183802023814,44.9137298060441,0.461653636519779,2.17305375675117,41.3239211588274,3.9124299517842,9.83016073140164,1.63968205713001,6.13142869807592,-5.66186460770524,24,3.48774070155185,15,17.7994297230381,6.13142869807592,45.3014530748954,3.7389654614025,4.1427599839816,18.3857292188246,18.2417973440777,0.318977940846182,1.27904688218053,18.3473693783153,18.0472728665722,64.399920455432,1.6334797954255,1.40345547262716,91.6258835237105,0,1,1.89188480659663,-0.219461559766747,0,0,1.09070727807824,5,5,0.328337136298565,1.00974094469182,0.63564144922003,0.0472060383651627,0.0325317173131154,5.809668301829708
24,14,0.0935073998428528,2.09126142626994,0.470917279613493,45.8706351606627,0.474877116572629,2.1736480721593,41.541616500601,3.91444177120494,9.80379359057374,1.62718631458033,6.1358555439154,-5.68089364445397,24,3.48764088604248,15,17.8399100666166,6.1358555439154,49.7232056373657,3.74776660314302,4.14289990447593,18.4156979747076,18.2751911883275,0.317463820777128,1.32940421236564,18.3687622126349,18.0841810683275,75.8669127882939,1.73267054043865,1.40346224704332,94.0283835237106,0,2,1.88719907855526,-0.226805868300565,0,0,1.08832349435679,5,4,0.508667705862773,1.01932759771408,0.633567871045645,0.105321138245279,0.028275284082307,6.4089353929735005
24,14,0.0975118141344335,2.09224919650276,0.467290016522719,47.1786203864196,0.471078155029717,2.17305375675118,44.9410678970437,3.91259834542305,9.78717363035874,1.62217875741512,6.13142869807592,-3.16803793287637,25,3.49734294220139,15,17.8250847358462,6.13142869807592,41.082518533671,3.7389654614025,4.14329754827986,18.4189349880674,18.2724453232827,0.313848489913212,1.29630390628339,18.3896879093757,18.0754020208706,64.2928559245725,1.61418940717436,1.40345547262716,91.1713835237106,0,1,1.9200993963031,-0.195528232638451,0,0,1.0907184538636,5,6,0.308894642668982,1.01899207981494,0.808349343557645,0.0571976119289594,-0.0211224199582664,5.703334809738469
19,9,0.128479174521818,2.08706497115682,0.140318308182666,25.0816674799927,0.132047501733043,1.78086163894543,23.3312678624258,3.9085854489231,4.91726742772916,0.823063158041511,5.32265932206994,-2.95072706419043,19,3.36977057681199,8,12.4053023379064,5.32265932206994,9.89243232112829,3.50316669852293,4.13633936804563,11.8862265686598,12.1105487711691,0.05102315503106,0.952000077771527,11.9643323812635,12.2844916349876,40.0861697393932,1.37524530649612,1.0,72.3059007329878,1,0,1.89791526367994,-0.148320958962306,0,1,1.08186309249974,6,2,0.0181356013966811,1.26552554016287,0.750268891320695,0.208251057296013,0.100206699535872,5.671620396561262
20,9,0.198324582013161,2.08728002724137,0.136224999016972,24.5835298669262,0.185436232276557,1.54768564020672,22.5826897122282,3.90839882293747,6.46660617575614,1.19612653201849,3.69909248904206,-3.24161123202063,22,3.34873964651159,7,11.3453748214607,3.69909248904206,5.15310230868936,3.17342839378335,4.13646212539095,10.6877650182211,10.9565197211179,0.0549838805103333,0.679685617876261,10.8538605510931,11.1765799224532,48.5336456306034,1.37323832494898,0.730307034949691,66.5602007329878,1,0,1.90762902339183,-0.11080271058588,0,1,1.08772747904329,6,4,0.0139920439630245,1.30788545748547,1.43744249257757,0.114836529801739,0.121295518463704,4.997402019280091
18,9,0.146119214896193,2.08647931227245,0.104736369139776,21.4824348266677,0.123488085176727,1.77288780812167,17.2588283675438,3.90753459749677,5.85097858823775,0.63281074226587,5.30460686295962,-3.02789766866459,21,3.39185324324287,7,9.65300360083753,5.30460686295962,0.112870743835607,3.50661225500892,4.13585844961748,8.60987025808542,9.0064019483256,0.0330482367582119,0.951811797206237,8.77124169206127,9.35493239125706,51.2092140771311,1.42108871768412,0.999999999999999,72.0787007329878,1,0,1.88513280032569,-0.12992992295268,0,1,1.08190145600067,5,4,0.0048841036310257,1.15923718092437,0.674313753005063,0.0280139170762096,-0.0655379383515508,4.861697301833718
19,9,0.133642365596854,2.08651415006922,0.140738110386806,25.6332729072496,0.132084127028889,1.78086163894543,23.3053427439751,3.90877279222892,6.04583900616821,0.823206677848149,5.32265932206994,-2.95120608278382,19,3.36976164694814,8,12.4209327890356,5.32265932206994,4.99945829859147,3.50316669852293,4.1362626577366,11.8996008937655,12.1247429520477,0.0536430145588603,0.951983462633487,11.9806974282986,12.2994449159364,54.2605578002225,1.44639700106865,1.0,72.1169007329878,1,2,1.90003690452143,-0.184758090786841,0,1,1.08187848846613,6,2,0.0199047353994212,1.28762217643863,0.764063546034784,0.186932337129077,0.0631425591980614,5.85078088734462
20,9,0.157063715313508,2.08769753705472,0.146739148570582,23.6169390733847,0.186150589806214,1.76974365320093,21.1870431176626,3.90795716029031,5.75348186275282,1.08302952224482,4.9625748668574,-3.17687627043402,19,3.34960488393402,9,10.8858659362399,4.9625748668574,0.0262315164300844,3.23205080756888,4.13650716628115,10.1863299870905,10.4681266746113,0.0508823937776017,0.679406836357181,10.3177530337687,10.7021003258028,37.0587826223227,1.38688931623355,0.729822584195494,64.2069007329878,1,0,1.92496382707184,-0.131581941805405,0,1,1.0909985982017,7,2,0.0102068231175113,1.34413272404552,0.882448689029536,-0.105507632263429,0.236143703766663,6.086186147616283
19,9,0.146324749508522,2.08647003622582,0.137575057854303,25.3171030186655,0.150413589087756,1.78124790400174,22.2231713635037,3.90746662530511,4.46060504043739,0.76273693448908,5.32515917813156,-3.0217680738191,20,3.38692505249059,7,11.7778503871634,5.32515917813156,5.24890130565372,3.55153867566366,4.13583631242506,11.1049486738757,11.3791818319838,0.0494984665595023,0.952006101032661,11.1254642706059,11.6044357313384,37.0636932883926,1.35458130652584,0.999999999999999,72.0787007329878,1,0,1.88521464178255,-0.187256586778463,0,1,1.08190512014015,5,2,0.0047474717009944,1.13793971107411,0.586431847167928,0.294068889546932,0.0623577306589456,6.366531544420414
19,9,0.17025182472354,2.08656870304183,0.0955981946066523,26.4626730531656,0.133645453778092,1.61089146183021,24.4240856370418,3.90787351798903,7.37501174052927,0.74635681932604,4.16905551075453,-3.3232235081722,23,3.36014782207941,7,12.1147062479653,4.16905551075453,7.42947965563213,3.1816512393773,4.13615278760333,11.5832192714441,11.8109355988829,0.0368207823833479,0.679657314340932,11.735317439653,11.9889797378638,47.4853876846672,1.37843116414503,0.730309142054404,68.9145007329877,1,0,1.88175025989372,-0.12226998940247,0,1,1.08471602746926,5,4,0.015406506759546,1.25594400274758,1.40800345794272,0.0052540873782001,-0.0756186263470294,5.4156687756324695
28,12,0.0945166876968622,2.09305075387095,0.413293322336224,44.0603236070891,0.392123364876943,2.28373098819587,39.2947994580929,3.91517933185702,9.73251571595473,1.62150810088981,6.90142878594206,-7.17863901415644,27,3.48697247257374,13,17.1892867560682,6.90142878594206,133.891858101153,3.85226519539599,4.14436380600908,17.5768240816539,17.4991538249576,0.213246160808664,1.2167131018575,17.5764870410065,17.3709269857038,84.9659359998884,1.70814340614789,1.36734565103505,96.4608835237105,0,4,1.91517455760497,-0.245423022634004,0,0,1.08609798301829,6,7,0.216950241587096,1.08320190387782,0.719166928636282,0.0577432729820461,0.03938767927498,5.966576244513051
27,12,0.120992514189746,2.09301384624112,0.365822024054871,40.9149756539452,0.385573961463626,2.28778436108732,36.4454603064936,3.91298131770877,8.83442083808097,1.39910431997376,6.90862034714165,-7.39607673438275,29,3.48361542756223,12,16.3557389728795,6.90862034714165,97.0472813055198,3.85778069144442,4.14373203889904,16.5489179547563,16.5372170559735,0.160441437304745,1.27909362662141,16.5475863892658,16.4737875012277,75.1132769014461,1.64829878630745,1.38155758092552,96.4226835237106,0,1,1.90085411027688,-0.189258510268291,0,0,1.08617363588686,6,6,0.0792868402538372,1.01814251829303,0.656664385581227,-0.0395466896180377,-0.0510579574483984,5.823908740944319
24,14,0.0991199796852808,2.09161171450811,0.415021007931652,44.870736420969,0.417041531449423,2.16415475484113,40.5816875625724,3.91143260314946,9.83206237042497,1.59998700224429,5.99006889872868,-5.62586286518762,24,3.48629661293089,15,17.638999318522,5.99006889872868,42.8065291664974,3.64829998416218,4.14250881671505,18.2454847656791,18.0934044688892,0.240635370393068,1.23911367360882,18.2674600333632,17.8921270965418,48.3182269614124,1.71247919877031,1.3040578854409,88.9407835237105,0,0,1.90008384677889,-0.238102907957799,0,0,1.09320243272542,5,6,0.182121727851715,1.0134243079262,0.643254589212244,0.0242619275381647,-0.0117235879419052,5.425968732272281
25,14,0.085994871586899,2.09324728909685,0.493363805386412,47.7750039383234,0.420994183599245,2.18293741991066,46.3139009072265,3.91226062707898,10.4343818635902,1.96369805630671,6.15499240648988,-6.12744301647043,24,3.50285531649083,16,18.4071310922945,6.15499240648988,50.1991186922588,3.77034746198362,4.14359083042212,19.0822755254156,18.9090385804623,0.302665969852909,1.32551499282953,19.0441154802254,18.6849183686801,59.5053118482422,1.53851222178314,1.40023218487818,96.4443835237106,0,0,1.91748264123458,-0.221922776082456,0,0,1.08616262848821,5,7,0.395194671167443,1.00019239633078,0.646008995579996,0.00463200782505,0.100709750148155,6.356547323513813
20,9,0.148111299004496,2.08668915621692,0.229402076504107,26.4055271515048,0.275898773640214,1.78567789193783,23.4215699015806,3.90873824334041,9.71557307154095,1.1026466745237,5.33661567240373,-3.61224470306558,26,3.36035297992921,7,11.9174746174614,5.33661567240373,13.0827360883488,3.35474068569337,4.13660229475459,11.3430897217803,11.5840650557958,0.108680681618639,0.862079053648769,11.5173088644948,11.7764103195757,54.1858605613292,1.30484412021988,1.0,73.3988007329878,1,0,1.87724995765523,-0.140751982958493,0,1,1.07921047152019,5,6,0.0216059555701015,1.25814270411617,1.55694424623119,0.134797067790634,-0.169315461311305,5.812479279163537
27,12,0.094899665986564,2.093654664768,0.383485639153487,43.3751887855263,0.392840174186686,2.25175593983279,40.16069223776,3.91331297735385,7.59658665882848,1.40477319933804,6.87409478353283,-7.21030985081358,28,3.50499757930313,12,17.4894389995458,6.87409478353283,84.5109004437128,3.85312616188343,4.14411439904366,17.9738332408236,17.8642940459878,0.230988315883932,1.21659649360179,17.9537625423704,17.703759185165,72.4395451952509,1.63893429945682,1.34386715262565,94.0573835237105,0,1,1.91942145371246,-0.1878140431478,0,0,1.08837877564342,6,8,0.103740390159222,1.06215730066502,0.512426395144171,-0.0616963056763709,-0.0655227278976744,6.251811972993799
29,12,0.0837234375374113,2.09502005934863,0.444376720161993,44.7910393792183,0.385712166580681,2.5072547728156,40.8214460564571,3.91632726163994,9.96756085512474,1.7120780298866,7.68185337438849,-7.70909725422475,27,3.49023633024492,14,17.3736372182415,7.68185337438849,90.4052427610768,4.0045074817713,4.14562575010977,17.7784170222351,17.6951840363821,0.22923199948992,1.30820730282637,17.7591626769901,17.5612114220406,87.8416119790319,1.61234556496946,1.4142135623731,103.878883523711,0,1,1.93207315388176,-0.152778663309592,0,0,1.07997982078681,6,8,0.356656599279748,1.08500979486002,0.706458860310872,0.0753779577243566,0.229475680071475,5.935542010773082
28,12,0.0915180656179078,2.09385106569626,0.410584826694162,43.2750911077649,0.387706258944733,2.28373098819587,39.4098440978664,3.91485888433282,8.59658297455426,1.63066131923537,6.90142878594206,-7.18218516585425,27,3.48933876544057,13,17.1486296167924,6.90142878594206,142.531217701161,3.852265195396,4.1444796923087,17.5238915437832,17.450366496317,0.208722549309333,1.23241455086139,17.5083907024049,17.3262374252189,70.7120135599624,1.63925843539039,1.36734565103505,96.6498835237105,0,1,1.91300778358772,-0.209581033220559,0,0,1.08605769047258,6,7,0.21106270867317,1.07257282148699,0.707683244716729,0.0446684886498014,0.0700910259443244,5.943095148663527
24,14,0.110427610526827,2.09246748562478,0.428898886838347,45.0998614673506,0.428831528071339,2.22771453992356,42.2516449999242,3.91166280178827,11.0189319519448,1.57113128348494,6.47124177322363,-6.16923204061377,26,3.49781810514778,15,17.3264902604398,6.47124177322363,92.3672635366096,3.78425212340679,4.14311114104298,17.7321193647717,17.6492713716902,0.253879869772228,1.33577701160591,17.7388823409214,17.5150122384732,61.2405518292793,1.55871746126001,1.40444766867865,98.8106835237108,0,0,1.89776643252944,-0.204873165195647,0,0,1.08408259454894,5,5,0.102871827584989,0.955221041639383,0.600870662567515,-0.0658247257878145,-0.0163370085815102,6.022276394711152
28,12,0.121133404872878,2.09299346952684,0.426334281845449,44.6513502838516,0.422393266612,2.29959604240033,41.5484505154745,3.91283321473811,8.07790102981183,1.70798595767592,6.89129647826457,-7.36952184433927,28,3.49505123649654,12,17.8142801652987,6.89129647826457,96.4798594722199,3.85733109065798,4.14369101342155,18.3741934959418,18.2388163135135,0.206409339980276,1.24022731540046,18.3554566544148,18.0531121884804,66.9588885567262,1.61504790981063,1.37017446721432,96.4226835237106,0,1,1.90100109339286,-0.236236815407794,0,0,1.08618472430452,8,7,0.0945379910708078,1.00578295611522,0.604251256698078,0.0330399937117636,0.0423004292488139,6.356547323513813
25,14,0.110544958735799,2.09244823997926,0.486765743671846,49.3759768328215,0.463984358131314,2.25837349510437,48.0481438031848,3.91151417376839,10.2470663765994,1.94427977742026,6.56294028375128,-6.09183542641907,25,3.50483773457049,15,18.7879474600241,6.56294028375128,62.8338558633219,3.78371594485799,4.14306984078016,19.5464869060947,19.3449549676565,0.263942793197053,1.3303530438918,19.5080372047723,19.0930434966855,53.1352424209867,1.52637230991177,1.40379094949158,98.8106835237108,0,0,1.89791565555379,-0.278335072477314,0,0,1.08409362171859,7,6,0.117477385432477,0.944610523175679,0.553610210791212,0.0251502634541441,0.0748661262476493,5.421360790031928
26,14,0.0963308750250069,2.09422151040059,0.435585765572499,46.8928054420107,0.440956715406251,2.16043821835584,45.3449666017914,3.91255475639987,11.5030461336304,1.83375916630915,6.08413503579686,-9.77761612277427,24,3.49658191824975,17,17.4791898575805,6.08413503579686,44.0770056500688,3.66816194892249,4.14408832899401,17.9940987967939,17.8736287627094,0.257211891264726,1.32678336316899,17.9555055732682,17.7029151972728,53.255731046878,1.56894093436672,1.4013026416558,90.9058835237105,0,0,1.9387564632788,-0.202169850898162,0,0,1.09071272013782,5,9,0.157783264044747,1.02117909417884,0.611130346015161,-0.10943954269803,0.203353996380652,6.920818753952375
24,14,0.0910605739631306,2.09229262573043,0.465112827683648,47.2320874151292,0.473450499800571,2.16993348096179,43.3355177029008,3.91127701394025,10.7082796117392,1.74730997399231,6.38210842523172,-12.8361442843363,25,3.51333643530271,15,17.4535412292363,6.38210842523172,88.1005716564704,3.72377377756034,4.14295901613733,17.8978293702435,17.8022161265187,0.315130201489649,1.21774749647802,18.0366089876225,17.6550748774698,66.8223625684559,1.58090616374574,1.23775935357785,93.6628835237105,0,2,1.9051564936115,-0.231460332063572,0,0,1.08843308932854,5,8,0.16499228208308,0.998103824784968,0.504097071116655,-0.0566552023998653,0.049178020249251,5.85078088734462
24,14,0.0868707688287794,2.09243623032813,0.48109286878741,48.5254490066936,0.467596781392926,2.29100209827345,44.4978201681507,3.91280052876981,10.9945944257752,1.77639428636089,6.58016901544188,-5.69678701192433,25,3.51396060356715,15,18.0084775518614,6.58016901544188,92.1445706079774,3.76724292526126,4.14340938313407,18.5429871180933,18.4170956940243,0.333905370562394,1.4442592561849,18.4859725728318,18.2399031524395,71.8544348267694,1.56178103610425,1.54654995219898,98.8488835237108,0,2,1.89814032438314,-0.205188372164743,0,0,1.08405020429088,5,4,0.347478788605368,0.992312509831735,0.501537447121389,0.0357628508524751,0.0483158033093966,5.7121982700697735
24,14,0.0918685022905276,2.09123414170093,0.464470171619617,50.3236556593389,0.480202827726569,2.29100209827344,44.4007238463396,3.91322867771844,10.6664938984841,1.70126929559453,6.58016901544185,-5.7017650654902,25,3.51325381731543,15,18.0398116051629,6.58016901544185,101.138666360902,3.76724292526127,4.14321369579669,18.5615425544948,18.4406504344344,0.290639180355172,1.44135903423859,18.5157282440685,18.2677254830415,92.8227573046391,1.70262182148711,1.54654995219898,98.4708835237108,0,4,1.89928320031473,-0.258479936669139,0,0,1.08408052519004,5,6,0.380775919493742,1.00965275869044,0.502183663320526,0.079288893715187,0.0471075097700889,7.522878745280337
29,12,0.107598630252621,2.09470000639501,0.368063734938441,41.1299890963119,0.395352134680869,2.19622708522731,38.2226749484889,3.91386609282828,9.49322232097807,1.61051048344695,6.48232737555914,-5.42935716935368,27,3.47229179166846,14,15.806962973598,6.48232737555914,77.2577024266329,3.72681789274096,4.14470506234312,15.9365480895041,15.9452268718375,0.194075572529255,1.21662305114615,15.9208506039877,15.902981950105,65.6687839367422,1.68095942776404,1.3476053194031,88.5208835237105,0,1,1.94326598682076,-0.20171571749898,0,0,1.09315268138798,6,10,0.130245734965649,1.10762785808178,0.749107870677045,-0.0734599438411485,0.190814231159509,5.785156151952302
31,13,0.119672194146179,2.09920015290761,0.295984577645764,34.3233388356228,0.341704069364249,1.87512577946438,30.3221486413851,3.92135271197067,9.16531861141798,1.2427427315711,5.63359952238012,-8.3115560354248,30,3.46307612556753,9,14.5410300018719,5.63359952238012,16.4622906497007,3.57035560999834,4.15260108681175,14.4443760498602,14.5296244163024,0.166598470757169,1.10891801865859,14.6552865685578,14.5627535780792,76.2387655157995,1.79059635501636,1.1738932004753,83.9028835237105,0,3,1.91081920973667,-0.142890783676559,0,0,1.09841827031864,5,6,0.0704025047210768,1.13538655723089,0.841576129813647,-0.0386625937213164,0.0255312352598211,4.522878745280337
31,13,0.116330831337114,2.0994241493746,0.266455594139473,37.1777696298412,0.294409766165789,1.88574475353457,32.8752357433463,3.92075775410443,7.56227494299381,1.13376108995536,5.68226078175749,-8.28044557341206,30,3.46408334067828,9,15.591591612308,5.68226078175749,11.3987400022748,3.64565104118237,4.1526245719876,15.7330923736923,15.7374954407643,0.135565896942126,1.15209988585414,15.9010016145129,15.6912384344483,53.0316759127562,1.75399071990297,1.15359566011963,84.0918835237105,0,1,1.91053343849748,-0.185718078040007,0,0,1.09842656196336,5,6,0.096849370465588,1.11249350064662,0.725317610511481,-0.0154092752179931,-0.0140759283497446,5.094743951251549
31,13,0.114718111759137,2.09927559450978,0.271935043105901,37.6201507248387,0.302051064298154,1.88575434173077,32.8452803444744,3.92175270782508,7.54524652898872,1.12957750130093,5.68900085954173,-8.30925009502607,30,3.46400035895445,9,15.5814123415224,5.68900085954173,12.1366832535117,3.65090334363185,4.15270421300818,15.716757822231,15.7229548180793,0.136068983041936,1.15216452630353,15.8955123934335,15.6787424201651,63.994223194182,1.81954644719445,1.15770516654718,86.4913835237104,0,2,1.90966719638833,-0.191591316955562,0,0,1.09567173628506,5,6,0.0977699363170827,1.1197412622899,0.714287335645502,-0.0663591650853931,-0.0247166583148024,5.13430394008393
21,9,0.156933298971348,2.08794145987161,0.109184855775123,22.3037461889578,0.129682858140905,1.70402406199931,18.989221168941,3.90828691256117,5.3836326114122,0.698202149223211,4.81201756306983,-3.17642718770733,21,3.37551908763051,8,9.84962039444708,4.81201756306983,0.597750433746964,3.27634250895692,4.13662176535031,8.80012565728102,9.20119510273886,0.0446979706180619,0.679454968889832,8.91829537801088,9.55195145802688,42.4955157357257,1.41713424641886,0.72987334830086,64.2069007329878,1,0,1.9246285893316,-0.108601598353921,0,1,1.09098752129559,7,2,0.0040975546896485,1.35238142189891,0.8374178999906,0.0286057013929615,0.0159484796517698,5.563837352959244
27,12,0.1093854263302,2.09283659612082,0.332527905725915,37.8775437517485,0.356506777082835,1.88574475353456,33.8643696490085,3.91204493252467,7.75922047108329,1.35167489659634,5.68226078175749,-11.5041675406517,27,3.44460604687729,12,15.7445400243858,5.68226078175749,79.9513373554706,3.64565104118237,4.14305535019494,15.9116068752049,15.9076103329085,0.177388669048434,1.1514796748766,16.0745930000146,15.8528403726717,61.7266772744734,1.7072797424929,1.15359566011963,84.2518835237104,0,1,1.90612255957204,-0.200757338026912,0,0,1.09852587774446,6,8,0.11169173884977,1.10413094212453,0.77598525172629,-0.0606644574655514,-0.0125867858862821,5.935542010773082
27,12,0.103395116743929,2.09297577905092,0.369229468969993,37.7070156066932,0.371050017898675,2.1962270852273,34.1364033148621,3.91354875999419,8.22905025425034,1.42879386345602,6.48232737555915,-6.88939122309786,27,3.44907928827105,12,15.7589818953623,6.48232737555915,77.8243311938842,3.72681789274096,4.14349786425147,15.871676918436,15.8862117850228,0.226858329498839,1.21661503546547,15.8395174040732,15.8496002099629,65.3320656579806,1.68633212659972,1.34760531940311,89.4298835237104,0,1,1.89379558629557,-0.1881961268336,0,0,1.09312526690405,6,4,0.258432249533606,1.0849705749425,0.650701734922123,0.0357221266134133,-0.0109215535007926,6.346787486224656
27,12,0.108182419471468,2.09162207236245,0.441640338817757,39.9860118301509,0.459555118660199,2.18194909348909,34.3914355421474,3.91516787010194,8.30226233797649,1.4017727464357,6.62371581496481,-6.84416623591097,27,3.4442808499702,12,16.398508727633,6.62371581496481,109.81123975573,3.71407156626616,4.14335847668298,16.7079227947449,16.6553763333136,0.322054080814322,1.21661529924291,16.7308431421551,16.55314831916,96.3222733673633,1.77852707618671,1.37002586860547,89.0518835237104,0,4,1.89720411714571,-0.168999617687332,0,0,1.09312140390741,6,9,0.43646047867076,1.11382022400326,0.748584543383227,0.0089858024290144,-0.0092515522324889,4.633017024022149
28,12,0.0976861204636099,2.09315556474637,0.351978631824715,41.6413741922425,0.345879194119819,2.17916057887055,38.7779376970143,3.91296523139972,9.62677812527989,1.481870370329,6.52081793661175,-12.1364475451162,27,3.46581965967087,13,16.7075937187141,6.52081793661175,40.3392530866169,3.68768715284063,4.14379451397928,17.0130495775814,16.9643809044262,0.193955822461088,1.12921457818544,17.168875478608,16.8634968119726,68.2673864109974,1.64816558097019,1.1628142270451,91.4658835237105,0,2,1.91087251444091,-0.236697687892411,0,0,1.09073862631058,7,8,0.133280449814752,1.09109366329431,0.722508245225142,0.0526561595619479,0.0423600483246051,5.739928612014925
28,12,0.0928805240434246,2.09329160306068,0.424994008002152,42.5554036839709,0.400467318760068,2.26834921038088,39.4424702822159,3.91449095842524,9.93146662958557,1.62589063819757,6.6011669914636,-7.22060640406858,27,3.46787847539163,13,17.2127470677129,6.6011669914636,40.0732185166801,3.75457580545017,4.14424243454904,17.6037405014834,17.5261677597766,0.255101935178707,1.2951960517001,17.5713071703377,17.3967891899119,73.3093211653961,1.64628151955614,1.34808955869006,96.6498835237105,0,2,1.90507478138786,-0.197555525865581,0,0,1.08613359450749,7,4,0.278103138591288,1.07582501242418,0.661350985423478,0.143415920239138,0.042117455897924,5.790484985457369
28,12,0.097673187554068,2.0922263947321,0.382595838982683,45.0551665203238,0.377812774751137,2.31448959758297,39.720312477062,3.91491373331365,10.819131677496,1.4751120479964,7.03360702634615,-7.11051292422547,27,3.46547689360805,13,17.5654678662009,7.03360702634615,53.5112757223028,3.84511188806621,4.14403559826777,18.0464437918147,17.9384366816279,0.209095807646459,1.22036524669698,18.0431890037865,17.7790444019831,97.6422474246978,1.79499304291014,1.36738182992077,96.2718835237105,0,6,1.90644548889389,-0.227783213926297,0,0,1.08616600902622,7,6,0.15087583918901,1.09369672441505,0.731404194212324,0.137653647622351,0.0100257368874904,6.180456064458132
28,12,0.0934393015442376,2.09218740119937,0.451955333028758,44.9072103168615,0.447691598129563,2.31801206726999,40.0263144359833,3.91671506267755,9.49799570083696,1.58716916506894,7.04820780733504,-7.21662064114622,27,3.46724928554791,13,17.6356705323899,7.04820780733504,33.9452581572305,3.88731381061259,4.14426318555106,18.1095235396749,18.0042864464835,0.283963722172979,1.31990256825932,18.0849057087765,17.8472792633172,96.2294859167109,1.79329274089924,1.36765249413339,98.8653835237109,0,4,1.90464620498802,-0.238233499997166,0,0,1.08399900545117,7,5,0.466120187833171,1.08994031664563,0.714800827639438,0.173488010880966,0.0353392042498932,4.522878745280337
