F06[C-C],L1p,TPSA(Tot),SpMin1_Bh(p),L1v,H6p,RDF115v,L1e,Tv,HOMT,SpDiam_B(p),F06[C-N],H6i,RDF060p,SpMin1_Bh(e),F05[C-N],SpMax1_Bh(i),F01[C-N],CATS3D_02_AL,VE3sign_RG,TPSA(NO),SpMax5_Bh(i),SM02_AEA(ri),CATS2D_03_AL,CATS2D_08_AL,H7u,DP15,L1u,VE2sign_RG,SpMin3_Bh(m),GATS1e,HATS3p,R3p,SM2_B(e),Mor27p,Mor09s,HGM,CATS3D_05_DA,X2,SpMin5_Bh(e),SM6_Dz(v),SM11_EA(dm),EE_B(v),nBT,B06[O-Br],Chi_G/D,SM6_B(s),alvo
28,39.4489714337537,88.39,2.0922263947321,40.3184307846224,0.377812774751137,10.1013595350438,39.720312477062,45.0551665203238,24.37987012,5.83212639571965,14,1.4751120479964,10.819131677496,1.95767733928672,13,4.19142935550058,11,6,-7.11051292422547,88.39,3.46547689360805,7.03360702634615,7,9,0.637473160823497,17.5654678662009,37.524393280288,0.0009264388927152,1.94524452978266,0.61697882979731,0.175015977521511,0.936903932230821,5.15384332047651,-0.553150124506323,-24.3019244842492,3.978740639306,1,18.5292151830449,1.37774142787851,34.0821989293441,14.7578628273804,5.87879438009468,59,0,1.038280348309,14.0993898561242,6.180456064458132
28,38.4895032025102,88.39,2.09218740119937,40.1959085516694,0.447691598129563,9.34312253335633,40.0263144359833,44.9072103168615,24.43063702,5.83635419783927,14,1.58716916506894,9.49799570083696,1.95755743916443,13,4.19153814851388,11,6,-7.21662064114622,88.39,3.46724928554791,7.04820780733504,7,10,0.733105614119885,17.6356705323899,37.361180788281,0.0008861851468837,1.91928291155341,0.618685119858131,0.172537449170939,0.929708148581471,5.17970905833485,-0.476032638531122,-33.1744613844092,4.08219268771421,1,19.0466839306473,1.37724297701299,34.3473025660206,14.7578628273804,5.89838940837783,59,0,1.03838321920932,14.3048457112376,4.522878745280337
28,41.2184038394519,88.39,2.09312502937637,41.9835892492916,0.377312213830396,10.4513173778156,43.8141727739791,46.5939368698639,24.37987012,5.83195946688001,15,1.47356775510877,9.46136414159713,1.95846153138371,13,4.19203983818896,11,6,-3.22588163466761,88.39,3.48345123192884,7.03360702634615,7,11,0.664530663220475,17.5734328363526,42.2732716790592,0.0047905515481612,1.9603585032567,0.602551201814476,0.13463613585668,0.865859440761787,5.15036236444251,-0.558125728679396,-25.3818002349999,3.79473261518895,1,18.5292151830449,1.38747136277943,34.0863895930958,14.7578628273804,5.87745498384705,62,0,1.03718045054314,14.0929292625112,5.554395796726403
28,39.4492124638422,88.39,2.09252115135988,39.712661754228,0.364482381420624,10.3225161944324,39.4086532500371,44.1645746646808,24.42625612,5.82971130676389,14,1.47450501778894,9.51247764722932,1.95780570191818,13,4.19142028263579,11,6,-7.10458454723582,88.39,3.46525758560917,6.52537028544149,7,7,0.639204210587889,17.4670127947043,37.7073332842972,0.0009287411011768,1.95860708265795,0.610596885369852,0.156349248977254,0.886793806362274,5.12897180760676,-0.611960253735383,-24.9463112535832,3.96343333443906,1,18.0214671389761,1.37813811183351,33.8201470028545,14.7578628273804,5.85632503268164,59,1,1.03921459137057,14.0867109382877,5.7447274948966935
29,38.9510677531535,88.39,2.09405637219457,41.9355167181047,0.369771245503556,10.5806005578359,44.1954141785319,46.83079290101,24.43063702,5.83146279325384,14,1.74063486237044,10.1016528204686,1.95838114516179,14,4.1923395024664,11,6,-7.62412846385806,88.39,3.49229983151038,7.06477861230655,7,8,0.703913104199893,17.966274798009,41.3207972271867,0.0008357321295982,1.96025887880368,0.599800131384974,0.117976732485934,0.798746877094618,5.20213330250753,-0.559356091450495,-40.2938319181404,3.83804982262644,1,19.9911496340958,1.3806585374143,34.7104848466109,15.4510098130853,5.9021350766417,62,0,1.03340323635074,14.6103147806853,4.897223385116559
31,34.7082552489704,75.5,2.09956922025163,33.8163805082052,0.324370662471336,5.36701359421923,34.8091119488618,38.782643772461,23.10671168,5.81560889687341,11,1.14931246495569,7.57702646435446,1.9707110064888,9,4.19687553463737,9,9,-3.12279530282764,75.5,3.4727867298699,5.6822607817575,9,7,0.517268018366246,15.6051262570532,34.9189384786659,0.0049450416591533,1.99807831710004,0.67782554931114,0.124282748559675,0.83058386011063,5.02071646576166,-0.610635394449607,-9.15481929749966,4.0172976370196,1,15.4043707341579,1.39142266303941,32.5380083653721,0.0,5.7782326847889,60,0,1.0555405638572,12.9044457729665,5.150580586203101
27,37.3451266898908,88.39,2.09188505279968,36.9201882387052,0.386682887411976,7.96886882703109,35.0791643472844,41.3263735236923,24.37453948,5.8307172211483,14,1.33832131763677,8.78425196391431,1.95497690345384,12,4.19088011852427,11,6,-6.79517005596653,88.39,3.44380850494184,6.84892460811135,7,9,0.601294770478062,16.7143296725823,33.8118619667629,0.0009489278307086,1.93872993877874,0.642396287703643,0.178409735273016,0.921524566076245,5.08155412041589,-0.491651100776859,-11.0614599760385,4.24713417931825,1,16.5339805911591,1.37512368381098,33.2050073098301,0.0,5.82245425268038,56,0,1.0460685379645,13.4964615337409,6.045757490560675
27,34.6919405383587,88.39,2.0918104571356,34.3804002426809,0.419082246342798,8.29301685809196,33.9303991936873,39.2301209786209,24.43063702,5.83076636967653,14,1.37497801024933,7.90998580600271,1.95496589898074,12,4.19087817770291,11,6,-6.90109361754188,88.39,3.44399923247201,6.48232737555915,7,12,0.677086880074272,15.8843768240674,33.2613513617358,0.0009054474883736,1.93646204982236,0.642396287703643,0.182227337561766,0.915108905642904,5.08155412041589,-0.518986233643727,-12.5630460023277,4.22348038466443,1,16.6838105054201,1.37531381049918,33.17633442108,0.0,5.82226284903555,56,0,1.04781886972267,13.4964983678318,5.939302159646388
24,41.9153658705801,100.42,2.093128232789,44.3121679470925,0.440039201649475,8.1505426181553,46.6232507954769,48.0812415215967,25.1449628,5.82717703850442,18,1.63701859894022,9.76226468259121,1.95076114695361,15,4.19151260631584,13,5,-5.93803299135467,100.42,3.51455642875028,6.14960334659494,5,5,0.829085008622712,18.5237094866832,44.5004890721545,0.0015935473425125,1.94763690623376,0.619791411142562,0.109338379486222,0.74470775207312,5.15587637062092,-0.674784434969211,-25.0508224549402,3.87697051432177,1,18.475487583466,1.3882224830227,34.6000978168786,14.7579581444382,5.85435439737629,61,0,1.03350141468222,14.4617050011209,5.563837352959244
26,42.7188205560387,100.42,2.0945533137629,45.2283898086118,0.425985267669067,8.80588815744381,47.4480953350209,49.5926289744305,25.1449628,5.83459495870091,17,1.93477035712341,12.1306861638914,1.95299938916545,17,4.19259000614831,13,5,-6.35479010655712,100.42,3.50591594345058,7.34479000091718,5,5,0.804819076565632,18.4660005530715,45.3149822508885,0.0014545111847545,1.94761419758867,0.623715202012173,0.0965418146596146,0.71152197453958,5.24731234339528,-0.68406090368091,-43.3139653840669,3.61223687362651,1,21.0908426551164,1.38791215432354,35.3944362514309,15.4510574727592,5.92784172224341,64,0,1.03066380474685,14.8496496220833,6.958607314841775
25,41.6943924329726,100.42,2.09333860058524,44.6942801306409,0.420020915744639,8.21835142630258,46.9064165713368,48.4107844963299,25.1449628,5.8314054280578,17,1.967689171504,10.5996750661261,1.9502296458392,16,4.1917281638574,13,5,-5.9903777765579,100.42,3.50428194385138,6.61224028779264,5,3,0.803667233059084,18.5230814268198,44.3432211377636,0.0015602050337759,1.94752427860856,0.621506791256911,0.107404433306102,0.724588169467966,5.1816902477929,-0.683342656278362,-34.5830799271711,3.84489433385251,1,19.0206931061,1.3859618534289,34.7497597527716,14.7579581444382,5.87441591540916,61,0,1.02805141793117,14.6090678240801,6.3872161432802645
25,43.4152730506744,100.42,2.09250978605232,45.5212473603952,0.427495509579697,8.0856034510842,46.796797913986,49.2717023343169,25.1449628,5.83139452674303,17,1.9524763712636,11.7208125412605,1.95040525628255,16,4.1915592281595,13,5,-5.98202515215981,100.42,3.50267011857931,6.61224028779264,5,4,0.801336892072256,18.5488125617282,44.4171168522199,0.0015654782836697,1.94743668071146,0.627793398224529,0.129382538816966,0.794742521379531,5.17879770906717,-0.671352616478867,-29.4822143583089,3.83774910161509,1,19.0206931061,1.38616630544181,34.7239057050758,14.7579581444382,5.88012396445713,61,0,1.02689970067168,14.4665886516214,6.096910013008056
28,38.5789003814412,88.39,2.09215283495727,39.4183903756435,0.449079559443191,9.17972586048074,39.2245209942603,44.138609574966,24.37248204,5.83217286640536,14,1.57850432215335,9.60369789806523,1.95766820803159,13,4.19142740703041,11,6,-7.21379390726828,88.39,3.46555426729412,6.60116699146362,7,12,0.733186345920385,17.3136516755411,37.2748133903784,0.0008872344945256,1.94062953780919,0.61697882979731,0.174880221300344,0.94014627549464,5.15384332047651,-0.487350047107617,-28.2976122494601,4.08452839568934,1,18.6790450973059,1.37792110899416,34.0566708643271,14.7578628273804,5.87861345660923,59,0,1.03929173990494,14.09941001177,7.397940008672037
28,37.6682475381126,88.39,2.0926470541677,39.5529433768222,0.366155099386156,10.4863711917841,40.1090441295904,44.1611551074529,24.44212576,5.83185604724767,14,1.48291515122778,9.50368307660645,1.95763780967008,13,4.19155629191363,11,6,-7.15720155604234,88.39,3.46739375364005,7.03360702634616,7,8,0.63911283575372,17.5407937232435,37.6542116011889,0.0009085062862518,1.95206680806879,0.60895786298779,0.140120497806395,0.843285479282164,5.15680884063038,-0.553717826740037,-28.4959547732394,3.96772983753003,1,18.5292151830449,1.37752892533332,34.1144598670485,14.7578628273804,5.87307732126028,59,0,1.03899660637587,14.2991174513724,5.543633966870957
24,44.4702134613894,100.42,2.09175610488989,45.4876161273347,0.503456693911264,9.65524909014015,44.8538054306793,50.02453547785,25.1952143,5.82914722918461,18,1.73980986148383,10.5803624840749,1.94988371262657,15,4.19119916636544,13,5,-5.67322920692776,100.42,3.51378187124374,7.16310147405655,5,5,0.814114237592621,18.355783777735,42.7063179723266,0.0017734615402683,1.95415771371902,0.635895352757467,0.13253701006351,0.821023302938208,5.17589677928383,-0.642972912245487,-31.122133933552,3.76811579684043,1,18.9987510231688,1.38576805679317,34.7732725952144,14.7579581444382,5.88582151006599,61,0,1.0294707803839,14.3003679649116,5.892790030352131
28,39.3651574327061,88.39,2.09395705442434,42.7174076391537,0.409880780254402,9.42229972972339,45.169395226303,47.2722220138232,24.37453948,5.83070504824928,15,1.59806448339732,9.45817480267212,1.95834682918701,13,4.19227260432267,11,6,-7.54141895859371,88.39,3.50786906594379,7.06213515575058,7,8,0.781467555812344,18.3730692280627,41.9776012473408,0.0008636292808286,1.96027050133961,0.599800131384974,0.131130292342202,0.841807624412041,5.20213330250753,-0.554222148083392,-39.6662039455952,3.94709964002396,1,19.9792442522967,1.38248757047734,34.8009436932339,15.4510098130853,5.90212795498096,62,0,1.03814823997228,14.6103140531442,5.795880017344075
31,32.9882979152906,75.5,2.09938233441598,31.9085689117876,0.288830457128083,7.4709162209088,32.1139236673051,36.7857317164936,23.00987646,5.81478518164102,10,1.12241795505299,7.59246932750267,1.96939112106993,9,4.19643594235561,9,9,-8.24798282619409,75.5,3.46282542312995,5.64124652285205,9,7,0.485365920610765,15.0946137694291,32.2711372707807,0.0005242047544963,1.96685976766264,0.700992313447371,0.149813376950967,0.858881029614092,4.99632860127772,-0.643681248609248,-9.84674942263874,4.23067676610234,1,14.8966226900892,1.38226673646159,32.2343470931377,0.0,5.75487327514115,57,1,1.05452292894271,12.8838909944601,5.197226274708024
32,34.100136112545,75.5,2.09988921613502,35.3766297856776,0.285290152754146,7.28840106426659,37.4621020225734,39.8287742061315,23.07177224,5.81529091974169,10,1.30718783430168,8.14670007950943,1.97061514878725,10,4.19706108428404,9,9,-8.77171161845964,75.5,3.47865764905633,5.73219650379775,9,7,0.525969205327421,16.5138286290751,36.2189866424202,0.0004846574559232,1.99715256846012,0.582514529161163,0.111100699519478,0.766856069079734,5.07944706052627,-0.615075628466636,-24.4704781697752,3.95666546889725,1,16.8663051852089,1.38475503895941,33.2599326952208,14.7578628273804,5.80545167041823,60,0,1.04770421590539,14.0750880826133,4.522878745280337
31,33.2271579679094,75.5,2.0998383859168,33.9168364610293,0.32183091992961,7.7860111077165,35.7368280291263,39.2740982303122,23.08326098,5.81509181625419,11,1.21505119738915,7.47265967809776,1.97051932601402,9,4.19703209272029,9,9,-8.64656229879538,75.5,3.49028578427563,5.72034328044433,9,7,0.521640664137167,15.9390385221752,34.9644818598264,0.0005102499737739,1.99716646108565,0.582514529161163,0.111679524961416,0.77913545185149,5.07944706052627,-0.576202277203509,-20.7459971321559,4.08984662403432,1,16.8543998034097,1.38654542123397,33.3694150055988,14.7578628273804,5.80544383104348,60,0,1.05468648880359,14.0750868401232,5.769551078621726
32,34.8531738426354,75.5,2.09991777308681,36.4897225796293,0.433023687022547,9.08279209065799,38.5349699778295,40.7186399055544,23.08326098,5.81644960402097,10,1.61954965032175,8.26701229429542,1.97003991987355,10,4.19715180758358,9,9,-8.7035591020631,75.5,3.47974197199114,6.52081793661177,9,7,0.82414825615734,16.7156737216223,37.0236424276183,0.0004984309368465,1.97509280405963,0.577247442694095,0.114587726464369,0.773567403682562,5.10728290901356,-0.613102513688482,-30.3082881414717,4.0690297000146,1,17.3996053260438,1.3840312485757,33.5293399307506,14.7578628273804,5.82650016423412,60,0,1.04485184851716,14.2851163507954,4.522878745280337
32,35.8008961172635,75.5,2.09965997635001,36.9721530278381,0.436049600911845,9.50160854512928,38.4723834069589,41.3580711015275,23.03249408,5.81670529961344,10,1.61010200638166,9.3875369829084,1.9702131107813,10,4.19704875341066,9,9,-8.70428532962241,75.5,3.47851724204426,6.52081793661177,9,7,0.82394786438034,16.7267763734021,37.0643643704873,0.000498282123961,1.96753125028566,0.58570927339319,0.134619351437279,0.841083586646694,5.10416658613205,-0.62691958051149,-26.3711596197083,4.06201295303645,1,17.3996053260438,1.38425624498869,33.4972595460048,14.7578628273804,5.83248750807587,60,0,1.04362399338204,14.0822670990525,4.522878745280337
24,48.0951022326159,100.42,2.0922558099583,47.9329797315713,0.513184579997442,9.59591327636405,48.6451098138942,52.5135729373047,25.1952143,5.82925215501419,19,1.72788137006957,10.544611127264,1.95150960755201,15,4.19168337736476,13,5,-3.33882392074801,100.42,3.51750504808688,7.16310147405656,5,8,0.821760198474068,18.3804798756879,47.4668950786421,0.0046278374493879,1.9590703433899,0.632485221340699,0.12880322348368,0.853165447378586,5.16957257231804,-0.633515134223848,-28.3194010451382,3.64210744076312,1,18.9987510231688,1.39404859532546,34.7486491595113,14.7579581444382,5.8901438630077,64,0,1.02807312566881,14.0944658509593,5.935542010773082
25,46.0410913085252,100.42,2.09325706699376,48.5412445033166,0.465247838625333,9.73232576749488,50.0192362313158,53.104442700125,25.13757472,5.82873771910147,18,2.0827125901926,11.1805015090892,1.95134584516714,16,4.19198413725875,13,5,-6.12545364976183,100.42,3.51961829839408,7.19298805431951,5,5,0.817090533059516,18.9532381124584,47.2320884716572,0.0015883265956811,1.95906164529634,0.621954393892151,0.111442207520194,0.775299057319664,5.22038309594917,-0.654022989529772,-43.5054937874251,3.63174511578718,1,20.4606854742198,1.38846044064255,35.329390426367,15.4510574727592,5.9145166198617,64,0,1.02350053910503,14.6112310907739,6.251811972993799
24,46.2114260957805,100.42,2.09313356134136,48.8134695676217,0.481041184456907,9.73950196014065,50.3564515886327,53.4166541668249,25.13757472,5.8279669438133,19,1.74186524090718,10.5179062826225,1.95126266979161,15,4.19191687896307,13,5,-5.93072337821076,100.42,3.52533519877887,7.19114040271397,5,5,0.836515805165363,19.0732820654708,47.4799276636879,0.0017115707392664,1.95905260144409,0.621954393892151,0.112041015100238,0.78663530774651,5.22038309594917,-0.669033747781012,-40.4104379269868,3.6403146392708,1,20.4487800924206,1.38997064783552,35.4105045178852,15.4510574727592,5.91450958520547,64,0,1.02783409360118,14.6112303638955,5.756961951313706
26,47.1967577529583,100.42,2.09456508418728,49.9780655380244,0.472923787171652,10.397320129293,51.4541722113519,55.120758729739,25.1449628,5.83545301757578,18,2.06947265290912,12.8717530753109,1.95338525682395,17,4.19301038721837,13,5,-6.3197278905768,100.42,3.52155139627661,7.71051975127073,5,5,0.819439802382917,19.0254570112449,48.4727230812592,0.0015758977641073,1.95903317425871,0.632457556708023,0.100205990897902,0.756813336943976,5.30634557372974,-0.681456925954777,-57.2781127493196,3.42328516248709,1,23.064135164071,1.38970100210763,36.1635229956987,15.8565066296121,5.98385286434244,67,0,1.02571890154085,14.9534895563132,8.0
30,40.5242923978605,88.39,2.09528030953292,44.0413960312754,0.396469962528409,12.0904853057966,46.3300262203772,49.2101332450753,24.37987012,5.83810293085623,14,2.04107287089786,11.8091547052838,1.95933831071182,15,4.19336269480992,11,6,-7.99521079124226,88.39,3.49542136766065,8.424317108596309,7,8,0.758403666162276,18.2090627464501,43.0748470729038,0.0008016409081174,1.96010822657617,0.6155561314809,0.108374250266038,0.781236208118864,5.28961165118556,-0.591460868122495,-51.3699039294326,3.61914665971961,1,22.5945993239471,1.38208603750256,35.5922088088315,15.8564748562418,5.97230531862354,65,0,1.03419026967176,14.9528388290326,6.259637310505756
27,35.4584273360512,88.39,2.09231636091756,35.9218481191427,0.413567029364754,7.57565631578402,35.1079711142693,40.238331675145,24.37987012,5.83045418302584,14,1.40278733875602,7.6537768254189,1.95492610280686,12,4.1910053626299,11,6,-6.84969151267416,88.39,3.44815610217833,6.84892460811135,7,8,0.690222595363597,16.6865019978612,33.565715096599,0.0009262928004587,1.94073911980767,0.623453724759049,0.151341155829978,0.846856846306202,5.08474160033844,-0.477499105289988,-16.1802687820421,4.28549362556644,1,16.5339805911591,1.37490078345372,33.2420469371283,0.0,5.81640487817503,56,0,1.04800008549086,13.8357846057031,6.050609993355088
27,36.1541115788068,88.39,2.09184591237346,36.5868821123514,0.426542285996122,7.57945461618953,35.3120584971223,41.0856075733774,24.37987012,5.83494540279823,14,1.39362310614957,7.63284290182932,1.95482378143594,12,4.19098744154318,11,6,-6.86919962702709,88.39,3.44785021037771,6.85990774001652,7,10,0.679740264111965,16.7288626421072,33.5762413965257,0.0009183256779301,1.91821256620717,0.629692706128805,0.174057114380124,0.901495692593786,5.10933218511994,-0.435968407046779,-18.2431076657411,4.24895123272644,1,17.0514493387615,1.37460232673521,33.4894781465523,0.0,5.84317297295634,56,0,1.0459659412175,13.8448733534557,5.889410289700751
27,37.2576679855321,88.39,2.09280371723642,36.658537054443,0.418215352939993,8.40899813385708,37.9179912111247,41.3304908248584,24.37987012,5.83055234917572,15,1.38464968270209,7.77835418570585,1.95600280141658,12,4.19147847362768,11,6,-3.05653903027562,88.39,3.4755553823569,6.84892460811133,7,11,0.706248679533973,16.2058481172107,37.7075011444639,0.0050571163002169,1.94289063983349,0.634983905055211,0.14900027206914,0.87787940104447,5.07781172152205,-0.522941920255539,-11.4034610665061,4.08994073863045,1,16.5339805911591,1.38543118176128,33.2098151222667,0.0,5.82103718101993,59,0,1.04648274640459,13.4846234019579,6.008773924307505
27,36.8114870638063,88.39,2.09218640060216,35.7869154784257,0.401987743224947,7.4178591608385,34.2855385939452,40.115417928001,24.37987012,5.82831313241548,14,1.40232948156415,7.66979574536326,1.95514177202837,12,4.19087118644406,11,6,-6.80807844680735,88.39,3.44327892670075,6.05031813149528,7,7,0.689223538387282,16.5166939928805,33.5570839704324,0.0009435193282007,1.94206442625076,0.647656195401087,0.168007773450108,0.891913984537336,5.05479295901237,-0.536029961942155,-13.2727660821624,4.28865694385847,1,16.0262325470903,1.375538439781,32.9245617550355,0.0,5.7986673593287,56,1,1.04828382532054,13.4731687658536,6.309803919971486
28,36.8178491882623,88.39,2.09376289501069,38.2181507913524,0.381115765234295,8.19921742064905,39.1166979419935,42.8699880990218,24.37987012,5.83005644148214,14,1.58903067408657,8.24889875998062,1.95590063698104,13,4.19177372649632,11,6,-7.2751249065203,88.39,3.48724673184987,6.8773384718708,7,8,0.6609596996729,17.0434546866758,37.2485287864212,0.0008647435423237,1.94279874027969,0.600671988568656,0.123233735568182,0.788480835244147,5.13337189938698,-0.521599982636318,-26.3826251618812,4.08580500302987,1,17.99591504221,1.37819793525976,33.884587602158,14.7578628273804,5.84713072568467,59,0,1.04096850001355,14.2933419377661,5.966576244513051
31,31.1291989008529,75.5,2.09958922659715,30.4545324954224,0.27507238069165,5.59032306629514,31.7786016040908,34.8258217710929,23.0213652,5.81412414361775,10,1.1362855123764,7.70245509692679,1.96958521943357,9,4.19646051225424,9,9,-7.95276768224091,75.5,3.46316359575223,4.11973275516882,9,7,0.484670397975313,14.6072220364282,32.1383574642247,0.0005959391623867,2.00318444296811,0.71358442072673,0.118447123716161,0.77508426368112,4.97035623153606,-0.635319727782211,-9.51495840498572,4.25180433339111,1,14.2747608771568,1.38261561604711,31.8825512019735,0.0,5.72200944983067,57,0,1.05773174196622,12.8789435705937,4.522878745280337
31,31.1643558161568,75.5,2.09963352848223,31.3601550502592,0.280403279798821,5.13566054758505,32.645826446183,35.8490519033681,23.0721321,5.81527845363471,10,1.18490631947939,8.16319833921197,1.96883979387563,9,4.19660784759008,9,9,-8.22957927878313,75.5,3.46436041796065,5.62731081166064,9,7,0.496725697199406,15.3067145001868,32.3279113647473,0.0005284127925603,1.9584761950635,0.600131071156978,0.115587566621197,0.760976707429739,5.03141439827385,-0.645903260646024,-8.93607143298941,4.25840463517038,1,15.554200648419,1.38178317961943,32.5804673585832,0.0,5.76686851956891,57,0,1.05560723312056,13.8134927641966,5.100179497572904
25,44.7694460748524,100.42,2.09334837401139,47.2539055358434,0.449831713039022,10.6260563370401,48.3355250304463,51.8021928926096,25.1449628,5.83222651096667,18,1.66755793481754,11.9043180417552,1.95076677795165,16,4.19213462360035,13,5,-5.98368861064207,100.42,3.52032611340463,7.19926249088949,5,3,0.767087605403872,18.5862784835297,45.570268397167,0.0016771322667206,1.95887706550367,0.627069978423221,0.104717370625766,0.756116073457664,5.24460377417927,-0.710402570798075,-51.3281721214997,3.57272217540258,1,20.9939856150546,1.38783258816439,35.555329773143,15.4510574727592,5.93341116431753,64,0,1.0320084238906,14.7393802631534,7.221848749616356
29,41.4624665997917,88.39,2.09414241529169,45.6389931202095,0.402985364976452,8.79505548755622,48.0335939969758,49.8596287429798,24.43063702,5.83491011155214,14,1.96957043051795,9.45205359619782,1.95809491761792,14,4.19248933899292,11,6,-7.48827619838027,88.39,3.49412779774418,7.07663049871263,7,6,0.781190701252633,18.7563079731186,44.1707359413371,0.0008820432956402,1.95950575395998,0.606875323440897,0.123129269111479,0.801709885367768,5.22679459450558,-0.553198445050321,-41.5137999106605,3.82479374481975,1,20.5244497749307,1.37993070302029,34.9498559316362,15.4510098130853,5.92126271835089,62,0,1.02042116020895,14.7385741767177,6.337242168318426
29,40.7816356568753,88.39,2.09336158898645,43.7749105962388,0.401615872535738,9.36591985547711,45.1795521591822,48.3705055113922,24.37987012,5.83490956565357,14,1.90793388515005,11.4202685568274,1.95817787934566,14,4.19231913917287,11,6,-7.58957088939595,88.39,3.49206128804168,7.07663049871265,7,7,0.741594196596955,18.3304041114358,41.7955558340992,0.0008472767738229,1.95871138221508,0.609817983443803,0.147502252004496,0.884898770948043,5.22402979981378,-0.547274102234342,-43.4442181221938,3.89293615296389,1,20.5244497749307,1.38015703688359,34.9241980594168,15.4510098130853,5.92671026494506,62,0,1.03169675892971,14.6145247816767,5.609064892896621
28,35.8584050643893,97.62,2.09332913109663,37.6791443140774,0.388714607651588,9.9731360890185,39.5019730894709,43.5162250171866,24.43063702,5.8302434555544,15,1.58506973953807,10.9145120896344,1.95773744904426,13,4.19188416128823,11,8,-7.38602390568963,97.62,3.48802850088124,7.08462297783164,9,8,0.613007235464418,17.2055244652022,37.400988181764,0.000949029100873,1.95995871591198,0.636864146411614,0.105010005294451,0.767233860501461,5.22262983469207,-0.684205322677113,-41.7330669059131,3.80722641929831,2,20.5590105260489,1.37865489512002,35.1885903322417,15.782200640532,5.91378605944144,63,0,1.06157614235556,14.6132467672853,5.987162775294828
