F06[C-C],F03[C-N],L1p,P_VSA_p_2,HOMA,L1v,SpMin1_Bh(p),RNCG,H6p,SpMax_B(v),SpDiam_B(v),Eig07_EA,H6i,RDF115v,RDF060p,MATS1p,Eig07_AEA(ri),SpMax1_Bh(i),F07[C-N],H7v,SpMax5_Bh(i),VE3sign_RG,SM02_AEA(ri),SP17,Eig07_EA(ed),DP16,DP20,Mor24m,Wi_Dz(m),Cl-089,SpPosLog_B(s),SpMaxA_Dz(p),B03[Cl-Cl],Mor03s,Eig13_AEA(bo),Mor32u,SpAbs_Dz(v),Mor30v,H%,SM09_EA(bo),alvo
27,12,37.3451266898908,121.168896718802,0.738622408484848,36.9201882387052,2.09188505279968,0.10936921037421,0.386682887411976,3.91396472207363,5.81579013127142,2.2302890549203,1.33832131763677,7.96886882703109,8.78425196391431,-0.0037913081684956,3.18990772550644,4.19088011852427,13,0.196136971611671,3.44380850494184,-6.79517005596653,6.84892460811135,16.9863013259707,6.84892460811135,16.8864458343711,17.0727721637183,0.146012763283733,3628.97723333334,3,7.37559317118278,7.63024488196248,1,-36.0427805968985,2.76063220680922,-0.851803276358191,507.075075371532,0.27702342754042,28.8461538461538,14.2574634589961,6.045757490560675
27,12,34.6919405383587,121.168896718802,0.740322333939394,34.3804002426809,2.0918104571356,0.110553330231632,0.419082246342798,3.91397053369995,5.81592037013696,2.1962270852273,1.37497801024933,8.29301685809196,7.90998580600271,-0.0037913081684956,3.15121265224386,4.19087817770291,13,0.246890931869422,3.44399923247201,-6.90109361754188,6.48232737555915,16.0248743414196,6.48232737555915,15.9891817923083,15.9011916243469,-0.0740796713631245,3610.31056666667,3,7.3750831906686,7.5984813424419,0,-40.7437577349442,2.68563787127653,-0.753504358381666,504.666808401132,0.357285412316588,28.8461538461538,14.2393178089775,5.939302159646388
24,14,41.9153658705801,139.179647401832,0.811127832258064,44.3121679470925,2.093128232789,0.0860249536033771,0.440039201649475,3.91199199999023,5.81295945627786,2.18308120703909,1.63701859894022,8.1505426181553,9.76226468259121,-0.0134200586594898,3.13132463433422,4.19151260631584,13,0.288091912320535,3.51455642875028,-5.93803299135467,6.14960334659494,18.9871326418487,6.14960334659494,18.8107761714626,19.4475505806729,0.180358018064865,4747.58386666667,0,8.34985335464109,9.39418695603596,0,-64.1249305481242,2.70659438880322,-0.896107845008452,642.077716419209,0.260686163180793,29.8245614035088,14.2346574571567,5.563837352959244
26,14,42.7188205560387,139.179647401832,0.811127832258065,45.2283898086118,2.0945533137629,0.0767390456172651,0.425985267669067,3.91500134669615,5.82040785974195,2.43518978295704,1.93477035712341,8.80588815744381,12.1306861638914,-0.0143421099848814,3.39629040733975,4.19259000614831,15,0.289902185317223,3.50591594345058,-6.35479010655712,7.34479000091718,18.8926982166491,7.34479000091718,18.7334545518119,19.2963421741536,-0.0144299363800804,5959.0446,0,9.54118473818334,9.87758862451111,0,-135.786012062324,2.81698323078583,-0.960038962254833,733.917039308177,0.31599985237569,26.6666666666667,14.3390285704036,6.958607314841775
25,14,41.6943924329726,139.179647401832,0.811127832258064,44.6942801306409,2.09333860058524,0.0832369621693857,0.420020915744639,3.91353768764968,5.81722597240178,2.23996457259893,1.967689171504,8.21835142630258,10.5996750661261,-0.0135715975007262,3.1563508069,4.1917281638574,14,0.306355000010344,3.50428194385138,-5.9903777765579,6.61224028779264,18.9654287767228,6.61224028779264,18.8006081686592,19.3968324044111,0.188352701602065,4972.77313333334,0,8.66727935722212,9.46626690720193,0,-88.7966562429085,2.78768171750623,-1.00410458513012,658.661162161612,0.314721442471359,28.0701754385965,14.3051896977224,6.3872161432802645
25,14,43.4152730506744,139.179647401832,0.811127832258064,45.5212473603952,2.09250978605232,0.0857101370105555,0.427495509579697,3.91385877278388,5.81700852102759,2.23996457259893,1.9524763712636,8.0856034510842,11.7208125412605,-0.0092288235237721,3.14485265507416,4.1915592281595,14,0.309742238104294,3.50267011857931,-5.98202515215981,6.61224028779264,19.0050093962216,6.61224028779264,18.8281240590706,19.4310346356289,0.388417583253998,4961.33443333334,1,8.61360923874166,9.33643115287839,0,-83.0225537365688,2.78768171750623,-0.939466811586682,655.164437868543,0.32371584744845,28.0701754385965,14.3051896977224,6.096910013008056
28,12,38.5789003814412,121.168896718802,0.738560061818182,39.4183903756435,2.09215283495727,0.098616495920139,0.449079559443191,3.91491781785016,5.8170264558646,2.26834921038088,1.57850432215335,9.17972586048074,9.60369789806523,-0.0057570408401748,3.18732284335097,4.19142740703041,13,0.278666881199723,3.46555426729412,-7.21379390726828,6.60116699146362,17.6312003257991,6.60116699146362,17.5088191922331,17.7749153546899,0.0467546167258926,4524.84986666667,3,8.25666740406401,8.26793769570265,0,-82.6054550929692,2.68563787481628,-0.838094807879529,585.053709634065,0.438899018616175,27.2727272727273,14.3120031251328,7.397940008672037
28,12,37.6682475381126,121.168896718802,0.740670477575758,39.5529433768222,2.0926470541677,0.0945166876968622,0.366155099386156,3.91468856193558,5.81692692596116,2.31448959758297,1.48291515122778,10.4863711917841,9.50368307660645,-0.0086976315663807,3.2475141513087,4.19155629191363,13,0.209039317389289,3.46739375364005,-7.15720155604234,7.03360702634616,17.8467842332839,7.03360702634616,17.7488146021235,18.0609266800056,0.11226869825516,4556.66193333333,2,8.3138977072662,8.44974854273177,0,-81.9390392769813,2.76091071988612,-0.893960451110972,591.384978163719,0.400167681295266,27.2727272727273,14.328887322458,5.543633966870957
24,14,44.4702134613894,139.179647401832,0.812748848387097,45.4876161273347,2.09175610488989,0.0883004198000314,0.503456693911264,3.91299717239819,5.81467998785884,2.36204119099647,1.73980986148383,9.65524909014015,10.5803624840749,-0.0047713117850792,3.30120463549596,4.19119916636544,13,0.361490413292376,3.51378187124374,-5.67322920692776,7.16310147405655,18.7536004206391,7.16310147405655,18.6156933338181,19.1393245041255,0.10622535684149,5004.37706666667,2,8.55696684599764,9.32191567647342,0,-71.3896582003513,2.78746329753407,-0.719652874596347,659.540454874558,0.305969659963674,28.0701754385965,14.3031648736543,5.892790030352131
28,12,39.3651574327061,121.168896718802,0.738622408484848,42.7174076391537,2.09395705442434,0.0859673143291468,0.409880780254402,3.91426269816396,5.81579849140336,2.33655592058377,1.59806448339732,9.42229972972339,9.45817480267212,-0.0116616960611935,3.27155657601747,4.19227260432267,13,0.256484833427933,3.50786906594379,-7.54141895859371,7.06213515575058,18.8034037859153,7.06213515575058,18.6333350305658,19.150364257731,0.171813790856146,5365.65246666667,1,8.92606358667624,9.13461592082349,0,-110.939144230687,2.67020038011293,-0.907570233914065,663.79151265426,0.402743073738915,27.5862068965517,14.3313098075661,5.795880017344075
31,13,32.9882979152906,104.383367170671,0.697268983636363,31.9085689117876,2.09938233441598,0.123195894785218,0.288830457128083,3.92026688496228,5.80504573164109,1.88344639549161,1.12241795505299,7.4709162209088,7.59246932750267,0.0091643295322671,2.85460345663199,4.19643594235561,10,0.134164964836604,3.46282542312995,-8.24798282619409,5.64124652285205,15.3321757829287,5.64124652285205,15.1549582153993,14.8813824844931,0.798073178084348,2876.15206666667,0,6.48446653131619,6.98205256100796,0,-23.4307432041294,2.5,-0.644128494802247,430.940751391655,0.366043952657717,35.8490566037736,14.0971871246221,5.197226274708024
32,13,34.100136112545,104.383367170671,0.699144613333333,35.3766297856776,2.09988921613502,0.103707568408682,0.285290152754146,3.92073637786704,5.80573480263342,1.92027920966464,1.30718783430168,7.28840106426659,8.14670007950943,0.0071873899667333,2.88596661241404,4.19706108428404,10,0.147623816399402,3.47865764905633,-8.77171161845964,5.73219650379775,16.8919228502191,5.73219650379775,16.6650558427392,16.7466325925279,0.190902887882696,3694.12236666667,0,7.45378182235994,7.89491344246778,0,-78.7600524764064,2.56587351814712,-0.727118558069291,512.828663648698,0.358153493248941,33.9285714285714,14.1736461857566,4.522878745280337
31,13,33.2271579679094,104.383367170671,0.699492756969697,33.9168364610293,2.0998383859168,0.103750910617322,0.32183091992961,3.92062390468963,5.80553600589271,1.92056116758134,1.21505119738915,7.7860111077165,7.47265967809776,0.0071873899667333,2.88558700105381,4.19703209272029,10,0.146877828400868,3.49028578427563,-8.64656229879538,5.72034328044433,16.2367164425924,5.72034328044433,16.045500975586,15.9552372053181,0.160546330512633,3766.12236666667,0,7.45473606062655,8.02628425823593,0,-57.7905316160494,2.56561505081642,-0.703465304580069,522.178387174862,0.313421876364035,33.9285714285714,14.1681534101072,5.769551078621726
32,13,34.8531738426354,104.383367170671,0.699492756969697,36.4897225796293,2.09991777308681,0.0997588878773194,0.433023687022547,3.92140173700617,5.80689324653704,2.17916057887055,1.61954965032175,9.08279209065799,8.26701229429542,0.0070673736139744,3.09812012434673,4.19715180758358,10,0.238141230042738,3.47974197199114,-8.7035591020631,6.52081793661177,17.119567987421,6.52081793661177,16.8755291978978,16.9941320626973,0.0526250374301045,3957.91073333334,0,7.77464645380233,8.10611610264777,0,-77.8590233544349,2.5826426669919,-0.753389349003264,536.731631522718,0.329659334908316,32.1428571428571,14.2433577939662,4.522878745280337
32,13,35.8008961172635,104.383367170671,0.697954366060606,36.9721530278381,2.09965997635001,0.103297614591051,0.436049600911845,3.92156806120043,5.80692630118365,2.17916057887055,1.61010200638166,9.50160854512928,9.3875369829084,0.0079057526624648,3.06332030596185,4.19704875341066,10,0.241603606196169,3.47851724204426,-8.70428532962241,6.52081793661177,17.1342661902711,6.52081793661177,16.8866047071302,17.004379747869798,0.197392695929702,3947.35193333334,1,7.71631852586059,7.96288208679488,0,-71.393494729749,2.5826426669919,-0.672486816515912,533.204122579177,0.361325921232045,32.1428571428571,14.2433577939662,4.522878745280337
24,14,48.0951022326159,139.179647401832,0.812748848387097,47.9329797315713,2.0922558099583,0.0908447243955066,0.513184579997442,3.91316817382684,5.81463312665079,2.36204119099647,1.72788137006957,9.59591327636405,10.544611127264,-0.006118764291786,3.30621439311088,4.19168337736476,13,0.352572636649139,3.51750504808688,-3.33882392074801,7.16310147405656,18.7918661424246,7.16310147405656,18.6428444818778,19.1766796054291,0.243074907515627,5018.72516666667,2,8.46925137841229,9.18844427083277,0,-65.8517259750736,2.78746329753406,-0.745019664152654,656.244762235752,0.284228555428152,31.6666666666667,14.3031648736543,5.935542010773082
25,14,46.0410913085252,139.179647401832,0.810889507096774,48.5412445033166,2.09325706699376,0.0807674415250543,0.465247838625333,3.91283055298295,5.81428621059178,2.38984813376807,2.0827125901926,9.73232576749488,11.1805015090892,-0.010421966639918,3.32530237250068,4.19198413725875,14,0.345509490492421,3.51961829839408,-6.12545364976183,7.19298805431951,19.4212388177022,7.19298805431951,19.2434555514791,19.8851088376842,0.189670733323133,5769.53433333334,1,9.17094181083282,9.86468767567651,0,-117.709363919725,2.70540986392422,-0.737720104596769,724.461638720578,0.329510415493296,28.3333333333333,14.3104392446771,6.251811972993799
24,14,46.2114260957805,139.179647401832,0.810889507096774,48.8134695676217,2.09313356134136,0.080793976901747,0.481041184456907,3.91255930554916,5.81352178551301,2.39049541269859,1.74186524090718,9.73950196014065,10.5179062826225,-0.010421966639918,3.32620039268517,4.19191687896307,13,0.327851070432783,3.52533519877887,-5.93072337821076,7.19114040271397,19.5583632824911,7.19114040271397,19.3730950389568,20.0515448527576,0.110116106356176,5857.53433333334,1,9.17179309193762,9.98193160693983,0,-94.3748525701727,2.7078938176507,-0.755592828674021,734.296547255558,0.288514695859087,28.3333333333333,14.3056504009594,5.756961951313706
26,14,47.1967577529583,139.179647401832,0.811127832258065,49.9780655380244,2.09456508418728,0.0725489231451442,0.472923787171652,3.91561945385063,5.82102116841274,2.58204942329366,2.06947265290912,10.397320129293,12.8717530753109,-0.011529478992992,3.53130322404448,4.19301038721837,15,0.331812416821401,3.52155139627661,-6.3197278905768,7.71051975127073,19.4720143703289,7.71051975127073,19.3053887540651,19.9090214981635,-0.041437639509526,7256.66783333333,1,10.3707735296095,10.4733606660132,0,-166.415219816763,3.0452223701916,-0.817739520758285,833.384137343618,0.34022973243769,25.3968253968254,14.4032062443356,8.0
30,12,40.5242923978605,121.168896718802,0.738783943030303,44.0413960312754,2.09528030953292,0.076693175081904,0.396469962528409,3.91732255566834,5.82318034824301,2.61360437272611,2.04107287089786,12.0904853057966,11.8091547052838,-0.0118003227985852,3.58821406250405,4.19336269480992,15,0.222436884432345,3.49542136766065,-7.99521079124226,8.424317108596309,18.5619852878368,8.424317108596309,18.4314773906995,18.7974724457808,-0.016087447269964,6687.07366666667,1,10.120171771892,9.64833909014363,0,-174.720092532295,2.80215241209025,-0.999898731646443,758.250409708448,0.432680962980893,24.5901639344262,14.426508214601,6.259637310505756
27,12,35.4584273360512,121.168896718802,0.738783943030303,35.9218481191427,2.09231636091756,0.105426745819386,0.413567029364754,3.91374250152532,5.81582487278928,2.23028905492029,1.40278733875602,7.57565631578402,7.6537768254189,-0.0074356202265338,3.19256402773027,4.1910053626299,13,0.257965580568053,3.44815610217833,-6.84969151267416,6.84892460811135,16.9324444469338,6.84892460811135,16.855152513442,17.0220065014896,0.113176637671089,3639.24273333334,2,7.43720699322911,7.79450777577239,0,-38.6903457168796,2.76063220680922,-0.790161196953952,510.893390892289,0.350430908400941,28.8461538461538,14.2574634589961,6.050609993355088
27,12,36.1541115788068,121.168896718802,0.738783943030303,36.5868821123514,2.09184591237346,0.104088040628961,0.426542285996122,3.91574814524188,5.82002040995573,2.23228595465639,1.39362310614957,7.57945461618953,7.63284290182932,-0.0040066111321389,3.1954065135242,4.19098744154318,13,0.258103520138169,3.44785021037771,-6.86919962702709,6.85990774001652,16.9615719326755,6.85990774001652,16.894010675901,17.0476037859446,-0.132080400426187,3890.28073333334,3,7.69958402523282,7.8836712761376,0,-43.0257483582451,2.76132806303995,-0.782055308916344,532.09913622225,0.370735491663305,26.9230769230769,14.3245254738565,5.889410289700751
27,12,37.2576679855321,121.168896718802,0.738783943030303,36.658537054443,2.09280371723642,0.109074109765944,0.418215352939993,3.91391091374562,5.81577914561276,2.2302890549203,1.38464968270209,8.40899813385708,7.77835418570585,-0.0083800351286507,3.1951113650741,4.19147847362768,13,0.247219893620404,3.4755553823569,-3.05653903027562,6.84892460811133,16.3718696101356,6.84892460811133,16.3314202971514,16.3172977482838,0.176679407289629,3652.11923333334,2,7.34235535328965,7.64282357042232,0,-32.9493718174218,2.76063220680922,-0.837111866825946,507.5712943948,0.314089557458769,32.7272727272727,14.2574634589961,6.008773924307505
27,12,36.8114870638063,121.168896718802,0.738783943030303,35.7869154784257,2.09218640060216,0.111090198931021,0.401987743224947,3.91274406219502,5.81341936036721,2.19961421583092,1.40232948156415,7.4178591608385,7.66979574536326,-0.0046512500892248,3.12396511651369,4.19087118644406,13,0.223954706812187,3.44327892670075,-6.80807844680735,6.05031813149528,16.8476794840221,6.05031813149528,16.6935401111327,16.9091601914067,0.627456091009665,3373.83446666667,1,7.09094824873429,7.4993028023238,0,-32.5832919953672,2.66050036792149,-0.73703798652568,484.043883450161,0.342198341932259,30.7692307692308,14.1955363149115,6.309803919971486
28,12,36.8178491882623,121.168896718802,0.738783943030303,38.2181507913524,2.09376289501069,0.0948630583449304,0.381115765234295,3.91358023407105,5.81543862364172,2.25133568857542,1.58903067408657,8.19921742064905,8.24889875998062,-0.0113158505944252,3.21151464876339,4.19177372649632,14,0.202956384868319,3.48724673184987,-7.2751249065203,6.8773384718708,17.3156989306143,6.8773384718708,17.2208725353332,17.4263427377184,0.206100436213836,4266.16493333334,1,8.05010971618849,8.37958520684546,0,-85.8223801308962,2.66746304384976,-0.93055614080311,569.512785338023,0.337674681183053,29.0909090909091,14.2650767011583,5.966576244513051
31,13,31.1291989008529,104.383367170671,0.697617127272727,30.4545324954224,2.09958922659715,0.121122175946141,0.27507238069165,3.91990667495855,5.80460958587881,1.73580055272244,1.1362855123764,5.59032306629514,7.70245509692679,0.0085186152634163,2.74652912796057,4.19646051225424,10,0.124656930778083,3.46316359575223,-7.95276768224091,4.11973275516882,14.8621157416254,4.11973275516882,14.6315613597242,14.2077339914022,0.339520552795214,2638.87266666666,0,6.2485593547197,6.81577814478409,0,-23.532602134793,2.5,-0.598698637075182,406.795653092568,0.315429535302678,37.7358490566038,14.0637742859381,4.522878745280337
31,13,31.1643558161568,104.383367170671,0.699155518181818,31.3601550502592,2.09963352848223,0.113889203535103,0.280403279798821,3.92064790456985,5.80577715046298,1.87938524157182,1.18490631947939,5.13566054758505,8.16319833921197,0.0081859610425141,2.85174319220367,4.19660784759008,10,0.131172253962909,3.46436041796065,-8.22957927878313,5.62731081166064,15.5511062185102,5.62731081166064,15.388612988319,15.211974783269,0.284957555222874,3110.8642,0,6.90115326338462,7.4155493771083,0,-39.9411841264697,2.56568735350867,-0.722277934345225,457.78945404415,0.326482654153301,33.9622641509434,14.1453859576671,5.100179497572904
25,14,44.7694460748524,139.179647401832,0.811127832258064,47.2539055358434,2.09334837401139,0.0783298831318575,0.449831713039022,3.914128715385,5.81781208366008,2.39734908775191,1.66755793481754,10.6260563370401,11.9043180417552,-0.0105802019326311,3.32861667424322,4.19213462360035,14,0.271403190342776,3.52032611340463,-5.98368861064207,7.19926249088949,18.965118077081,7.19926249088949,18.839769058052,19.3306036703416,0.0003845549947049,6123.11586666667,1,9.49043020021102,10.0585992753806,0,-111.086017352863,2.79031958811237,-0.912890849161432,752.568682368464,0.294429275233239,26.6666666666667,14.3715045607718,7.221848749616356
29,12,41.4624665997917,121.168896718802,0.740322333939394,45.6389931202095,2.09414241529169,0.0831829972560538,0.402985364976452,3.91582896592323,5.82001189372739,2.34813212685717,1.96957043051795,8.79505548755622,9.45205359619782,-0.0116920376289829,3.27729350545179,4.19248933899292,14,0.256139961307974,3.49412779774418,-7.48827619838027,7.07663049871263,19.2165210056718,7.07663049871263,19.0332641075502,19.615989142601,0.0898526957232697,5613.98123333334,1,9.24332936333394,9.21511848549256,0,-131.246614242569,2.76143096973437,-0.969541617662661,680.826369779587,0.414092706541159,25.8620689655172,14.3955481245318,6.337242168318426
29,12,40.7816356568753,121.168896718802,0.738783943030303,43.7749105962388,2.09336158898645,0.0856529186970186,0.401615872535738,3.91615333758026,5.81981238878556,2.34813212685717,1.90793388515005,9.36591985547711,11.4202685568274,-0.0094844901122552,3.27556799903444,4.19231913917287,14,0.269389418374337,3.49206128804168,-7.58957088939595,7.07663049871265,18.7404064218516,7.07663049871265,18.5764909782407,19.0354792265234,0.272311651835972,5601.95593333334,2,9.19153836132949,9.08787343046068,0,-130.284255284902,2.76143096973438,-0.945700080344357,677.256447415351,0.466822945736728,25.8620689655172,14.3955481245318,5.609064892896621
28,12,35.8584050643893,132.168784606408,0.740322333939394,37.6791443140774,2.09332913109663,0.110358521598692,0.388714607651588,3.91392398976914,5.81533276180563,2.35575376292218,1.58506973953807,9.9731360890185,10.9145120896344,-0.0391212572387991,3.29206227085776,4.19188416128823,13,0.171482032402869,3.48802850088124,-7.38602390568963,7.08462297783164,17.5141712880053,7.08462297783164,17.3856640727579,17.590806169488,0.482065482336815,5667.02213333334,1,9.18404382191452,9.84767234728143,0,-131.585431071729,2.7868114121964,-0.822882017020462,708.387885951758,0.517428725209884,27.1186440677966,14.2994374348165,5.987162775294828
