F06[C-C],F03[C-N],L1v,P_VSA_p_2,L1p,HOMA,SpMin1_Bh(p),H6v,RNCG,Tv,H6p,L1e,SpMax_B(v),RDF115v,Tp,SpDiam_B(v),SpMax_B(p),Eig07_EA,SM15_AEA(bo),HOMT,H4s,SpDiam_B(p),TPSA(Tot),H6i,RDF060p,Eig07_AEA(ri),TPSA(NO),SpMin1_Bh(e),SpMax5_Bh(i),VE3sign_RG,F05[C-C],F05[C-N],DP15,MATS1p,SpMax1_Bh(e),Eig07_EA(ed),H7v,RDF145s,SM02_AEA(ri),DP18,H7u,L1u,SP18,DP16,F06[C-N],DP20,DP19,CATS3D_14_AP,Mor19p,GGI2,Eig12_EA,SM5_RG,RDF115m,T(N..Cl),SM3_Dz(p),ALOGP2,MATS4m,J_D/Dt,alvo
28,12,38.5302534607248,121.168896718802,36.5063280031428,0.738622408484848,2.09385106569626,0.410584826694162,0.0915180656179078,43.2750911077649,0.387706258944733,39.4098440978664,3.91485888433282,8.12644366813141,41.2189994272011,5.8189058655347,3.88101492373067,2.28373098819587,2.28373098819587,24.37453948,24.8689115929878,5.83349753397915,88.39,1.63066131923537,8.59658297455426,3.22319690241629,88.39,1.95552241205067,3.48933876544057,-7.18218516585425,27,13,17.1486296167924,-0.0113710091732013,4.1444796923087,6.90142878594206,0.208722549309333,142.531217701161,6.90142878594206,17.5238915437832,0.669308669312887,37.0555810890353,17.5083907024049,17.3262374252189,14,17.5291633879772,17.5493855947266,0,0.0229450351626717,5.99999999999999,1.36734565103505,6.75888618725646,10.6971958513419,52,17.3640221963557,35.02035684,-0.104322872963756,14.6933571946614,5.943095148663527
24,14,40.6779929434789,150.179535289438,39.6962107505172,0.811127832258064,2.09246748562478,0.428898886838347,0.110427610526827,45.0998614673506,0.428831528071339,42.2516449999242,3.91166280178827,10.0833741306593,43.999272132622,5.81249834963518,3.87693161657985,2.22771453992356,2.22771453992356,25.1449628,18.2430346214074,5.82672702856492,109.65,1.57113128348494,11.0189319519448,3.17779040085586,109.65,1.9494956961486,3.49781810514778,-6.16923204061377,26,15,17.3264902604398,-0.045013038079507,4.14311114104298,6.47124177322363,0.253879869772228,92.3672635366096,6.47124177322363,17.7321193647717,0.758293017279252,41.3056018364543,17.7388823409214,17.5150122384732,18,17.7535833275923,17.7661186561514,0,-0.126566009400775,4.44444444444444,1.40444766867865,6.85240868454723,13.0379263007527,0,17.9444575348529,40.18545664,0.0059446786372139,14.7276991979262,6.022276394711152
28,12,40.2865046623878,132.168784606408,38.2271668225269,0.738783943030303,2.09299346952684,0.426334281845449,0.121133404872878,44.6513502838516,0.422393266612,41.5484505154745,3.91283321473811,8.72216792695505,42.6757900149301,5.81376255024189,3.87870650831822,2.29959604240033,2.29959604240033,24.37987012,13.5827351784014,5.82834984313131,97.62,1.70798595767592,8.07790102981183,3.24881699738148,97.62,1.95506806906903,3.49505123649654,-7.36952184433927,28,12,17.8142801652987,-0.0400205241748473,4.14369101342155,6.89129647826457,0.206409339980276,96.4798594722199,6.89129647826457,18.3741934959418,0.678175015091048,39.1592543920076,18.3554566544148,18.0531121884804,14,18.5037956423638,18.4617617580937,0,-0.06069873379735,5.1111111111111,1.37017446721432,6.78777262436843,13.2798651961238,52,17.6468782438716,47.47072201,-0.0905926076798771,14.2280928723167,6.356547323513813
25,14,45.5517381599523,150.179535289438,42.8481877743363,0.810955876129032,2.09244823997926,0.486765743671846,0.110544958735799,49.3759768328215,0.463984358131314,48.0481438031848,3.91151417376839,9.20553251368195,46.7478944649746,5.81203003505121,3.87678744836089,2.25837349510437,2.25837349510437,25.13963216,18.6522351342294,5.82623081857974,109.65,1.94427977742026,10.2470663765994,3.20393843492794,109.65,1.94951421352252,3.50483773457049,-6.09183542641907,25,15,18.7879474600241,-0.0450130380795069,4.14306984078016,6.56294028375128,0.263942793197053,62.8338558633219,6.56294028375128,19.5464869060947,0.780256424981081,45.7174966781375,19.5080372047723,19.0930434966855,17,19.8082616152994,19.7001624388189,0,-0.125405931894872,4.66666666666666,1.40379094949158,6.83626308453893,11.3659993105475,0,17.9867930987311,40.18545664,-0.0292507894759457,14.3297992008272,5.421360790031928
26,14,42.8574116620636,139.179647401832,43.0308388101597,0.810955876129032,2.09422151040059,0.435585765572499,0.0963308750250069,46.8928054420107,0.440956715406251,45.3449666017914,3.91255475639987,8.36434590591849,47.2297401792617,5.81420472786427,3.878279801459,2.16043821835584,2.16043821835584,25.13963216,14.4445220824076,5.82841288369521,100.42,1.83375916630915,11.5030461336304,3.11336461651101,100.42,1.9587512821223,3.49658191824975,-9.77761612277427,24,17,17.4791898575805,-0.013606867032665,4.14408832899401,6.08413503579686,0.257211891264726,44.0770056500688,6.08413503579686,17.9940987967939,0.81484168296627,45.1658773089152,17.9555055732682,17.7029151972728,17,18.0940323744663,18.0668161307043,0,0.0569601253465513,4.22222222222222,1.4013026416558,6.99466384551734,9.02382628493444,0,17.1805386580541,26.95374889,0.0914111757704154,14.2869914076968,6.920818753952375
24,14,42.7229468322251,139.179647401832,42.5041751958487,0.811127832258064,2.09229262573043,0.465112827683648,0.0910605739631306,47.2320874151292,0.473450499800571,43.3355177029008,3.91127701394025,9.49115309123321,46.8900194633785,5.81107269056886,3.87676548273325,2.16993348096179,2.16993348096179,25.1449628,18.3060769195472,5.82549538266317,100.42,1.74730997399231,10.7082796117392,3.07860753050514,100.42,1.95035382828778,3.51333643530271,-12.8361442843363,25,15,17.4535412292363,-0.0088119108847452,4.14295901613733,6.38210842523172,0.315130201489649,88.1005716564704,6.38210842523172,17.8978293702435,0.813927541890468,42.4147931147975,18.0366089876225,17.6550748774698,18,17.9445780762413,17.9445015048585,0,-0.0565743946360543,4.66666666666666,1.23775935357785,6.83134230151066,12.6586901156256,67,17.3694983154889,29.322225,0.0631662341601779,14.2020356796956,5.85078088734462
24,14,43.9444233387991,139.179647401832,42.3500941547334,0.812748848387097,2.09243623032813,0.48109286878741,0.0868707688287794,48.5254490066936,0.467596781392926,44.4978201681507,3.91280052876981,9.48510529163662,46.7449535751929,5.81495574255268,3.87837353293095,2.29100209827345,2.29100209827345,25.1952143,19.5212069125486,5.82933762965224,100.42,1.77639428636089,10.9945944257752,3.24357390166428,100.42,1.94979013967964,3.51396060356715,-5.69678701192433,25,15,18.0084775518614,-0.0092288235237721,4.14340938313407,6.58016901544188,0.333905370562394,92.1445706079774,6.58016901544188,18.5429871180933,0.809103853904153,42.5021979110262,18.4859725728318,18.2399031524395,18,18.6511803035347,18.6202188797967,0,-0.165886405906058,4.88888888888888,1.54654995219898,6.79921190179894,12.6632932337433,67,17.7051411945542,33.942276,0.0864121278646898,14.6961071635175,5.7121982700697735
24,14,45.61300091698,139.179647401832,45.5495771074928,0.812748848387097,2.09123414170093,0.464470171619617,0.0918685022905276,50.3236556593389,0.480202827726569,44.4007238463396,3.91322867771844,8.90895864983687,50.141255282009,5.81477603843681,3.87951168065576,2.29100209827344,2.29100209827344,25.1952143,19.0923255029003,5.82946989391334,100.42,1.70126929559453,10.6664938984841,3.21940907287823,100.42,1.94994218743062,3.51325381731543,-5.7017650654902,25,15,18.0398116051629,-0.000132450001479,4.14321369579669,6.58016901544185,0.290639180355172,101.138666360902,6.58016901544185,18.5615425544948,0.707606963585552,42.7628137907414,18.5157282440685,18.2677254830415,18,18.6576460812103,18.6330689944257,0,-0.220580460571733,4.88888888888888,1.54654995219898,6.77850119647494,12.2807905299502,179,17.5995762445328,45.47883844,0.138669234443085,14.6961071635175,7.522878745280337
29,12,36.1851196633212,121.168896718802,36.698295010325,0.739058835151515,2.09470000639501,0.368063734938441,0.107598630252621,41.1299890963119,0.395352134680869,38.2226749484889,3.91386609282828,8.75144024113833,41.7959034529809,5.81591194639853,3.88018376033502,2.19622708522731,2.19622708522731,24.38894156,9.30152861513068,5.8305123076314,88.39,1.61051048344695,9.49322232097807,3.17401024533715,88.39,1.96092958948438,3.47229179166846,-5.42935716935368,27,14,15.806962973598,-0.0114816370089501,4.14470506234312,6.48232737555914,0.194075572529255,77.2577024266329,6.48232737555914,15.9365480895041,0.710678589907494,38.2889805601597,15.9208506039877,15.902981950105,14,15.7763952675379,15.8795026038359,0,0.0621303778254852,4.66666666666666,1.3476053194031,6.95231198413695,11.1586881543107,52,16.7505016460322,32.97515776,0.0220354802970326,14.2226023682873,5.785156151952302
31,13,29.3572789641375,104.383367170671,30.2152133352745,0.697954366060606,2.09920015290761,0.295984577645764,0.119672194146179,34.3233388356228,0.341704069364249,30.3221486413851,3.92135271197067,8.86726972478489,35.4648630738746,5.80665807580147,3.8918086404652,1.87512577946438,1.87512577946438,23.03249408,7.82645971348002,5.81665556337621,75.5,1.2427427315711,9.16531861141798,2.84818942652538,75.5,1.96898528237592,3.46307612556753,-8.3115560354248,30,9,14.5410300018719,0.0111213886420835,4.15260108681175,5.63359952238012,0.166598470757169,16.4622906497007,5.63359952238012,14.4443760498602,0.61704266327411,30.6735947807124,14.6552865685578,14.5627535780792,10,14.1272075754341,14.3094854209829,0,0.0441110531009567,4.44444444444444,1.1738932004753,6.78405302139054,11.6112453237637,74,16.3371366636779,34.11027216,-0.0378859634436279,13.997806247229,4.522878745280337
31,13,32.6397561841263,104.383367170671,32.8241555194821,0.699155518181818,2.0994241493746,0.266455594139473,0.116330831337114,37.1777696298412,0.294409766165789,32.8752357433463,3.92075775410443,5.36382140110664,37.4703249323873,5.80579647259438,3.89071711717671,1.88574475353457,1.88574475353457,23.0721321,8.70041844355229,5.81544467303677,75.5,1.13376108995536,7.56227494299381,2.859714259552,75.5,1.96897781836648,3.46408334067828,-8.28044557341206,30,9,15.591591612308,0.0094131433405839,4.1526245719876,5.68226078175749,0.135565896942126,11.3987400022748,5.68226078175749,15.7330923736923,0.481907428912043,32.3946730183775,15.9010016145129,15.6912384344483,10,15.5819146827066,15.6804895245733,0,-0.052420749889446,4.44444444444444,1.15359566011963,6.79737071472611,5.46826435276455,39,16.450726023261,28.96054225,-0.0761828461327212,13.7670352416588,5.094743951251549
31,13,32.7210169476813,104.383367170671,32.8814519510434,0.697617127272727,2.09927559450978,0.271935043105901,0.114718111759137,37.6201507248387,0.302051064298154,32.8452803444744,3.92175270782508,5.56808774783469,37.9138925208317,5.80727507478918,3.89228966914665,1.88575434173077,1.88575434173077,23.0213652,9.71140179021218,5.81726102049671,75.5,1.12957750130093,7.54524652898872,2.85993272268778,75.5,1.96877003334533,3.46400035895445,-8.30925009502607,30,9,15.5814123415224,0.0108699083137828,4.15270421300818,5.68900085954173,0.136068983041936,12.1366832535117,5.68900085954173,15.716757822231,0.483029490368246,32.3333489431159,15.8955123934335,15.6787424201651,10,15.5626516185893,15.6625886627791,0,-0.175790392398957,4.66666666666666,1.15770516654718,6.77218617905612,7.03748503379522,78,16.5668933771206,36.55290681,0.0983330980092139,13.9779412413318,5.13430394008393
21,9,17.7404317694851,110.910406475419,17.8812448771448,0.7521839904,2.08794145987161,0.109184855775123,0.156933298971348,22.3037461889578,0.129682858140905,18.989221168941,3.90828691256117,3.45141190111741,22.7575624492362,5.80060769706017,3.87449969978489,1.70402406199931,1.70402406199931,18.80459976,5.0237817632671,5.81425414211818,85.31,0.698202149223211,5.3836326114122,2.67378182845933,85.31,1.96817209993037,3.37551908763051,-3.17642718770733,21,8,9.84962039444708,0.0136354739696728,4.13662176535031,4.81201756306983,0.0446979706180619,0.597750433746964,4.81201756306983,8.80012565728102,0.257058565316147,18.9858659526258,8.91829537801088,9.55195145802688,8,7.85673323747511,8.35122431929337,0,0.0647018395947911,3.55555555555555,0.72987334830086,6.77934417116519,3.0352328146606,0,14.7329662681432,11.16361744,-0.0489139292922442,13.4664388350689,5.563837352959244
27,12,33.6370116674555,121.168896718802,33.9487781943495,0.738783943030303,2.09283659612082,0.332527905725915,0.1093854263302,37.8775437517485,0.356506777082835,33.8643696490085,3.91204493252467,7.9399100485317,38.2890974272912,5.81227099603051,3.8779054662552,1.88574475353456,1.88574475353456,24.37987012,9.29438252846417,5.8268535756994,88.39,1.35167489659634,7.75922047108329,2.8575640452188,88.39,1.95524957959039,3.44460604687729,-11.5041675406517,27,12,15.7445400243858,-0.0105370083984099,4.14305535019494,5.68226078175749,0.177388669048434,79.9513373554706,5.68226078175749,15.9116068752049,0.598592927027519,33.460403628141,16.0745930000146,15.8528403726717,14,15.7769741701465,15.8673127529495,0,0.0396797369625971,4.44444444444444,1.15359566011963,6.7384066763846,10.8502950027371,52,16.4751782934027,22.7529,-0.080636602848387,13.7670352416588,5.935542010773082
27,12,32.9845392716072,121.168896718802,31.9749349561008,0.738783943030303,2.09297577905092,0.369229468969993,0.103395116743929,37.7070156066932,0.371050017898675,34.1364033148621,3.91354875999419,8.28505367579446,36.7691272755915,5.81609642995089,3.87948531242586,2.1962270852273,2.1962270852273,24.37987012,10.8072362968245,5.83065055133837,88.39,1.42879386345602,8.22905025425034,3.16397736723974,88.39,1.95485925222886,3.44907928827105,-6.88939122309786,27,12,15.7589818953623,-0.0107251627543786,4.14349786425147,6.48232737555915,0.226858329498839,77.8243311938842,6.48232737555915,15.871676918436,0.685061010445901,33.1328315000589,15.8395174040732,15.8496002099629,14,15.6991872557673,15.8085633344036,0,-0.101386966659311,4.66666666666666,1.34760531940311,6.70111955583396,11.0131516348543,52,16.8796524123066,26.842761,-0.0432873065135205,14.2226023682873,6.346787486224656
27,12,35.6628701763532,121.168896718802,36.0242375729153,0.738783943030303,2.09162207236245,0.441640338817757,0.108182419471468,39.9860118301509,0.459555118660199,34.3914355421474,3.91516787010194,9.0078458424712,40.4522246008984,5.81869366030282,3.88238395949183,2.18194909348909,2.18194909348909,24.37987012,11.9498419572893,5.83369244955341,88.39,1.4017727464357,8.30226233797649,3.13331781456281,88.39,1.95493655486752,3.4442808499702,-6.84416623591097,27,12,16.398508727633,-0.0037913081684956,4.14335847668298,6.62371581496481,0.322054080814322,109.81123975573,6.62371581496481,16.7079227947449,0.664170768738301,33.3715115218233,16.7308431421551,16.55314831916,14,16.6735180093083,16.7132350855655,0,-0.0574218250604835,5.33333333333333,1.37002586860547,6.66848669880222,14.4370169807202,129,16.7256219843421,37.19536144,-0.101412736302322,14.3398986321451,4.633017024022149
28,12,37.2228971987984,121.168896718802,36.1206706785211,0.741845106666666,2.09315556474637,0.351978631824715,0.0976861204636099,41.6413741922425,0.345879194119819,38.7779376970143,3.91296523139972,10.3164944581101,40.7944170659567,5.81336386443946,3.87919802694728,2.17916057887055,2.17916057887055,24.48088852,18.94296908312,5.8282348162782,88.39,1.481870370329,9.62677812527989,3.06171763127886,88.39,1.95788880986932,3.46581965967087,-12.1364475451162,27,13,16.7075937187141,-0.0112580705409692,4.14379451397928,6.52081793661175,0.193955822461088,40.3392530866169,6.52081793661175,17.0130495775814,0.638063824948585,37.4268725137961,17.168875478608,16.8634968119726,14,16.9636651605935,17.0120414156138,0,0.111968246180115,5.11111111111111,1.1628142270451,6.78924856751044,16.3669190756375,57,16.9929821621155,30.32484624,0.0070337460722042,14.2580956999525,5.739928612014925
28,12,37.9649998953564,121.168896718802,35.6496120065024,0.740322333939394,2.09329160306068,0.424994008002152,0.0928805240434246,42.5554036839709,0.400467318760068,39.4424702822159,3.91449095842524,9.16025897388818,40.4207584989364,5.81719265470245,3.88079840868612,2.26834921038088,2.26834921038088,24.43063702,18.8194003126156,5.83204439775843,88.39,1.62589063819757,9.93146662958557,3.20573233775169,88.39,1.95758463223389,3.46787847539163,-7.22060640406858,27,13,17.2127470677129,-0.0113710091732013,4.14424243454904,6.6011669914636,0.255101935178707,40.0732185166801,6.6011669914636,17.6037405014834,0.738980306603899,37.1465708249229,17.5713071703377,17.3967891899119,14,17.6135631001221,17.632090537566,0,-0.0081978345871608,5.33333333333333,1.34808955869006,6.75525435153325,13.1794842018287,57,17.3550894486919,35.02035684,0.0262449613176699,14.7389832897475,5.790484985457369
28,12,40.3184307846224,121.168896718802,39.4489714337537,0.738783943030303,2.0922263947321,0.382595838982683,0.097673187554068,45.0551665203238,0.377812774751137,39.720312477062,3.91491373331365,10.1013595350438,44.4236945596069,5.81689758158877,3.88199629141592,2.31448959758297,2.31448959758297,24.37987012,19.9204187995797,5.83212639571965,88.39,1.4751120479964,10.819131677496,3.24344758603868,88.39,1.95767733928672,3.46547689360805,-7.11051292422547,27,13,17.5654678662009,-0.0057570408401748,4.14403559826777,7.03360702634615,0.209095807646459,53.5112757223028,7.03360702634615,18.0464437918147,0.637473160823497,37.524393280288,18.0431890037865,17.7790444019831,14,18.1181631609874,18.1055901005388,0,0.0452585744358753,5.99999999999999,1.36738182992077,6.73921881667987,15.6800818389793,144,17.247063556508,46.72542736,-0.0917110172830109,14.6420261895506,6.180456064458132
28,12,40.1959085516694,121.168896718802,38.4895032025102,0.740322333939394,2.09218740119937,0.451955333028758,0.0934393015442376,44.9072103168615,0.447691598129563,40.0263144359833,3.91671506267755,9.34312253335633,43.4517525889053,5.82112538047579,3.8844503040716,2.31801206726999,2.31801206726999,24.43063702,18.7035894538364,5.83635419783927,88.39,1.58716916506894,9.49799570083696,3.25232150356584,88.39,1.95755743916443,3.46724928554791,-7.21662064114622,27,13,17.6356705323899,-0.0059057615284017,4.14426318555106,7.04820780733504,0.283963722172979,33.9452581572305,7.04820780733504,18.1095235396749,0.733105614119885,37.361180788281,18.0849057087765,17.8472792633172,14,18.1746624526283,18.1655442404108,0,-0.0718667478256783,6.22222222222221,1.36765249413339,6.72171689938434,13.3309926922491,139,17.4117531587245,49.57708921,0.056145650253099,14.8937255998632,4.522878745280337
28,12,41.9835892492916,121.168896718802,41.2184038394519,0.738783943030303,2.09312502937637,0.38486614893626,0.0974377606960562,46.5939368698639,0.377312213830396,43.8141727739791,3.9148592255114,10.4513173778156,46.0599678746349,5.81688548899367,3.88176306123975,2.31448959758298,2.31448959758298,24.37987012,20.594449242698,5.83195946688001,88.39,1.47356775510877,9.46136414159713,3.25125370400146,88.39,1.95846153138371,3.48345123192884,-3.22588163466761,28,13,17.5734328363526,-0.0092750381886628,4.14467247905592,7.03360702634615,0.202738721447211,42.2204569491555,7.03360702634615,18.0479471810881,0.664530663220475,42.2732716790592,18.0263287594457,17.7851826265269,15,18.1137955671679,18.104306902295,0,0.0656348948916494,5.99999999999999,1.36738182992077,6.85407466774817,16.4279427966898,98,17.2519328162199,44.32097476,-0.11098955783064,14.6420261895506,5.554395796726403
28,12,39.712661754228,121.168896718802,39.4492124638422,0.740189579393939,2.09252115135988,0.369391628317167,0.0990434644840064,44.1645746646808,0.364482381420624,39.4086532500371,3.91367676379197,10.3225161944324,44.1316481578558,5.81452016202659,3.88038239900526,2.2545374629668,2.2545374629668,24.42625612,19.2270833173142,5.82971130676389,88.39,1.47450501778894,9.51247764722932,3.14508706395163,88.39,1.95780570191818,3.46525758560917,-7.10458454723582,27,13,17.4670127947043,-0.0061899006529678,4.14386940801866,6.52537028544149,0.204623658710948,40.0676837065057,6.52537028544149,17.9775181530669,0.639204210587889,37.7073332842972,18.019545413765,17.6893587070839,14,18.0737771526776,18.0485003025571,0,0.0725842912441968,5.55555555555555,1.25504561000316,6.75999089270365,16.3767763519111,57,17.1269961980892,39.12752704,-0.078823698174118,14.391220099938,5.7447274948966935
29,12,41.9355167181047,121.168896718802,38.9510677531535,0.740322333939394,2.09405637219457,0.418147589372427,0.0859372726038141,46.83079290101,0.369771245503556,44.1954141785319,3.91453154807276,10.5806005578359,43.9265681734014,5.81654690478519,3.88092434725579,2.33602634055712,2.33602634055712,24.43063702,24.0247010497654,5.83146279325384,88.39,1.74063486237044,10.1016528204686,3.27056258348362,88.39,1.95838114516179,3.49229983151038,-7.62412846385806,27,14,17.966274798009,-0.0116616960611935,4.14496971191277,7.06477861230655,0.22161903038107,79.2094291863715,7.06477861230655,18.482860040683,0.703913104199893,41.3207972271867,18.4704284382636,18.1922058468535,14,18.5762070957443,18.5530035608688,0,0.1071762892051,6.22222222222221,1.34080431714996,6.82536809473921,16.6675232245804,57,17.6580903772235,41.59089081,-0.0644063104753673,15.0843357633486,4.897223385116559
31,13,33.8163805082052,104.383367170671,34.7082552489704,0.700203384242424,2.09956922025163,0.293456904274532,0.120744160442093,38.782643772461,0.324370662471336,34.8091119488618,3.92084302434645,5.36701359421923,39.9630449452776,5.80583946194959,3.89093226833589,1.88574475353456,1.88574475353456,23.10671168,8.46094126804307,5.81560889687341,75.5,1.14931246495569,7.57702646435446,2.86064823915247,75.5,1.9707110064888,3.4727867298699,-3.12279530282764,31,9,15.6051262570532,0.0083834699425029,4.15301729280742,5.6822607817575,0.154139264137999,17.9358889286687,5.6822607817575,15.7487321724896,0.517268018366246,34.9189384786659,15.9203193020619,15.7055409198366,11,15.5986075924611,15.6966921346819,0,0.0748402467313923,4.44444444444444,1.15359566011963,6.90051021205129,5.43699528301182,39,16.3728011910601,32.06050884,-0.151031358412811,13.7670352416588,5.150580586203101
27,12,36.9201882387052,121.168896718802,37.3451266898908,0.738622408484848,2.09188505279968,0.361124329809855,0.10936921037421,41.3263735236923,0.386682887411976,35.0791643472844,3.91396472207363,7.96886882703109,41.8433125600673,5.81579013127142,3.88067115467724,2.2302890549203,2.2302890549203,24.37453948,10.2294079141267,5.8307172211483,88.39,1.33832131763677,8.78425196391431,3.18990772550644,88.39,1.95497690345384,3.44380850494184,-6.79517005596653,27,12,16.7143296725823,-0.0037913081684956,4.14329334805946,6.84892460811135,0.196136971611671,92.2245319141488,6.84892460811135,17.0749184422176,0.601294770478062,33.8118619667629,17.0826185931948,16.8864458343711,14,17.0727721637183,17.0965237095252,0,-0.0388337730447192,5.33333333333333,1.36711587552883,6.68554114426793,10.8835269467812,139,16.7518841026742,37.19536144,-0.139984044536116,14.1190013593015,6.045757490560675
27,12,34.3804002426809,121.168896718802,34.6919405383587,0.740322333939394,2.0918104571356,0.387761505861826,0.110553330231632,39.2301209786209,0.419082246342798,33.9303991936873,3.91397053369995,8.29301685809196,39.659290691162,5.81592037013696,3.88059914591982,2.1962270852273,2.1962270852273,24.43063702,9.40690458533367,5.83076636967653,88.39,1.37497801024933,7.90998580600271,3.15121265224386,88.39,1.95496589898074,3.44399923247201,-6.90109361754188,27,12,15.8843768240674,-0.0037913081684956,4.14330559463144,6.48232737555915,0.246890931869422,78.0361822474884,6.48232737555915,16.0414003070947,0.677086880074272,33.2613513617358,16.0494190169034,15.9891817923083,14,15.9011916243469,15.9941771112413,0,-0.0824785516839794,4.66666666666666,1.3476053194031,6.6783237397477,11.0216679491502,134,16.7394047276025,37.19536144,0.0621553622130525,14.2226023682873,5.939302159646388
24,14,44.3121679470925,139.179647401832,41.9153658705801,0.811127832258064,2.093128232789,0.44923593325268,0.0860249536033771,48.0812415215967,0.440039201649475,46.6232507954769,3.91199199999023,8.1505426181553,45.7641823556835,5.81295945627786,3.87739387815855,2.18308120703909,2.18308120703909,25.1449628,20.3904077266311,5.82717703850442,100.42,1.63701859894022,9.76226468259121,3.13132463433422,100.42,1.95076114695361,3.51455642875028,-5.93803299135467,25,15,18.5237094866832,-0.0134200586594898,4.14349598235174,6.14960334659494,0.288091912320535,53.0699627808432,6.14960334659494,19.2263279036844,0.829085008622712,44.5004890721545,19.1863051518778,18.8107761714626,18,19.4475505806729,19.3600725952588,0,-0.0420828284679355,5.33333333333333,1.40068345116766,6.82337557449892,9.45218608783024,0,17.6345831472662,26.64211456,-0.113017093072754,14.2635281077036,5.563837352959244
26,14,45.2283898086118,139.179647401832,42.7188205560387,0.811127832258065,2.0945533137629,0.506285162784484,0.0767390456172651,49.5926289744305,0.425985267669067,47.4480953350209,3.91500134669615,8.80588815744381,46.9263455622583,5.82040785974195,3.88091326058825,2.43518978295704,2.43518978295704,25.1449628,21.2449531595527,5.83459495870091,100.42,1.93477035712341,12.1306861638914,3.39629040733975,100.42,1.95299938916545,3.50591594345058,-6.35479010655712,24,17,18.4660005530715,-0.0143421099848814,4.14501359713761,7.34479000091718,0.289902185317223,48.6577186637579,7.34479000091718,19.11108238109,0.804819076565632,45.3149822508885,19.075305805851,18.7334545518119,17,19.2963421741536,19.2265906935589,0,-0.0634436076358918,5.99999999999999,1.54696550798924,6.86999686759783,10.7937544207711,0,18.0822276641279,37.25759521,-0.128405857585299,15.4469601332682,6.958607314841775
25,14,44.6942801306409,139.179647401832,41.6943924329726,0.811127832258064,2.09333860058524,0.497611032898519,0.0832369621693857,48.4107844963299,0.420020915744639,46.9064165713368,3.91353768764968,8.21835142630258,45.5202972950144,5.81722597240178,3.87909988298095,2.23996457259893,2.23996457259893,25.1449628,22.5205691395414,5.8314054280578,100.42,1.967689171504,10.5996750661261,3.1563508069,100.42,1.9502296458392,3.50428194385138,-5.9903777765579,24,16,18.5230814268198,-0.0135715975007262,4.1438636807071,6.61224028779264,0.306355000010344,48.1482543531461,6.61224028779264,19.1962786273905,0.803667233059084,44.3432211377636,19.1573210437341,18.8006081686592,17,19.3968324044111,19.3197694761039,0,-0.087268033649175,5.55555555555555,1.40346196067914,6.8078176268733,9.29423946586229,0,17.7342430432921,28.80576241,-0.0409841221174438,14.7815658157996,6.3872161432802645
25,14,45.5212473603952,139.179647401832,43.4152730506744,0.811127832258064,2.09250978605232,0.501900473694233,0.0857101370105555,49.2717023343169,0.427495509579697,46.796797913986,3.91385877278388,8.0856034510842,47.2687489891768,5.81700852102759,3.8799703473018,2.23996457259893,2.23996457259893,25.1449628,19.5788011002938,5.83139452674303,100.42,1.9524763712636,11.7208125412605,3.14485265507416,100.42,1.95040525628255,3.50267011857931,-5.98202515215981,24,16,18.5488125617282,-0.0092288235237721,4.14374707833975,6.61224028779264,0.309742238104294,57.9513643605223,6.61224028779264,19.2272354936441,0.801336892072256,44.4171168522199,19.1987977311555,18.8281240590706,17,19.4310346356289,19.3523750628143,0,-0.111074033687191,5.55555555555555,1.40346196067914,6.79651586286309,9.23547611819105,62,17.6865463304737,33.942276,-0.0049600475361337,14.7815658157996,6.096910013008056
28,12,39.4183903756435,121.168896718802,38.5789003814412,0.738560061818182,2.09215283495727,0.444486409450311,0.098616495920139,44.138609574966,0.449079559443191,39.2245209942603,3.91491781785016,9.17972586048074,43.5357736152754,5.8170264558646,3.88192129242423,2.26834921038088,2.26834921038088,24.37248204,17.645550540995,5.83217286640536,88.39,1.57850432215335,9.60369789806523,3.18732284335097,88.39,1.95766820803159,3.46555426729412,-7.21379390726828,27,13,17.3136516755411,-0.0057570408401748,4.14404785822428,6.60116699146362,0.278666881199723,31.1139684612,6.60116699146362,17.7394886793092,0.733186345920385,37.2748133903784,17.7428134106741,17.5088191922331,14,17.7749153546899,17.7804112429207,0,0.0088933034765424,5.33333333333333,1.34808955869005,6.7336434667535,13.1969623031,139,17.2360320604827,46.72542736,0.094807235753385,14.7389832897475,7.397940008672037
28,12,39.5529433768222,121.168896718802,37.6682475381126,0.740670477575758,2.0926470541677,0.375560677556301,0.0945166876968622,44.1611551074529,0.366155099386156,40.1090441295904,3.91468856193558,10.4863711917841,42.5386717581582,5.81692692596116,3.88134305807518,2.31448959758297,2.31448959758297,24.44212576,20.5175703492164,5.83185604724767,88.39,1.48291515122778,9.50368307660645,3.2475141513087,88.39,1.95763780967008,3.46739375364005,-7.15720155604234,27,13,17.5407937232435,-0.0086976315663807,4.14412241221664,7.03360702634616,0.209039317389289,43.3250802328657,7.03360702634616,18.0036357449441,0.63911283575372,37.6542116011889,17.9695477837021,17.7488146021235,14,18.0609266800056,18.0557909675801,0,-0.0217997811915286,5.99999999999999,1.36738182992077,6.74785074273032,16.5043877311066,98,17.3095346736088,40.66230289,-0.066536843709945,14.6420261895506,5.543633966870957
