F03[C-N],L1p,H6v,SpMin1_Bh(p),TPSA(Tot),L1v,F06[C-C],H6p,F05[C-N],TPSA(NO),RDF115v,L1e,SpMax_B(v),SpDiam_B(v),SpMax_B(p),SpDiam_B(p),H6i,HOMT,Tp,Eig07_EA,RDF060p,SM15_AEA(bo),MATS1p,CATS3D_02_AL,SpMin1_Bh(e),SpMax1_Bh(i),RDF145s,SpMax5_Bh(i),SpMax1_Bh(e),H7u,SM02_AEA(ri),Eig07_EA(ed),CATS2D_06_LL,L1u,DP15,Eig12_EA(ri),CATS2D_08_AL,SpMax4_Bh(p),F01[C-N],SpMin4_Bh(s),SpMax5_Bh(e),HATS4u,RDF125v,RDF060v,SM12_EA,SpPosLog_Dz(e),VE2sign_B(m),HyWi_X,GGI8,RDF045m,Mor26p,alvo
13,30.2152133352745,0.295984577645764,2.09920015290761,75.5,29.3572789641375,31,0.341704069364249,9,75.5,8.86726972478489,30.3221486413851,3.92135271197067,5.80665807580147,3.8918086404652,5.81665556337621,1.2427427315711,23.03249408,35.4648630738746,1.87512577946438,9.16531861141798,1.87512577946438,0.0111213886420835,8,1.96898528237592,4.19643830761435,16.4622906497007,3.46307612556753,4.15260108681175,0.61704266327411,5.63359952238012,5.63359952238012,14,30.6735947807124,14.5410300018719,1.10891801865859,6,3.75624348027817,9,1.01454712411897,3.41653968093466,0.264905446149278,7.80477927190034,8.87750124035552,14.6940258997025,7.9317213021402,0.0042293628222676,2.58952673938819,0.413729843789368,17.7553382932846,-0.261690823268178,4.522878745280337
13,32.8241555194821,0.266455594139473,2.0994241493746,75.5,32.6397561841263,31,0.294409766165789,9,75.5,5.36382140110664,32.8752357433463,3.92075775410443,5.80579647259438,3.89071711717671,5.81544467303677,1.13376108995536,23.0721321,37.4703249323873,1.88574475353457,7.56227494299381,1.88574475353457,0.0094131433405839,9,1.96897781836648,4.19651669413731,11.3987400022748,3.46408334067828,4.1526245719876,0.481907428912043,5.68226078175749,5.68226078175749,14,32.3946730183775,15.591591612308,1.15209988585414,7,3.7548093740476,9,1.01313560727753,3.41834680492815,0.245136202969117,4.10133232107329,7.25359583373264,14.5953265985283,7.94951439760232,0.0042486518802271,2.5878510521015,0.409446649029982,13.6708051362481,-0.21317172947427,5.094743951251549
13,32.8814519510434,0.271935043105901,2.09927559450978,75.5,32.7210169476813,31,0.302051064298154,9,75.5,5.56808774783469,32.8452803444744,3.92175270782508,5.80727507478918,3.89228966914665,5.81726102049671,1.12957750130093,23.0213652,37.9138925208317,1.88575434173077,7.54524652898872,1.88575434173077,0.0108699083137828,9,1.96877003334533,4.19650636815148,12.1366832535117,3.46400035895445,4.15270421300818,0.483029490368246,5.68900085954173,5.68900085954173,12,32.3333489431159,15.5814123415224,1.15216452630353,7,3.75636266339392,9,1.01255065072381,3.41898588444433,0.245589176043986,4.057690963627,7.25742077153453,14.7019699264555,8.24747099128968,0.0037877907767375,2.61034338753653,0.430358717561099,16.650633561919,-0.305403425356267,5.13430394008393
9,17.8812448771448,0.109184855775123,2.08794145987161,85.31,17.7404317694851,21,0.129682858140905,8,85.31,3.45141190111741,18.989221168941,3.90828691256117,5.80060769706017,3.87449969978489,5.81425414211818,0.698202149223211,18.80459976,22.7575624492362,1.70402406199931,5.3836326114122,1.70402406199931,0.0136354739696728,4,1.96817209993037,4.18553280533522,0.597750433746964,3.37551908763051,4.13662176535031,0.257058565316147,4.81201756306983,4.81201756306983,11,18.9858659526258,9.84962039444708,0.679454968889832,4,3.20839546603575,10,0.74673288607197,3.30071634235294,0.355823761112564,1.83034130182851,5.2300399639399,14.4809560657497,5.52043886668374,0.0057680191732353,2.34460047801663,0.277659674981104,10.4379724743634,-0.141779703746514,5.563837352959244
12,33.9487781943495,0.332527905725915,2.09283659612082,88.39,33.6370116674555,27,0.356506777082835,12,88.39,7.9399100485317,33.8643696490085,3.91204493252467,5.81227099603051,3.8779054662552,5.8268535756994,1.35167489659634,24.37987012,38.2890974272912,1.88574475353456,7.75922047108329,1.88574475353456,-0.0105370083984099,6,1.95524957959039,4.19091220355116,79.9513373554706,3.44460604687729,4.14305535019494,0.598592927027519,5.68226078175749,5.68226078175749,7,33.460403628141,15.7445400243858,1.1514796748766,8,3.7265373702875,11,0.921261927808,3.39620516640032,0.248688315944458,4.66712108771501,7.75293081696112,14.5953265985283,7.94791735885408,0.0041474580457412,2.5878510521015,0.409446649029983,12.8043231498695,-0.329521178584901,5.935542010773082
12,31.9749349561008,0.369229468969993,2.09297577905092,88.39,32.9845392716072,27,0.371050017898675,12,88.39,8.28505367579446,34.1364033148621,3.91354875999419,5.81609642995089,3.87948531242586,5.83065055133837,1.42879386345602,24.37987012,36.7691272755915,2.1962270852273,8.22905025425034,2.1962270852273,-0.0107251627543786,6,1.95485925222886,4.19116822142975,77.8243311938842,3.44907928827105,4.14349786425147,0.685061010445901,6.48232737555915,6.48232737555915,7,33.1328315000589,15.7589818953623,1.21661503546547,8,3.72645321313434,11,0.919704485715667,3.40315576825572,0.262125880094279,4.85692380205284,8.60213105760239,14.6657046487956,8.5584079083919,0.0024333369011768,2.62912754144222,0.48753621819098,12.927095314654,-0.256014186883282,6.346787486224656
12,36.0242375729153,0.441640338817757,2.09162207236245,88.39,35.6628701763532,27,0.459555118660199,12,88.39,9.0078458424712,34.3914355421474,3.91516787010194,5.81869366030282,3.88238395949183,5.83369244955341,1.4017727464357,24.37987012,40.4522246008984,2.18194909348909,8.30226233797649,2.18194909348909,-0.0037913081684956,5,1.95493655486752,4.19087118230545,109.81123975573,3.4442808499702,4.14335847668298,0.664170768738301,6.62371581496481,6.62371581496481,7,33.3715115218233,16.398508727633,1.21661529924291,10,3.72769526427706,11,0.92087706801411,3.39839233676161,0.274906825187631,5.1829922311813,8.04725972450349,14.7816701101443,8.55240818861726,0.0038863694279418,2.63234092654483,0.500149596875787,19.2050330877099,-0.462882847986605,4.633017024022149
12,36.1206706785211,0.351978631824715,2.09315556474637,88.39,37.2228971987984,28,0.345879194119819,13,88.39,10.3164944581101,38.7779376970143,3.91296523139972,5.81336386443946,3.87919802694728,5.8282348162782,1.481870370329,24.48088852,40.7944170659567,2.17916057887055,9.62677812527989,2.17916057887055,-0.0112580705409692,6,1.95788880986932,4.19146185823261,40.3392530866169,3.46581965967087,4.14379451397928,0.638063824948585,6.52081793661175,6.52081793661175,9,37.4268725137961,16.7075937187141,1.12921457818544,8,3.72866582064463,11,0.92204487464106,3.42959492638734,0.274355030461087,6.43288341898741,10.0126725928434,15.2459426106007,8.87902561464979,0.0044040640960117,2.65019647317418,0.483520723104056,16.5277170630299,-0.303478840622909,5.739928612014925
12,35.6496120065024,0.424994008002152,2.09329160306068,88.39,37.9649998953564,28,0.400467318760068,13,88.39,9.16025897388818,39.4424702822159,3.91449095842524,5.81719265470245,3.88079840868612,5.83204439775843,1.62589063819757,24.43063702,40.4207584989364,2.26834921038088,9.93146662958557,2.26834921038088,-0.0113710091732013,6,1.95758463223389,4.19172102558298,40.0732185166801,3.46787847539163,4.14424243454904,0.738980306603899,6.6011669914636,6.6011669914636,9,37.1465708249229,17.2127470677129,1.2951960517001,8,3.72857942545292,11,0.920467277191325,3.43154035771681,0.293688219938727,7.67253060845463,10.7355377039455,15.2832777574793,9.5042048827364,0.0028397376476896,2.68902593685278,0.561610292265054,16.5796180588167,-0.319503506976602,5.790484985457369
12,39.4489714337537,0.382595838982683,2.0922263947321,88.39,40.3184307846224,28,0.377812774751137,13,88.39,10.1013595350438,39.720312477062,3.91491373331365,5.81689758158877,3.88199629141592,5.83212639571965,1.4751120479964,24.37987012,44.4236945596069,2.31448959758297,10.819131677496,2.31448959758297,-0.0057570408401748,6,1.95767733928672,4.19142935550058,53.5112757223028,3.46547689360805,4.14403559826777,0.637473160823497,7.03360702634615,7.03360702634615,9,37.524393280288,17.5654678662009,1.22036524669698,9,3.73005355066037,11,0.921542639605282,3.43105814503686,0.275180689469438,6.03574463207214,11.0101109870131,15.2973430274562,9.51700254596648,0.0040625034627037,2.6905405031094,0.588073192239859,22.2404624500047,-0.41387010097751,6.180456064458132
12,38.4895032025102,0.451955333028758,2.09218740119937,88.39,40.1959085516694,28,0.447691598129563,13,88.39,9.34312253335633,40.0263144359833,3.91671506267755,5.82112538047579,3.8844503040716,5.83635419783927,1.58716916506894,24.43063702,43.4517525889053,2.31801206726999,9.49799570083696,2.31801206726999,-0.0059057615284017,6,1.95755743916443,4.19153814851388,33.9452581572305,3.46724928554791,4.14426318555106,0.733105614119885,7.04820780733504,7.04820780733504,9,37.361180788281,17.6356705323899,1.31990256825932,10,3.72993801325511,11,0.920689106522237,3.43247978639995,0.2937635954907,7.19290761708892,9.94211310861005,15.3516151212237,9.82447030078694,0.0035085371265169,2.71085989107983,0.627117976820358,22.6321234713303,-0.504699762531296,4.522878745280337
12,41.2184038394519,0.38486614893626,2.09312502937637,88.39,41.9835892492916,28,0.377312213830396,13,88.39,10.4513173778156,43.8141727739791,3.9148592255114,5.81688548899367,3.88176306123975,5.83195946688001,1.47356775510877,24.37987012,46.0599678746349,2.31448959758298,9.46136414159713,2.31448959758298,-0.0092750381886628,6,1.95846153138371,4.19203983818896,42.2204569491555,3.48345123192884,4.14467247905592,0.664530663220475,7.03360702634615,7.03360702634615,9,42.2732716790592,17.5734328363526,1.23822480052458,11,3.73062140556667,11,0.924555859420966,3.44265510937766,0.29462496250036,6.4392648920963,9.83883338014899,15.2973430274563,9.52091478524705,0.0042748323732837,2.6905405031094,0.588073192239859,19.5560362557185,-0.343979726519389,5.554395796726403
12,39.4492124638422,0.369391628317167,2.09252115135988,88.39,39.712661754228,28,0.364482381420624,13,88.39,10.3225161944324,39.4086532500371,3.91367676379197,5.81452016202659,3.88038239900526,5.82971130676389,1.47450501778894,24.42625612,44.1316481578558,2.2545374629668,9.51247764722932,2.2545374629668,-0.0061899006529678,6,1.95780570191818,4.19142028263579,40.0676837065057,3.46525758560917,4.14386940801866,0.639204210587889,6.52537028544149,6.52537028544149,9,37.7073332842972,17.4670127947043,1.17416811007163,7,3.73014266233638,11,0.922194058006857,3.43016984952917,0.274039510639519,7.20846614081166,9.87574117959166,15.2572228330214,9.20665670617881,0.0043838976227586,2.66979965908107,0.54902840765936,16.8033242749599,-0.315424975819864,5.7447274948966935
12,38.9510677531535,0.418147589372427,2.09405637219457,88.39,41.9355167181047,29,0.369771245503556,14,88.39,10.5806005578359,44.1954141785319,3.91453154807276,5.81654690478519,3.88092434725579,5.83146279325384,1.74063486237044,24.43063702,43.9265681734014,2.33602634055712,10.1016528204686,2.33602634055712,-0.0116616960611935,6,1.95838114516179,4.1923395024664,79.2094291863715,3.49229983151038,4.14496971191277,0.703913104199893,7.06477861230655,7.06477861230655,9,41.3207972271867,17.966274798009,1.28428273782678,8,3.73001155304641,11,0.923053817453045,3.45477220831517,0.291675814450251,7.05812464282424,10.6947938363273,15.6021005216268,10.1649342499373,0.0040364903100858,2.72737814049527,0.646022297808012,16.9805916618783,-0.342779282171833,4.897223385116559
13,34.7082552489704,0.293456904274532,2.09956922025163,75.5,33.8163805082052,31,0.324370662471336,9,75.5,5.36701359421923,34.8091119488618,3.92084302434645,5.80583946194959,3.89093226833589,5.81560889687341,1.14931246495569,23.10671168,39.9630449452776,1.88574475353456,7.57702646435446,1.88574475353456,0.0083834699425029,9,1.9707110064888,4.19687553463737,17.9358889286687,3.4727867298699,4.15301729280742,0.517268018366246,5.6822607817575,5.6822607817575,14,34.9189384786659,15.6051262570532,1.16148260047879,7,3.75790984474655,9,1.0180234426084,3.42825562286488,0.269414634621058,4.40402085179974,7.18001043520788,14.5953265985283,7.95594970053151,0.0043521665803842,2.5878510521015,0.409446649029982,13.5406279569355,-0.196710214236591,5.150580586203101
12,37.3451266898908,0.361124329809855,2.09188505279968,88.39,36.9201882387052,27,0.386682887411976,12,88.39,7.96886882703109,35.0791643472844,3.91396472207363,5.81579013127142,3.88067115467724,5.8307172211483,1.33832131763677,24.37453948,41.8433125600673,2.2302890549203,8.78425196391431,2.2302890549203,-0.0037913081684956,6,1.95497690345384,4.19088011852427,92.2245319141488,3.44380850494184,4.14329334805946,0.601294770478062,6.84892460811135,6.84892460811135,7,33.8118619667629,16.7143296725823,1.2164917621579,9,3.72789542943693,11,0.920764109826483,3.40165538830417,0.248316155423189,4.29583534060965,8.64169470787827,14.6916328317167,8.57171417105897,0.0038083570308859,2.63073552472345,0.513999118165785,18.5162005985911,-0.451566646302783,6.045757490560675
12,34.6919405383587,0.387761505861826,2.0918104571356,88.39,34.3804002426809,27,0.419082246342798,12,88.39,8.29301685809196,33.9303991936873,3.91397053369995,5.81592037013696,3.88059914591982,5.83076636967653,1.37497801024933,24.43063702,39.659290691162,2.1962270852273,7.90998580600271,2.1962270852273,-0.0037913081684956,6,1.95496589898074,4.19087817770291,78.0361822474884,3.44399923247201,4.14330559463144,0.677086880074272,6.48232737555915,6.48232737555915,7,33.2613513617358,15.8843768240674,1.21660536840802,12,3.72781109138249,11,0.9207953454798,3.40017237773808,0.262566301983397,4.86846976401604,7.8670357644924,14.6657046487956,8.56223081687108,0.0031394486098109,2.62912754144222,0.48753621819098,18.6938401067768,-0.412742981779335,5.939302159646388
14,41.9153658705801,0.44923593325268,2.093128232789,100.42,44.3121679470925,24,0.440039201649475,15,100.42,8.1505426181553,46.6232507954769,3.91199199999023,5.81295945627786,3.87739387815855,5.82717703850442,1.63701859894022,25.1449628,45.7641823556835,2.18308120703909,9.76226468259121,2.18308120703909,-0.0134200586594898,5,1.95076114695361,4.19151260631584,53.0699627808432,3.51455642875028,4.14349598235174,0.829085008622712,6.14960334659494,6.14960334659494,2,44.5004890721545,18.5237094866832,1.32560103849683,5,3.7333147101171,13,0.92398812632003,3.47637538124805,0.289372432416226,5.86610932010757,9.7351455094146,15.1612675194796,9.58317021091813,0.0032389003914695,2.69393567827645,0.567932728647015,10.8505003638987,-0.304925709387548,5.563837352959244
14,42.7188205560387,0.506285162784484,2.0945533137629,100.42,45.2283898086118,26,0.425985267669067,17,100.42,8.80588815744381,47.4480953350209,3.91500134669615,5.82040785974195,3.88091326058825,5.83459495870091,1.93477035712341,25.1449628,46.9263455622583,2.43518978295704,12.1306861638914,2.43518978295704,-0.0143421099848814,5,1.95299938916545,4.19259000614831,48.6577186637579,3.50591594345058,4.14501359713761,0.804819076565632,7.34479000091718,7.34479000091718,2,45.3149822508885,18.4660005530715,1.44479878611209,5,3.73400325668813,13,0.924481289050644,3.4645745805733,0.259911035762503,6.01924532121918,14.013846627038,15.5651817799235,10.7865742446713,0.0033222113607827,2.76793343392236,0.753354119425549,11.341811085491,-0.341983680126612,6.958607314841775
14,41.6943924329726,0.497611032898519,2.09333860058524,100.42,44.6942801306409,25,0.420020915744639,16,100.42,8.21835142630258,46.9064165713368,3.91353768764968,5.81722597240178,3.87909988298095,5.8314054280578,1.967689171504,25.1449628,45.5202972950144,2.23996457259893,10.5996750661261,2.23996457259893,-0.0135715975007262,5,1.9502296458392,4.1917281638574,48.1482543531461,3.50428194385138,4.1438636807071,0.803667233059084,6.61224028779264,6.61224028779264,2,44.3432211377636,18.5230814268198,1.32931799471829,3,3.73317311666646,13,0.923290798073472,3.46339507252472,0.281357254626056,5.33679926704799,11.296815449793,15.2774829616035,9.8559515101409,0.0044830703963001,2.71418688801394,0.656360229276896,11.080949599431,-0.305227312858822,6.3872161432802645
14,43.4152730506744,0.501900473694233,2.09250978605232,100.42,45.5212473603952,25,0.427495509579697,16,100.42,8.0856034510842,46.796797913986,3.91385877278388,5.81700852102759,3.8799703473018,5.83139452674303,1.9524763712636,25.1449628,47.2687489891768,2.23996457259893,11.7208125412605,2.23996457259893,-0.0092288235237721,5,1.95040525628255,4.1915592281595,57.9513643605223,3.50267011857931,4.14374707833975,0.801336892072256,6.61224028779264,6.61224028779264,2,44.4171168522199,18.5488125617282,1.32725162101739,4,3.73373103920593,13,0.923652167487331,3.4623226375013,0.28472052257912,5.31996887304727,12.1843188800451,15.2774829616035,9.85761100594124,0.0041113743171047,2.71418688801394,0.656360229276896,17.2354122081233,-0.32420931239765,6.096910013008056
12,38.5789003814412,0.444486409450311,2.09215283495727,88.39,39.4183903756435,28,0.449079559443191,13,88.39,9.17972586048074,39.2245209942603,3.91491781785016,5.8170264558646,3.88192129242423,5.83217286640536,1.57850432215335,24.37248204,43.5357736152754,2.26834921038088,9.60369789806523,2.26834921038088,-0.0057570408401748,6,1.95766820803159,4.19142740703041,31.1139684612,3.46555426729412,4.14404785822428,0.733186345920385,6.60116699146362,6.60116699146362,9,37.2748133903784,17.3136516755411,1.29173118200071,12,3.72996807755339,11,0.921573512088237,3.43066753531044,0.29374602595695,7.66166328804022,9.98974802874283,15.2832777574793,9.5078240975751,0.0034783263980759,2.68902593685278,0.561610292265054,22.3726111382385,-0.489558226781805,7.397940008672037
12,37.6682475381126,0.375560677556301,2.0926470541677,88.39,39.5529433768222,28,0.366155099386156,13,88.39,10.4863711917841,40.1090441295904,3.91468856193558,5.81692692596116,3.88134305807518,5.83185604724767,1.48291515122778,24.44212576,42.5386717581582,2.31448959758297,9.50368307660645,2.31448959758297,-0.0086976315663807,6,1.95763780967008,4.19155629191363,43.3250802328657,3.46739375364005,4.14412241221664,0.63911283575372,7.03360702634616,7.03360702634616,9,37.6542116011889,17.5407937232435,1.22110750915915,8,3.72937230829553,11,0.920999613346676,3.43184798020053,0.274140685833188,5.9560543177044,9.95494401668508,15.2973430274562,9.51511130254115,0.0041703597242086,2.6905405031094,0.588073192239859,19.6872447872444,-0.368518464338136,5.543633966870957
14,44.4702134613894,0.498648529562438,2.09175610488989,100.42,45.4876161273347,24,0.503456693911264,15,100.42,9.65524909014015,44.8538054306793,3.91299717239819,5.81467998785884,3.87892296756504,5.82914722918461,1.73980986148383,25.1952143,48.8677574246784,2.36204119099647,10.5803624840749,2.36204119099647,-0.0047713117850792,5,1.94988371262657,4.19119916636544,91.35622799521,3.51378187124374,4.14328854392131,0.814114237592621,7.16310147405655,7.16310147405655,4,42.7063179723266,18.355783777735,1.28360822349813,5,3.73383364421289,13,0.921977353846175,3.47047910631435,0.278070036664276,5.57417930932229,10.7380884566495,15.2705291211494,9.87583783824927,0.0036363733483555,2.71418688801394,0.63544816074578,20.1901022376854,-0.41655575378857,5.892790030352131
12,39.3651574327061,0.426333875927992,2.09395705442434,88.39,42.7174076391537,28,0.409880780254402,13,88.39,9.42229972972339,45.169395226303,3.91426269816396,5.81579849140336,3.88063973763286,5.83070504824928,1.59806448339732,24.37453948,44.1348463067619,2.33655592058377,9.45817480267212,2.33655592058377,-0.0116616960611935,6,1.95834682918701,4.19227260432267,34.7763626413111,3.50786906594379,4.14487514676953,0.781467555812344,7.06213515575058,7.06213515575058,9,41.9776012473408,18.3730692280627,1.28574007931277,8,3.73012365551291,11,0.923201923272279,3.47263052400476,0.312421716969514,8.18085228869769,9.82581665492214,15.5950403823422,10.1984072593496,0.0036651468069797,2.72737814049527,0.623102481733434,17.0141453650823,-0.405987274665316,5.795880017344075
13,32.9882979152906,0.258285546077373,2.09938233441598,75.5,31.9085689117876,31,0.288830457128083,9,75.5,7.4709162209088,32.1139236673051,3.92026688496228,5.80504573164109,3.89023526767361,5.81478518164102,1.12241795505299,23.00987646,38.2221431134244,1.88344639549161,7.59246932750267,1.88344639549161,0.0091643295322671,9,1.96939112106993,4.19643594235561,9.56214932550352,3.46282542312995,4.15247942114111,0.485365920610765,5.64124652285205,5.64124652285205,16,32.2711372707807,15.0946137694291,1.05888098407536,7,3.75679163167044,9,1.01564461007325,3.41653099087126,0.244985007118543,4.68641972469627,7.19405421048937,14.5126482657687,7.65283504611093,0.0043826139182903,2.56484114786036,0.388534580498866,10.7795669772364,-0.176646660541008,5.197226274708024
13,34.100136112545,0.289146623585039,2.09988921613502,75.5,35.3766297856776,32,0.285290152754146,10,75.5,7.28840106426659,37.4621020225734,3.92073637786704,5.80573480263342,3.89055239760866,5.81529091974169,1.30718783430168,23.07177224,38.7815182929679,1.92027920966464,8.14670007950943,1.92027920966464,0.0071873899667333,9,1.97061514878725,4.19706108428404,22.334098635777,3.47865764905633,4.1532061972434,0.525969205327421,5.73219650379775,5.73219650379775,16,36.2189866424202,16.5138286290751,1.09897087529096,7,3.75637195936418,9,1.01693837991537,3.43958625976474,0.264656531333413,6.29205305871543,7.98050363319476,15.1370346377589,8.57900525763272,0.004090930643683,2.62859246225625,0.442704396573444,10.9781307853938,-0.190041679553768,4.522878745280337
13,33.2271579679094,0.303408458190659,2.0998383859168,75.5,33.9168364610293,31,0.32183091992961,9,75.5,7.7860111077165,35.7368280291263,3.92062390468963,5.80553600589271,3.89042270922336,5.81509181625419,1.21505119738915,23.08326098,38.47699776103,1.92056116758134,7.47265967809776,1.92056116758134,0.0071873899667333,9,1.97051932601402,4.19703209272029,89.2307025652141,3.49028578427563,4.15316276486308,0.521640664137167,5.72034328044433,5.72034328044433,16,34.9644818598264,15.9390385221752,1.07469718219392,7,3.75656459368457,9,1.01701642839429,3.4560184830745,0.280634342210471,3.81470650328338,7.10401551448592,15.1257704385581,8.61414071059396,0.0037855040521687,2.62859246225625,0.487300012597632,10.9897649571748,-0.203287946898648,5.769551078621726
13,34.8531738426354,0.423817243208198,2.09991777308681,75.5,36.4897225796293,32,0.433023687022547,10,75.5,9.08279209065799,38.5349699778295,3.92140173700617,5.80689324653704,3.89130352988507,5.81644960402097,1.61954965032175,23.08326098,39.1874360350847,2.17916057887055,8.26701229429542,2.17916057887055,0.0070673736139744,9,1.97003991987355,4.19715180758358,29.1032515463838,3.47974197199114,4.15336925527127,0.82414825615734,6.52081793661177,6.52081793661177,16,37.0236424276183,16.7156737216223,1.1521456772896,7,3.75629359277226,9,1.01633447842948,3.44171371438258,0.287689571755332,3.50997405283979,8.6117995361589,15.2459426106007,8.87871473033742,0.0047375305098836,2.65019647317418,0.483520723104057,11.2228823633225,-0.229353009301275,4.522878745280337
13,35.8008961172635,0.425648899596966,2.09965997635001,75.5,36.9721530278381,32,0.436049600911845,10,75.5,9.50160854512928,38.4723834069589,3.92156806120043,5.80692630118365,3.89175519794987,5.81670529961344,1.61010200638166,23.03249408,40.4237168749171,2.17916057887055,9.3875369829084,2.17916057887055,0.0079057526624648,9,1.9702131107813,4.19704875341066,30.7399378621402,3.47851724204426,4.15329963387691,0.82394786438034,6.52081793661177,6.52081793661177,16,37.0643643704873,16.7267763734021,1.12948571534199,7,3.75774671004173,9,1.01681282225111,3.44077959579568,0.290462538038742,5.22984950713226,9.4552231804832,15.2459426106007,8.88050640310345,0.0043972406788577,2.65019647317418,0.483520723104057,17.3763516891335,-0.251082136032925,4.522878745280337
14,48.0951022326159,0.503238936714493,2.0922558099583,100.42,47.9329797315713,24,0.513184579997442,15,100.42,9.59591327636405,48.6451098138942,3.91316817382684,5.81463312665079,3.87934865667996,5.82925215501419,1.72788137006957,25.1952143,52.5378044912513,2.36204119099647,10.544611127264,2.36204119099647,-0.006118764291786,5,1.95150960755201,4.19168337736476,87.1524700378837,3.51750504808688,4.14383743422529,0.821760198474068,7.16310147405656,7.16310147405656,4,47.4668950786421,18.3804798756879,1.30343101459839,8,3.73510490033327,13,0.925560738836049,3.47362351154293,0.30626131360636,6.37986915780015,10.6311101619551,15.2705291211494,9.88136506050863,0.0037575796805681,2.71418688801394,0.63544816074578,20.0678422343502,-0.372850178160495,5.935542010773082
14,46.0410913085252,0.532413493135552,2.09325706699376,100.42,48.5412445033166,25,0.465247838625333,16,100.42,9.73232576749488,50.0192362313158,3.91283055298295,5.81428621059178,3.87848631928311,5.82873771910147,2.0827125901926,25.13757472,50.4628575537567,2.38984813376807,11.1805015090892,2.38984813376807,-0.010421966639918,5,1.95134584516714,4.19198413725875,96.2731996754206,3.51961829839408,4.14413542195766,0.817090533059516,7.19298805431951,7.19298805431951,4,47.2320884716572,18.9532381124584,1.4442499756232,5,3.73449692785919,13,0.924053370555868,3.47694380938513,0.293789011426448,6.63427205399874,11.4812154605989,15.5824004947859,10.5291083917813,0.0035461579553036,2.75017897236053,0.693397266313934,17.4898074095013,-0.387366956142915,6.251811972993799
14,46.2114260957805,0.484784002320561,2.09313356134136,100.42,48.8134695676217,24,0.481041184456907,15,100.42,9.73950196014065,50.3564515886327,3.91255930554916,5.81352178551301,3.87819616767853,5.8279669438133,1.74186524090718,25.13757472,50.6474587763681,2.39049541269859,10.5179062826225,2.39049541269859,-0.010421966639918,5,1.95126266979161,4.19191687896307,99.1406047518069,3.52533519877887,4.14403996917039,0.836515805165363,7.19114040271397,7.19114040271397,4,47.4799276636879,19.0732820654708,1.44424942945264,5,3.73461026428899,13,0.924201720847501,3.48495164911406,0.302846463793657,6.55798646371369,10.6088845685202,15.5751993845861,10.5614055555016,0.0031246044433914,2.75017897236053,0.670477450239356,17.4810326285103,-0.377799144051951,5.756961951313706
14,47.1967577529583,0.548875054732638,2.09456508418728,100.42,49.9780655380244,26,0.472923787171652,17,100.42,10.397320129293,51.4541722113519,3.91561945385063,5.82102116841274,3.88178194536237,5.83545301757578,2.06947265290912,25.1449628,51.9671552475998,2.58204942329366,12.8717530753109,2.58204942329366,-0.011529478992992,5,1.95338525682395,4.19301038721837,94.6743137568366,3.52155139627661,4.14558186760042,0.819439802382917,7.71051975127073,7.71051975127073,4,48.4727230812592,19.0254570112449,1.54786376704531,5,3.73529684150635,13,0.92469589126923,3.47925444155515,0.275870524374763,6.7156843632122,14.8689914699548,15.8596159418268,11.791756012731,0.0031723615132518,2.82026820581851,0.855898841017889,18.010342351841,-0.416852423694988,8.0
12,40.5242923978605,0.496398828577635,2.09528030953292,88.39,44.0413960312754,30,0.396469962528409,15,88.39,12.0904853057966,46.3300262203772,3.91732255566834,5.82318034824301,3.8841903019564,5.83810293085623,2.04107287089786,24.37987012,45.634340428624,2.61360437272611,11.8091547052838,2.61360437272611,-0.0118003227985852,6,1.95933831071182,4.19336269480992,124.753448634681,3.49542136766065,4.14641243573559,0.758403666162276,8.424317108596309,8.424317108596309,9,43.0748470729038,18.2090627464501,1.44606703279168,8,3.73080116934801,11,0.923690168799914,3.45834928297183,0.277280729187353,8.29853752354172,14.1005748745199,15.8745819038114,11.4190974035095,0.0035153468095048,2.79902726040422,0.808523872511969,17.5057878306181,-0.358038075913603,6.259637310505756
12,35.4584273360512,0.395919079162074,2.09231636091756,88.39,35.9218481191427,27,0.413567029364754,12,88.39,7.57565631578402,35.1079711142693,3.91374250152532,5.81582487278928,3.88002334773084,5.83045418302584,1.40278733875602,24.37987012,39.8741860797506,2.23028905492029,7.6537768254189,2.23028905492029,-0.0074356202265338,6,1.95492610280686,4.1910053626299,78.3708403009622,3.44815610217833,4.14337902601865,0.690222595363597,6.84892460811135,6.84892460811135,7,33.565715096599,16.6865019978612,1.21657809627185,8,3.72722727332734,11,0.920227882757108,3.40436831691024,0.268231909346954,5.01588417048576,7.69267955510815,14.6916328317168,8.56971450130882,0.0039418010941464,2.63073552472345,0.513999118165785,15.9696609295415,-0.435206393419321,6.050609993355088
12,36.1541115788068,0.403842686961727,2.09184591237346,88.39,36.5868821123514,27,0.426542285996122,12,88.39,7.57945461618953,35.3120584971223,3.91574814524188,5.82002040995573,3.8831182452088,5.83494540279823,1.39362310614957,24.37987012,40.7648676239128,2.23228595465639,7.63284290182932,2.23228595465639,-0.0040066111321389,6,1.95482378143594,4.19098744154318,83.5257838191665,3.44785021037771,4.14351812782558,0.679740264111965,6.85990774001652,6.85990774001652,7,33.5762413965257,16.7288626421072,1.23248947349683,10,3.72778157046242,11,0.919920723109514,3.40632984887664,0.26830288479079,5.01706496674266,7.68241196300324,14.7889454146874,8.87178351156962,0.0032351445988894,2.65229378143033,0.553043902746284,18.9146411338248,-0.512989583177006,5.889410289700751
