F06[C-C],F03[C-N],TPSA(Tot),RNCG,L1v,HOMA,F05[C-N],P_VSA_p_2,SM15_AEA(bo),SpMax_B(v),H6p,Tv,H4s,Eig07_EA,SpMax_B(p),SpDiam_B(v),SpDiam_B(p),RDF115v,L1e,H6i,Eig07_AEA(ri),RDF060p,SpMin1_Bh(e),TPSA(NO),CATS3D_02_AL,VE3sign_RG,SpMax1_Bh(i),SM02_AEA(ri),SpMax5_Bh(i),RDF145s,F06[C-N],DP18,SpMax1_Bh(e),H7u,H7v,DP20,Eig12_EA(ri),DP19,SP07,B05[N-O],DISPe,RDF025p,ATSC1e,B04[N-F],Mor20v,VE1sign_B(m),SpMax_EA(ed),J_RG,SpMin1_Bh(s),R8p+,HyWi_X,alvo
31,13,75.5,0.116330831337114,32.6397561841263,0.699155518181818,9,104.383367170671,1.88574475353457,3.92075775410443,0.294409766165789,37.1777696298412,8.70041844355229,1.88574475353457,3.89071711717671,5.80579647259438,5.81544467303677,5.36382140110664,32.8752357433463,1.13376108995536,2.859714259552,7.56227494299381,1.96897781836648,75.5,9,-8.28044557341206,4.19651669413731,5.68226078175749,3.46408334067828,11.3987400022748,10,15.7330923736923,4.1526245719876,0.481907428912043,0.135565896942126,15.5819146827066,1.15209988585414,15.6804895245733,12.2893375796787,1,0.40742010148135,27.4551355804594,0.09966996027056,0,1.83632303497264,0.148702815807949,11.294801641741,150.845261128451,1.1738486210812,0.0114934210608837,2.5878510521015,5.094743951251549
31,13,75.5,0.114718111759137,32.7210169476813,0.697617127272727,9,104.383367170671,1.88575434173077,3.92175270782508,0.302051064298154,37.6201507248387,9.71140179021218,1.88575434173077,3.89228966914665,5.80727507478918,5.81726102049671,5.56808774783469,32.8452803444744,1.12957750130093,2.85993272268778,7.54524652898872,1.96877003334533,75.5,9,-8.30925009502607,4.19650636815148,5.68900085954173,3.46400035895445,12.1366832535117,10,15.716757822231,4.15270421300818,0.483029490368246,0.136068983041936,15.5626516185893,1.15216452630353,15.6625886627791,12.2776630556296,1,0.522796527737332,27.3901516529204,0.134677917700251,0,1.88294038230543,0.136360467962552,11.2948048625339,152.754920221582,1.17386331763496,0.0120763190623797,2.61034338753653,5.13430394008393
21,9,85.31,0.156933298971348,17.7404317694851,0.7521839904,8,110.910406475419,1.70402406199931,3.90828691256117,0.129682858140905,22.3037461889578,5.0237817632671,1.70402406199931,3.87449969978489,5.80060769706017,5.81425414211818,3.45141190111741,18.989221168941,0.698202149223211,2.67378182845933,5.3836326114122,1.96817209993037,85.31,4,-3.17642718770733,4.18553280533522,4.81201756306983,3.37551908763051,0.597750433746964,8,8.80012565728102,4.13662176535031,0.257058565316147,0.0446979706180619,7.85673323747511,0.679454968889832,8.35122431929337,9.60720893886776,0,0.196037055766927,22.2984733713809,0.0294193668950857,0,1.32615325937449,0.155736517677355,11.2014278357129,128.872281626392,1.19833214614165,0.0097963333136238,2.34460047801663,5.563837352959244
27,12,88.39,0.1093854263302,33.6370116674555,0.738783943030303,12,121.168896718802,1.88574475353456,3.91204493252467,0.356506777082835,37.8775437517485,9.29438252846417,1.88574475353456,3.8779054662552,5.81227099603051,5.8268535756994,7.9399100485317,33.8643696490085,1.35167489659634,2.8575640452188,7.75922047108329,1.95524957959039,88.39,6,-11.5041675406517,4.19091220355116,5.68226078175749,3.44460604687729,79.9513373554706,14,15.9116068752049,4.14305535019494,0.598592927027519,0.177388669048434,15.7769741701465,1.1514796748766,15.8673127529495,12.3592020662119,1,0.379174259252985,25.8364196371613,0.126035730532545,0,1.73477065424398,0.145161031600944,11.294801641741,147.523452765427,1.15392184564879,0.0121565452191672,2.5878510521015,5.935542010773082
27,12,88.39,0.103395116743929,32.9845392716072,0.738783943030303,12,121.168896718802,2.1962270852273,3.91354875999419,0.371050017898675,37.7070156066932,10.8072362968245,2.1962270852273,3.87948531242586,5.81609642995089,5.83065055133837,8.28505367579446,34.1364033148621,1.42879386345602,3.16397736723974,8.22905025425034,1.95485925222886,88.39,6,-6.88939122309786,4.19116822142975,6.48232737555915,3.44907928827105,77.8243311938842,14,15.871676918436,4.14349786425147,0.685061010445901,0.226858329498839,15.6991872557673,1.21661503546547,15.8085633344036,12.2976817601656,1,0.282018216671297,25.7635603924737,0.263873392396451,0,1.68850813656119,0.0900334653435418,11.2949809957343,149.130001964908,1.15383560772917,0.0137470794938014,2.62912754144222,6.346787486224656
27,12,88.39,0.108182419471468,35.6628701763532,0.738783943030303,12,121.168896718802,2.18194909348909,3.91516787010194,0.459555118660199,39.9860118301509,11.9498419572893,2.18194909348909,3.88238395949183,5.81869366030282,5.83369244955341,9.0078458424712,34.3914355421474,1.4017727464357,3.13331781456281,8.30226233797649,1.95493655486752,88.39,5,-6.84416623591097,4.19087118230545,6.62371581496481,3.4442808499702,109.81123975573,14,16.7079227947449,4.14335847668298,0.664170768738301,0.322054080814322,16.6735180093083,1.21661529924291,16.7132350855655,12.5052083038614,1,0.172923525045036,24.9883926903491,0.204004231449705,0,1.87362672973873,0.143795668833847,11.2974748533062,151.674072464729,1.15392394980999,0.0118696116721183,2.63234092654483,4.633017024022149
28,12,88.39,0.0976861204636099,37.2228971987984,0.741845106666666,13,121.168896718802,2.17916057887055,3.91296523139972,0.345879194119819,41.6413741922425,18.94296908312,2.17916057887055,3.87919802694728,5.81336386443946,5.8282348162782,10.3164944581101,38.7779376970143,1.481870370329,3.06171763127886,9.62677812527989,1.95788880986932,88.39,6,-12.1364475451162,4.19146185823261,6.52081793661175,3.46581965967087,40.3392530866169,14,17.0130495775814,4.14379451397928,0.638063824948585,0.193955822461088,16.9636651605935,1.12921457818544,17.0120414156138,12.9096988754703,1,0.778629786813575,27.8890767469293,0.244028595914052,0,1.83486881034325,0.167354435648446,12.1889558615902,162.467880089687,1.15655846707325,0.0101090172452153,2.65019647317418,5.739928612014925
28,12,88.39,0.0928805240434246,37.9649998953564,0.740322333939394,13,121.168896718802,2.26834921038088,3.91449095842524,0.400467318760068,42.5554036839709,18.8194003126156,2.26834921038088,3.88079840868612,5.81719265470245,5.83204439775843,9.16025897388818,39.4424702822159,1.62589063819757,3.20573233775169,9.93146662958557,1.95758463223389,88.39,6,-7.22060640406858,4.19172102558298,6.6011669914636,3.46787847539163,40.0732185166801,14,17.6037405014834,4.14424243454904,0.738980306603899,0.255101935178707,17.6135631001221,1.2951960517001,17.632090537566,12.9990859996978,1,0.339889101274348,27.7909299098284,0.408689708800002,0,1.84921173619946,0.113589505907585,12.188955861607,164.368941409764,1.1564880246926,0.010805042658156,2.68902593685278,5.790484985457369
28,12,88.39,0.097673187554068,40.3184307846224,0.738783943030303,13,121.168896718802,2.31448959758297,3.91491373331365,0.377812774751137,45.0551665203238,19.9204187995797,2.31448959758297,3.88199629141592,5.81689758158877,5.83212639571965,10.1013595350438,39.720312477062,1.4751120479964,3.24344758603868,10.819131677496,1.95767733928672,88.39,6,-7.11051292422547,4.19142935550058,7.03360702634615,3.46547689360805,53.5112757223028,14,18.0464437918147,4.14403559826777,0.637473160823497,0.209095807646459,18.1181631609874,1.22036524669698,18.1055901005388,13.1435879330385,1,0.475108807096074,27.6083399738813,0.336759445262812,0,1.92966312415079,0.16250013850815,12.1889558616004,166.881735213991,1.15656085496652,0.0134149064760119,2.6905405031094,6.180456064458132
28,12,88.39,0.0934393015442376,40.1959085516694,0.740322333939394,13,121.168896718802,2.31801206726999,3.91671506267755,0.447691598129563,44.9072103168615,18.7035894538364,2.31801206726999,3.8844503040716,5.82112538047579,5.83635419783927,9.34312253335633,40.0263144359833,1.58716916506894,3.25232150356584,9.49799570083696,1.95755743916443,88.39,6,-7.21662064114622,4.19153814851388,7.04820780733504,3.46724928554791,33.9452581572305,14,18.1095235396749,4.14426318555106,0.733105614119885,0.283963722172979,18.1746624526283,1.31990256825932,18.1655442404108,13.154454341314,1,0.272421828955587,27.6338540541805,0.422076514876035,0,1.91556178263315,0.143850022187196,12.1889558616129,167.714444206189,1.15652500062674,0.0148638629561867,2.71085989107983,4.522878745280337
28,12,88.39,0.0974377606960562,41.9835892492916,0.738783943030303,13,121.168896718802,2.31448959758298,3.9148592255114,0.377312213830396,46.5939368698639,20.594449242698,2.31448959758298,3.88176306123975,5.81688548899367,5.83195946688001,10.4513173778156,43.8141727739791,1.47356775510877,3.25125370400146,9.46136414159713,1.95846153138371,88.39,6,-3.22588163466761,4.19203983818896,7.03360702634615,3.48345123192884,42.2204569491555,15,18.0479471810881,4.14467247905592,0.664530663220475,0.202738721447211,18.1137955671679,1.23822480052458,18.104306902295,13.1469235951062,1,0.718067941803049,29.6730981381083,0.269284442568373,0,1.84298904401503,0.170993294931348,12.1889558616004,178.233186000349,1.15761642374549,0.0116608073854136,2.6905405031094,5.554395796726403
28,12,88.39,0.0990434644840064,39.712661754228,0.740189579393939,13,121.168896718802,2.2545374629668,3.91367676379197,0.364482381420624,44.1645746646808,19.2270833173142,2.2545374629668,3.88038239900526,5.81452016202659,5.82971130676389,10.3225161944324,39.4086532500371,1.47450501778894,3.14508706395163,9.51247764722932,1.95780570191818,88.39,6,-7.10458454723582,4.19142028263579,6.52537028544149,3.46525758560917,40.0676837065057,14,17.9775181530669,4.14386940801866,0.639204210587889,0.204623658710948,18.0737771526776,1.17416811007163,18.0485003025571,13.0990793434957,1,0.657796266700623,27.5776557702329,0.273574263226449,0,1.73189503272751,0.170972007287587,12.1889558615909,165.063287731907,1.15660057458795,0.0113710859996974,2.66979965908107,5.7447274948966935
29,12,88.39,0.0859372726038141,41.9355167181047,0.740322333939394,14,121.168896718802,2.33602634055712,3.91453154807276,0.369771245503556,46.83079290101,24.0247010497654,2.33602634055712,3.88092434725579,5.81654690478519,5.83146279325384,10.5806005578359,44.1954141785319,1.74063486237044,3.27056258348362,10.1016528204686,1.95838114516179,88.39,6,-7.62412846385806,4.1923395024664,7.06477861230655,3.49229983151038,79.2094291863715,14,18.482860040683,4.14496971191277,0.703913104199893,0.22161903038107,18.5762070957443,1.28428273782678,18.5530035608688,13.4663037257646,1,0.349884101877293,29.9258948674799,0.474275024577884,0,1.9791847264621,0.169532593023605,12.1889558616261,179.458105565016,1.15683818013553,0.0093656434490687,2.72737814049527,4.897223385116559
31,13,75.5,0.120744160442093,33.8163805082052,0.700203384242424,9,104.383367170671,1.88574475353456,3.92084302434645,0.324370662471336,38.782643772461,8.46094126804307,1.88574475353456,3.89093226833589,5.80583946194959,5.81560889687341,5.36701359421923,34.8091119488618,1.14931246495569,2.86064823915247,7.57702646435446,1.9707110064888,75.5,9,-3.12279530282764,4.19687553463737,5.6822607817575,3.4727867298699,17.9358889286687,11,15.7487321724896,4.15301729280742,0.517268018366246,0.154139264137999,15.5986075924611,1.16148260047879,15.6966921346819,12.2978363080732,1,0.0993910395902151,29.43424603065,0.0419305663010214,0,1.87734998121983,0.15232583031345,11.294801641741,162.819744284023,1.17616865671292,0.0100926052705289,2.5878510521015,5.150580586203101
27,12,88.39,0.10936921037421,36.9201882387052,0.738622408484848,12,121.168896718802,2.2302890549203,3.91396472207363,0.386682887411976,41.3263735236923,10.2294079141267,2.2302890549203,3.88067115467724,5.81579013127142,5.8307172211483,7.96886882703109,35.0791643472844,1.33832131763677,3.18990772550644,8.78425196391431,1.95497690345384,88.39,6,-6.79517005596653,4.19088011852427,6.84892460811135,3.44380850494184,92.2245319141488,14,17.0749184422176,4.14329334805946,0.601294770478062,0.196136971611671,17.0727721637183,1.2164917621579,17.0965237095252,12.6509915752244,1,0.182069402229157,25.5501376058998,0.204004231449705,0,1.76221584208618,0.140909210142779,11.2949165847455,151.760744120286,1.1539240769046,0.0140307870076429,2.63073552472345,6.045757490560675
27,12,88.39,0.110553330231632,34.3804002426809,0.740322333939394,12,121.168896718802,2.1962270852273,3.91397053369995,0.419082246342798,39.2301209786209,9.40690458533367,2.1962270852273,3.88059914591982,5.81592037013696,5.83076636967653,8.29301685809196,33.9303991936873,1.37497801024933,3.15121265224386,7.90998580600271,1.95496589898074,88.39,6,-6.90109361754188,4.19087817770291,6.48232737555915,3.44399923247201,78.0361822474884,14,16.0414003070947,4.14330559463144,0.677086880074272,0.246890931869422,15.9011916243469,1.21660536840802,15.9941771112413,12.3499248049767,1,0.19139840096296,25.4883838203405,0.204004231449705,0,1.72826077626014,0.116159598563004,11.2949809957343,151.249947299071,1.15392961251062,0.0174352969745769,2.62912754144222,5.939302159646388
24,14,100.42,0.0860249536033771,44.3121679470925,0.811127832258064,15,139.179647401832,2.18308120703909,3.91199199999023,0.440039201649475,48.0812415215967,20.3904077266311,2.18308120703909,3.87739387815855,5.81295945627786,5.82717703850442,8.1505426181553,46.6232507954769,1.63701859894022,3.13132463433422,9.76226468259121,1.95076114695361,100.42,5,-5.93803299135467,4.19151260631584,6.14960334659494,3.51455642875028,53.0699627808432,18,19.2263279036844,4.14349598235174,0.829085008622712,0.288091912320535,19.4475505806729,1.32560103849683,19.3600725952588,13.575187988564,1,0.362442482768938,26.5597108060556,0.378194350360112,0,2.01416623323131,0.129556015658783,11.6583562227197,173.673273545269,1.1513291373509,0.0087873034988455,2.69393567827645,5.563837352959244
26,14,100.42,0.0767390456172651,45.2283898086118,0.811127832258065,17,139.179647401832,2.43518978295704,3.91500134669615,0.425985267669067,49.5926289744305,21.2449531595527,2.43518978295704,3.88091326058825,5.82040785974195,5.83459495870091,8.80588815744381,47.4480953350209,1.93477035712341,3.39629040733975,12.1306861638914,1.95299938916545,100.42,5,-6.35479010655712,4.19259000614831,7.34479000091718,3.50591594345058,48.6577186637579,17,19.11108238109,4.14501359713761,0.804819076565632,0.289902185317223,19.2963421741536,1.44479878611209,19.2265906935589,13.6459385583393,1,0.7353797429494,28.7297726313432,0.625199595200002,0,2.16333820771934,0.146177299874439,11.9791782963411,189.865304144987,1.15441931828525,0.0087291767532373,2.76793343392236,6.958607314841775
25,14,100.42,0.0832369621693857,44.6942801306409,0.811127832258064,16,139.179647401832,2.23996457259893,3.91353768764968,0.420020915744639,48.4107844963299,22.5205691395414,2.23996457259893,3.87909988298095,5.81722597240178,5.8314054280578,8.21835142630258,46.9064165713368,1.967689171504,3.1563508069,10.5996750661261,1.9502296458392,100.42,5,-5.9903777765579,4.1917281638574,6.61224028779264,3.50428194385138,48.1482543531461,17,19.1962786273905,4.1438636807071,0.803667233059084,0.306355000010344,19.3968324044111,1.32931799471829,19.3197694761039,13.5951997026239,1,0.585606388474319,26.6440796916194,0.464790920332412,0,2.04542789442538,0.183805886248305,12.1890277109485,174.401764476895,1.15119909423696,0.0087761865570933,2.71418688801394,6.3872161432802645
25,14,100.42,0.0857101370105555,45.5212473603952,0.811127832258064,16,139.179647401832,2.23996457259893,3.91385877278388,0.427495509579697,49.2717023343169,19.5788011002938,2.23996457259893,3.8799703473018,5.81700852102759,5.83139452674303,8.0856034510842,46.796797913986,1.9524763712636,3.14485265507416,11.7208125412605,1.95040525628255,100.42,5,-5.98202515215981,4.1915592281595,6.61224028779264,3.50267011857931,57.9513643605223,17,19.2272354936441,4.14374707833975,0.801336892072256,0.309742238104294,19.4310346356289,1.32725162101739,19.3523750628143,13.6115184774443,1,0.507101451323137,26.4363379858263,0.427463367977842,0,2.14359791504713,0.168566347001294,12.1890277109485,175.45344135063,1.15138935573656,0.0087730824876623,2.71418688801394,6.096910013008056
28,12,88.39,0.098616495920139,39.4183903756435,0.738560061818182,13,121.168896718802,2.26834921038088,3.91491781785016,0.449079559443191,44.138609574966,17.645550540995,2.26834921038088,3.88192129242423,5.8170264558646,5.83217286640536,9.17972586048074,39.2245209942603,1.57850432215335,3.18732284335097,9.60369789806523,1.95766820803159,88.39,6,-7.21379390726828,4.19142740703041,6.60116699146362,3.46555426729412,31.1139684612,14,17.7394886793092,4.14404785822428,0.733186345920385,0.278666881199723,17.7749153546899,1.29173118200071,17.7804112429207,13.0429038650218,1,0.484604553381831,27.5204166156008,0.336759445262812,0,1.90419924702948,0.139133055923038,12.188955861607,166.590664699496,1.15656548945921,0.014920578044164,2.68902593685278,7.397940008672037
28,12,88.39,0.0945166876968622,39.5529433768222,0.740670477575758,13,121.168896718802,2.31448959758297,3.91468856193558,0.366155099386156,44.1611551074529,20.5175703492164,2.31448959758297,3.88134305807518,5.81692692596116,5.83185604724767,10.4863711917841,40.1090441295904,1.48291515122778,3.2475141513087,9.50368307660645,1.95763780967008,88.39,6,-7.15720155604234,4.19155629191363,7.03360702634616,3.46739375364005,43.3250802328657,14,18.0036357449441,4.14412241221664,0.63911283575372,0.209039317389289,18.0609266800056,1.22110750915915,18.0557909675801,13.1334061680578,1,0.394398579201611,27.7045943850094,0.371874358188432,0,1.85777556599884,0.166814388968345,12.1889558616003,165.661879851347,1.15652196528818,0.0135041702667486,2.6905405031094,5.543633966870957
24,14,100.42,0.0883004198000314,45.4876161273347,0.812748848387097,15,139.179647401832,2.36204119099647,3.91299717239819,0.503456693911264,50.02453547785,19.5757077220877,2.36204119099647,3.87892296756504,5.81467998785884,5.82914722918461,9.65524909014015,44.8538054306793,1.73980986148383,3.30120463549596,10.5803624840749,1.94988371262657,100.42,5,-5.67322920692776,4.19119916636544,7.16310147405655,3.51378187124374,91.35622799521,18,18.9753702141084,4.14328854392131,0.814114237592621,0.361490413292376,19.1393245041255,1.28360822349813,19.0806076474941,13.5192608936272,1,0.41947438651836,26.2993905083315,0.391675040000002,0,2.1891663185068,0.149091307282579,12.1808096061696,176.818732274726,1.15125638063561,0.0111271899543908,2.71418688801394,5.892790030352131
28,12,88.39,0.0859673143291468,42.7174076391537,0.738622408484848,13,121.168896718802,2.33655592058377,3.91426269816396,0.409880780254402,47.2722220138232,23.3647989863397,2.33655592058377,3.88063973763286,5.81579849140336,5.83070504824928,9.42229972972339,45.169395226303,1.59806448339732,3.27155657601747,9.45817480267212,1.95834682918701,88.39,6,-7.54141895859371,4.19227260432267,7.06213515575058,3.50786906594379,34.7763626413111,15,18.9914392758559,4.14487514676953,0.781467555812344,0.256484833427933,19.150364257731,1.28574007931277,19.094618875853,13.594349634709,1,0.208714593085728,29.8825753642865,0.474275024577884,0,1.94678571451132,0.153936165893151,12.1889558615936,179.646505977233,1.1567960126665,0.0107611879968098,2.72737814049527,5.795880017344075
31,13,75.5,0.123195894785218,31.9085689117876,0.697268983636363,9,104.383367170671,1.88344639549161,3.92026688496228,0.288830457128083,36.7857317164936,7.17666211298367,1.88344639549161,3.89023526767361,5.80504573164109,5.81478518164102,7.4709162209088,32.1139236673051,1.12241795505299,2.85460345663199,7.59246932750267,1.96939112106993,75.5,9,-8.24798282619409,4.19643594235561,5.64124652285205,3.46282542312995,9.56214932550352,10,15.1159958192734,4.15247942114111,0.485365920610765,0.134164964836604,14.8813824844931,1.05888098407536,15.0219785632849,12.1466040318886,1,0.105517198682732,27.3232154952255,0.0434318777002501,0,1.65810401549976,0.149008873221872,11.2947995484724,150.270641710366,1.1741321626545,0.015129287269365,2.56484114786036,5.197226274708024
32,13,75.5,0.103707568408682,35.3766297856776,0.699144613333333,10,104.383367170671,1.92027920966464,3.92073637786704,0.285290152754146,39.8287742061315,12.3186716812072,1.92027920966464,3.89055239760866,5.80573480263342,5.81529091974169,7.28840106426659,37.4621020225734,1.30718783430168,2.88596661241404,8.14670007950943,1.97061514878725,75.5,9,-8.77171161845964,4.19706108428404,5.73219650379775,3.47865764905633,22.334098635777,10,16.8054094805991,4.1532061972434,0.525969205327421,0.147623816399402,16.7466325925279,1.09897087529096,16.7997528664782,12.7913121612099,1,0.678505016201958,29.6843831560428,0.16906543169643,0,1.86889991374526,0.151364433816271,11.6986171815402,164.070795033696,1.17486144172681,0.0097964474171404,2.62859246225625,4.522878745280337
31,13,75.5,0.103750910617322,33.9168364610293,0.699492756969697,9,104.383367170671,1.92056116758134,3.92062390468963,0.32183091992961,39.2740982303122,13.6650075780083,1.92056116758134,3.89042270922336,5.80553600589271,5.81509181625419,7.7860111077165,35.7368280291263,1.21505119738915,2.88558700105381,7.47265967809776,1.97051932601402,75.5,9,-8.64656229879538,4.19703209272029,5.72034328044433,3.49028578427563,89.2307025652141,11,16.0983922545483,4.15316276486308,0.521640664137167,0.146877828400868,15.9552372053181,1.07469718219392,16.0501430853638,12.5911051574134,1,0.6434144651759,29.567607675393,0.16906543169643,0,1.83636085321385,0.140063649930244,11.6583275526246,164.213063505693,1.17472861400098,0.0093187235062795,2.62859246225625,5.769551078621726
32,13,75.5,0.0997588878773194,36.4897225796293,0.699492756969697,10,104.383367170671,2.17916057887055,3.92140173700617,0.433023687022547,40.7186399055544,22.8625091494985,2.17916057887055,3.89130352988507,5.80689324653704,5.81644960402097,9.08279209065799,38.5349699778295,1.61954965032175,3.09812012434673,8.26701229429542,1.97003991987355,75.5,9,-8.7035591020631,4.19715180758358,6.52081793661177,3.47974197199114,29.1032515463838,10,17.0338109624144,4.15336925527127,0.82414825615734,0.238141230042738,16.9941320626973,1.1521456772896,17.0375425651489,12.8958465039002,1,0.876084642965188,29.6493516156012,0.240100781250002,0,1.77295545267095,0.18002615937558,12.1889558615902,165.02317935895,1.17452952604047,0.0085115261465583,2.65019647317418,4.522878745280337
32,13,75.5,0.103297614591051,36.9721530278381,0.697954366060606,10,104.383367170671,2.17916057887055,3.92156806120043,0.436049600911845,41.3580711015275,16.8115851750809,2.17916057887055,3.89175519794987,5.80692630118365,5.81670529961344,9.50160854512928,38.4723834069589,1.61010200638166,3.06332030596185,9.3875369829084,1.9702131107813,75.5,9,-8.70428532962241,4.19704875341066,6.52081793661177,3.47851724204426,30.7399378621402,10,17.044601057299,4.15329963387691,0.82394786438034,0.241603606196169,17.004379747869798,1.12948571534199,17.0480896824608,12.907135039743,1,0.801283542589559,29.4531258074211,0.210558900000002,0,1.8973302033838,0.167095145796594,12.1889558615902,166.027877670136,1.1748805537812,0.0108228473172526,2.65019647317418,4.522878745280337
24,14,100.42,0.0908447243955066,47.9329797315713,0.812748848387097,15,139.179647401832,2.36204119099647,3.91316817382684,0.513184579997442,52.5135729373047,19.5969874135825,2.36204119099647,3.87934865667996,5.81463312665079,5.82925215501419,9.59591327636405,48.6451098138942,1.72788137006957,3.30621439311088,10.544611127264,1.95150960755201,100.42,5,-3.33882392074801,4.19168337736476,7.16310147405656,3.51750504808688,87.1524700378837,19,19.007558919901,4.14383743422529,0.821760198474068,0.352572636649139,19.1766796054291,1.30343101459839,19.1153662598967,13.5306293278169,1,0.699458194614418,28.2690529497721,0.291765867950001,0,2.17880547719226,0.154060766903293,12.1808096061696,189.798471234852,1.15316888722466,0.0106703677109217,2.71418688801394,5.935542010773082
25,14,100.42,0.0807674415250543,48.5412445033166,0.810889507096774,16,139.179647401832,2.38984813376807,3.91283055298295,0.465247838625333,53.104442700125,21.3766178650958,2.38984813376807,3.87848631928311,5.81428621059178,5.82873771910147,9.73232576749488,50.0192362313158,2.0827125901926,3.32530237250068,11.1805015090892,1.95134584516714,100.42,5,-6.12545364976183,4.19198413725875,7.19298805431951,3.51961829839408,96.2731996754206,18,19.6626855597035,4.14413542195766,0.817090533059516,0.345509490492421,19.8851088376842,1.4442499756232,19.7972709896377,13.9116204475719,1,0.365272606132958,28.5205071338884,0.491690771850003,0,2.2125994592256,0.152484792078056,12.1808096061704,191.083747938272,1.1517244393021,0.0082413955204183,2.75017897236053,6.251811972993799
24,14,100.42,0.080793976901747,48.8134695676217,0.810889507096774,15,139.179647401832,2.39049541269859,3.91255930554916,0.481041184456907,53.4166541668249,24.3662144409695,2.39049541269859,3.87819616767853,5.81352178551301,5.8279669438133,9.73950196014065,50.3564515886327,1.74186524090718,3.32620039268517,10.5179062826225,1.95126266979161,100.42,5,-5.93072337821076,4.19191687896307,7.19114040271397,3.52533519877887,99.1406047518069,19,19.811073575975,4.14403996917039,0.836515805165363,0.327851070432783,20.0515448527576,1.44424942945264,19.9547771902094,13.9536407322143,1,0.334667004338426,28.4740177410911,0.491690771850003,0,2.20344094350313,0.134357991065831,12.1808096061695,191.281174779335,1.15166185550927,0.006878976919667,2.75017897236053,5.756961951313706
26,14,100.42,0.0725489231451442,49.9780655380244,0.811127832258065,17,139.179647401832,2.58204942329366,3.91561945385063,0.472923787171652,55.120758729739,25.393223606862,2.58204942329366,3.88178194536237,5.82102116841274,5.83545301757578,10.397320129293,51.4541722113519,2.06947265290912,3.53130322404448,12.8717530753109,1.95338525682395,100.42,5,-6.3197278905768,4.19301038721837,7.71051975127073,3.52155139627661,94.6743137568366,18,19.7049245416639,4.14558186760042,0.819439802382917,0.331812416821401,19.9090214981635,1.54786376704531,19.8301681254575,14.030668966575,1,0.5360893501604,30.6449525863387,0.750449595283449,0,2.34103401510051,0.149100991122837,12.1808096061742,208.204856925385,1.15463008933187,0.008138695742813,2.82026820581851,8.0
30,12,88.39,0.076693175081904,44.0413960312754,0.738783943030303,15,121.168896718802,2.61360437272611,3.91732255566834,0.396469962528409,49.2101332450753,26.5390161690513,2.61360437272611,3.8841903019564,5.82318034824301,5.83810293085623,12.0904853057966,46.3300262203772,2.04107287089786,3.58821406250405,11.8091547052838,1.95933831071182,88.39,6,-7.99521079124226,4.19336269480992,8.424317108596309,3.49542136766065,124.753448634681,14,18.7137372316097,4.14641243573559,0.758403666162276,0.222436884432345,18.7974724457808,1.44606703279168,18.7791887585451,13.6656204941841,1,0.417802599569235,32.0545249957174,0.742667506928246,0,2.10968355691698,0.161705953237222,12.1889558617501,196.098406486926,1.15840346532705,0.009171427487119,2.79902726040422,6.259637310505756
27,12,88.39,0.105426745819386,35.9218481191427,0.738783943030303,12,121.168896718802,2.23028905492029,3.91374250152532,0.413567029364754,40.238331675145,10.7001566513614,2.23028905492029,3.88002334773084,5.81582487278928,5.83045418302584,7.57565631578402,35.1079711142693,1.40278733875602,3.19256402773027,7.6537768254189,1.95492610280686,88.39,6,-6.84969151267416,4.1910053626299,6.84892460811135,3.44815610217833,78.3708403009622,14,17.0350084162904,4.14337902601865,0.690222595363597,0.257965580568053,17.0220065014896,1.21657809627185,17.0514619135291,12.6235413957876,1,0.194197820414958,25.6534785821932,0.233014081893493,0,1.75626856769341,0.145846640483417,11.2949165847455,150.580514768026,1.15387665783573,0.0112282626975519,2.63073552472345,6.050609993355088
27,12,88.39,0.104088040628961,36.5868821123514,0.738783943030303,12,121.168896718802,2.23228595465639,3.91574814524188,0.426542285996122,41.0856075733774,10.6550549988274,2.23228595465639,3.8831182452088,5.82002040995573,5.83494540279823,7.57945461618953,35.3120584971223,1.39362310614957,3.1954065135242,7.63284290182932,1.95482378143594,88.39,6,-6.86919962702709,4.19098744154318,6.85990774001652,3.44785021037771,83.5257838191665,14,17.0670405355383,4.14351812782558,0.679740264111965,0.258103520138169,17.0476037859446,1.23248947349683,17.080219263196,12.6459148416057,1,0.286230203268459,25.5784655910669,0.277677303328403,0,1.77314921817803,0.1229354947578,11.2950809610755,152.55366032696,1.15388002671438,0.0161848216703481,2.65229378143033,5.889410289700751
27,12,88.39,0.109074109765944,36.658537054443,0.738783943030303,12,121.168896718802,2.2302890549203,3.91391091374562,0.418215352939993,41.3304908248584,10.3809126946714,2.2302890549203,3.8804396560809,5.81577914561276,5.83055234917572,8.40899813385708,37.9179912111247,1.38464968270209,3.1951113650741,7.77835418570585,1.95600280141658,88.39,6,-3.05653903027562,4.19147847362768,6.84892460811133,3.4755553823569,73.5807394253329,15,16.4224440048559,4.14391630280689,0.706248679533973,0.247219893620404,16.3172977482838,1.22303233595287,16.3932216930705,12.4673210537491,1,0.285513192560338,27.649679172221,0.14818266033058,0,1.73641378332812,0.150635029094487,11.2949165847455,162.352947283004,1.15535705492779,0.0136494194786597,2.63073552472345,6.008773924307505
