F03[C-N],TPSA(Tot),HOMA,L1v,RNCG,Eig07_EA,P_VSA_p_2,H6p,SM15_AEA(bo),F06[C-N],SpMax_B(p),RDF115v,H6i,SpDiam_B(v),L1e,CATS2D_06_LL,Eig07_AEA(ri),RDF060p,MATS1p,HOMT,F05[C-N],F05[C-C],SpMin1_Bh(e),SpMax1_Bh(i),VE3sign_RG,SpMax5_Bh(i),RDF145s,Eig07_EA(ed),SpMax1_Bh(e),H7v,DP15,H7u,F01[C-N],Eig12_EA(ri),CATS3D_02_AL,DP18,H5s,HTe,SM11_AEA(ri),G2i,SM3_B(m),R1v+,HyWi_B(v),SM5_B(m),MATS7e,ATSC3i,IDE,SM14_EA(ri),Mor31e,RDF080p,F07[C-S],R5m+,CATS3D_16_PL,TDB02i,alvo
11,97.34,0.850856193043478,24.5691949265137,0.148003136128507,1.66786657637627,128.921157158449,0.202191500051465,1.66786657637627,11,3.87193075363286,2.7822145556469,0.789989791988373,5.79788414442003,23.9917881014469,4,2.63313922626519,6.59843221270595,0.0287791005682758,19.56969244,10,16,1.94705297065154,4.18426002540256,-2.87766150968227,3.35592306185825,4.46854579632798,4.67894940078546,4.13475133881326,0.100026099334348,13.049553206635,0.324775268789374,12,0.679739285094788,3,12.7868208601978,3.45233630175565,26.9173067782285,4.60937674986404,0.179995788838212,6.41938838127498,0.072499629014845,4.18100362153021,9.83498281898482,0.145935922995475,1.23256508734694,3.6698908851152,15.7563287575541,0.076040458145515,5.26588387615895,0,0.0525643667560749,0,2.74589924151915,5.333482019445119
11,97.34,0.850856193043478,25.3237376612035,0.123533899455079,1.72286732826895,128.921157158449,0.161579701926792,1.72286732826895,12,3.87211114507542,3.63437953047078,0.935602127049759,5.79818140805661,26.8713956888978,4,2.67529287877353,6.51105518609581,0.0114933768154232,19.56969244,10,17,1.94770003496925,4.18474817547341,-3.08779387280188,3.37652497919771,20.8624846708156,4.98795979456423,4.1353093702134,0.0938043117897388,13.0306962882697,0.299991808071076,12,0.952073082954551,3,12.60297112032,5.38268630370899,31.3501818981227,4.6093767712874,0.154039221954264,5.82432947035561,0.0698265704974622,4.24713525451013,8.25708929290549,0.361044671808442,1.60586982,3.76378686403241,16.0834226746025,0.143904636182305,5.26265260488151,0,0.0244262764081323,0,2.86558594286623,5.281498311132726
11,97.34,0.850856193043478,27.5124249723609,0.123628172649771,1.72624014124508,128.921157158449,0.162365785581055,1.72624014124508,11,3.87206966876579,3.80455503944183,0.843465226296638,5.79812979987239,29.4291945760448,4,2.67549888934611,6.17628959176484,0.0114933768154232,19.56969244,11,16,1.9476776718285,4.1847310055167,-3.08671513333889,3.37795497299685,69.9226633610125,5.00263116471281,4.13528572637701,0.114102344599324,14.1772388700515,0.401684341476673,12,0.952075687917982,3,14.0009360203563,6.02390217658479,31.06561368787,4.60937675406494,0.175645012205851,5.82432947035561,0.0699151764638633,4.24713525451013,8.25708541582094,-0.0672496908557104,1.60586982,3.83180358792513,16.0598252706385,0.219664362380259,5.96878052616487,0,0.0171296058781037,0,2.86560729445818,5.958607314841775
11,97.34,0.850856193043478,27.2513996596697,0.107355865937632,2.0,128.921157158449,0.157027746496187,2.0,13,3.873050844848,4.89968226444568,0.976681431351131,5.79909871583178,28.8735271963859,4,2.96150972475825,7.67580123275432,0.0063455181795398,19.56969244,10,18,1.94871518942587,4.18530770578131,-3.2982354961774,3.47012131667029,37.44829637876,5.70175287829319,4.13605424467827,0.117034467466861,13.6488291178219,0.349084614363718,12,1.15686642025533,3,13.3062032158341,5.17821477071943,35.5307904411792,4.60937681294292,0.162305632647406,5.95451243147651,0.0675001858015014,4.34417298952269,8.38830008481478,0.432432494132516,2.0726225459375,3.8144728242912,16.3879450822882,0.222768101372953,5.55567017720746,0,0.0303672910465723,0,2.97746546770638,5.042871802323187
11,97.34,0.850856193043478,26.7277615170787,0.123020180351105,1.88421308352703,128.921157158449,0.180034600932836,1.88421308352703,12,3.87274577813731,4.57338784193194,0.936012541060902,5.79866868432545,27.3503099966396,4,2.81751766350705,6.95373342572201,0.0194292983732418,19.56969244,10,17,1.94747499108663,4.18473870136315,-3.08832605469281,3.37652497776764,64.8338079322987,5.48143772846791,4.13538020541474,0.110033584332844,13.4220369530997,0.301705785245481,12,0.952077511462652,3,13.0737568927202,5.43534021755839,31.7543052572729,4.60937679403541,0.160057089508594,5.9362490968035,0.0698196141734984,4.27964586242807,8.40047789869918,0.43145225049945,1.57590337654321,3.78257236863298,16.156237668698,0.11682645278693,5.6065775656463,0,0.0223317212026052,1,2.87904254026883,4.9503943874050265
11,97.34,0.850856193043478,25.3411980498604,0.144024388622942,1.66786657637626,128.921157158449,0.166978994395512,1.66786657637626,11,3.87181230063188,3.19423734429536,0.823801995925968,5.79785955265434,27.4690923995726,4,2.64182490555262,6.21633363799412,0.0138551533179774,19.56969244,11,16,1.94815826769185,4.18461570523445,-3.09003451225954,3.36721535032978,7.78640467379138,4.67894940078547,4.13510020430028,0.0958876372497963,12.7858861010585,0.407226151280787,12,0.679754665421681,3,12.440893023531,3.51375852294056,28.2478967313657,4.60937674986405,0.186149695561878,5.70263633393023,0.0710805964946728,4.17372464645123,8.13956167444513,0.0340010184341873,1.31378247395555,3.6698908851152,15.7943984419731,0.211926808327604,5.95822692349237,0,0.0173491615491057,1,2.72050930181545,5.568636235841013
11,106.57,0.850856193043478,26.9560740939179,0.184532238023741,1.6762099698216,139.921045046056,0.187413566126299,1.6762099698216,12,3.87179440033667,3.07366880190235,1.03942882958673,5.79786863424449,29.3379133182671,4,2.64510929684034,6.91181186720396,-0.0313925562918879,19.56969244,10,17,1.94700907843017,4.18449774308736,-3.16001309738674,3.36751996111355,13.9786341547655,4.72564647679473,4.1350185992864,0.0774674265065246,13.5118053392952,0.331958614819387,12,0.679787169324939,5,13.2962626481535,3.71785316758608,29.047848132043,4.60937675042506,0.164291815289034,5.73731024241258,0.07131041746902,4.19844668037078,8.1644938693319,0.176509347445275,1.2958017858034,3.74827366533883,15.784629531464,0.0472239036814887,5.59943023016126,0,0.0166819579658484,0,2.74348667502397,5.522878745280337
14,100.42,0.811127832258064,38.4284212377476,0.0977605520379153,1.9886459186502,139.179647401832,0.432441560499558,1.9886459186502,17,3.87600046494289,7.8988858684255,1.64801038585883,5.81053820021251,39.803400471549,2,2.93584730754335,9.94836439968026,-0.0119780305598032,25.1449628,15,24,1.94979386570679,4.19071334757232,-12.0866796164672,3.48668303786693,42.0278303531995,5.74560199741264,4.14243457004813,0.274005127498952,16.8771841523302,0.80268034552781,13,1.21578267960654,5,17.2883723027542,7.10428596104624,37.0181953059707,4.61589630937822,0.165276697243779,6.01303245578877,0.0581022801951397,4.45256817274131,8.44055233421121,0.0520294032455772,1.89118933145405,4.03407599926243,16.1226778895289,0.288922664683864,7.5948934770433,0,0.0274007024434695,0,2.75248284002967,5.701146923590294
14,100.42,0.810955876129032,39.6455801566194,0.0929478100131784,2.16043821835585,139.179647401832,0.4265662776581,2.16043821835585,17,3.87757817682958,7.89398774143099,1.67592023695014,5.814397461068,40.9471585578895,2,3.10995190444752,10.24019936405,-0.0123890771746096,25.13963216,15,24,1.94919752938169,4.19097079948892,-5.68601379962789,3.4881133789886,46.157601867291,6.08413503579686,4.14287960214159,0.291578385591064,17.4412400862235,0.79766481178366,13,1.32656890354593,5,17.9430356867673,11.2315042243985,39.1117476401707,4.61593098522832,0.173513459530581,6.07630811552604,0.0634664960525286,4.4915264343494,8.51034811376303,0.0910459308515937,2.16772316491084,4.08800612043486,16.1907972287913,0.356651813545528,7.34915880085228,0,0.0443394875022327,0,2.79869312615206,5.235077015350112
14,100.42,0.811248503225806,40.264373049084,0.0967985314564983,2.15461556103823,139.179647401832,0.409254863250131,2.15461556103823,17,3.88051565605327,8.195206886172,1.57880136936584,5.81701976593981,40.3888303983442,2,3.09752440700694,10.4669986354368,-0.0020538505047235,25.1487036,15,24,1.94931657791967,4.19067210101692,-5.65959177464841,3.48657729643432,31.503514427418,6.09102740156653,4.14273956970928,0.214305243572816,17.2216105417725,0.633928794340605,13,1.29152335610816,4,17.6677899104503,7.13230152913538,37.9423385522036,4.61604239872592,0.148040955482933,6.19211291619961,0.0706764013209769,4.50505842387317,8.66902268485075,0.112279565428463,1.84593736766804,4.07824115855239,16.2025427786323,0.306960268552849,9.66577638419857,0,0.0903018393088201,0,2.77533327832598,6.769551078621726
14,100.42,0.810955876129032,42.2975397298917,0.0977475994138074,2.17305375675117,139.179647401832,0.473079393254625,2.17305375675117,17,3.87876893832918,7.9064308139731,1.625110354853,5.8140785599503,41.1924226014376,2,3.11982549364105,10.968875561967,-0.0020538505047235,25.13963216,15,24,1.94937391757657,4.19068108532467,-5.65768724877486,3.48644506178551,50.9681123728607,6.13142869807592,4.14267384168471,0.32359867968602,17.8714185241595,0.802793025681708,13,1.2629734919958,5,18.4796435917384,9.05898214302456,38.2083923279712,4.61592487676538,0.15709347966205,6.19211291619961,0.0585950013247363,4.50505842387317,8.66899822301373,0.0502634536243254,1.84858637507544,4.10450945921757,16.149274219402,0.257327195548813,8.24536810125661,0,0.0629983553331303,0,2.77511475223902,5.723538195826756
14,100.42,0.811127832258064,41.1626371647203,0.0986923525887486,2.16043821835584,139.179647401832,0.475790271715102,2.16043821835584,17,3.878698246441,7.89513125748119,1.61941666871732,5.8142116842936,40.7223400420166,2,3.10551565239557,9.91929115176267,-0.0020538505047235,25.1449628,15,24,1.94935822931595,4.19067913393615,-5.69490043451993,3.48649533757078,49.3155647248217,6.08413503579688,4.14268620301659,0.313863007102775,17.5408234148185,0.789138567705945,13,1.32624678457606,5,18.0773659231443,9.01617465108974,38.199173400244,4.61593098522831,0.161199088323365,6.19211291619961,0.0881727292934984,4.50505842387317,8.66897841477168,0.0901950055968374,1.84545037507544,4.08800612043486,16.1522029164607,0.16537557253048,7.41673442478761,0,0.0828769178944364,0,2.7748520652825,7.221848749616356
14,100.42,0.810955876129032,41.2147647518387,0.0945863660265337,2.17305375675117,139.179647401832,0.461653636519779,2.17305375675117,17,3.87811711494723,8.07275293922776,1.63968205713001,5.81411776109006,41.3239211588274,2,3.12084322927971,9.83016073140164,-0.0073093252653795,25.13963216,15,24,1.94929669044541,4.1908070267165,-5.66186460770524,3.48774070155185,45.3014530748954,6.13142869807592,4.1427599839816,0.318977940846182,17.7994297230381,0.802694430483448,13,1.27904688218053,5,18.3857292188246,9.13095587827229,38.5696332768627,4.61592487676539,0.173513459530581,6.1358859239721,0.0578223841889332,4.49831531827921,8.59282302864654,0.0348963516685754,1.98783205162895,4.10450945921757,16.1660122929807,0.247565817723763,7.5007137763236,0,0.0620990121251509,0,2.78680547536315,5.809668301829708
14,100.42,0.811127832258064,41.9689338877951,0.0935073998428528,2.1736480721593,139.179647401832,0.474877116572629,2.1736480721593,17,3.88124759512283,8.06858664873459,1.62718631458033,5.81835664069892,41.541616500601,2,3.12176127035949,9.80379359057374,-0.002392001402185,25.1449628,15,24,1.94914322921348,4.19078900574654,-5.68089364445397,3.48764088604248,49.7232056373657,6.1358555439154,4.14289990447593,0.317463820777128,17.8399100666166,0.788625348025021,13,1.32940421236564,5,18.4156979747076,9.16920615240505,39.2059295721614,4.61595716365102,0.169372076872468,6.21905207945034,0.0872672517087287,4.52373894188663,8.69737537429912,0.0520486302182421,1.94599923352195,4.12212736099892,16.1964071044174,0.199279098649508,7.30420593081802,0,0.0825366248913874,0,2.79800292372532,6.4089353929735005
14,100.42,0.810955876129032,43.4347554006367,0.0975118141344335,2.17305375675118,139.179647401832,0.471078155029717,2.17305375675118,18,3.87853571235511,8.01550191781334,1.62217875741512,5.8140682932687,44.9410678970437,2,3.12187063469959,9.78717363035874,-0.008595569509907,25.13963216,15,25,1.95102510040898,4.19128251687362,-3.16803793287637,3.49734294220139,41.082518533671,6.13142869807592,4.14329754827986,0.313848489913212,17.8250847358462,0.814721811424632,13,1.29630390628339,5,18.4189349880674,9.32760871195027,39.5101532236247,4.61592487676538,0.162480369128111,6.12485035459448,0.0547197061973266,4.5035044839733,8.58269282669852,-0.0012108850597099,1.94707631930748,4.10450945921757,16.1937261971172,0.364115622122157,7.67485404221898,0,0.060835409502476,0,2.75092282558275,5.703334809738469
9,85.31,0.7542146664,21.4691123016691,0.128479174521818,1.78086163894543,110.910406475419,0.132047501733043,1.78086163894543,8,3.87460905050958,3.66215773785098,0.823063158041511,5.80107215981107,23.3312678624258,9,2.72630513610681,4.91726742772916,0.0144164403809051,18.85536666,8,19,1.95570192401415,4.18522338056744,-2.95072706419043,3.36977057681199,9.89243232112829,5.32265932206994,4.13633936804563,0.05102315503106,12.4053023379064,0.2801483419521,10,0.952000077771527,4,11.8862265686598,5.24622455814167,30.9797742441764,4.60938613135309,0.155611391402494,5.83828427823599,0.059345519315476,4.24743816958409,8.28157504602767,-0.0542163905901865,1.74891701292591,3.67898821259301,16.3699702816147,0.240472107403815,4.22501533991616,0,0.0223069978356776,0,2.87047772293784,5.671620396561262
9,94.54,0.7521839904,20.557646303325,0.198324582013161,1.54768564020672,121.910294363026,0.185436232276557,1.54768564020672,9,3.87452537658404,4.01335752616421,1.19612653201849,5.80084250186091,22.5826897122282,9,2.48407343335595,6.46660617575614,-0.0284070575609643,18.80459976,7,22,1.95854608306227,4.18533252963541,-3.24161123202063,3.34873964651159,5.15310230868936,3.69909248904206,4.13646212539095,0.0549838805103333,11.3453748214607,0.247295263316661,10,0.679685617876261,6,10.6877650182211,3.8780740563551,30.6434690615815,4.60938915702228,0.163281005702664,5.73629070527641,0.0472038163624338,4.20575987448847,8.17618054599071,-0.111234880075856,1.31089257863739,3.5959551184611,16.3268830241517,0.266223591440809,4.58718693225198,0,0.0221289318967195,0,2.70323277286111,4.997402019280091
9,94.54,0.7542146664,16.39949194522,0.146119214896193,1.77288780812167,121.910294363026,0.123488085176727,1.77288780812167,9,3.87325221345661,2.28901553111768,0.63281074226587,5.79953773759906,17.2588283675438,7,2.71921479376077,5.85097858823775,-0.028439632499086,18.85536666,7,21,1.95368833295341,4.18487122683784,-3.02789766866459,3.39185324324287,0.112870743835607,5.30460686295962,4.13585844961748,0.0330482367582119,9.65300360083753,0.197108524690095,10,0.951811797206237,6,8.60987025808542,6.1543076094341,31.9873282457565,4.60938544854467,0.166428834349117,5.82954952005919,0.0617539539486347,4.24637088860372,8.26347488863968,0.271746767904635,1.39161411799587,3.74317304270511,16.0070421147879,0.230911991796025,6.01380030747465,0,0.0297334468306879,0,2.8706933707452,4.861697301833718
9,85.31,0.7521839904,21.9029676902711,0.133642365596854,1.78086163894543,110.910406475419,0.132084127028889,1.78086163894543,8,3.87517901563894,4.5528987366524,0.823206677848149,5.80115758692167,23.3053427439751,9,2.72383590156458,6.04583900616821,0.0201335545884806,18.80459976,8,19,1.95613130864677,4.18512098188656,-2.95120608278382,3.36976164694814,4.99945829859147,5.32265932206994,4.1362626577366,0.0536430145588603,12.4209327890356,0.280569915423611,10,0.951983462633487,4,11.8996008937655,5.16708293820268,30.5823320924562,4.60938613135309,0.155611391402494,5.91328572984357,0.0592749422119652,4.25609578436334,8.38417720946464,-0.0542139401560201,1.52421946345051,3.67898821259301,16.303254850753,0.139708818468946,4.62227149883294,0,0.0224510806273744,0,2.85579153104595,5.85078088734462
9,85.31,0.7521839904,19.4090400535139,0.157063715313508,1.76974365320093,110.910406475419,0.186150589806214,1.76974365320093,8,3.87402664694167,3.69023070190557,1.08302952224482,5.80008460268884,21.1870431176626,9,2.71847999077671,5.75348186275282,0.0136354739696728,18.80459976,9,19,1.96712333764406,4.18545819255353,-3.17687627043402,3.34960488393402,0.0262315164300844,4.9625748668574,4.13650716628115,0.0508823937776017,10.8858659362399,0.324300205463735,10,0.679406836357181,4,10.1863299870905,3.38696427212794,29.209429674851,4.60938594729583,0.174311518733476,5.70158080609996,0.056273190524823,4.18122020662554,8.15148926180047,0.040935544605941,1.32282508210775,3.55746027989081,16.0905899036373,0.294355971582356,4.82785991272723,0,0.0213334652587693,0,2.68036881425775,6.086186147616283
9,94.54,0.7521839904,20.6015976710826,0.146324749508522,1.78124790400174,121.910294363026,0.150413589087756,1.78124790400174,8,3.87317520216834,4.25160393497714,0.76273693448908,5.79941906545178,22.2231713635037,9,2.72709254975266,4.46060504043739,-0.028439632499086,18.80459976,7,20,1.95374761932064,4.1848626847420896,-3.0217680738191,3.38692505249059,5.24890130565372,5.32515917813156,4.13583631242506,0.0494984665595023,11.7778503871634,0.232599110799634,10,0.952006101032661,6,11.1049486738757,6.86849806157362,31.8027210614856,4.60938517685041,0.154812382735768,5.82954952005918,0.0614277178315976,4.24637088860372,8.2634710362338,0.0087977217499342,1.39161411799587,3.82072688087019,15.987923187921,0.0787492003932984,4.54117684666656,0,0.0265910762430865,0,2.87065282257213,6.366531544420414
9,103.77,0.7521839904,22.437244181478,0.17025182472354,1.61089146183021,132.910182250632,0.133645453778092,1.61089146183021,9,3.87369915653854,2.94985892090873,0.74635681932604,5.80003477957619,24.4240856370418,7,2.52182085523948,7.37501174052927,-0.0705886139165121,18.80459976,7,23,1.9532044503847,4.1850609510426,-3.3232235081722,3.36014782207941,7.42947965563213,4.16905551075453,4.13615278760333,0.0368207823833479,12.1147062479653,0.222028351730136,10,0.679657314340932,6,11.5832192714441,3.22559057489756,31.1276550321963,4.60938585225911,0.151861153330863,5.7698361959071,0.0567641755683419,4.22971902821613,8.20019729394308,-0.0670918820663056,1.29469042109375,3.68894327534382,16.0812984534048,0.203244055635115,4.24968383228591,0,0.0168524111303637,0,2.725037530595,5.4156687756324695
12,88.39,0.738622408484848,39.3077628732416,0.0945166876968622,2.28373098819587,121.168896718802,0.392123364876943,2.28373098819587,14,3.88187794147431,8.01981984482482,1.62150810088981,5.81869740763526,39.2947994580929,7,3.21957201853388,9.73251571595473,-0.0086976315663807,24.37453948,13,27,1.9556316194094,4.19175363626998,-7.17863901415644,3.48697247257374,133.891858101153,6.90142878594206,4.14436380600908,0.213246160808664,17.1892867560682,0.66976602625551,11,1.2167131018575,6,17.5768240816539,8.84134261291045,41.2777016334098,4.61594574435735,0.147463051990239,6.24220650816007,0.0586361643534343,4.54563041536626,8.71945892098134,-0.102887861042664,1.95898791816529,4.11575210671641,16.5073522364695,0.293079608504113,8.21868976393834,0,0.0455390562715366,0,2.83472349471958,5.966576244513051
12,97.62,0.738783943030303,36.1242721533077,0.120992514189746,2.28778436108732,132.168784606408,0.385573961463626,2.28778436108732,15,3.87884960756297,8.85511757382679,1.39910431997376,5.81422550446923,36.4454603064936,7,3.24150689093684,8.83442083808097,-0.0400205241748473,24.37987012,12,29,1.95505502251672,4.1913238250467,-7.39607673438275,3.48361542756223,97.0472813055198,6.90862034714165,4.14373203889904,0.160441437304745,16.3557389728795,0.597745980582867,11,1.27909362662141,8,16.5489179547563,9.42872611902276,41.2713712408098,4.61592149539432,0.146899935650445,6.18265727262029,0.0578993924056019,4.53835915633077,8.63464799454054,0.131335046232242,1.8338244871875,4.15226371106069,16.2728449963082,0.393273796349675,8.87017176925358,0,0.0484622689123023,0,2.84657571629187,5.823908740944319
14,100.42,0.811127832258064,41.2011929823448,0.0991199796852808,2.16415475484113,139.179647401832,0.417041531449423,2.16415475484113,17,3.87716169143959,7.35198827037743,1.59998700224429,5.81168987697103,40.5816875625724,2,3.09835628027806,9.83206237042497,-0.0036709537383116,25.1449628,15,24,1.94962606390938,4.19067210392934,-5.62586286518762,3.48629661293089,42.8065291664974,5.99006889872868,4.14250881671505,0.240635370393068,17.638999318522,0.714135501585056,13,1.23911367360882,5,18.2454847656791,7.01979976456836,37.2319919312663,4.61590275505575,0.15709347966205,6.5943714007927,0.0669818172455115,4.48293694403495,9.90311412931475,0.0371386621571832,1.89075558528121,4.08173148522916,16.1280592135623,0.271786114592819,7.4801540693456,0,0.0756179782649429,0,2.76107466340663,5.425968732272281
14,100.42,0.811127832258064,44.0666212569452,0.085994871586899,2.18293741991066,139.179647401832,0.420994183599245,2.18293741991066,17,3.87768092659315,8.15177738351886,1.96369805630671,5.81372127447898,46.3139009072265,2,3.13094358335978,10.4343818635902,-0.0134200586594899,25.1449628,16,24,1.95084327760725,4.19157943667402,-6.12744301647043,3.50285531649083,50.1991186922588,6.15499240648988,4.14359083042212,0.302665969852909,18.4071310922945,0.800787626285805,13,1.32551499282953,5,19.0822755254156,8.97536924197317,41.4228211677572,4.61591955608029,0.158671710353288,6.12200189151813,0.0543426714994653,4.53241222550504,8.55093861297228,-0.0119731804511344,2.27354576501693,4.1569017512972,16.3802452377552,0.245667630447354,7.58131260072096,0,0.0220345735784174,0,2.85420046658081,6.356547323513813
9,113.0,0.7521839904,21.7044870678005,0.148111299004496,1.78567789193783,143.910070138238,0.275898773640214,1.78567789193783,10,3.87473798758201,4.34907803619546,1.1026466745237,5.80142461922543,23.4215699015806,5,2.73175884552771,9.71557307154095,-0.109050269000855,18.80459976,7,26,1.95263775856324,4.18532416580035,-3.61224470306558,3.36035297992921,13.0827360883488,5.33661567240373,4.13660229475459,0.108680681618639,11.9174746174614,0.69820792097245,10,0.862079053648769,6,11.3430897217803,5.26457776602753,34.3513837681468,4.60938689210038,0.167299752740038,5.82698637594104,0.0480296387138365,4.28350828711078,8.25357841185431,-0.0706642967140626,1.36105099305843,3.71170858619055,16.2279654943294,0.151758936944665,6.78286171981313,0,0.0171456967621415,0,2.73349185529955,5.812479279163537
12,88.39,0.740322333939394,39.0326233763346,0.094899665986564,2.25175593983279,121.168896718802,0.392840174186686,2.25175593983279,15,3.87931500342817,7.66023342504342,1.40477319933804,5.81468607146613,40.16069223776,7,3.21232144183349,7.59658665882848,-0.0113158505944252,24.43063702,12,28,1.95584867207872,4.19170726429791,-7.21030985081358,3.50499757930313,84.5109004437128,6.87409478353283,4.14411439904366,0.230988315883932,17.4894389995458,0.721745566322016,11,1.21659649360179,6,17.9738332408236,8.99026966844126,40.8622307229456,4.61591439308154,0.156316903017325,6.16102326727374,0.0633856000998359,4.52075876109372,8.61730990030917,0.175688136129463,1.98908296609917,4.14152398878156,16.4272069257416,0.392917515965233,7.08593367285081,0,0.0413643681083579,0,2.82375301050905,6.251811972993799
12,88.39,0.738622408484848,39.8689256624852,0.0837234375374113,2.5072547728156,121.168896718802,0.385712166580681,2.5072547728156,14,3.88282542754443,8.34195954707473,1.7120780298866,5.82206328013969,40.8214460564571,7,3.4504286589782,9.96756085512474,-0.0116920376289829,24.37453948,14,27,1.95718958240481,4.19277858575753,-7.70909725422475,3.49023633024492,90.4052427610768,7.68185337438849,4.14562575010977,0.22923199948992,17.3736372182415,0.698527554034326,11,1.30820730282637,6,17.7784170222351,8.32066797712488,45.3063753451051,4.61596075470034,0.161605331748219,6.25568933743476,0.0617977642226418,4.59559212278146,8.71062612766802,-0.0910944751830812,2.45141477668252,4.14838513347125,16.6875033323627,0.522438193245674,7.15494329078914,0,0.0409884290672234,0,2.91822390760366,5.935542010773082
12,88.39,0.738622408484848,38.5302534607248,0.0915180656179078,2.28373098819587,121.168896718802,0.387706258944733,2.28373098819587,14,3.88101492373067,8.12644366813141,1.63066131923537,5.8189058655347,39.4098440978664,7,3.22319690241629,8.59658297455426,-0.0113710091732013,24.37453948,13,27,1.95552241205067,4.19192157487168,-7.18218516585425,3.48933876544057,142.531217701161,6.90142878594206,4.1444796923087,0.208722549309333,17.1486296167924,0.669308669312887,11,1.23241455086139,6,17.5238915437832,8.89227474032833,41.6837012002563,4.61594574435737,0.147463051990239,6.18880144423006,0.058654928145638,4.53915628521924,8.64717124358258,-0.0988639003187949,2.17586310876033,4.11575210671641,16.5620811135406,0.374474385015802,7.41729917901853,0,0.0455903902555852,0,2.84615578893726,5.943095148663527
14,109.65,0.811127832258064,40.6779929434789,0.110427610526827,2.22771453992356,150.179535289438,0.428831528071339,2.22771453992356,18,3.87693161657985,10.0833741306593,1.57113128348494,5.81249834963518,42.2516449999242,2,3.17779040085586,11.0189319519448,-0.045013038079507,25.1449628,15,26,1.9494956961486,4.19112686793798,-6.16923204061377,3.49781810514778,92.3672635366096,6.47124177322363,4.14311114104298,0.253879869772228,17.3264902604398,0.758293017279252,13,1.33577701160591,7,17.7321193647717,9.83080053659115,42.9579555308876,4.6159131177128,0.161605331748219,6.14448719831105,0.0634977472872806,4.54981575908359,8.56945275380278,0.188343778171442,2.10506059994055,4.20810590518816,16.1833056102308,0.260344331492947,8.56972909437864,0,0.0269394246681846,0,2.87602084478192,6.022276394711152
12,97.62,0.738783943030303,40.2865046623878,0.121133404872878,2.29959604240033,132.168784606408,0.422393266612,2.29959604240033,14,3.87870650831822,8.72216792695505,1.70798595767592,5.81376255024189,41.5484505154745,7,3.24881699738148,8.07790102981183,-0.0400205241748473,24.37987012,12,28,1.95506806906903,4.19130682399476,-7.36952184433927,3.49505123649654,96.4798594722199,6.89129647826457,4.14369101342155,0.206409339980276,17.8142801652987,0.678175015091048,11,1.24022731540046,8,18.3741934959418,11.1785229623612,41.8258128992018,4.61591172811587,0.171236336847215,6.18265727262029,0.0633994053957642,4.53835915633077,8.63464533667292,-0.0637440937607368,1.8338244871875,4.20086321788477,16.2582245687239,0.222209391519684,7.07737067275989,0,0.040259493441876,0,2.84657094226594,6.356547323513813
14,109.65,0.810955876129032,45.5517381599523,0.110544958735799,2.25837349510437,150.179535289438,0.463984358131314,2.25837349510437,17,3.87678744836089,9.20553251368195,1.94427977742026,5.81203003505121,48.0481438031848,2,3.20393843492794,10.2470663765994,-0.0450130380795069,25.13963216,15,25,1.94951421352252,4.19110977982313,-6.09183542641907,3.50483773457049,62.8338558633219,6.56294028375128,4.14306984078016,0.263942793197053,18.7879474600241,0.780256424981081,13,1.3303530438918,7,19.5464869060947,11.8745068003417,43.1297855177201,4.61590334937293,0.176810292561781,6.14448719831105,0.0545062928228334,4.54981575908359,8.56944991688129,0.0135461567771041,2.10506059994055,4.25392976390082,16.1673046684432,0.0785949614355434,7.62314155772044,0,0.0259135889487281,0,2.87603301929444,5.421360790031928
14,100.42,0.810955876129032,42.8574116620636,0.0963308750250069,2.16043821835584,139.179647401832,0.440956715406251,2.16043821835584,17,3.878279801459,8.36434590591849,1.83375916630915,5.81420472786427,45.3449666017914,2,3.11336461651101,11.5030461336304,-0.013606867032665,25.13963216,17,24,1.9587512821223,4.19206165269903,-9.77761612277427,3.49658191824975,44.0770056500688,6.08413503579686,4.14408832899401,0.257211891264726,17.4791898575805,0.81484168296627,13,1.32678336316899,5,17.9940987967939,7.12911391259276,40.1446359877075,4.61593098522831,0.144782950613958,6.05273518060506,0.0543864435826144,4.50194812558555,8.48821735984917,0.0871528592421535,2.05584301631111,4.08800612043486,16.2538107574087,0.309909406775793,8.1867189741564,0,0.0219484793745202,0,2.72936263461356,6.920818753952375
14,100.42,0.811127832258064,42.7229468322251,0.0910605739631306,2.16993348096179,139.179647401832,0.473450499800571,2.16993348096179,18,3.87676548273325,9.49115309123321,1.74730997399231,5.81107269056886,43.3355177029008,4,3.07860753050514,10.7082796117392,-0.0088119108847452,25.1449628,15,25,1.95035382828778,4.19110436959088,-12.8361442843363,3.51333643530271,88.1005716564704,6.38210842523172,4.14295901613733,0.315130201489649,17.4535412292363,0.813927541890468,13,1.21774749647802,5,17.8978293702435,9.00277524465048,40.6463267622648,4.61589622818567,0.162480369128111,6.15093716840828,0.0574052005444974,4.52052829686351,8.59989668442262,0.278130761100031,1.91171958214527,4.12476054794231,16.3546406344839,0.241424347037269,7.85918420887748,0,0.0268784462649388,0,2.82143477960877,5.85078088734462
