F06[C-C],F03[C-N],L1p,H6v,HOMA,SpMin1_Bh(p),P_VSA_p_2,TPSA(NO),SpMax_B(v),H4s,Tv,F05[C-N],HOMT,SpMax_B(p),Tp,SpDiam_B(p),Eig07_AEA(ri),F06[C-N],RDF060p,SpMax1_Bh(i),F05[C-C],VE3sign_RG,MATS1p,SpMax1_Bh(e),SpMax5_Bh(i),SM02_AEA(ri),Eig07_EA(ed),RDF145s,F01[C-N],Eig06_AEA(bo),H7v,CATS3D_02_AL,H7u,Eig12_EA(ri),SP18,SP17,CATS2D_08_AL,SpMax6_Bh(e),SPAN,Mor32s,Eig13_EA(ed),F05[N-F],Eig08_AEA(bo),TDB10m,F03[C-Cl],Chi_D/Dt,R1u,HATS3v,Mor26s,RDF120s,SdO,SM09_EA(dm),VE2sign_G/D,HATS1e,Mor24i,RDF105i,alvo
26,14,43.0308388101597,0.435585765572499,0.810955876129032,2.09422151040059,139.179647401832,100.42,3.91255475639987,14.4445220824076,46.8928054420107,17,25.13963216,3.878279801459,47.2297401792617,5.82841288369521,3.11336461651101,17,11.5030461336304,4.19206165269903,24,-9.77761612277427,-0.013606867032665,4.14408832899401,3.49658191824975,6.08413503579686,6.08413503579686,44.0770056500688,13,3.66816194892249,0.257211891264726,5,0.81484168296627,1.32678336316899,17.9555055732682,17.8137852825485,9,3.39007966677988,11.8816707802396,-4.76235895819278,3.34274846971477,2,3.35741240489896,4.77989512412864,0,2.04099877252811,2.18840357022942,0.0956332697420273,0.690004246348239,38.5283662875789,25.2655772247323,4.46440051400797,0.0004535205908131,0.167917979380279,-0.38051482437433,30.1831825316026,6.920818753952375
24,14,42.5041751958487,0.465112827683648,0.811127832258064,2.09229262573043,139.179647401832,100.42,3.91127701394025,18.3060769195472,47.2320874151292,15,25.1449628,3.87676548273325,46.8900194633785,5.82549538266317,3.07860753050514,18,10.7082796117392,4.19110436959088,25,-12.8361442843363,-0.0088119108847452,4.14295901613733,3.51333643530271,6.38210842523172,6.38210842523172,88.1005716564704,13,3.72377377756034,0.315130201489649,5,0.813927541890468,1.21774749647802,18.0366089876225,17.9231255874072,5,3.37133549043769,12.7025117315435,-6.58108422067723,3.09209814945845,3,3.31525643470633,6.38347315853429,3,1.98167939716683,2.10091555890375,0.114150231679711,-2.00284850524449,61.4882527447241,25.1004133785414,12.074703181666,0.0006160995949602,0.178900660401544,-0.295971979408794,25.1879002166739,5.85078088734462
24,14,42.3500941547334,0.48109286878741,0.812748848387097,2.09243623032813,139.179647401832,100.42,3.91280052876981,19.5212069125486,48.5254490066936,15,25.1952143,3.87837353293095,46.7449535751929,5.82933762965224,3.24357390166428,18,10.9945944257752,4.19136461809068,25,-5.69678701192433,-0.0092288235237721,4.14340938313407,3.51396060356715,6.58016901544188,6.58016901544188,92.1445706079774,13,3.76724292526126,0.333905370562394,5,0.809103853904153,1.4442592561849,18.4859725728318,18.3379458499938,5,3.37994699792344,12.0332374654538,-7.00520771620662,3.35783157742646,5,3.49767115497179,6.76961085937561,3,1.95948095513567,2.05943572731763,0.12811249804497,0.140515115359394,74.9710333636685,25.0666749526155,12.074703181666,0.000569810084359,0.188701613344934,-0.339220392970054,29.3490431189845,5.7121982700697735
24,14,45.5495771074928,0.464470171619617,0.812748848387097,2.09123414170093,139.179647401832,100.42,3.91322867771844,19.0923255029003,50.3236556593389,15,25.1952143,3.87951168065576,50.141255282009,5.82946989391334,3.21940907287823,18,10.6664938984841,4.19106977957658,25,-5.7017650654902,-0.000132450001479,4.14321369579669,3.51325381731543,6.58016901544185,6.58016901544185,101.138666360902,13,3.76724292526127,0.290639180355172,5,0.707606963585552,1.44135903423859,18.5157282440685,18.3730114575158,9,3.37631736308195,11.430186884299,-6.51666862306101,3.35783157742647,3,3.49767115497179,7.1392826217849,7,1.95948095513567,2.02781035274888,0.134894124544631,-2.45976949347046,64.6935749809295,25.313106279776,12.074703181666,0.0005979507695687,0.183968074811489,-0.420721645012389,21.0942648701169,7.522878745280337
29,12,36.698295010325,0.368063734938441,0.739058835151515,2.09470000639501,121.168896718802,88.39,3.91386609282828,9.30152861513068,41.1299890963119,14,24.38894156,3.88018376033502,41.7959034529809,5.8305123076314,3.17401024533715,14,9.49322232097807,4.19225339014175,27,-5.42935716935368,-0.0114816370089501,4.14470506234312,3.47229179166846,6.48232737555914,6.48232737555914,77.2577024266329,11,3.72681789274096,0.194075572529255,6,0.710678589907494,1.21662305114615,15.9208506039877,15.906595625135,12,3.32760035162968,11.4113568181001,-3.82510786164782,3.1889693978696,0,3.23205080756887,4.87770343781914,2,2.08135644413961,2.16673592901547,0.117783198462192,0.175615827209911,35.6492240557434,25.521478912415,0.0,0.0,0.175143304016412,-0.466250252703425,26.4723241481642,5.785156151952302
31,13,30.2152133352745,0.295984577645764,0.697954366060606,2.09920015290761,104.383367170671,75.5,3.92135271197067,7.82645971348002,34.3233388356228,9,23.03249408,3.8918086404652,35.4648630738746,5.81665556337621,2.84818942652538,10,9.16531861141798,4.19643830761435,30,-8.3115560354248,0.0111213886420835,4.15260108681175,3.46307612556753,5.63359952238012,5.63359952238012,16.4622906497007,9,3.57035560999834,0.166598470757169,8,0.61704266327411,1.10891801865859,14.6552865685578,14.725701002894,6,3.30390491078262,10.9399467462141,-3.36229198487873,2.52755505547205,0,3.13355535805422,5.95001120998,5,2.15350865341984,2.12268812878602,0.14203958991527,0.577856734016712,25.0225035861284,25.3875095714365,0.0,0.0001534556437407,0.171076935517222,-0.318306941550731,15.09445749894,4.522878745280337
31,13,32.8241555194821,0.266455594139473,0.699155518181818,2.0994241493746,104.383367170671,75.5,3.92075775410443,8.70041844355229,37.1777696298412,9,23.0721321,3.89071711717671,37.4703249323873,5.81544467303677,2.859714259552,10,7.56227494299381,4.19651669413731,30,-8.28044557341206,0.0094131433405839,4.1526245719876,3.46408334067828,5.68226078175749,5.68226078175749,11.3987400022748,9,3.64565104118237,0.135565896942126,9,0.481907428912043,1.15209988585414,15.9010016145129,15.8855238196685,7,3.31318268439017,11.3362651230465,-3.40287812567255,2.52643403166054,0,3.14024638933794,5.77666955792036,2,2.11800542179366,2.15066895037602,0.123420124527543,0.694116164371403,88.7466761012411,25.2232734678175,0.0,0.001506010299463,0.180330281007311,-0.372882774299718,17.2244662365291,5.094743951251549
31,13,32.8814519510434,0.271935043105901,0.697617127272727,2.09927559450978,104.383367170671,75.5,3.92175270782508,9.71140179021218,37.6201507248387,9,23.0213652,3.89228966914665,37.9138925208317,5.81726102049671,2.85993272268778,10,7.54524652898872,4.19650636815148,30,-8.30925009502607,0.0108699083137828,4.15270421300818,3.46400035895445,5.68900085954173,5.68900085954173,12.1366832535117,9,3.65090334363185,0.136068983041936,9,0.483029490368246,1.15216452630353,15.8955123934335,15.8791551029993,7,3.31562194732561,11.6562773976086,-3.24018034180648,2.52748902844059,0,3.23205080756888,6.50242768423119,4,2.09669118619977,2.11500234436165,0.141169554304166,-0.355673465527467,90.6254677180517,25.3296199184348,0.0,0.0001305619290114,0.181774318353483,-0.381367801774455,17.7693736603374,5.13430394008393
21,9,17.8812448771448,0.109184855775123,0.7521839904,2.08794145987161,110.910406475419,85.31,3.90828691256117,5.0237817632671,22.3037461889578,8,18.80459976,3.87449969978489,22.7575624492362,5.81425414211818,2.67378182845933,8,5.3836326114122,4.18553280533522,21,-3.17642718770733,0.0136354739696728,4.13662176535031,3.37551908763051,4.81201756306983,4.81201756306983,0.597750433746964,10,3.27634250895692,0.0446979706180619,4,0.257058565316147,0.679454968889832,8.91829537801088,9.29502355514037,4,3.23390769284816,7.88182646408813,-2.45194183662813,0.242600282045888,0,3.04605180037398,4.06823063717391,0,2.24440647251149,2.1864500559622,0.108689939210183,-0.0760547949913191,17.5906356497544,12.6885143999953,0.0,0.0007637947981449,0.188604186778889,-0.569287110635811,12.1063191794556,5.563837352959244
27,12,33.9487781943495,0.332527905725915,0.738783943030303,2.09283659612082,121.168896718802,88.39,3.91204493252467,9.29438252846417,37.8775437517485,12,24.37987012,3.8779054662552,38.2890974272912,5.8268535756994,2.8575640452188,14,7.75922047108329,4.19091220355116,27,-11.5041675406517,-0.0105370083984099,4.14305535019494,3.44460604687729,5.68226078175749,5.68226078175749,79.9513373554706,11,3.64565104118237,0.177388669048434,6,0.598592927027519,1.1514796748766,16.0745930000146,16.0505811592949,8,3.31316890615283,11.3436955239463,-4.28950911205445,2.52643403166055,0,3.14024638933794,6.04698370553778,2,2.11800542179366,2.12789945945034,0.126887032202917,0.23387980818846,29.4480890204887,25.1750090050076,0.0,0.0011360835526058,0.183658308933214,-0.201355442449756,18.7330007588392,5.935542010773082
27,12,31.9749349561008,0.369229468969993,0.738783943030303,2.09297577905092,121.168896718802,88.39,3.91354875999419,10.8072362968245,37.7070156066932,12,24.37987012,3.87948531242586,36.7691272755915,5.83065055133837,3.16397736723974,14,8.22905025425034,4.19116822142975,27,-6.88939122309786,-0.0107251627543786,4.14349786425147,3.44907928827105,6.48232737555915,6.48232737555915,77.8243311938842,11,3.72681789274096,0.226858329498839,6,0.685061010445901,1.21661503546547,15.8395174040732,15.8318061854471,8,3.3170492220962,10.3633731120712,-4.57337772203867,3.18896939786961,2,3.23205080756888,6.31672143278222,2,2.08135644413961,2.08187569416098,0.146701645868571,1.84965390903474,46.6722402812731,25.1412705790817,0.0,0.0003115419478189,0.192624813264602,-0.278419970666075,25.6234062669677,6.346787486224656
27,12,36.0242375729153,0.441640338817757,0.738783943030303,2.09162207236245,121.168896718802,88.39,3.91516787010194,11.9498419572893,39.9860118301509,12,24.37987012,3.88238395949183,40.4522246008984,5.83369244955341,3.13331781456281,14,8.30226233797649,4.19087118230545,27,-6.84416623591097,-0.0037913081684956,4.14335847668298,3.4442808499702,6.62371581496481,6.62371581496481,109.81123975573,11,3.71407156626616,0.322054080814322,5,0.664170768738301,1.21661529924291,16.7308431421551,16.6516951012771,10,3.31441229421785,10.6216398121947,-3.89912487847725,3.15046576565449,0,3.19277113392372,7.25830133195852,7,2.09852175104563,2.0650909716022,0.164368981404987,-0.141596500476904,36.5019994355372,25.4322845309587,0.0,0.0,0.178136115003514,-0.227897258220387,13.8515368687627,4.633017024022149
28,12,36.1206706785211,0.351978631824715,0.741845106666666,2.09315556474637,121.168896718802,88.39,3.91296523139972,18.94296908312,41.6413741922425,13,24.48088852,3.87919802694728,40.7944170659567,5.8282348162782,3.06171763127886,14,9.62677812527989,4.19146185823261,27,-12.1364475451162,-0.0112580705409692,4.14379451397928,3.46581965967087,6.52081793661175,6.52081793661175,40.3392530866169,11,3.68768715284063,0.193955822461088,6,0.638063824948585,1.12921457818544,17.168875478608,17.1049054310219,8,3.36636244611754,12.1807567260823,-6.63536715945232,2.94194287360366,0,3.292746423995,6.42736423799634,3,2.03687081427892,2.09617795004312,0.1204704229982,-1.60647474702998,84.0348484959932,25.2868768585965,12.0742134417903,0.0004254729596106,0.174490445400905,-0.309065509924763,19.6555774298683,5.739928612014925
28,12,35.6496120065024,0.424994008002152,0.740322333939394,2.09329160306068,121.168896718802,88.39,3.91449095842524,18.8194003126156,42.5554036839709,13,24.43063702,3.88079840868612,40.4207584989364,5.83204439775843,3.20573233775169,14,9.93146662958557,4.19172102558298,27,-7.22060640406858,-0.0113710091732013,4.14424243454904,3.46787847539163,6.6011669914636,6.6011669914636,40.0732185166801,11,3.75457580545017,0.255101935178707,6,0.738980306603899,1.2951960517001,17.5713071703377,17.4733919503084,8,3.37398069812886,11.4699364357437,-7.86018301035109,3.25190365584426,2,3.49985793658477,6.84594216029255,3,2.00986135769284,2.06553190178216,0.140745421819693,-0.84049929284048,56.4743931832529,25.2531384326706,12.0742134417903,0.0002730006096667,0.175396578446975,-0.189569706139769,22.6591633278169,5.790484985457369
28,12,39.4489714337537,0.382595838982683,0.738783943030303,2.0922263947321,121.168896718802,88.39,3.91491373331365,19.9204187995797,45.0551665203238,13,24.37987012,3.88199629141592,44.4236945596069,5.83212639571965,3.24344758603868,14,10.819131677496,4.19142935550058,27,-7.11051292422547,-0.0057570408401748,4.14403559826777,3.46547689360805,7.03360702634615,7.03360702634615,53.5112757223028,11,3.84511188806621,0.209095807646459,6,0.637473160823497,1.22036524669698,18.0431890037865,17.9124911284708,9,3.37254969798467,11.3361400335388,-6.37168179877587,3.32313337239408,0,3.50398010847277,7.9150499614069,7,1.99663993493871,2.02170547407163,0.16116935051077,-2.46001648700904,86.2641614886228,25.472737723231,12.0742134417903,0.0006275791671834,0.179132432498616,-0.34132660161578,19.8635537089435,6.180456064458132
28,12,38.4895032025102,0.451955333028758,0.740322333939394,2.09218740119937,121.168896718802,88.39,3.91671506267755,18.7035894538364,44.9072103168615,13,24.43063702,3.8844503040716,43.4517525889053,5.83635419783927,3.25232150356584,14,9.49799570083696,4.19153814851388,27,-7.21662064114622,-0.0059057615284017,4.14426318555106,3.46724928554791,7.04820780733504,7.04820780733504,33.9452581572305,11,3.88731381061259,0.283963722172979,6,0.733105614119885,1.31990256825932,18.0849057087765,17.9541861453472,10,3.37740252077555,10.9242570529991,-7.3293684754528,3.37767724490225,0,3.50418435376197,7.77277241367445,7,1.98583007998176,2.00513443821519,0.172513908163374,-2.76121436462077,51.5546864988542,25.4862627315459,12.0742134417903,0.0003981306119779,0.174444435817018,-0.266030105969439,23.2996798740825,4.522878745280337
28,12,41.2184038394519,0.38486614893626,0.738783943030303,2.09312502937637,121.168896718802,88.39,3.9148592255114,20.594449242698,46.5939368698639,13,24.37987012,3.88176306123975,46.0599678746349,5.83195946688001,3.25125370400146,15,9.46136414159713,4.19203983818896,28,-3.22588163466761,-0.0092750381886628,4.14467247905592,3.48345123192884,7.03360702634615,7.03360702634615,42.2204569491555,11,3.84511188806622,0.202738721447211,6,0.664530663220475,1.23822480052458,18.0263287594457,17.8989271850007,11,3.39812215846232,12.2888637115073,-6.54423745149578,3.32313337239409,0,3.50398010847277,6.63285237108758,6,1.99663993493871,2.07720359454575,0.127659507203577,-1.65914974435938,85.3155914547133,25.5231265061952,12.0742134417903,0.0,0.167298480467891,-0.348212110212135,25.4818059392468,5.554395796726403
28,12,39.4492124638422,0.369391628317167,0.740189579393939,2.09252115135988,121.168896718802,88.39,3.91367676379197,19.2270833173142,44.1645746646808,13,24.42625612,3.88038239900526,44.1316481578558,5.82971130676389,3.14508706395163,14,9.51247764722932,4.19142028263579,27,-7.10458454723582,-0.0061899006529678,4.14386940801866,3.46525758560917,6.52537028544149,6.52537028544149,40.0676837065057,11,3.72528709383865,0.204623658710948,6,0.639204210587889,1.17416811007163,18.019545413765,17.8813020942679,7,3.3690254959393,11.2776093131479,-6.68969415501767,3.10227731666195,0,3.50157353588477,8.845233639098,3,2.00807722324716,2.04602228056136,0.139574928202455,-1.48015538345565,84.6588828888113,25.3988787774196,12.0742134417903,0.0007545674759209,0.175658520115783,-0.263022422021719,21.1896313798762,5.7447274948966935
29,12,38.9510677531535,0.418147589372427,0.740322333939394,2.09405637219457,121.168896718802,88.39,3.91453154807276,24.0247010497654,46.83079290101,14,24.43063702,3.88092434725579,43.9265681734014,5.83146279325384,3.27056258348362,14,10.1016528204686,4.1923395024664,27,-7.62412846385806,-0.0116616960611935,4.14496971191277,3.49229983151038,7.06477861230655,7.06477861230655,79.2094291863715,11,3.98889312195535,0.22161903038107,6,0.703913104199893,1.28428273782678,18.4704284382636,18.3339494588228,8,3.40855412316844,11.7367202445999,-11.2909004651688,3.23018353805435,0,3.50748568541925,7.34114489040187,3,1.96752205608894,2.04683482894592,0.124008078467198,-5.22123211203451,93.6215987586952,25.4122697205002,12.767357769977,0.0002476029740997,0.173331801095771,-0.467555705586619,19.8034350564537,4.897223385116559
31,13,34.7082552489704,0.293456904274532,0.700203384242424,2.09956922025163,104.383367170671,75.5,3.92084302434645,8.46094126804307,38.782643772461,9,23.10671168,3.89093226833589,39.9630449452776,5.81560889687341,2.86064823915247,11,7.57702646435446,4.19687553463737,31,-3.12279530282764,0.0083834699425029,4.15301729280742,3.4727867298699,5.6822607817575,5.6822607817575,17.9358889286687,9,3.64565104118236,0.154139264137999,9,0.517268018366246,1.16148260047879,15.9203193020619,15.9043171905746,7,3.35258542180216,11.2783883130525,-2.90554018275911,2.52643403166054,0,3.14024638933795,4.98134842504073,3,2.11800542179366,2.18677426067849,0.105300700288469,0.107656104812026,94.2166203751715,25.3664836930841,0.0,0.0018951330759737,0.16547941042374,-0.346963615653385,20.568080008928,5.150580586203101
27,12,37.3451266898908,0.361124329809855,0.738622408484848,2.09188505279968,121.168896718802,88.39,3.91396472207363,10.2294079141267,41.3263735236923,12,24.37453948,3.88067115467724,41.8433125600673,5.8307172211483,3.18990772550644,14,8.78425196391431,4.19088011852427,27,-6.79517005596653,-0.0037913081684956,4.14329334805946,3.44380850494184,6.84892460811135,6.84892460811135,92.2245319141488,11,3.81196808664356,0.196136971611671,6,0.601294770478062,1.2164917621579,17.0826185931948,16.9863013259707,9,3.3164977882588,10.8880139717949,-4.03890161333816,3.26918620017791,0,3.20248075958569,7.70219703917963,6,2.06619532087339,2.04903167472976,0.165794948916081,-0.476505818252716,30.2879739300784,25.3608698696421,0.0,0.0012254570810135,0.187338062242333,-0.189331670868181,18.6259204150016,6.045757490560675
27,12,34.6919405383587,0.387761505861826,0.740322333939394,2.0918104571356,121.168896718802,88.39,3.91397053369995,9.40690458533367,39.2301209786209,12,24.43063702,3.88059914591982,39.659290691162,5.83076636967653,3.15121265224386,14,7.90998580600271,4.19087817770291,27,-6.90109361754188,-0.0037913081684956,4.14330559463144,3.44399923247201,6.48232737555915,6.48232737555915,78.0361822474884,11,3.72681789274096,0.246890931869422,6,0.677086880074272,1.21660536840802,16.0494190169034,16.0248743414196,12,3.31547123791699,10.3983526911718,-3.65383157225893,3.18896939786961,0,3.23205080756888,6.76310191449049,6,2.08135644413961,2.03098714816866,0.167199676316121,-0.381097515058774,29.202328124429,25.3877019062422,0.0,0.0005866598817525,0.188050539419827,-0.247340310785625,23.1688697029184,5.939302159646388
24,14,41.9153658705801,0.44923593325268,0.811127832258064,2.093128232789,139.179647401832,100.42,3.91199199999023,20.3904077266311,48.0812415215967,15,25.1449628,3.87739387815855,45.7641823556835,5.82717703850442,3.13132463433422,18,9.76226468259121,4.19151260631584,25,-5.93803299135467,-0.0134200586594898,4.14349598235174,3.51455642875028,6.14960334659494,6.14960334659494,53.0699627808432,13,3.77217511998831,0.288091912320535,5,0.829085008622712,1.32560103849683,19.1863051518778,18.9871326418487,5,3.41730861146117,12.3504726962169,-7.33225823066218,3.36781357364559,2,3.36948637730368,7.11097110666074,0,1.9450265601414,2.09895539729851,0.117353341982096,-2.42233757193604,38.3713809603341,25.0107775332053,12.074703181666,0.0008200361002911,0.173276249763925,-0.486907185345663,31.5745318667073,5.563837352959244
26,14,42.7188205560387,0.506285162784484,0.811127832258065,2.0945533137629,139.179647401832,100.42,3.91500134669615,21.2449531595527,49.5926289744305,17,25.1449628,3.88091326058825,46.9263455622583,5.83459495870091,3.39629040733975,17,12.1306861638914,4.19259000614831,24,-6.35479010655712,-0.0143421099848814,4.14501359713761,3.50591594345058,7.34479000091718,7.34479000091718,48.6577186637579,13,4.00457477901422,0.289902185317223,5,0.804819076565632,1.44479878611209,19.075305805851,18.8926982166491,5,3.43120189369052,13.1697932014895,-9.42354029400299,3.74692319500878,2,3.55521427555979,7.23832450145264,0,1.93087001665853,2.07216635803347,0.110738437044692,-5.8460966135113,65.247528546975,25.1698930411324,12.767602670594,0.0006721500422543,0.195136004403434,-0.69061379305089,28.8218588115758,6.958607314841775
25,14,41.6943924329726,0.497611032898519,0.811127832258064,2.09333860058524,139.179647401832,100.42,3.91353768764968,22.5205691395414,48.4107844963299,16,25.1449628,3.87909988298095,45.5202972950144,5.8314054280578,3.1563508069,17,10.5996750661261,4.1917281638574,24,-5.9903777765579,-0.0135715975007262,4.1438636807071,3.50428194385138,6.61224028779264,6.61224028779264,48.1482543531461,13,3.77227986406826,0.306355000010344,5,0.803667233059084,1.32931799471829,19.1573210437341,18.9654287767228,3,3.4108161523633,12.6319431197263,-9.35499015781291,3.47663145355406,2,3.50201186309183,7.19335833867459,0,1.97087544210662,2.07833622231404,0.119779673846999,-3.88387507943131,57.0918150013746,25.0311931509434,12.074703181666,0.0009777575417393,0.172925068776735,-0.355983687650625,30.1487400520761,6.3872161432802645
25,14,43.4152730506744,0.501900473694233,0.811127832258064,2.09250978605232,139.179647401832,100.42,3.91385877278388,19.5788011002938,49.2717023343169,16,25.1449628,3.8799703473018,47.2687489891768,5.83139452674303,3.14485265507416,17,11.7208125412605,4.1915592281595,24,-5.98202515215981,-0.0092288235237721,4.14374707833975,3.50267011857931,6.61224028779264,6.61224028779264,57.9513643605223,13,3.77227986406826,0.309742238104294,5,0.801336892072256,1.32725162101739,19.1987977311555,19.0050093962216,4,3.41042010755288,12.9169593252437,-9.13898982294977,3.47663145355406,2,3.50201186309183,7.66273462416979,3,1.97087544210662,2.05905543401979,0.130196663205482,-2.17965381239999,49.786281528108,25.1240145932459,12.074703181666,0.0009140666089093,0.171471966573736,-0.229783320480007,26.7692938251746,6.096910013008056
28,12,38.5789003814412,0.444486409450311,0.738560061818182,2.09215283495727,121.168896718802,88.39,3.91491781785016,17.645550540995,44.138609574966,13,24.37248204,3.88192129242423,43.5357736152754,5.83217286640536,3.18732284335097,14,9.60369789806523,4.19142740703041,27,-7.21379390726828,-0.0057570408401748,4.14404785822428,3.46555426729412,6.60116699146362,6.60116699146362,31.1139684612,11,3.75457580545016,0.278666881199723,6,0.733186345920385,1.29173118200071,17.7428134106741,17.6312003257991,12,3.37081489834156,11.2358152013995,-6.93929028109052,3.25190365584426,0,3.49985793658477,7.24769375746545,7,2.00986135769284,2.02018308239057,0.158124814869967,-2.83785463029058,38.9970548744341,25.4995697598311,12.0742134417903,0.0003757195685375,0.171774363456004,-0.214275936646254,20.1939955327523,7.397940008672037
28,12,37.6682475381126,0.375560677556301,0.740670477575758,2.0926470541677,121.168896718802,88.39,3.91468856193558,20.5175703492164,44.1611551074529,13,24.44212576,3.88134305807518,42.5386717581582,5.83185604724767,3.2475141513087,14,9.50368307660645,4.19155629191363,27,-7.15720155604234,-0.0086976315663807,4.14412241221664,3.46739375364005,7.03360702634616,7.03360702634616,43.3250802328657,11,3.84511188806622,0.209039317389289,6,0.63911283575372,1.22110750915915,17.9695477837021,17.8467842332839,8,3.37547007976484,11.3445057966401,-6.81826690228057,3.32313337239408,0,3.50398010847278,7.40363377383834,5,1.99663993493871,2.04071432829858,0.143986913699104,-0.770611341553646,96.1630333492342,25.3799162809286,12.0742134417903,0.0005623021182487,0.18042211227834,-0.376263131883128,22.7315372284184,5.543633966870957
24,14,44.4702134613894,0.498648529562438,0.812748848387097,2.09175610488989,139.179647401832,100.42,3.91299717239819,19.5757077220877,50.02453547785,15,25.1952143,3.87892296756504,48.8677574246784,5.82914722918461,3.30120463549596,18,10.5803624840749,4.19119916636544,25,-5.67322920692776,-0.0047713117850792,4.14328854392131,3.51378187124374,7.16310147405655,7.16310147405655,91.35622799521,13,3.83740316266452,0.361490413292376,5,0.814114237592621,1.28360822349813,18.9316808139462,18.7536004206391,5,3.38162630262045,11.9500489325358,-7.03599247009859,3.42270910515078,3,3.50634634128448,7.28007876177562,5,1.94708847416207,2.05443315148208,0.136761081628335,-1.61087254999718,72.3392002984765,25.1934528008735,12.074703181666,0.0004311950884556,0.183201613504239,-0.394368045847067,28.1638144676116,5.892790030352131
28,12,39.3651574327061,0.426333875927992,0.738622408484848,2.09395705442434,121.168896718802,88.39,3.91426269816396,23.3647989863397,47.2722220138232,13,24.37453948,3.88063973763286,44.1348463067619,5.83070504824928,3.27155657601747,15,9.45817480267212,4.19227260432267,28,-7.54141895859371,-0.0116616960611935,4.14487514676953,3.50786906594379,7.06213515575058,7.06213515575058,34.7763626413111,11,3.99815969722597,0.256484833427933,6,0.781467555812344,1.28574007931277,18.9732195337511,18.8034037859153,8,3.41312720001276,12.0222157916085,-10.0593076031552,3.27456611498223,0,3.50761991535627,7.74140321057,3,1.92272869658361,2.06404778032288,0.132839276398435,-5.90462661655117,45.5139509431766,25.378547074477,12.767357769977,0.0001061235836434,0.165753866485373,-0.496335341980595,24.8790986002562,5.795880017344075
31,13,32.9882979152906,0.258285546077373,0.697268983636363,2.09938233441598,104.383367170671,75.5,3.92026688496228,7.17666211298367,36.7857317164936,9,23.00987646,3.89023526767361,38.2221431134244,5.81478518164102,2.85460345663199,10,7.59246932750267,4.19643594235561,30,-8.24798282619409,0.0091643295322671,4.15247942114111,3.46282542312995,5.64124652285205,5.64124652285205,9.56214932550352,9,3.59255611901318,0.134164964836604,9,0.485365920610765,1.05888098407536,15.3008000217622,15.3321757829287,7,3.30456894334008,11.6637034641661,-3.0607278812795,2.45014123676391,0,3.13872967052118,6.29246617167512,0,2.14110301122721,2.15340543086576,0.118831783221298,0.174978267709492,82.0774736661262,25.2422359643085,0.0,0.0010169673610908,0.174963724729844,-0.301297449487863,14.5272371083395,5.197226274708024
32,13,34.100136112545,0.289146623585039,0.699144613333333,2.09988921613502,104.383367170671,75.5,3.92073637786704,12.3186716812072,39.8287742061315,10,23.07177224,3.89055239760866,38.7815182929679,5.81529091974169,2.88596661241404,10,8.14670007950943,4.19706108428404,30,-8.77171161845964,0.0071873899667333,4.1532061972434,3.47865764905633,5.73219650379775,5.73219650379775,22.334098635777,9,3.67998347806852,0.147623816399402,9,0.525969205327421,1.09897087529096,16.9493105591769,16.8919228502191,7,3.37740881602853,11.6956429643693,-7.52244560148268,2.53306231166625,0,3.20881133795337,5.46568031992484,0,2.06783425495435,2.15292618623085,0.104391152762538,-3.1249487111661,140.783615510471,25.2556269073892,12.0742134417903,0.000345897406793,0.171313798032655,-0.532717170820117,14.7631969935965,4.522878745280337
31,13,33.2271579679094,0.303408458190659,0.699492756969697,2.0998383859168,104.383367170671,75.5,3.92062390468963,13.6650075780083,39.2740982303122,9,23.08326098,3.89042270922336,38.47699776103,5.81509181625419,2.88558700105381,11,7.47265967809776,4.19703209272029,31,-8.64656229879538,0.0071873899667333,4.15316276486308,3.49028578427563,5.72034328044433,5.72034328044433,89.2307025652141,9,3.68230590880771,0.146877828400868,9,0.521640664137167,1.07469718219392,16.2510784254613,16.2367164425924,7,3.38536326360186,11.5401531865916,-7.34560387902756,2.52506874056199,0,3.20393537941395,5.25550517105271,0,2.01262364421273,2.14352178306156,0.107886847887413,-3.01376497690672,133.890342590383,25.2219042613659,12.0742134417903,0.000457584688003,0.172602690440251,-0.473130683948124,14.9921684921194,5.769551078621726
32,13,34.8531738426354,0.423817243208198,0.699492756969697,2.09991777308681,104.383367170671,75.5,3.92140173700617,22.8625091494985,40.7186399055544,10,23.08326098,3.89130352988507,39.1874360350847,5.81644960402097,3.09812012434673,10,8.26701229429542,4.19715180758358,30,-8.7035591020631,0.0070673736139744,4.15336925527127,3.47974197199114,6.52081793661177,6.52081793661177,29.1032515463838,9,3.68768715284063,0.238141230042738,9,0.82414825615734,1.1521456772896,17.188225629989,17.119567987421,7,3.37793500494063,12.001151246443,-6.86238832731545,2.94194287360368,0,3.292746423995,5.84144271912935,0,2.03687081427892,2.11217945177756,0.114724991534316,-3.920975226716,39.7014079548919,25.242319879104,12.0742134417903,0.0,0.163678275733842,-0.506647714025745,16.7898127602474,4.522878745280337
