F06[C-C],L1p,F03[C-N],HOMA,H6v,P_VSA_p_2,Eig07_EA,SpMax_B(v),SpDiam_B(v),SpMax_B(p),H6i,SpDiam_B(p),RDF115v,TPSA(NO),RDF060p,MATS1p,SpMax1_Bh(i),VE3sign_RG,Eig07_EA(ed),SM02_AEA(ri),H7v,SpMax1_Bh(e),H7u,F05[C-C],L1u,DP18,DP17,SP18,SP17,TDB05p,P_VSA_LogP_7,RDF125e,SPI,nBM,HATS5u,SpDiam_B(m),VE1_RG,F08[N-N],Mor03p,N-070,Ho_Dt,SpAD_EA(bo),H_G/D,SM2_RG,Mor21u,Mor26u,alvo
27,33.9487781943495,12,0.738783943030303,0.332527905725915,121.168896718802,1.88574475353456,3.91204493252467,5.81227099603051,3.8779054662552,1.35167489659634,5.8268535756994,7.9399100485317,88.39,7.75922047108329,-0.0105370083984099,4.19091220355116,-11.5041675406517,5.68226078175749,5.68226078175749,0.177388669048434,4.14305535019494,0.598592927027519,27,33.460403628141,15.9116068752049,15.9076103329085,16.0745930000146,16.0505811592949,2.68336635639595,141.253223959084,10.9193991277993,16.291052840265,30,0.255476263378016,5.8177410208332,4.22851832702687,2,-3.21098494151678,0,64.5475552652963,81.5022889120274,1327.11801407161,4.08566237475929,-0.79078213641574,-0.0039719246741392,5.935542010773082
27,31.9749349561008,12,0.738783943030303,0.369229468969993,121.168896718802,2.1962270852273,3.91354875999419,5.81609642995089,3.87948531242586,1.42879386345602,5.83065055133837,8.28505367579446,88.39,8.22905025425034,-0.0107251627543786,4.19116822142975,-6.88939122309786,6.48232737555915,6.48232737555915,0.226858329498839,4.14349786425147,0.685061010445901,27,33.1328315000589,15.871676918436,15.8862117850228,15.8395174040732,15.8318061854471,2.67461425107541,117.711019965903,11.1848888737597,20.8574393517653,30,0.238597598352439,5.82198781649657,4.41351235189469,2,-3.35819582993751,0,67.2565201751564,85.1759339543875,1326.8773987758,4.05449496051411,-0.420036801131085,0.241714230308307,6.346787486224656
27,36.0242375729153,12,0.738783943030303,0.441640338817757,121.168896718802,2.18194909348909,3.91516787010194,5.81869366030282,3.88238395949183,1.4017727464357,5.83369244955341,9.0078458424712,88.39,8.30226233797649,-0.0037913081684956,4.19087118230545,-6.84416623591097,6.62371581496481,6.62371581496481,0.322054080814322,4.14335847668298,0.664170768738301,27,33.3715115218233,16.7079227947449,16.6553763333136,16.7308431421551,16.6516951012771,2.82264864813225,117.711019965903,13.1635430135866,20.7560743311158,30,0.249674877192591,5.87452872134179,4.3534585564858,2,-3.64759030736369,0,67.258140845952,85.0873813563851,1320.03325749364,4.03484895994913,-0.762182702506403,-0.108487554847181,4.633017024022149
28,36.1206706785211,12,0.741845106666666,0.351978631824715,121.168896718802,2.17916057887055,3.91296523139972,5.81336386443946,3.87919802694728,1.481870370329,5.8282348162782,10.3164944581101,88.39,9.62677812527989,-0.0112580705409692,4.19146185823261,-12.1364475451162,6.52081793661175,6.52081793661175,0.193955822461088,4.14379451397928,0.638063824948585,27,37.4268725137961,17.0130495775814,16.9643809044262,17.168875478608,17.1049054310219,2.60949907235417,141.253223959084,15.6956720421008,21.0052677343305,30,0.257480599425527,5.82114983514956,4.22554844043427,2,-3.48348169601931,0,68.4424416887543,86.6603799982647,1479.70825008519,4.12330325513056,-1.03717486938806,-0.00616377118727,5.739928612014925
28,35.6496120065024,12,0.740322333939394,0.424994008002152,121.168896718802,2.26834921038088,3.91449095842524,5.81719265470245,3.88079840868612,1.62589063819757,5.83204439775843,9.16025897388818,88.39,9.93146662958557,-0.0113710091732013,4.19172102558298,-7.22060640406858,6.6011669914636,6.6011669914636,0.255101935178707,4.14424243454904,0.738980306603899,27,37.1465708249229,17.6037405014834,17.5261677597766,17.5713071703377,17.4733919503084,2.60322457285508,117.711019965903,17.6269132157769,25.3062871732179,30,0.255801941346295,5.8250995474132,4.40601394450639,2,-3.59426868220083,0,71.149955020574,90.3340250439816,1478.39859305142,4.09341168481257,-0.481594385063507,0.129988671507356,5.790484985457369
28,39.4489714337537,12,0.738783943030303,0.382595838982683,121.168896718802,2.31448959758297,3.91491373331365,5.81689758158877,3.88199629141592,1.4751120479964,5.83212639571965,10.1013595350438,88.39,10.819131677496,-0.0057570408401748,4.19142935550058,-7.11051292422547,7.03360702634615,7.03360702634615,0.209095807646459,4.14403559826777,0.637473160823497,27,37.524393280288,18.0464437918147,17.9384366816279,18.0431890037865,17.9124911284708,2.71757386060825,117.711019965903,14.2696476563075,25.3631198452886,30,0.251133888025179,5.85584538032338,4.50889564108208,2,-3.95355183781087,0,71.1496246638817,90.2824016678556,1473.89246275226,4.07722190389349,-0.907572239248572,-0.0777945732690936,6.180456064458132
28,38.4895032025102,12,0.740322333939394,0.451955333028758,121.168896718802,2.31801206726999,3.91671506267755,5.82112538047579,3.8844503040716,1.58716916506894,5.83635419783927,9.34312253335633,88.39,9.49799570083696,-0.0059057615284017,4.19153814851388,-7.21662064114622,7.04820780733504,7.04820780733504,0.283963722172979,4.14426318555106,0.733105614119885,27,37.361180788281,18.1095235396749,18.0042864464835,18.0849057087765,17.9541861453472,2.73239265992042,105.939917969313,15.4843605304078,27.3215083071225,30,0.25432911334951,5.86816584931136,4.38978488075169,2,-4.28468724526688,0,72.5027790097599,92.3474003760742,1473.39632503199,4.06153587948058,-0.578266459110277,-0.118456711583772,4.522878745280337
28,41.2184038394519,12,0.738783943030303,0.38486614893626,121.168896718802,2.31448959758298,3.9148592255114,5.81688548899367,3.88176306123975,1.47356775510877,5.83195946688001,10.4513173778156,88.39,9.46136414159713,-0.0092750381886628,4.19203983818896,-3.22588163466761,7.03360702634615,7.03360702634615,0.202738721447211,4.14467247905592,0.664530663220475,28,42.2732716790592,18.0479471810881,17.9424175394609,18.0263287594457,17.8989271850007,2.59188430144961,153.024325955674,15.4150937127412,25.3631198452886,30,0.248799997669463,5.82805087967497,2.27060954845132,2,-3.71125000611979,0,71.1496246638817,90.2824016678555,1644.75081479095,4.16914197216136,-1.13838196962745,0.0046514727675884,5.554395796726403
28,39.4492124638422,12,0.740189579393939,0.369391628317167,121.168896718802,2.2545374629668,3.91367676379197,5.81452016202659,3.88038239900526,1.47450501778894,5.82971130676389,10.3225161944324,88.39,9.51247764722932,-0.0061899006529678,4.19142028263579,-7.10458454723582,6.52537028544149,6.52537028544149,0.204623658710948,4.14386940801866,0.639204210587889,27,37.7073332842972,17.9775181530669,17.8586200086158,18.019545413765,17.8813020942679,2.68145690688167,129.482121962493,14.9931116099254,23.2998598519181,30,0.253323804614166,8.66123394908732,4.50600299710529,2,-3.82451575358381,0,69.7956502394721,88.3954460591918,1475.18117603441,4.09877554977745,-0.949639419473611,-0.0233798191902021,5.7447274948966935
29,38.9510677531535,12,0.740322333939394,0.418147589372427,121.168896718802,2.33602634055712,3.91453154807276,5.81654690478519,3.88092434725579,1.74063486237044,5.83146279325384,10.5806005578359,88.39,10.1016528204686,-0.0116616960611935,4.1923395024664,-7.62412846385806,7.06477861230655,7.06477861230655,0.22161903038107,4.14496971191277,0.703913104199893,27,41.3207972271867,18.482860040683,18.3634504242967,18.4704284382636,18.3339494588228,2.56160970088411,129.482121962493,17.1618874637098,27.8095261478474,30,0.259773638768828,5.82474690637036,4.59266515036499,2,-3.79679246513058,0,73.6887257400525,93.8350130333125,1638.85483542931,4.14527763776184,-1.13158155843837,-0.0906400223017892,4.897223385116559
31,34.7082552489704,13,0.700203384242424,0.293456904274532,104.383367170671,1.88574475353456,3.92084302434645,5.80583946194959,3.89093226833589,1.14931246495569,5.81560889687341,5.36701359421923,75.5,7.57702646435446,0.0083834699425029,4.19687553463737,-3.12279530282764,5.6822607817575,5.6822607817575,0.154139264137999,4.15301729280742,0.517268018366246,31,34.9189384786659,15.7487321724896,15.7525010211169,15.9203193020619,15.9043171905746,2.61605004552371,200.108733942035,12.2936657466541,16.291052840265,30,0.252985201176811,5.81902295116469,2.26630878236284,1,-3.42550941741378,0,64.5475552652963,81.5022889120274,1559.68390111162,4.19455777424533,-1.26932208745543,0.0926531633698875,5.150580586203101
27,37.3451266898908,12,0.738622408484848,0.361124329809855,121.168896718802,2.2302890549203,3.91396472207363,5.81579013127142,3.88067115467724,1.33832131763677,5.8307172211483,7.96886882703109,88.39,8.78425196391431,-0.0037913081684956,4.19088011852427,-6.79517005596653,6.84892460811135,6.84892460811135,0.196136971611671,4.14329334805946,0.601294770478062,27,33.8118619667629,17.0749184422176,17.0057197299821,17.0826185931948,16.9863013259707,2.80023820759991,117.711019965903,9.26333249927981,20.9202954463032,30,0.251248807445879,5.85328736719145,4.45736330538886,2,-3.68503322267005,0,67.2561866470086,85.1243102391201,1320.36432493993,4.03768463223514,-0.68926584027577,-0.0813181130894202,6.045757490560675
27,34.6919405383587,12,0.740322333939394,0.387761505861826,121.168896718802,2.1962270852273,3.91397053369995,5.81592037013696,3.88059914591982,1.37497801024933,5.83076636967653,8.29301685809196,88.39,7.90998580600271,-0.0037913081684956,4.19087817770291,-6.90109361754188,6.48232737555915,6.48232737555915,0.246890931869422,4.14330559463144,0.677086880074272,27,33.2613513617358,16.0414003070947,16.0405799734609,16.0494190169034,16.0248743414196,2.81660380258469,117.711019965903,10.6235272795345,20.8574393517653,30,0.237985342344252,5.83349429768633,4.40190577412082,2,-3.97205759440816,0,67.2565201751564,85.1759339543874,1323.42239007288,4.03720727550247,-0.627355345957683,0.0568882607340138,5.939302159646388
24,41.9153658705801,14,0.811127832258064,0.44923593325268,139.179647401832,2.18308120703909,3.91199199999023,5.81295945627786,3.87739387815855,1.63701859894022,5.82717703850442,8.1505426181553,100.42,9.76226468259121,-0.0134200586594898,4.19151260631584,-5.93803299135467,6.14960334659494,6.14960334659494,0.288091912320535,4.14349598235174,0.829085008622712,25,44.5004890721545,19.2263279036844,19.0440599829949,19.1863051518778,18.9871326418487,2.44144899414347,129.482121962493,16.5553626613832,24.0081188896989,30,0.255444886525542,5.81611215797495,5.06027312125544,3,-3.14084201674706,0,71.1353962229524,89.9787542904291,1577.54739578329,4.16439205268094,-0.739640659140079,-0.0052392186900601,5.563837352959244
26,42.7188205560387,14,0.811127832258065,0.506285162784484,139.179647401832,2.43518978295704,3.91500134669615,5.82040785974195,3.88091326058825,1.93477035712341,5.83459495870091,8.80588815744381,100.42,12.1306861638914,-0.0143421099848814,4.19259000614831,-6.35479010655712,7.34479000091718,7.34479000091718,0.289902185317223,4.14501359713761,0.804819076565632,24,45.3149822508885,19.11108238109,18.9475442806031,19.075305805851,18.8926982166491,2.49436278652782,117.711019965903,16.5511677760387,30.0000875526882,30,0.229784139600345,5.83157408117885,4.81680639785901,3,-3.76981300062083,0,76.3794903248941,97.2153724545608,1754.33629935152,4.18611656693837,-0.731041588659489,-0.0018992516716584,6.958607314841775
25,41.6943924329726,14,0.811127832258064,0.497611032898519,139.179647401832,2.23996457259893,3.91353768764968,5.81722597240178,3.87909988298095,1.967689171504,5.8314054280578,8.21835142630258,100.42,10.5996750661261,-0.0135715975007262,4.1917281638574,-5.9903777765579,6.61224028779264,6.61224028779264,0.306355000010344,4.1438636807071,0.803667233059084,24,44.3432211377636,19.1962786273905,19.0240691255447,19.1573210437341,18.9654287767228,2.47969355230702,117.711019965903,14.9871582227225,25.8180081143061,30,0.256964663506769,5.82313123974495,4.89113584762275,3,-3.32177289355347,0,72.4894268276306,91.6496682707122,1569.33943070584,4.15038963754591,-0.508702221744463,0.0234066851866855,6.3872161432802645
25,43.4152730506744,14,0.811127832258064,0.501900473694233,139.179647401832,2.23996457259893,3.91385877278388,5.81700852102759,3.8799703473018,1.9524763712636,5.83139452674303,8.0856034510842,100.42,11.7208125412605,-0.0092288235237721,4.1915592281595,-5.98202515215981,6.61224028779264,6.61224028779264,0.309742238104294,4.14374707833975,0.801336892072256,24,44.4171168522199,19.2272354936441,19.0533282598465,19.1987977311555,19.0050093962216,2.52494035258476,117.711019965903,14.5223232370818,25.8180081143061,30,0.254160751796249,5.82639059692265,4.86507694408016,3,-3.47467158040391,0,72.4894268276306,91.6496682707122,1567.47377139684,4.14270006781876,-0.622151782614135,0.0570968297697286,6.096910013008056
28,38.5789003814412,12,0.738560061818182,0.444486409450311,121.168896718802,2.26834921038088,3.91491781785016,5.8170264558646,3.88192129242423,1.57850432215335,5.83217286640536,9.17972586048074,88.39,9.60369789806523,-0.0057570408401748,4.19142740703041,-7.21379390726828,6.60116699146362,6.60116699146362,0.278666881199723,4.14404785822428,0.733186345920385,27,37.2748133903784,17.7394886793092,17.6498153505513,17.7428134106741,17.6312003257991,2.73459111577192,117.711019965903,17.0311796276431,25.3062871732179,30,0.25507787717636,5.8366597732252,4.39470224046022,2,-4.2639308875501,0,71.149955020574,90.3340250439815,1474.89574704626,4.0768138591104,-0.673281411766408,-0.0739473649158969,7.397940008672037
28,37.6682475381126,12,0.740670477575758,0.375560677556301,121.168896718802,2.31448959758297,3.91468856193558,5.81692692596116,3.88134305807518,1.48291515122778,5.83185604724767,10.4863711917841,88.39,9.50368307660645,-0.0086976315663807,4.19155629191363,-7.15720155604234,7.03360702634616,7.03360702634616,0.209039317389289,4.14412241221664,0.63911283575372,27,37.6542116011889,18.0036357449441,17.9021570845353,17.9695477837021,17.8467842332839,2.67084474785533,117.711019965903,13.979347226704,25.3631198452886,30,0.255827528335658,5.82840772200717,4.45641739046005,2,-3.83134088974014,0,71.1496246638817,90.2824016678556,1474.76787440181,4.08520898851306,-0.858196587393318,-0.0084291526477844,5.543633966870957
24,44.4702134613894,14,0.812748848387097,0.498648529562438,139.179647401832,2.36204119099647,3.91299717239819,5.81467998785884,3.87892296756504,1.73980986148383,5.82914722918461,9.65524909014015,100.42,10.5803624840749,-0.0047713117850792,4.19119916636544,-5.67322920692776,7.16310147405655,7.16310147405655,0.361490413292376,4.14328854392131,0.814114237592621,25,42.7063179723266,18.9753702141084,18.8212633874687,18.9316808139462,18.7536004206391,2.56583188593556,117.711019965903,13.9673504574559,25.9385587619488,30,0.241203601603153,5.82306561389809,4.87088115405498,3,-3.67315981946759,0,72.489236576319,91.6215043058551,1572.19204617602,4.13469120346531,-0.759196864898705,-0.0244642205949739,5.892790030352131
28,39.3651574327061,12,0.738622408484848,0.426333875927992,121.168896718802,2.33655592058377,3.91426269816396,5.81579849140336,3.88063973763286,1.59806448339732,5.83070504824928,9.42229972972339,88.39,9.45817480267212,-0.0116616960611935,4.19227260432267,-7.54141895859371,7.06213515575058,7.06213515575058,0.256484833427933,4.14487514676953,0.781467555812344,28,41.9776012473408,18.9914392758559,18.8385231007885,18.9732195337511,18.8034037859153,2.52272010696566,129.482121962493,20.1256129844688,27.9849001673895,30,0.263475813730265,5.82392589029183,4.50833821733658,2,-3.65766613732926,0,73.6873930722909,93.7763775049895,1645.42447904859,4.14509157161414,-0.961101314219068,-0.194433504124131,5.795880017344075
31,32.9882979152906,13,0.697268983636363,0.258285546077373,104.383367170671,1.88344639549161,3.92026688496228,5.80504573164109,3.89023526767361,1.12241795505299,5.81478518164102,7.4709162209088,75.5,7.59246932750267,0.0091643295322671,4.19643594235561,-8.24798282619409,5.64124652285205,5.64124652285205,0.134164964836604,4.15247942114111,0.485365920610765,30,32.2711372707807,15.1159958192734,15.1611588250507,15.3008000217622,15.3321757829287,2.7114608824147,176.566529948855,10.8737747993512,13.8208571666634,30,0.249030949361468,8.66628278741865,4.80642743692172,1,-3.44093967536119,0,63.1923104474235,79.6090500157142,1387.9543963529,4.12577764770548,-1.10889022181966,0.0785761237553023,5.197226274708024
32,34.100136112545,13,0.699144613333333,0.289146623585039,104.383367170671,1.92027920966464,3.92073637786704,5.80573480263342,3.89055239760866,1.30718783430168,5.81529091974169,7.28840106426659,75.5,8.14670007950943,0.0071873899667333,4.19706108428404,-8.77171161845964,5.73219650379775,5.73219650379775,0.147623816399402,4.1532061972434,0.525969205327421,30,36.2189866424202,16.8054094805991,16.7613380466216,16.9493105591769,16.8919228502191,2.5845542766179,176.566529948855,16.8909744032252,18.8857089494343,30,0.255335518332559,5.8174682051956,4.82870670184239,1,-3.34262766909508,0,67.0889215374406,85.0531689660409,1546.97280773691,4.17119474814224,-1.22687453872424,0.0245782885172136,4.522878745280337
31,33.2271579679094,13,0.699492756969697,0.303408458190659,104.383367170671,1.92056116758134,3.92062390468963,5.80553600589271,3.89042270922336,1.21505119738915,5.81509181625419,7.7860111077165,75.5,7.47265967809776,0.0071873899667333,4.19703209272029,-8.64656229879538,5.72034328044433,5.72034328044433,0.146877828400868,4.15316276486308,0.521640664137167,31,34.9644818598264,16.0983922545483,16.0976875547302,16.2510784254613,16.2367164425924,2.54437180589201,176.566529948855,12.4620623988972,19.1003672347029,30,0.264933992942514,5.81711974987647,4.79591284504925,1,-3.30972506029201,0,67.087525356744,84.9923937530254,1557.08075049876,4.17116294823292,-1.18912047312262,-0.0323324132278008,5.769551078621726
32,34.8531738426354,13,0.699492756969697,0.423817243208198,104.383367170671,2.17916057887055,3.92140173700617,5.80689324653704,3.89130352988507,1.61954965032175,5.81644960402097,9.08279209065799,75.5,8.26701229429542,0.0070673736139744,4.19715180758358,-8.7035591020631,6.52081793661177,6.52081793661177,0.238141230042738,4.15336925527127,0.82414825615734,30,37.0236424276183,17.0338109624144,16.9806465663089,17.188225629989,17.119567987421,2.58262685895427,164.795427952264,10.3520618250774,21.0052677343305,30,0.262860683512886,5.81986394665284,4.77109035338686,1,-3.30632293741037,0,68.4424416887543,86.6603799982646,1541.56568406561,4.15712791857919,-0.978095133867745,-0.0944176856639112,4.522878745280337
32,35.8008961172635,13,0.697954366060606,0.425648899596966,104.383367170671,2.17916057887055,3.92156806120043,5.80692630118365,3.89175519794987,1.61010200638166,5.81670529961344,9.50160854512928,75.5,9.3875369829084,0.0079057526624648,4.19704875341066,-8.70428532962241,6.52081793661177,6.52081793661177,0.241603606196169,4.15329963387691,0.82394786438034,30,37.0643643704873,17.044601057299,16.9916153824939,17.2026043392938,17.1342661902711,2.62783890721629,164.795427952264,12.2162816937145,21.0052677343305,30,0.260842380138686,5.82240174549131,4.76776314988472,1,-3.57853328986099,0,68.4424416887543,86.6603799982646,1539.70973685642,4.14951506397151,-1.10263077740136,-0.0626693971949098,4.522878745280337
24,48.0951022326159,14,0.812748848387097,0.503238936714493,139.179647401832,2.36204119099647,3.91316817382684,5.81463312665079,3.87934865667996,1.72788137006957,5.82925215501419,9.59591327636405,100.42,10.544611127264,-0.006118764291786,4.19168337736476,-3.33882392074801,7.16310147405656,7.16310147405656,0.352572636649139,4.14383743422529,0.821760198474068,26,47.4668950786421,19.007558919901,18.8509142643407,18.9727278117153,18.7918661424246,2.49636197484316,153.024325955674,17.8660549787795,25.9385587619488,30,0.249153467619267,5.822822544264,2.27360464210653,3,-3.54808998811602,0,72.4892365763189,91.6215043058551,1747.37244956137,4.21466660637069,-1.04896669280547,0.0094052346286532,5.935542010773082
25,46.0410913085252,14,0.810889507096774,0.532413493135552,139.179647401832,2.38984813376807,3.91283055298295,5.81428621059178,3.87848631928311,2.0827125901926,5.82873771910147,9.73232576749488,100.42,11.1805015090892,-0.010421966639918,4.19198413725875,-6.12545364976183,7.19298805431951,7.19298805431951,0.345509490492421,4.14413542195766,0.817090533059516,25,47.2320884716572,19.6626855597035,19.4789610361246,19.6235028829719,19.4212388177022,2.46700451118842,129.482121962493,17.529150211144,28.4018733457421,30,0.253488111971487,5.81946975285893,5.30111833555923,3,-3.63901787182579,0,75.0276816449616,95.1741156761501,1739.41800846692,4.19199802008049,-1.03765335559517,-0.0812930645016525,6.251811972993799
24,46.2114260957805,14,0.810889507096774,0.484784002320561,139.179647401832,2.39049541269859,3.91255930554916,5.81352178551301,3.87819616767853,1.74186524090718,5.8279669438133,9.73950196014065,100.42,10.5179062826225,-0.010421966639918,4.19191687896307,-5.93072337821076,7.19114040271397,7.19114040271397,0.327851070432783,4.14403996917039,0.836515805165363,26,47.4799276636879,19.811073575975,19.6180549560467,19.7697497771934,19.5583632824911,2.42929909442737,129.482121962493,18.1383749073623,28.5746053693891,30,0.250965294881088,5.81849568717599,5.06027093138427,3,-3.47586934299173,0,75.0263677539279,95.1154805345687,1746.46981066075,4.19148309241852,-1.09570606565261,-0.124930726216626,5.756961951313706
26,47.1967577529583,14,0.811127832258065,0.548875054732638,139.179647401832,2.58204942329366,3.91561945385063,5.82102116841274,3.88178194536237,2.06947265290912,5.83545301757578,10.397320129293,100.42,12.8717530753109,-0.011529478992992,4.19301038721837,-6.3197278905768,7.71051975127073,7.71051975127073,0.331812416821401,4.14558186760042,0.819439802382917,25,48.4727230812592,19.7049245416639,19.5308870414209,19.6667445328916,19.4720143703289,2.47962382992606,117.711019965903,18.1474969097224,34.5191840890244,30,0.228864436209207,5.83408476080618,4.78185883413999,3,-4.10360566584324,0,80.2681468234074,102.352098664098,1932.71867506407,4.21305222498158,-1.08899951705746,-0.121571472370936,8.0
30,40.5242923978605,12,0.738783943030303,0.496398828577635,121.168896718802,2.61360437272611,3.91732255566834,5.82318034824301,3.8841903019564,2.04107287089786,5.83810293085623,12.0904853057966,88.39,11.8091547052838,-0.0118003227985852,4.19336269480992,-7.99521079124226,8.424317108596309,8.424317108596309,0.222436884432345,4.14641243573559,0.758403666162276,27,43.0748470729038,18.7137372316097,18.5987183055041,18.6967164578776,18.5619852878368,2.56840734738123,117.711019965903,20.08643750097,33.8736846898211,30,0.239048031090468,5.83722109027079,4.42359013770108,2,-4.2409448436581,0,78.9304059537712,101.0129960236,1824.40522390027,4.16743642603195,-1.15182327612604,-0.104824618488702,6.259637310505756
27,35.4584273360512,12,0.738783943030303,0.395919079162074,121.168896718802,2.23028905492029,3.91374250152532,5.81582487278928,3.88002334773084,1.40278733875602,5.83045418302584,7.57565631578402,88.39,7.6537768254189,-0.0074356202265338,4.1910053626299,-6.84969151267416,6.84892460811135,6.84892460811135,0.257965580568053,4.14337902601865,0.690222595363597,27,33.565715096599,17.0350084162904,16.9704003026967,17.0238366883363,16.9324444469338,2.74965515862694,117.711019965903,11.4739805282996,20.9202954463032,30,0.23893486598098,5.82516096634263,4.44528714014803,2,-3.57924278299145,0,67.2561866470086,85.1243102391201,1322.20698592993,4.0460665525695,-0.467444347079029,-0.0294334045240409,6.050609993355088
27,36.1541115788068,12,0.738783943030303,0.403842686961727,121.168896718802,2.23228595465639,3.91574814524188,5.82002040995573,3.8831182452088,1.39362310614957,5.83494540279823,7.57945461618953,88.39,7.63284290182932,-0.0040066111321389,4.19098744154318,-6.86919962702709,6.85990774001652,6.85990774001652,0.258103520138169,4.14351812782558,0.679740264111965,27,33.5762413965257,17.0670405355383,17.0058063532176,17.0524388635087,16.9615719326755,2.81621288103946,105.939917969313,10.998250301794,22.9359862951913,30,0.239569353725349,5.86601473818707,4.4008594720518,2,-3.99021327445793,0,68.6100261701766,87.1893086376597,1319.53462549228,4.02140537843056,-0.40355199608858,-0.0840989602216012,5.889410289700751
27,37.2576679855321,12,0.738783943030303,0.393321202614878,121.168896718802,2.2302890549203,3.91391091374562,5.81577914561276,3.8804396560809,1.38464968270209,5.83055234917572,8.40899813385708,88.39,7.77835418570585,-0.0083800351286507,4.19147847362768,-3.05653903027562,6.84892460811133,6.84892460811133,0.247219893620404,4.14391630280689,0.706248679533973,28,37.7075011444639,16.4224440048559,16.402684310765,16.4156652498,16.3718696101356,2.65703502581283,153.024325955674,13.2419099299872,20.9202954463032,30,0.246427553015655,5.82486705918422,2.27044147072175,2,-3.40110953994105,0,67.2561866470086,85.1243102391201,1486.22206334364,4.13307850085325,-0.853311297159709,0.0818922613423543,6.008773924307505
27,36.8114870638063,12,0.738783943030303,0.37973656560625,121.168896718802,2.19961421583092,3.91274406219502,5.81341936036721,3.87907139255251,1.40232948156415,5.82831313241548,7.4178591608385,88.39,7.66979574536326,-0.0046512500892248,4.19087118644406,-6.80807844680735,6.05031813149528,6.05031813149528,0.223954706812187,4.14312922711044,0.689223538387282,27,33.5570839704324,16.8948002956721,16.8186914884082,16.9479208365782,16.8476794840221,2.76113062367793,129.482121962493,13.1466347977382,18.7624797004625,30,0.238236090398613,8.65946512370761,4.49070612219593,2,-3.49322234246281,0,65.9014861418817,83.2373563888802,1322.69092076729,4.06000002108721,-0.583836936742237,-0.0526165098747228,6.309803919971486
28,36.8178491882623,12,0.738783943030303,0.396629962399414,121.168896718802,2.25133568857542,3.91358023407105,5.81543862364172,3.87959914525767,1.58903067408657,5.83005644148214,8.19921742064905,88.39,8.24889875998062,-0.0113158505944252,4.19177372649632,-7.2751249065203,6.8773384718708,6.8773384718708,0.202956384868319,4.14420848206333,0.6609596996729,27,37.2485287864212,17.4191727332748,17.3451596180918,17.4118902609174,17.3156989306143,2.62631816071042,129.482121962493,12.3762584958618,23.377640288428,30,0.257314028082686,5.82158070559775,4.59578543167452,2,-3.53319577554605,0,69.7965850875412,88.6769219462162,1477.71739693275,4.10837707881342,-0.896518761872356,-0.0899133773992311,5.966576244513051
31,31.1291989008529,13,0.697617127272727,0.245308207964292,104.383367170671,1.73580055272244,3.91990667495855,5.80460958587881,3.8896140463124,1.1362855123764,5.81412414361775,5.59032306629514,75.5,7.70245509692679,0.0085186152634163,4.19646051225424,-7.95276768224091,4.11973275516882,4.11973275516882,0.124656930778083,4.15243572546183,0.484670397975313,30,32.1383574642247,14.5186210202997,14.6010833137687,14.7904381508696,14.8621157416254,2.63637216275009,188.337631945445,11.3539612967376,10.7648131060661,30,0.251573238214249,5.81579345990627,5.92938861987383,1,-2.94418279016237,0,61.8378365531937,77.878509855671,1392.45583764711,4.14976645250272,-1.18997508025963,0.10282392364803,4.522878745280337
31,31.1643558161568,13,0.699155518181818,0.262321556132402,104.383367170671,1.87938524157182,3.92064790456985,5.80577715046298,3.89043179097026,1.18490631947939,5.81527845363471,5.13566054758505,75.5,8.16319833921197,0.0081859610425141,4.19660784759008,-8.22957927878313,5.62731081166064,5.62731081166064,0.131172253962909,4.15268892043435,0.496725697199406,30,32.3279113647473,15.3961115449567,15.4175063594573,15.5472990038592,15.5511062185102,2.63006283546904,164.795427952264,11.0874684162623,16.2180134548623,30,0.252853596724191,5.8175448741162,4.78448072642939,1,-3.07708749961565,0,64.5478903618317,81.5522342691914,1389.64342133344,4.12087794426799,-0.836386384350797,0.272238626456214,5.100179497572904
25,44.7694460748524,14,0.811127832258064,0.453002270908305,139.179647401832,2.39734908775191,3.914128715385,5.81781208366008,3.87993221550288,1.66755793481754,5.83222651096667,10.6260563370401,100.42,11.9043180417552,-0.0105802019326311,4.19213462360035,-5.98368861064207,7.19926249088949,7.19926249088949,0.271403190342776,4.14441176310075,0.767087605403872,25,45.570268397167,19.1842476944137,19.0380914800549,19.1331781805734,18.965118077081,2.46388230699263,117.711019965903,14.2833581527881,30.3528179424496,30,0.254047497791324,5.82557078394772,4.79764433064248,3,-3.66291464419134,0,76.3797518757301,96.7863952052393,1756.50848430914,4.17867134244935,-0.843842841867327,-0.0419901685886108,7.221848749616356
29,41.4624665997917,12,0.740322333939394,0.473857941702741,121.168896718802,2.34813212685717,3.91582896592323,5.82001189372739,3.88235657011273,1.96957043051795,5.83491011155214,8.79505548755622,88.39,9.45205359619782,-0.0116920376289829,4.19248933899292,-7.48827619838027,7.07663049871263,7.07663049871263,0.256139961307974,4.14524446382485,0.781190701252633,27,44.1707359413371,19.4244015119862,19.2550210172166,19.4052094139681,19.2165210056718,2.55921242361907,117.711019965903,16.1034539120767,29.739675848121,30,0.264958782538981,5.82982211317779,4.48711305881377,2,-3.79391590769447,0,75.0411216071998,95.4472903070281,1614.5069240693,4.130353955819,-0.950669432093622,-0.0575915856643728,6.337242168318426
