nTA,nCsp2,ZM1Mad,ZM2Per,Wap,S3K,X1MulPer,TIC1,SIC5,BIC2,SpPosLog_A,VE2_A,SpAD_L,J_H2,EE_Dz(m),SM1_Dz(m),SM2_Dz(m),SpAD_B(m),SM5_B(m),SpPos_B(v),SpMax_B(v),SpDiam_B(v),SpMax_B(p),SpDiam_B(p),ChiA_B(i),ATS2v,ATS6p,ATSC7i,MATS1p,MATS3i,MATS2s,MATS7s,GATS4v,GATS6p,GATS8s,SpMax1_Bh(e),SpMax1_Bh(i),SpMax5_Bh(i),SpMin6_Bh(v),SpMin1_Bh(e),SpMin1_Bh(p),P_VSA_m_4,P_VSA_p_2,SpMax_EA,SpMaxA_EA(ri),SpDiam_AEA(bo),SpMaxA_AEA(dm),SpDiam_AEA(dm),Chi0_EA(bo),SM10_EA(bo),SM03_EA(ri),SM14_EA(ri),SM13_AEA(ed),SM15_AEA(bo),SM02_AEA(ri),Eig07_EA,Eig07_EA(ed),Eig08_EA(bo),Eig04_EA(ri),Eig12_EA(ri),Eig06_AEA(bo),Eig08_AEA(dm),Eig01_AEA(ri),Eig07_AEA(ri),HOMA,HOMT,SpPos_G,SpDiam_G,SM4_G,SpMaxA_RG,SM5_RG,VE3sign_RG,VE2_G/D,TDB02v,TDB06e,TDB09p,RDF115v,RDF015p,RDF060p,RDF075p,RDF125s,RDF145s,Mor20v,Mor10e,Mor06p,Mor10p,Mor32i,L1v,L1e,L1p,L1i,E3i,Tv,Tp,Au,H7u,HATS5u,H6v,H7v,H6p,H6i,H2s,H4s,R5u+,R7m+,R4e+,R5e+,R1i+,DP15,DP16,DP17,DP18,SP04,SP06,SP07,SP16,SP17,SP18,nCb-,nPyrroles,C-026,C-039,SddssS,NaaNH,CATS2D_09_DA,CATS2D_07_AA,F01[C-N],F02[C-O],F03[C-N],F03[C-F],F03[N-Cl],F05[C-N],F06[C-C],F06[C-N],F07[N-F],F07[N-Br],F08[C-F],F08[C-Cl],F10[C-O],G(N..F),Qneg,RNCG,TPSA(NO),TPSA(Tot),Depressant-80,CATS3D_02_AA,CATS3D_03_AA,CATS3D_06_AA,CATS3D_09_AL,CATS3D_14_PL,alvo
5,19,184.230696595468,782.47,32548,4.01944467585743,8.85330562417896,198.834890304394,0.891153260160551,0.744599587043942,4.05273795619293,0.151564812745604,44.2785165036291,57.6895090164222,141.166772880526,0.997538866574659,10.1856423728492,48.1292843726742,8.25357841185431,40.0099453214249,3.90873824334041,5.80142461922543,3.87473798758201,5.81474632169287,0.263005559357291,3.92755020176708,4.03388213938612,1.34897245295859,-0.109050269000855,0.0671318004076854,-0.0240536576414053,-0.130237980188807,1.1102207509927,1.18240540161692,1.34920562758618,4.13660229475459,4.18532416580035,3.36035297992921,1.5294782999637,1.95263775856324,2.08668915621692,0.0,143.910070138238,3.20931710469461,0.0892389915348513,5.48576137667709,0.105744339895991,5.59530755646368,18.5859923657203,15.7383455672412,4.07369958024481,16.2279654943294,25.6689906947301,1.78567789193783,5.33661567240373,1.78567789193783,5.33661567240373,2.31984168566109,2.50720512942373,0.862079053648769,3.35474068569337,1.84728668065248,4.15200079666304,2.73175884552771,0.7521839904,18.80459976,357.97532801953,515.364129145293,23.5590245976928,0.0720036184426293,6.94113079122057,-3.61224470306558,0.116745708427845,1.31419193915775,5.94612228711648,4.21491235046829,4.34907803619546,9.10308783350617,9.71557307154095,8.15304381852564,31.8685976266893,13.0827360883488,1.7400100915573,-0.332711016170597,-0.712703805554736,0.269984939832854,-0.422822882835409,21.7044870678005,23.4215699015806,21.7636131766772,23.8066856550144,0.324966558225911,26.4055271515048,26.7330716088193,139.136347267543,0.69820792097245,0.366425816616326,0.229402076504107,0.108680681618639,0.275898773640214,1.1026466745237,9.63757655544946,6.17592571523089,0.0317034735474745,0.0121080171636295,0.0384167000098895,0.032661097461912,0.144267032850073,11.9174746174614,11.7764103195757,11.5840650557958,11.3430897217803,8.4865049833466,9.99828168252841,10.5672046795083,11.9041247694457,11.7358047688198,11.5173088644948,6,0,4,0,0.0,0,0,1,10,7,9,0,0,7,20,10,0,0,0,0,4,0.0,-3.31709997914732,0.148111299004496,113.0,113.0,0,4,1,1,11,0,5.812479279163537
7,26,263.203631999701,1087.05,105345,5.62930480888197,10.9372576733477,205.108292525713,0.959887110128892,0.744825745722927,5.45250842485941,0.141195293516583,57.8529562978731,74.5176233019995,231.945587642336,1.46916383894218,11.1775999886777,61.842222462156,8.61730990030917,50.339176160213,3.91331297735385,5.81468607146613,3.87931500342817,5.82929552795401,0.255375761623602,4.14984074735282,4.08879021736839,1.72785256299504,-0.0113158505944252,-0.10358598107505,0.26900754852738,0.184961341460749,1.05262863972141,0.96865860777687,0.677225761310014,4.14411439904366,4.19170726429791,3.50499757930313,1.4438071394375,1.95584867207872,2.093654664768,39.148644061782,121.168896718802,3.3151566846356,0.070809646008429,5.49429865470354,0.103719163215758,6.45992401827759,22.203834016662,15.8126838249474,4.38616804717443,16.4272069257416,26.2433007436939,2.25175593983279,6.87409478353283,2.25175593983279,6.87409478353283,2.49519701127885,2.7217040096366,1.21659649360179,3.85312616188343,2.29516077822504,4.17938651068601,3.21232144183349,0.740322333939394,24.43063702,453.2268612634,671.519203104617,24.5186684801603,0.0653839361473123,6.77414246316675,-7.21030985081358,0.106689325748418,1.56241825413189,6.35045953278602,4.77179736235555,7.66023342504342,12.3316764386385,7.59658665882848,8.51591121522269,65.7346205863191,84.5109004437128,1.81141315824008,1.70660060168695,0.0047091366434783,0.905179928005103,-0.956550452512897,39.0326233763346,40.16069223776,37.2370994123515,39.4146400973958,0.373686181134085,43.3751887855263,41.6577121851705,197.758563723027,0.721745566322016,0.250314743306581,0.383485639153487,0.230988315883932,0.392840174186686,1.40477319933804,28.932724789655,15.207362440979,0.0279084479202783,0.029405440808876,0.0539708456637467,0.0278570298093318,0.128314846270277,17.4894389995458,17.703759185165,17.8642940459878,17.9738332408236,9.94670066636632,12.1679441963535,13.0952671770305,17.6402062241784,17.8227240178197,17.9537625423704,7,0,3,0,0.0,0,0,1,11,2,12,8,0,12,27,15,3,0,5,2,1,210.90299987793,-3.10960002243519,0.094899665986564,88.39,88.39,0,3,1,0,5,0,6.251811972993799
10,26,304.220664711131,1276.47,139945,6.48734911570469,11.6360162446949,222.173237926201,0.930805349370779,0.748954460907888,6.14793541230988,0.112107252671474,65.1367658067416,86.4335171920123,264.459860923671,1.69548716005903,11.4330376464629,66.6998126622067,8.71062612766802,54.5094834099454,3.91632726163994,5.82206328013969,3.88282542754443,5.83667318883624,0.253151954336156,4.2208577014621,4.15031111740469,1.98311925110583,-0.0116920376289829,-0.124053053348623,0.348182688537044,-0.0765282991922008,0.999303398578857,0.727390663152244,0.571458069551616,4.14562575010977,4.19277858575753,3.49023633024492,1.43184516761344,1.95718958240481,2.09502005934863,39.148644061782,121.168896718802,3.40344295789275,0.0655953669288875,5.50209161920513,0.0953721858051256,6.48249273284091,24.1894325763155,15.9031274796178,4.57687358683298,16.6875033323627,26.6481786299386,2.5072547728156,7.68185337438849,2.5072547728156,7.68185337438849,3.04346548187517,2.68647723115409,1.30820730282637,4.0045074817713,2.43164362218139,4.28893494695033,3.4504286589782,0.738622408484848,24.37453948,485.277752450426,718.985971539644,24.791819497803,0.0625227159132714,6.82330547330281,-7.70909725422475,0.105720525673533,1.5807208754996,7.26893692448151,4.70977163105207,8.34195954707473,13.4827950503402,9.96756085512474,9.83482801105034,74.2064248995454,90.4052427610768,1.93293161051222,1.18173966533962,0.366401100233337,0.895045065121503,-1.08914064241496,39.8689256624852,40.8214460564571,38.0846616003862,40.0606271628086,0.396219921114401,44.7910393792183,42.8510540200458,223.788303916627,0.698527554034326,0.229465125852741,0.444376720161993,0.22923199948992,0.385712166580681,1.7120780298866,52.0718648475019,16.1727450722192,0.0246211959386349,0.0232431766379098,0.0495284164988117,0.0272633291132726,0.134096254137741,17.3736372182415,17.5612114220406,17.6951840363821,17.7784170222351,10.043656877945,12.243187953752,13.1548787267307,17.4953615298477,17.6529492214331,17.7591626769901,8,0,3,0,0.0,0,0,1,11,2,12,14,0,14,29,14,0,0,8,2,1,331.737014770508,-3.52470003813505,0.0837234375374113,88.39,88.39,0,3,1,0,5,0,5.935542010773082
8,26,273.03446337045,1144.37,113650,5.69809553820572,11.0385750232161,211.140011954822,0.985046337829994,0.762571936763058,5.61905337778008,0.128307785553825,59.5138274827053,77.1309378928824,236.226339965124,1.55043073185404,11.213696923956,62.8172933138271,8.64717124358258,51.4431027549425,3.91485888433282,5.8189058655347,3.88101492373067,5.83349753397915,0.254412964135037,4.16185521018052,4.09810472477517,1.77968524944794,-0.0113710091732013,-0.118824779614776,0.226109685710022,-0.0820155216562472,1.02969057442085,0.845791181069634,0.581240511183443,4.1444796923087,4.19192157487168,3.48933876544057,1.42627758293842,1.95552241205067,2.09385106569626,39.148644061782,121.168896718802,3.38100586819498,0.0694309571013755,5.4975079490469,0.101694957911128,6.47457814808962,22.651047612162,15.8771250330602,4.4371301608999,16.5620811135406,26.3734006658158,2.28373098819587,6.90142878594206,2.28373098819587,6.90142878594206,2.724744499036,2.70232087921612,1.23241455086139,3.852265195396,2.39458018510087,4.26023275179919,3.22319690241629,0.738622408484848,24.37453948,450.756586641254,666.648666783496,24.4957397799022,0.0653244928935553,6.75888618725646,-7.18218516585425,0.109710344330649,1.58272678300347,6.64764843920719,4.76218957851784,8.12644366813141,12.3600604616936,8.59658297455426,8.55113418500683,54.3065798458578,142.531217701161,1.88998124212628,1.46318887541474,0.0976941610097244,0.930327256501314,-1.24558560961089,38.5302534607248,39.4098440978664,36.5063280031428,38.5438976873106,0.285414712795586,43.2750911077649,41.2189994272011,206.783215727236,0.669308669312887,0.255451991429809,0.410584826694162,0.208722549309333,0.387706258944733,1.63066131923537,29.6646485257667,24.8689115929878,0.0281604549354103,0.0250427811655691,0.0823311548115012,0.0298141072709114,0.14327523819244,17.1486296167924,17.3262374252189,17.450366496317,17.5238915437832,9.91864667514455,12.0986060781559,13.0001351812017,17.2594673111978,17.4095151725931,17.5083907024049,8,0,4,0,0.0,0,0,1,11,2,12,11,0,13,28,14,0,0,6,2,1,252.66300201416,-3.22450000979006,0.0915180656179078,88.39,88.39,0,3,1,0,6,0,5.943095148663527
7,26,267.766993367309,1163.85,123688,6.73410837667846,11.323871518531,220.141518497092,0.986005277403424,0.768610112303346,5.79382666505518,0.128497129660106,60.3045651411419,82.3373352743883,254.834544536846,1.49166737669958,11.3648369204277,62.9699186030695,8.56945275380278,52.2347060004667,3.91166280178827,5.81249834963518,3.87693161657985,5.82672702856492,0.256525843147009,4.14469168750781,4.09202053025065,1.90891080217004,-0.045013038079507,-0.0264237665859655,0.319858488312469,0.194392853216597,1.05898273838955,0.959297405620626,0.761078452351123,4.14311114104298,4.19112686793798,3.49781810514778,1.48900640811103,1.9494956961486,2.09246748562478,0.0,150.179535289438,3.22439292705136,0.0676278015182179,5.53115353446464,0.0985928398560061,6.43667779352027,23.3873374357343,15.7591432730004,4.35568265933428,16.1833056102308,25.7991472820075,2.22771453992356,6.47124177322363,2.22771453992356,6.47124177322363,2.786997164019,2.62328443069388,1.33577701160591,3.78425212340679,2.68231395865602,4.16611611710622,3.17779040085586,0.811127832258064,25.1449628,494.889185192399,736.612653590604,24.8732987072955,0.0625532438007113,6.85240868454723,-6.16923204061377,0.102390877071751,1.4784221112703,6.47309622390876,4.42801291836239,10.0833741306593,11.2628759485591,11.0189319519448,8.79474272949792,71.1316331946393,92.3672635366096,1.97828489759168,1.43663499048938,-0.179042320604691,0.690637382899409,-1.20748341949448,40.6779929434789,42.2516449999242,39.6962107505172,42.0804916265604,0.452609100881202,45.0998614673506,43.999272132622,213.182848586534,0.758293017279252,0.245972874672631,0.428898886838347,0.253879869772228,0.428831528071339,1.57113128348494,41.5356973904661,18.2430346214074,0.0247744112554322,0.0307126773076652,0.0408214354309213,0.0339371801868724,0.151925258044857,17.3264902604398,17.5150122384732,17.6492713716902,17.7321193647717,10.0352068751252,12.2408616032154,13.1552131962154,17.485508676962,17.638175479809,17.7388823409214,7,0,5,0,0.0,0,0,2,13,3,14,7,0,15,24,18,4,0,6,0,2,284.978012084961,-3.67389999842271,0.110427610526827,109.65,109.65,0,3,1,1,2,0,6.022276394711152
7,26,273.235653608116,1141.39,115407,6.31848380770075,11.0834187276491,212.345383917082,0.960779760956608,0.749972232973718,5.62211915925525,0.134555968883871,58.8917754672879,78.5133124451726,244.756922675758,1.52496875580765,11.2865808720436,62.7224663713323,8.63464533667292,51.4767363510799,3.91283321473811,5.81376255024189,3.87870650831822,5.82834984313131,0.256277538565522,4.14788821303223,4.10768235557586,1.6364521134375,-0.0400205241748473,-0.0437926333610398,0.352691059408753,-0.0487337045221198,1.0738353837458,0.895992750156349,0.472918156169737,4.14369101342155,4.19130682399476,3.49505123649654,1.44069887850716,1.95506806906903,2.09299346952684,39.148644061782,132.168784606408,3.22426417305082,0.0691834075096717,5.49960472918928,0.100831966142,6.43660651024799,22.7955857261981,15.7775878056489,4.34857325841467,16.2582245687239,25.8369828208461,2.29959604240033,6.89129647826457,2.29959604240033,6.89129647826457,2.83659272648188,2.60062177454206,1.24022731540046,3.85733109065798,2.39364008300764,4.16620543115679,3.24881699738148,0.738783943030303,24.37987012,467.835901905663,693.668364017802,24.6459675993622,0.064329071699721,6.78777262436843,-7.36952184433927,0.10663883263787,1.53941293318083,6.43157693640052,4.66919868336445,8.72216792695505,11.6050243128201,8.07790102981183,8.65352183687485,73.3978030734684,96.4798594722199,1.74720597638013,1.46186260874215,-0.141558404550684,0.82706942825122,-0.992936804108248,40.2865046623878,41.5484505154745,38.2271668225269,40.5938719011764,0.397683811148632,44.6513502838516,42.6757900149301,204.750448049444,0.678175015091048,0.269045447960552,0.426334281845449,0.206409339980276,0.422393266612,1.70798595767592,33.2189127040824,13.5827351784014,0.041873283611836,0.022670704373655,0.0429852173073548,0.0573600379964346,0.126939341570576,17.8142801652987,18.0531121884804,18.2388163135135,18.3741934959418,10.0589473021156,12.3160648570546,13.261596937506,17.99293174892,18.1995356506284,18.3554566544148,7,0,4,0,0.0,0,0,1,11,4,12,5,0,12,28,14,0,0,2,2,4,211.285018920898,-3.34919998794794,0.121133404872878,97.62,97.62,0,3,1,1,5,0,6.356547323513813
7,26,267.766993367309,1163.57,123688,6.73410837667846,11.3243417828087,220.141518497092,0.96245944572567,0.761053227520446,5.79490764030321,0.127484512094597,60.2156848835084,82.5909609546291,260.51447256641,1.49166737669959,11.4111946887428,62.9885465994257,8.56944991688129,52.2410415377067,3.91151417376839,5.81203003505121,3.87678744836089,5.82623081857974,0.256525843147009,4.14469168750781,4.07392257321105,1.77414781714626,-0.0450130380795069,-0.0264237665859656,0.319592384556926,0.0341326880557631,1.08458472416705,0.87405145355567,0.584034786150942,4.14306984078016,4.19110977982313,3.50483773457049,1.49169142821661,1.94951421352252,2.09244823997926,0.0,150.179535289438,3.22409384235621,0.0676205583279236,5.53109469446036,0.0985912557832887,6.43660651024799,23.3873374357343,15.7542443555497,4.35568265933428,16.1673046684432,25.7937873159711,2.25837349510437,6.56294028375128,2.25837349510437,6.56294028375128,2.82844664640597,2.6201056163175,1.3303530438918,3.78371594485799,2.68324697363284,4.16588345001308,3.20393843492794,0.810955876129032,25.13963216,513.468910935999,767.701057627217,25.0238356552926,0.0622340810865719,6.83626308453893,-6.09183542641907,0.103671653385178,1.47842131570263,6.46269970525908,4.4389064048913,9.20553251368195,11.2623227279716,10.2470663765994,8.11275221362147,56.4895818216047,62.8338558633219,1.98389368981155,1.36409630257795,-0.376559670102146,0.730517648912035,-1.16918053546769,45.5517381599523,48.0481438031848,42.8481877743363,47.4783203920825,0.378842197605888,49.3759768328215,46.7478944649746,208.749940870804,0.780256424981081,0.27382646682741,0.486765743671846,0.263942793197053,0.463984358131314,1.94427977742026,34.2082221929507,18.6522351342294,0.045926539861895,0.0163276297540552,0.0436344756024982,0.0629123833693912,0.124046765430523,18.7879474600241,19.0930434966855,19.3449549676565,19.5464869060947,10.3265267131746,12.7147102656435,13.7254543000298,19.0220986161793,19.2903747874833,19.5080372047723,7,0,5,0,0.0,0,0,1,13,3,14,7,0,15,25,17,1,0,3,0,4,331.635009765625,-3.6699999962002,0.110544958735799,109.65,109.65,0,3,1,1,2,0,5.421360790031928
6,26,228.717939047463,953.65,94018,5.6246727509868,11.1510862439924,230.068888443149,0.933665677895448,0.756439828626521,5.26463808873083,0.135227770015099,55.622045857024,72.1127637671199,220.148835865927,1.12862406273609,11.0703317096362,58.6732374926177,8.48821735984917,49.6538088574677,3.91255475639987,5.81420472786427,3.878279801459,5.82841288369521,0.25755242149521,4.15099260021282,4.13317937368131,1.70278254657778,-0.013606867032665,-0.0384522285454611,0.0657581557591407,0.0984916313184124,0.936122220007669,0.734610176516426,0.833118037195757,4.14408832899401,4.19206165269903,3.49658191824975,1.55743201482959,1.9587512821223,2.09422151040059,0.0,139.179647401832,3.22435177969891,0.0724919261720153,5.53122493788346,0.0853872868304815,5.58626604688022,21.6552866281654,15.7745744267781,4.33081228453858,16.2538107574087,25.5769895743566,2.16043821835584,6.08413503579686,2.16043821835584,6.08413503579686,2.62067394198535,2.63453815412214,1.32678336316899,3.66816194892249,2.38528956693574,4.16641234881398,3.11336461651101,0.810955876129032,25.13963216,530.270751298855,794.101471654431,25.1536456039501,0.0614059381354128,6.99466384551734,-9.77761612277427,0.101939780958505,1.41960410649615,6.25060633241382,4.55524389815644,8.36434590591849,12.827025023697,11.5030461336304,9.01302639858334,41.1341204126719,44.0770056500688,2.0839964070383,0.158787932545867,-0.203454164989897,0.579042426727341,-0.990673269773144,42.8574116620636,45.3449666017914,43.0308388101597,45.7239984912913,0.299049710415567,46.8928054420107,47.2297401792617,225.48379737281,0.81484168296627,0.23175441078136,0.435585765572499,0.257211891264726,0.440956715406251,1.83375916630915,12.8391428987561,14.4445220824076,0.0258547226000299,0.0158105877786697,0.0401801914658582,0.0236203403067836,0.139886621492161,17.4791898575805,17.7029151972728,17.8736287627094,17.9940987967939,9.86396885825337,12.0847772585733,13.0147577095694,17.6213018752905,17.8137852825485,17.9555055732682,8,0,4,0,0.0,0,0,1,13,1,14,4,0,17,26,17,1,0,3,0,1,123.334995269775,-3.06340000964701,0.0963308750250069,100.42,100.42,0,3,1,0,3,0,6.920818753952375
6,26,259.592710348925,1056.08,99031,5.9406756995557,11.0844140981323,206.587159358118,0.961636520552438,0.725603472493311,5.45561122433511,0.139421537732639,57.2156147180393,75.3080943669349,231.298468386953,1.41597451522133,11.1761314990353,61.8133135377722,8.59989668442262,50.4135344869551,3.91127701394025,5.81107269056886,3.87676548273325,5.82549538266317,0.257297234562475,4.148575161777,4.08988571850325,1.68765405647584,-0.0088119108847452,-0.0883066962793172,0.343726861148387,0.26446977175154,1.04240140905074,0.890549306724215,0.680494549399458,4.14295901613733,4.19110436959088,3.51333643530271,1.49433258102079,1.95035382828778,2.09229262573043,39.148644061782,139.179647401832,3.37711098055223,0.0707605975292898,5.53161203101893,0.10406443338177,6.47477063541613,22.3729359953878,15.7785274132303,4.31594024954602,16.3546406344839,26.2981055090038,2.16993348096179,6.38210842523172,2.16993348096179,6.38210842523172,2.57308198227104,2.62969433302153,1.21774749647802,3.72377377756034,2.35869116070045,4.24390958794798,3.07860753050514,0.811127832258064,25.1449628,492.513788042649,732.944003766544,24.854168563503,0.0633175119488505,6.83134230151066,-12.8361442843363,0.10233786109111,1.50949015361765,6.41942203491,4.80322306473453,9.49115309123321,11.957045012248,10.7082796117392,8.50292448167299,51.3626125073237,88.1005716564704,2.11766074188272,1.05695610998225,0.0298106429359953,0.489430888413889,-0.812282058089075,42.7229468322251,43.3355177029008,42.5041751958487,42.9677182653854,0.272402720772641,47.2320874151292,46.8900194633785,225.750195178636,0.813927541890468,0.243427867072457,0.465112827683648,0.315130201489649,0.473450499800571,1.74730997399231,30.9677701901481,18.3060769195472,0.0278234985615168,0.0236417677305312,0.0520483686785627,0.0267795839419406,0.136358397195938,17.4535412292363,17.6550748774698,17.8022161265187,17.8978293702435,10.0970117223928,12.3436941934975,13.2774967436622,17.7571474640332,17.9231255874072,18.0366089876225,6,0,3,0,0.0,0,0,1,13,1,14,6,0,15,24,18,3,0,3,1,1,206.67699432373,-3.24070001579821,0.0910605739631306,100.42,100.42,0,3,1,0,3,0,5.85078088734462
8,26,279.254373090424,1163.52,121447,6.36268642452548,11.2705338032914,222.885071016192,0.961636520552438,0.771949608795536,5.78537064126255,0.141478747384808,60.8783849632713,81.2343736556972,252.34099545074,1.58027683109107,11.3518659692962,63.698345536307,8.65971408114211,52.5803674055934,3.91280052876981,5.81495574255268,3.87837353293095,5.82933762965224,0.255132093064444,4.17249134252987,4.08699222373398,1.8483294798615,-0.0092288235237721,-0.0840629226292189,0.2495145572797,0.212859052179349,1.05513672865534,0.882800310208689,0.691847958013635,4.14340938313407,4.19136461809068,3.51396060356715,1.49267460688313,1.94979013967964,2.09243623032813,39.148644061782,139.179647401832,3.37711098108791,0.0676361150441478,5.53178346421423,0.099439347453692,6.47477063541614,23.2182354570085,15.8388085781404,4.42225645389296,16.4090334320328,26.3168025265392,2.29100209827345,6.58016901544188,2.29100209827345,6.58016901544188,2.74227672215426,2.64257805620336,1.4442592561849,3.76724292526126,2.59163775380814,4.24390960867032,3.24357390166428,0.812748848387097,25.1952143,493.332278318352,733.640536412556,24.8603455729651,0.0631323260565649,6.79921190179894,-5.69678701192433,0.102001961162313,1.54884078160541,6.52704113660576,4.77015001443009,9.48510529163662,11.996650547808,10.9945944257752,8.47980758632369,54.2002331277443,92.1445706079774,2.13721579964042,1.25985643572265,0.351377258376998,0.589421856340729,-1.05070169825443,43.9444233387991,44.4978201681507,42.3500941547334,43.7269871647084,0.283325100783842,48.5254490066936,46.7449535751929,227.709840395385,0.809103853904153,0.24322363180195,0.48109286878741,0.333905370562394,0.467596781392926,1.77639428636089,34.8971011228347,19.5212069125486,0.0275394519887886,0.0258292677475657,0.0541725136155316,0.0396190055320062,0.14783443458686,18.0084775518614,18.2399031524395,18.4170956940243,18.5429871180933,10.1523753337019,12.4395485551963,13.396448616805,18.1381967189777,18.3379458499938,18.4859725728318,8,0,5,0,0.0,0,0,1,13,1,14,10,0,15,24,18,5,0,5,1,1,324.666976928711,-3.39700002036989,0.0868707688287794,100.42,100.42,0,3,1,0,3,0,5.7121982700697735
8,26,302.631513011985,1163.52,121447,6.6435972093025,11.2705338032914,217.375296011865,0.961636520552438,0.764237305309016,5.78537064126255,0.141478747384805,60.8783849632713,81.2343736556972,250.958062410881,1.69431200706213,11.3431049371536,65.7969748386112,8.79778250093026,53.2854232533974,3.91322867771844,5.81477603843681,3.87951168065576,5.82946989391334,0.256182217986003,4.19951028095824,4.1287793215562,1.66152115404432,-0.000132450001479,-0.0871864660584111,0.335809385136343,0.266441644968409,0.995795686846547,0.881003171597834,0.674261343603507,4.14321369579669,4.19106977957658,3.51325381731543,1.49140997907038,1.94994218743062,2.09123414170093,117.445932185346,139.179647401832,3.37711098108792,0.0676244410077084,5.53178346421423,0.099439347453692,6.47477063541614,23.2182354570085,15.8388085781404,4.37806881281954,16.3781244034784,26.3168025265391,2.29100209827344,6.58016901544185,2.29100209827344,6.58016901544185,2.74227672215427,2.63599412512654,1.44135903423859,3.76724292526127,2.62251583097864,4.24390960605317,3.21940907287823,0.812748848387097,25.1952143,495.034095676692,735.770544950721,24.8737670484701,0.0630088014460147,6.77850119647494,-5.7017650654902,0.101411941783496,1.60671288874827,6.50139553095034,5.33279235844443,8.90895864983687,11.9718510668081,10.6664938984841,9.52085572773444,44.9346116226256,101.138666360902,2.25035049624099,0.716202053059759,1.43646184326679,0.282627332856367,-0.912666429958619,45.61300091698,44.4007238463396,45.5495771074928,43.2188512111425,0.244145435513543,50.3236556593389,50.141255282009,229.811204998793,0.707606963585552,0.2602078004958,0.464470171619617,0.290639180355172,0.480202827726569,1.70126929559453,31.7815743944068,19.0923255029003,0.0283900778553364,0.0418180188400949,0.0541436163314753,0.0324733069842058,0.155021415201335,18.0398116051629,18.2677254830415,18.4406504344344,18.5615425544948,10.1754598573825,12.4743061428647,13.4359787687852,18.1777765897879,18.3730114575158,18.5157282440685,8,0,5,0,0.0,0,0,1,13,1,14,6,0,15,24,18,3,0,3,3,1,206.729988098145,-3.21220000460744,0.0918685022905276,100.42,100.42,0,3,1,0,4,0,7.522878745280337
6,26,234.18659928827,931.47,87481,5.23996109168677,10.9101631888328,222.173237926201,0.930805349370779,0.748954460907888,5.09505106825296,0.143445812802197,54.3236618898375,68.3022120799288,205.406457313084,1.17615957768048,10.9304336681138,58.6162985826858,8.55873978496366,48.8895035899511,3.91386609282828,5.81591194639853,3.88018376033502,5.8305123076314,0.257301874726009,4.15416907988369,4.16502737224709,1.56828312175981,-0.0114816370089501,-0.0868317033914307,0.0500843289327857,-0.0567256738819103,0.917674343346029,0.752645941997167,0.711079689683819,4.14470506234312,4.19225339014175,3.47229179166846,1.55743201482959,1.96092958948438,2.09470000639501,39.148644061782,121.168896718802,3.224521277075,0.0742863709250813,5.49296260567331,0.0874841088274576,5.58684846192576,21.0635349186293,15.7974534273243,4.32352319905048,16.3375024322343,25.6303677449665,2.19622708522731,6.48232737555914,2.19622708522731,6.48232737555914,2.4812874334287,2.61665877765853,1.21662305114615,3.72681789274096,2.14683606358966,4.16672999689009,3.17401024533715,0.739058835151515,24.38894156,482.282758785951,715.863893664952,24.7682231512484,0.0634316301250888,6.95231198413695,-5.42935716935368,0.108002825828264,1.4758296636396,6.20762771587682,4.74458452214685,8.75144024113833,13.1660338679967,9.49322232097807,9.80750433396605,41.5209816342254,77.2577024266329,1.79050595697949,0.156137838582179,0.131360064985095,0.675790005960725,-0.876637799172194,36.1851196633212,38.2226749484889,36.698295010325,38.574127451726,0.324615074803869,41.1299890963119,41.7959034529809,218.938621670897,0.710678589907494,0.229723505549153,0.368063734938441,0.194075572529255,0.395352134680869,1.61051048344695,12.5538912257182,9.30152861513068,0.0241741947643828,0.0297188036826419,0.0305841390818609,0.0275892146218768,0.138352228481391,15.806962973598,15.902981950105,15.9452268718375,15.9365480895041,9.49025764999453,11.4989171180779,12.3179661983371,15.8406958393224,15.906595625135,15.9208506039877,8,0,3,0,0.0,0,0,1,11,2,12,2,0,14,29,14,0,0,2,2,1,56.1629981994629,-2.74260000139475,0.107598630252621,88.39,88.39,0,3,1,0,8,0,5.785156151952302
