F03[C-N],L1v,RNCG,TPSA(NO),P_VSA_p_2,H6p,SM15_AEA(bo),Tp,HOMT,TPSA(Tot),SpMax_B(p),H4s,SpDiam_B(p),L1e,Eig07_AEA(ri),SpMax1_Bh(i),VE3sign_RG,Eig07_EA(ed),H7v,RDF145s,SM02_AEA(ri),SpMax1_Bh(e),SpMax5_Bh(i),F06[C-N],F01[C-N],DP15,Eig12_EA(ri),H7u,F07[C-N],L1u,DP17,SM1_Dz(m),nPyrazines,CATS3D_09_AL,SM1_Dz(e),RDF015m,J_H2,HTu,Eig15_EA,VE1sign_B(m),O-058,Mor16e,SM15_EA(ri),Qneg,MATS5e,R4e,R8e+,Wap,nS,GATS1e,SM12_AEA(dm),RDF125i,RDF150i,F07[C-S],S3K,TDB03s,alvo
14,45.5517381599523,0.110544958735799,109.65,150.179535289438,0.463984358131314,2.25837349510437,46.7478944649746,25.13963216,109.65,3.87678744836089,18.6522351342294,5.82623081857974,48.0481438031848,3.20393843492794,4.19110977982313,-6.09183542641907,6.56294028375128,0.263942793197053,62.8338558633219,6.56294028375128,4.14306984078016,3.50483773457049,17,13,18.7879474600241,1.3303530438918,0.780256424981081,14,45.7174966781375,19.3449549676565,1.49166737669959,1,2,1.41820476510942,14.289971999043,82.5909609546291,37.9187645901063,1.0,0.161604277311487,2,1.70913569332188,17.2209218906166,-3.6699999962002,-0.0769134624740794,1.41724546914502,0.0271554112214185,123688,0,0.658101508458227,9.04597121307852,19.890212891726,11.6448338846823,0,6.73410837667846,13.9431916617623,5.421360790031928
14,42.8574116620636,0.0963308750250069,100.42,139.179647401832,0.440956715406251,2.16043821835584,47.2297401792617,25.13963216,100.42,3.878279801459,14.4445220824076,5.82841288369521,45.3449666017914,3.11336461651101,4.19206165269903,-9.77761612277427,6.08413503579686,0.257211891264726,44.0770056500688,6.08413503579686,4.14408832899401,3.49658191824975,17,13,17.4791898575805,1.32678336316899,0.81484168296627,15,45.1658773089152,17.8736287627094,1.12862406273609,1,3,1.08031253149662,14.8341027490714,72.1127637671199,38.7615871073717,1.0,0.0503130842877241,2,1.12130029775038,17.3146991021385,-3.06340000964701,0.105942902943861,1.45541853713345,0.0150670103263071,94018,0,0.648495922930545,8.83780885516457,21.6135884204363,15.9862420433373,0,5.6246727509868,12.5517930942955,6.920818753952375
14,42.7229468322251,0.0910605739631306,100.42,139.179647401832,0.473450499800571,2.16993348096179,46.8900194633785,25.1449628,100.42,3.87676548273325,18.3060769195472,5.82549538266317,43.3355177029008,3.07860753050514,4.19110436959088,-12.8361442843363,6.38210842523172,0.315130201489649,88.1005716564704,6.38210842523172,4.14295901613733,3.51333643530271,18,13,17.4535412292363,1.21774749647802,0.813927541890468,13,42.4147931147975,17.8022161265187,1.41597451522133,1,3,1.24354922343911,14.3918311246202,75.3080943669349,36.9972994427091,1.00000000001696,0.148722517814768,2,1.37111716204171,17.420661081104,-3.24070001579821,-0.0450589789941877,1.48651928096732,0.0162758211897186,99031,0,0.634949978827097,9.03862326460289,20.8869572197748,8.06740167169634,0,5.9406756995557,12.9156886346099,5.85078088734462
14,43.9444233387991,0.0868707688287794,100.42,139.179647401832,0.467596781392926,2.29100209827345,46.7449535751929,25.1952143,100.42,3.87837353293095,19.5212069125486,5.82933762965224,44.4978201681507,3.24357390166428,4.19136461809068,-5.69678701192433,6.58016901544188,0.333905370562394,92.1445706079774,6.58016901544188,4.14340938313407,3.51396060356715,18,13,18.0084775518614,1.4442592561849,0.809103853904153,13,42.5021979110262,18.4170956940243,1.58027683109107,1,3,1.40925376525478,14.6161564844105,81.2343736556972,36.9090932787857,1.14999448725717,0.0897354183418684,2,1.51764862838794,17.4759363202481,-3.39700002036989,0.0661206436346632,1.54031679100977,0.0201759969682507,121447,0,0.627793398224529,9.13781498556834,19.1652898294767,9.09815233860297,0,6.36268642452548,14.792329302677,5.7121982700697735
14,45.61300091698,0.0918685022905276,100.42,139.179647401832,0.480202827726569,2.29100209827344,50.141255282009,25.1952143,100.42,3.87951168065576,19.0923255029003,5.82946989391334,44.4007238463396,3.21940907287823,4.19106977957658,-5.7017650654902,6.58016901544185,0.290639180355172,101.138666360902,6.58016901544185,4.14321369579669,3.51325381731543,18,13,18.0398116051629,1.44135903423859,0.707606963585552,13,42.7628137907414,18.4406504344344,1.69431200706213,1,4,1.35776627750534,14.432559586704,81.2343736556972,36.4549232252972,1.14999448725717,0.117732603277832,2,1.19882802867161,17.4444779539682,-3.21220000460744,0.0364625218070733,1.49663301174904,0.0162733779600296,121447,0,0.646405275527426,9.13781498556841,15.9044215800123,12.3583769459466,0,6.6435972093025,13.8249632259482,7.522878745280337
12,36.1851196633212,0.107598630252621,88.39,121.168896718802,0.395352134680869,2.19622708522731,41.7959034529809,24.38894156,88.39,3.88018376033502,9.30152861513068,5.8305123076314,38.2226749484889,3.17401024533715,4.19225339014175,-5.42935716935368,6.48232737555914,0.194075572529255,77.2577024266329,6.48232737555914,4.14470506234312,3.47229179166846,14,11,15.806962973598,1.21662305114615,0.710678589907494,15,38.2889805601597,15.9452268718375,1.17615957768048,1,8,0.995101912298434,14.5455925722222,68.3022120799288,37.5922710108822,0.999999999999999,0.0573883312187927,2,0.971876253177399,17.4020459050541,-2.74260000139475,0.062340382811439,1.41953977471421,0.0139155892448253,87481,0,0.635214190441376,8.99309752753393,18.272727061601,16.6993498625853,0,5.23996109168677,12.6981942559046,5.785156151952302
13,29.3572789641375,0.119672194146179,75.5,104.383367170671,0.341704069364249,1.87512577946438,35.4648630738746,23.03249408,75.5,3.8918086404652,7.82645971348002,5.81665556337621,30.3221486413851,2.84818942652538,4.19643830761435,-8.3115560354248,5.63359952238012,0.166598470757169,16.4622906497007,5.63359952238012,4.15260108681175,3.46307612556753,10,9,14.5410300018719,1.10891801865859,0.61704266327411,10,30.6735947807124,14.5296244163024,1.22153763550545,0,4,0.901948370158249,13.0758415619073,62.6581296286108,35.1791969758351,1.0,0.148027698779368,2,0.547944549061761,17.360551012155,-2.48929998651147,-0.0128141289132469,1.28483127851086,0.0153703731518561,70953,0,0.661077063519526,9.03418570321497,19.3267671149835,7.05733986401393,0,4.79649124618738,11.7807095337637,4.522878745280337
13,32.6397561841263,0.116330831337114,75.5,104.383367170671,0.294409766165789,1.88574475353457,37.4703249323873,23.0721321,75.5,3.89071711717671,8.70041844355229,5.81544467303677,32.8752357433463,2.859714259552,4.19651669413731,-8.28044557341206,5.68226078175749,0.135565896942126,11.3987400022748,5.68226078175749,4.1526245719876,3.46408334067828,10,9,15.591591612308,1.15209988585414,0.481907428912043,10,32.3946730183775,15.7374954407643,1.13111174675868,0,5,0.942776857109975,13.2026739350217,62.8642878112711,34.4610980025347,1.0,0.148702815807949,2,0.492313985905237,17.3237711928813,-2.56079998612404,0.018449170116581,1.2727353196901,0.016409332310593,70953,0,0.623757355703373,8.94794170448107,12.34285553527,4.95855484873597,0,4.80475056870608,12.6673809438124,5.094743951251549
13,32.7210169476813,0.114718111759137,75.5,104.383367170671,0.302051064298154,1.88575434173077,37.9138925208317,23.0213652,75.5,3.89228966914665,9.71140179021218,5.81726102049671,32.8452803444744,2.85993272268778,4.19650636815148,-8.30925009502607,5.68900085954173,0.136068983041936,12.1366832535117,5.68900085954173,4.15270421300818,3.46400035895445,10,9,15.5814123415224,1.15216452630353,0.483029490368246,10,32.3333489431159,15.7229548180793,1.32449874145299,0,5,1.02133519759349,13.2307562945299,65.4739413904814,34.4568747800191,1.0,0.136360467962552,2,0.441412378707392,17.3519998487194,-2.59679998829961,0.0930066960548708,1.2810639722267,0.0162642362034163,77742,0,0.61992364653272,9.03740547007687,12.1625499177663,4.08559866594476,0,5.00614976099589,13.6672758550771,5.13430394008393
9,17.7404317694851,0.156933298971348,85.31,110.910406475419,0.129682858140905,1.70402406199931,22.7575624492362,18.80459976,85.31,3.87449969978489,5.0237817632671,5.81425414211818,18.989221168941,2.67378182845933,4.18553280533522,-3.17642718770733,4.81201756306983,0.0446979706180619,0.597750433746964,4.81201756306983,4.13662176535031,3.37551908763051,8,10,9.84962039444708,0.679454968889832,0.257058565316147,8,18.9858659526258,9.20119510273886,0.674677664276281,1,8,0.660675640412937,11.2189908614071,45.1467345572047,29.8620366737325,-0.288886855923805,0.155736517677355,1,0.638611372770038,17.330340246919,-2.16780000925064,-0.199279807035143,1.43292027745277,0.0188504271465414,22486,0,0.858889224000038,8.59955570339906,9.3359352911476,0.0,0,3.29534140760576,10.5673488836879,5.563837352959244
12,33.6370116674555,0.1093854263302,88.39,121.168896718802,0.356506777082835,1.88574475353456,38.2890974272912,24.37987012,88.39,3.8779054662552,9.29438252846417,5.8268535756994,33.8643696490085,2.8575640452188,4.19091220355116,-11.5041675406517,5.68226078175749,0.177388669048434,79.9513373554706,5.68226078175749,4.14305535019494,3.44460604687729,14,11,15.7445400243858,1.1514796748766,0.598592927027519,13,33.460403628141,15.9076103329085,1.17615957768047,1,6,0.99510191229845,12.5685922042391,62.8642878112711,33.8033921692283,1.0,0.145161031600944,2,0.771311845710447,17.278708955262,-2.69780000299215,0.0135833118546542,1.2678480905085,0.0170958149128165,70953,0,0.643882585730115,8.94794170448107,13.6186728915054,5.73659781270044,0,4.78101838370522,13.1407397418584,5.935542010773082
12,32.9845392716072,0.103395116743929,88.39,121.168896718802,0.371050017898675,2.1962270852273,36.7691272755915,24.37987012,88.39,3.87948531242586,10.8072362968245,5.83065055133837,34.1364033148621,3.16397736723974,4.19116822142975,-6.88939122309786,6.48232737555915,0.226858329498839,77.8243311938842,6.48232737555915,4.14349786425147,3.44907928827105,14,11,15.7589818953623,1.21661503546547,0.685061010445901,13,33.1328315000589,15.8862117850228,1.38070376280662,1,7,1.20297230399236,12.8054576651397,68.3022120799288,33.9537629007569,0.999999999999998,0.0900334653435418,2,1.06764086688539,17.3421526335147,-2.85410000756383,0.17001153589139,1.32888317001672,0.0200342693419967,87481,0,0.610025473644239,8.9930975275339,13.6698754664337,5.59523626365052,0,5.19171672560495,15.1798163182599,6.346787486224656
12,35.6628701763532,0.108182419471468,88.39,121.168896718802,0.459555118660199,2.18194909348909,40.4522246008984,24.37987012,88.39,3.88238395949183,11.9498419572893,5.83369244955341,34.3914355421474,3.13331781456281,4.19087118230545,-6.84416623591097,6.62371581496481,0.322054080814322,109.81123975573,6.62371581496481,4.14335847668298,3.4442808499702,14,11,16.398508727633,1.21661529924291,0.664170768738301,13,33.3715115218233,16.6553763333136,1.51826516165375,1,6,1.13930627499569,12.5947258574605,68.1140299583116,34.5683660654759,1.0,0.143795668833847,2,0.743627593423932,17.3548853212274,-2.72779999673367,0.0383508244131677,1.33453293768736,0.0234896023269015,87481,0,0.642396287703643,9.0387984147943,15.6525745543111,11.1216520705528,0,5.17313542292699,14.5217847910276,4.633017024022149
12,37.2228971987984,0.0976861204636099,88.39,121.168896718802,0.345879194119819,2.17916057887055,40.7944170659567,24.48088852,88.39,3.87919802694728,18.94296908312,5.8282348162782,38.7779376970143,3.06171763127886,4.19146185823261,-12.1364475451162,6.52081793661175,0.193955822461088,40.3392530866169,6.52081793661175,4.14379451397928,3.46581965967087,14,11,16.7075937187141,1.12921457818544,0.638063824948585,13,37.4268725137961,16.9643809044262,1.38070376280669,1,6,1.20297230399241,14.1842213748762,71.3328065926233,35.685832226207,1.0,0.167354435648446,2,1.24581975937127,17.54876588612,-3.02090002223849,-0.116365961327588,1.49073773871577,0.0162228141550832,92442,0,0.603385214671379,9.05416474722852,19.1582504041232,8.08929315683906,0,5.4276395757168,13.2359224805205,5.739928612014925
12,37.9649998953564,0.0928805240434246,88.39,121.168896718802,0.400467318760068,2.26834921038088,40.4207584989364,24.43063702,88.39,3.88079840868612,18.8194003126156,5.83204439775843,39.4424702822159,3.20573233775169,4.19172102558298,-7.22060640406858,6.6011669914636,0.255101935178707,40.0732185166801,6.6011669914636,4.14424243454904,3.46787847539163,14,11,17.2127470677129,1.2951960517001,0.738980306603899,13,37.1465708249229,17.5261677597766,1.55043073185404,1,6,1.37498060121967,14.423926429525,77.1022348864078,36.7385827427207,1.13415953856464,0.113589505907585,2,1.45709270859735,17.5975542486741,-3.17720002681017,0.0210445477496366,1.58576401663854,0.017045917039718,113578,0,0.602945969162507,9.14422328880008,20.7918437055708,11.1632577738703,0,5.84200241259856,15.1744911251261,5.790484985457369
12,40.3184307846224,0.097673187554068,88.39,121.168896718802,0.377812774751137,2.31448959758297,44.4236945596069,24.37987012,88.39,3.88199629141592,19.9204187995797,5.83212639571965,39.720312477062,3.24344758603868,4.19142935550058,-7.11051292422547,7.03360702634615,0.209095807646459,53.5112757223028,7.03360702634615,4.14403559826777,3.46547689360805,14,11,17.5654678662009,1.22036524669698,0.637473160823497,13,37.524393280288,17.9384366816279,1.66772568830461,1,8,1.32164916762635,14.2140376380346,77.1358901815901,35.6517511249868,1.14174591154977,0.16250013850815,2,1.10379064612297,17.5673248921125,-3.02130001969635,-0.0671307040842549,1.50450434662007,0.0157042025463663,113578,0,0.61697882979731,9.14227135514131,17.0489982781854,12.378355218875,0,5.96112081185069,14.5727367675732,6.180456064458132
12,40.1959085516694,0.0934393015442376,88.39,121.168896718802,0.447691598129563,2.31801206726999,43.4517525889053,24.43063702,88.39,3.8844503040716,18.7035894538364,5.83635419783927,40.0263144359833,3.25232150356584,4.19153814851388,-7.21662064114622,7.04820780733504,0.283963722172979,33.9452581572305,7.04820780733504,4.14426318555106,3.46724928554791,14,11,17.6356705323899,1.31990256825932,0.733105614119885,13,37.361180788281,18.0042864464835,1.73483632182844,1,7,1.40170008126974,14.366953022546,80.0071146347118,36.5820257456195,1.14186452828611,0.143850022187196,2,1.19415427478562,17.6007781439611,-3.1582000143826,-0.022052528216509,1.56390328644441,0.0152666947981815,124161,0,0.618685119858131,9.57420903590196,17.9048450084895,11.8256724147423,0,6.01873554885163,16.4044602134101,4.522878745280337
12,41.9835892492916,0.0974377606960562,88.39,121.168896718802,0.377312213830396,2.31448959758298,46.0599678746349,24.37987012,88.39,3.88176306123975,20.594449242698,5.83195946688001,43.8141727739791,3.25125370400146,4.19203983818896,-3.22588163466761,7.03360702634615,0.202738721447211,42.2204569491555,7.03360702634615,4.14467247905592,3.48345123192884,15,11,17.5734328363526,1.23822480052458,0.664530663220475,13,42.2732716790592,17.9424175394609,1.53447726916737,1,7,1.2640702283745,15.1983896595268,77.13589018159,37.8373941692608,1.14174591154977,0.170993294931348,2,1.22740273508868,17.5982186123686,-3.02860001474619,-0.036952603017677,1.62804307939818,0.0151740287551252,113578,0,0.602551201814476,9.14227135514133,18.6415712158491,15.1730658078286,0,5.85333887989433,13.5849301911104,5.554395796726403
12,39.712661754228,0.0990434644840064,88.39,121.168896718802,0.364482381420624,2.2545374629668,44.1316481578558,24.42625612,88.39,3.88038239900526,19.2270833173142,5.82971130676389,39.4086532500371,3.14508706395163,4.19142028263579,-7.10458454723582,6.52537028544149,0.204623658710948,40.0676837065057,6.52537028544149,4.14386940801866,3.46525758560917,14,11,17.4670127947043,1.17416811007163,0.639204210587889,13,37.7073332842972,17.8586200086158,1.57430802045039,1,6,1.24588220740318,14.1882569220914,74.2931457141173,35.6162241205654,1.0,0.170972007287587,2,1.1661279262002,17.5524633741228,-2.97950001060963,-0.117946327695512,1.48834348374787,0.0160799822176156,103005,0,0.610596885369852,9.05867744686209,17.7565775155018,8.33941937725547,0,5.83631439618631,13.5647766086453,5.7447274948966935
12,41.9355167181047,0.0859372726038141,88.39,121.168896718802,0.369771245503556,2.33602634055712,43.9265681734014,24.43063702,88.39,3.88092434725579,24.0247010497654,5.83146279325384,44.1954141785319,3.27056258348362,4.1923395024664,-7.62412846385806,7.06477861230655,0.22161903038107,79.2094291863715,7.06477861230655,4.14496971191277,3.49229983151038,14,11,17.966274798009,1.28428273782678,0.703913104199893,14,41.3207972271867,18.3634504242967,1.62558681417341,1,6,1.45102817568649,15.9532887105125,83.4438251603007,37.7927517935657,1.14190541761012,0.169532593023605,2,1.47666514055975,17.7390445143664,-3.43390003591776,-0.136360750380815,1.7029616954988,0.0173155486723598,136338,0,0.599800131384974,11.2944994260004,20.7369633487975,11.0831243186452,0,6.28324775779322,15.056874830249,4.897223385116559
13,33.8163805082052,0.120744160442093,75.5,104.383367170671,0.324370662471336,1.88574475353456,39.9630449452776,23.10671168,75.5,3.89093226833589,8.46094126804307,5.81560889687341,34.8091119488618,2.86064823915247,4.19687553463737,-3.12279530282764,5.6822607817575,0.154139264137999,17.9358889286687,5.6822607817575,4.15301729280742,3.4727867298699,11,9,15.6051262570532,1.16148260047879,0.517268018366246,10,34.9189384786659,15.7525010211169,1.0047410730581,0,6,0.812972573628255,14.0650722368658,62.8642878112711,36.5772234374321,1.0,0.15232583031345,2,0.477047928470739,17.3487136243976,-2.4671999886632,0.0819171307278572,1.39539626489438,0.0155644524756745,70953,0,0.67782554931114,8.94794170448108,15.9582892531845,5.82786622083019,0,4.82853437014524,10.9341396853835,5.150580586203101
12,36.9201882387052,0.10936921037421,88.39,121.168896718802,0.386682887411976,2.2302890549203,41.8433125600673,24.37453948,88.39,3.88067115467724,10.2294079141267,5.8307172211483,35.0791643472844,3.18990772550644,4.19088011852427,-6.79517005596653,6.84892460811135,0.196136971611671,92.2245319141488,6.84892460811135,4.14329334805946,3.44380850494184,14,11,16.7143296725823,1.2164917621579,0.601294770478062,13,33.8118619667629,17.0057197299821,1.51826516165378,1,7,1.13930627499572,12.5987211773533,68.3332783397973,33.6970664522588,1.0,0.140909210142779,2,0.558894716190059,17.3029527229332,-2.69820000045002,0.0763136039565613,1.27832763815375,0.0168328004453488,87481,0,0.642396287703643,8.99513506199856,11.2432861464555,10.6042143366244,0,5.31104383344084,14.5472223594434,6.045757490560675
12,34.3804002426809,0.110553330231632,88.39,121.168896718802,0.419082246342798,2.1962270852273,39.659290691162,24.43063702,88.39,3.88059914591982,9.40690458533367,5.83076636967653,33.9303991936873,3.15121265224386,4.19087817770291,-6.90109361754188,6.48232737555915,0.246890931869422,78.0361822474884,6.48232737555915,4.14330559463144,3.44399923247201,14,11,15.8843768240674,1.21660536840802,0.677086880074272,13,33.2613513617358,16.0405799734609,1.51826516165378,1,8,1.13930627499564,12.6106057382119,68.3022120799288,33.804947411702,1.0,0.116159598563004,2,0.955361591591887,17.3061090681261,-2.66929999180138,0.149160888678232,1.28448696944626,0.0178139579535984,87481,0,0.642396287703643,8.99309752753392,12.7848772920383,5.02183075089036,0,5.45454132074537,14.1286014993034,5.939302159646388
14,44.3121679470925,0.0860249536033771,100.42,139.179647401832,0.440039201649475,2.18308120703909,45.7641823556835,25.1449628,100.42,3.87739387815855,20.3904077266311,5.82717703850442,46.6232507954769,3.13132463433422,4.19151260631584,-5.93803299135467,6.14960334659494,0.288091912320535,53.0699627808432,6.14960334659494,4.14349598235174,3.51455642875028,18,13,18.5237094866832,1.32560103849683,0.829085008622712,13,44.5004890721545,19.0440599829949,1.43391717753729,1,2,1.35663380370147,14.624172195408,78.4946922613826,37.2716895693253,1.0,0.129556015658783,2,1.2824042312737,17.4100824486279,-3.43040003068745,-0.0630042471706403,1.57022695763384,0.0159024871872129,113018,0,0.619791411142562,9.04064568065233,21.2982068243095,10.5492080328664,0,6.01908284879725,14.8413300507794,5.563837352959244
14,45.2283898086118,0.0767390456172651,100.42,139.179647401832,0.425985267669067,2.43518978295704,46.9263455622583,25.1449628,100.42,3.88091326058825,21.2449531595527,5.83459495870091,47.4480953350209,3.39629040733975,4.19259000614831,-6.35479010655712,7.34479000091718,0.289902185317223,48.6577186637579,7.34479000091718,4.14501359713761,3.50591594345058,17,13,18.4660005530715,1.44479878611209,0.804819076565632,15,45.3149822508885,18.9475442806031,1.66748037982804,1,2,1.57289840164311,16.3971016135189,90.7131825891039,38.5631381984722,1.24099661028294,0.146177299874439,2,1.07314930497808,17.7077521009513,-3.84550004638731,-0.0457369451399256,1.64054858392401,0.0166317426804476,149842,0,0.623715202012173,11.2944155606521,20.9886776201832,13.9464861963404,0,6.88859906718457,16.5126110262718,6.958607314841775
14,44.6942801306409,0.0832369621693857,100.42,139.179647401832,0.420020915744639,2.23996457259893,45.5202972950144,25.1449628,100.42,3.87909988298095,22.5205691395414,5.8314054280578,46.9064165713368,3.1563508069,4.1917281638574,-5.9903777765579,6.61224028779264,0.306355000010344,48.1482543531461,6.61224028779264,4.1438636807071,3.50428194385138,17,13,18.5230814268198,1.32931799471829,0.803667233059084,14,44.3432211377636,19.0240691255447,1.51798030194526,1,2,1.43403635710535,14.7481560112738,81.1770647300521,36.9256603570168,1.15260849260322,0.183805886248305,2,1.15040684765825,17.5703457087842,-3.54530001804233,-0.0316585663464065,1.61339004964945,0.015849407165091,121867,0,0.621506791256911,9.04483470043677,19.3762612087876,11.6086034901759,0,6.07010601195813,15.7593698893685,6.3872161432802645
14,45.5212473603952,0.0857101370105555,100.42,139.179647401832,0.427495509579697,2.23996457259893,47.2687489891768,25.1449628,100.42,3.8799703473018,19.5788011002938,5.83139452674303,46.796797913986,3.14485265507416,4.1915592281595,-5.98202515215981,6.61224028779264,0.309742238104294,57.9513643605223,6.61224028779264,4.14374707833975,3.50267011857931,17,13,18.5488125617282,1.32725162101739,0.801336892072256,14,44.4171168522199,19.0533282598465,1.5802768310911,1,2,1.40925376525484,14.6199875715003,81.1770647300521,36.8978558328293,1.15260849260322,0.168566347001294,2,1.43421575713021,17.5061693028924,-3.44300002045929,-0.0334892057893273,1.57718170720543,0.0158879674538858,121867,0,0.627793398224529,9.04483470043677,18.6802929580221,10.3125410430546,0,6.20587822292296,15.1798193323685,6.096910013008056
12,39.4183903756435,0.098616495920139,88.39,121.168896718802,0.449079559443191,2.26834921038088,43.5357736152754,24.37248204,88.39,3.88192129242423,17.645550540995,5.83217286640536,39.2245209942603,3.18732284335097,4.19142740703041,-7.21379390726828,6.60116699146362,0.278666881199723,31.1139684612,6.60116699146362,4.14404785822428,3.46555426729412,14,11,17.3136516755411,1.29173118200071,0.733186345920385,13,37.2748133903784,17.6498153505513,1.66772568830462,1,7,1.32164916762633,14.2403339780404,77.1022348864078,36.5914576265865,1.13415953856464,0.139133055923038,2,1.27530553545413,17.5697488676096,-2.99240001104772,-0.0221947510120262,1.54254726307955,0.0153517310674547,113578,0,0.61697882979731,9.1442232888001,19.8812977444448,9.7254936748194,0,6.11034898252564,14.1753815409939,7.397940008672037
12,39.5529433768222,0.0945166876968622,88.39,121.168896718802,0.366155099386156,2.31448959758297,42.5386717581582,24.44212576,88.39,3.88134305807518,20.5175703492164,5.83185604724767,40.1090441295904,3.2475141513087,4.19155629191363,-7.15720155604234,7.03360702634616,0.209039317389289,43.3250802328657,7.03360702634616,4.14412241221664,3.46739375364005,14,11,17.5407937232435,1.22110750915915,0.63911283575372,13,37.6542116011889,17.9021570845353,1.61079698847173,1,7,1.3486703725232,14.3415673478601,77.1358901815901,35.6158682785551,1.14174591154977,0.166814388968345,2,1.13139067679645,17.5788378184644,-3.12220001220703,-0.0612316698868321,1.51677460331119,0.0175349885518885,113578,0,0.60895786298779,9.14227135514131,16.8733200445353,11.6863919974252,0,5.82896227170266,15.4208298636723,5.543633966870957
14,45.4876161273347,0.0883004198000314,100.42,139.179647401832,0.503456693911264,2.36204119099647,48.8677574246784,25.1952143,100.42,3.87892296756504,19.5757077220877,5.82914722918461,44.8538054306793,3.30120463549596,4.19119916636544,-5.67322920692776,7.16310147405655,0.361490413292376,91.35622799521,7.16310147405655,4.14328854392131,3.51378187124374,18,13,18.355783777735,1.28360822349813,0.814114237592621,13,42.7063179723266,18.8212633874687,1.63891904175628,1,4,1.38384135495879,14.5366163877272,81.268868068044,36.9262163451961,1.15388557487908,0.149091307282579,2,1.35151357844738,17.4547736510599,-3.34200000576675,-0.009073785609664,1.51630609462525,0.0159436299064164,121447,0,0.635895352757467,9.13608055416492,17.59421656232,12.1778916080187,0,6.34293552812071,15.0305483135898,5.892790030352131
12,42.7174076391537,0.0859673143291468,88.39,121.168896718802,0.409880780254402,2.33655592058377,44.1348463067619,24.37453948,88.39,3.88063973763286,23.3647989863397,5.83070504824928,45.169395226303,3.27155657601747,4.19227260432267,-7.54141895859371,7.06213515575058,0.256484833427933,34.7763626413111,7.06213515575058,4.14487514676953,3.50786906594379,15,11,18.3730692280627,1.28574007931277,0.781467555812344,13,41.9776012473408,18.8385231007885,1.62558681417347,1,6,1.45102817568644,15.9549073504043,83.6878247618574,38.7856349861755,1.13587681815818,0.153936165893151,2,1.54397434854397,17.7137668881221,-3.43270004168153,-0.162462954014562,1.7571654065423,0.0144435256423604,136338,0,0.599800131384974,11.2947531181952,24.2668020752926,16.8773852523799,0,6.28324775779322,15.0704737341336,5.795880017344075
13,31.9085689117876,0.123195894785218,75.5,104.383367170671,0.288830457128083,1.88344639549161,38.2221431134244,23.00987646,75.5,3.89023526767361,7.17666211298367,5.81478518164102,32.1139236673051,2.85460345663199,4.19643594235561,-8.24798282619409,5.64124652285205,0.134164964836604,9.56214932550352,5.64124652285205,4.15247942114111,3.46282542312995,10,9,15.0946137694291,1.05888098407536,0.485365920610765,10,32.2711372707807,15.1611588250507,1.07148087127602,0,5,0.784266773927389,13.0576563862633,60.285994891289,34.4607604726513,1.0,0.149008873221872,2,0.457331495128913,17.2895980416981,-2.41809998452663,-0.0893373569508269,1.24577512409355,0.016382652578402,64174,0,0.700992313447371,8.70776294580947,13.3653220609487,5.38872636736145,0,4.81710272926489,10.7799911266094,5.197226274708024
13,35.3766297856776,0.103707568408682,75.5,104.383367170671,0.285290152754146,1.92027920966464,38.7815182929679,23.07177224,75.5,3.89055239760866,12.3186716812072,5.81529091974169,37.4621020225734,2.88596661241404,4.19706108428404,-8.77171161845964,5.73219650379775,0.147623816399402,22.334098635777,5.73219650379775,4.1532061972434,3.47865764905633,10,9,16.5138286290751,1.09897087529096,0.525969205327421,10,36.2189866424202,16.7613380466216,1.1548980996787,0,6,1.09269481490413,14.8199406423028,68.5959154991729,36.2903872539046,1.0,0.151364433816271,2,0.66005613026142,17.526092772635,-2.87250000983477,-0.109251296147301,1.44563741452359,0.015793229255197,85627,0,0.582514529161163,9.05387080466768,20.5513124414206,7.19560714744496,0,5.25189963882272,12.4295392908965,4.522878745280337
13,33.9168364610293,0.103750910617322,75.5,104.383367170671,0.32183091992961,1.92056116758134,38.47699776103,23.08326098,75.5,3.89042270922336,13.6650075780083,5.81509181625419,35.7368280291263,2.88558700105381,4.19703209272029,-8.64656229879538,5.72034328044433,0.146877828400868,89.2307025652141,5.72034328044433,4.15316276486308,3.49028578427563,11,9,15.9390385221752,1.07469718219392,0.521640664137167,10,34.9644818598264,16.0976875547302,1.15489809967865,0,6,1.0926948149041,14.8199861544419,68.8089742901478,36.8049571821016,1.0,0.140063649930244,2,1.03715817927127,17.4947151193026,-2.87130001559854,-0.154645508952374,1.51741853001312,0.0151644501346031,85627,0,0.582514529161163,9.0534268769416,15.7924141631282,9.81694500125331,0,5.25189963882272,12.4438600006211,5.769551078621726
13,36.4897225796293,0.0997588878773194,75.5,104.383367170671,0.433023687022547,2.17916057887055,39.1874360350847,23.08326098,75.5,3.89130352988507,22.8625091494985,5.81644960402097,38.5349699778295,3.09812012434673,4.19715180758358,-8.7035591020631,6.52081793661177,0.238141230042738,29.1032515463838,6.52081793661177,4.15336925527127,3.47974197199114,10,9,16.7156737216223,1.1521456772896,0.82414825615734,10,37.0236424276183,16.9806465663089,1.26457860243584,0,5,1.19234546808499,14.9509915609706,71.3328065926233,37.6847278160488,1.0,0.18002615937558,2,1.01820827556518,17.6428945787382,-2.98620000295341,-0.0993592725254915,1.58809555807888,0.0136997252023022,92442,0,0.577247442694095,9.05416474722854,13.1158517267456,7.65656926795933,0,5.3212109126794,13.3621736190325,4.522878745280337
